step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6321237640274854,0.3071596026420593,0.42483416199684143,0.25233161449432373,0.2779853045940399,0.35,5,0,0,0,0,0,0,,,,nan,0,0.27620989084243774,5.524197578430176,110.48395538330078,0.3048803508281708,1.0,0.08284482310890237,0,0,0,0,0.08284482310890237,0.0,filtered,0.038033874120538984,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.08284482310890237,0.37621642|0.0970197037|0.151983877|0.0828448231|0.0957268648|0.0854140046,0.52621642|0.247019704|0.301983877|0.232844823|0.245726865|0.235414005,0.49621642|0.217019704|0.271983877|0.202844823|0.215726865|0.205414005,0.15|0.15|0.15|0.15|0.15|0.15,-0.00194361443|-0.0728924442|0.0271697515|0.100985025|0.0863385785|0.0740653165,-0.127699033|-0.138890362|-0.158929975|-0.147945007|-0.125584846|-0.131048741,1.37522303|0.176296008|0.476175283|0.284419311|0.343661191|0.284672594,0.350281358|0.561374664|0.419202209,-0.00872976519|-0.160522223|-0.000251085701,0.005773107521235943,0.0009860517457127571,0.0014044241979718208,0.0017743110656738281
1,0.1,-0.44360620383947463,0.24412676692008972,0.4162793755531311,0.25242266058921814,0.21423673629760742,0.35,5,0,0,0,0,0,0,,,,nan,0,0.5012122988700867,8.299732208251953,198.31201171875,0.5049132108688354,1.0,0.08042546730189978,0,0,0,0,0.08284482310890237,0.0,filtered,0.027065570653526133,0,0,12,joint_5_acceleration_lower,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.08042546730189978,0.369753719|0.0911287407|0.147956441|0.0804254673|0.0936888096|0.0825015399,0.519753719|0.241128741|0.297956441|0.230425467|0.24368881|0.23250154,0.489753719|0.211128741|0.267956441|0.200425467|0.21368881|0.20250154,0.15|0.15|0.15|0.15|0.15|0.15,-0.00360715524|-0.147202067|0.0550374289|0.181618073|0.132088486|0.127719076,-0.126999143|-0.138473006|-0.159123928|-0.147397763|-0.124922968|-0.130412271,1.34840858|0.0788398896|0.487739264|0.35592218|0.381920756|0.327312966,0.349844694|0.55334878|0.419189692,-0.00872976519|-0.160522223|-0.000251085701,0.0057395827025175095,0.000988975167274475,0.0013701338320970535,0.0018008993938565254
2,0.15000000000000002,-0.27806002230487137,0.2108495682477951,0.40174150466918945,0.25367841124534607,0.18082357943058014,0.35,5,0,0,0,0,0,0,,,,nan,0,0.7818669080734253,7.810029983520508,134.61305236816406,0.7827103734016418,1.0,0.08212867041691016,0,0,0,0,0.08284482310890237,0.0,filtered,0.0026936705040414544,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.08212867041691016,0.36324381|0.0878823345|0.147432226|0.0821286704|0.0941934608|0.0825152534,0.51324381|0.237882335|0.297432226|0.23212867|0.244193461|0.232515253,0.48324381|0.207882335|0.267432226|0.20212867|0.214193461|0.202515253,0.15|0.15|0.15|0.15|0.15|0.15,-0.00457728353|-0.194256436|0.0728398207|0.231144451|0.147328502|0.14428496,-0.126287509|-0.138006439|-0.159405244|-0.147187612|-0.12544254|-0.130957087,1.32211045|0.0192664627|0.50316348|0.412471521|0.398659805|0.343388887,0.349408031|0.545322895|0.419177175,-0.00872976519|-0.160522223|-0.000251085701,0.005594083108007908,0.0009994963183999062,0.0013211583718657494,0.0017379913479089737
3,0.2,-0.18175004616245843,0.20718169212341309,0.38373953104019165,0.2549978494644165,0.1772652417421341,0.35,5,0,0,0,0,0,0,,,,nan,0,1.0248295068740845,6.396737098693848,47.71207809448242,1.0401318073272705,1.0,0.0835937607326703,0,0,0,0,0.08284482310890237,0.0,filtered,0.025054359496284376,0,1,12,predictive_link_1,predictive_link_1,2,0,0,inaccurate_solution,,0.0,valid,0.0835937607326703,0.356720894|0.0868230302|0.149237307|0.0864588243|0.095713315|0.0835937607,0.506720894|0.23682303|0.299237307|0.236458824|0.245713315|0.233593761,0.476720894|0.20682303|0.269237307|0.206458824|0.215713315|0.203593761,0.15|0.15|0.15|0.15|0.15|0.15,-0.00478150474|-0.209980434|0.0783855589|0.248270887|0.146554414|0.143791034,-0.125561244|-0.13731168|-0.159642056|-0.147264253|-0.126698277|-0.132211115,1.29654083|6.86323409e-09|0.515692729|0.446841932|0.402709397|0.345954962,0.348971367|0.53729701|0.419164658,-0.00872976519|-0.160522223|-0.000251085701,0.005703992210328579,0.001003221608698368,0.0013692555949091911,0.001774270087480545
4,0.25,-0.15538673678590414,0.23418989777565002,0.36445218324661255,0.25174766778945923,0.2031812071800232,0.35,5,0,0,0,0,0,0,,,,nan,0,1.091347336769104,5.213742733001709,117.43307495117188,1.06215238571167,1.0,0.08470013769103987,0,0,0,0,0.08284482310890237,0.0,filtered,0.1271878730820525,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.08470013769103987,0.350224893|0.0870781851|0.151960873|0.091699332|0.0972625228|0.0847001377,0.500224893|0.237078185|0.301960873|0.241699332|0.247262523|0.234700138,0.470224893|0.207078185|0.271960873|0.211699332|0.217262523|0.204700138,0.15|0.15|0.15|0.15|0.15|0.15,-0.0028477158|-0.146153179|0.0543287796|0.157206508|0.0496054255|0.0528862612,-0.124816335|-0.136263169|-0.159708399|-0.147416851|-0.128216304|-0.133718082,1.27323552|0.0658963932|0.502463874|0.376586985|0.310439212|0.25796873,0.348534703|0.529271126|0.419152141,-0.00872976519|-0.160522223|-0.000251085701,0.00573241151869297,0.001001693308353424,0.0013723038136959076,0.0017438847571611404
5,0.30000000000000004,-0.2587044597735764,0.3671296536922455,0.34508153796195984,0.2443072348833084,0.3340134918689728,0.35,5,0,0,0,0,0,0,,,,nan,0,1.1399248838424683,4.5649590492248535,32.99312973022461,1.1348116397857666,1.0,0.08128549187362208,0,0,0,0,0.08284482310890237,0.0,filtered,0.13594978563883214,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.08128549187362208,0.343859956|0.087530501|0.151534892|0.0926285798|0.0940212736|0.0812854919,0.493859956|0.237530501|0.301534892|0.24262858|0.244021274|0.231285492,0.463859956|0.207530501|0.271534892|0.21262858|0.214021274|0.201285492,0.15|0.15|0.15|0.15|0.15|0.15,-0.00100363684|-0.0815227646|0.0312141119|0.0758116052|-0.0334125824|-0.0275996036,-0.124039918|-0.134523972|-0.159447792|-0.147340751|-0.129233738|-0.13486286,1.25039627|0.134075267|0.477905889|0.298985174|0.213438774|0.162679503,0.34809804|0.521245241|0.419139624,-0.00872976519|-0.160522223|-0.000251085701,0.0056790756061673164,0.00101461261510849,0.0013505779206752777,0.0017572194337844849
6,0.35000000000000003,-0.37662270083768423,0.4739108085632324,0.32764074206352234,0.23266516625881195,0.4374755918979645,0.35,5,0,0,0,0,0,0,,,,nan,0,1.1503245830535889,4.415095329284668,41.396915435791016,1.1579170227050781,1.0,0.07377438178906046,0,0,0,0,0.08284482310890237,0.0,filtered,0.07040949791116398,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.07377438178906046,0.33762639|0.0876399189|0.148008631|0.0896071912|0.0865873837|0.0737743818,0.48762639|0.237639919|0.298008631|0.239607191|0.236587384|0.223774382,0.45762639|0.207639919|0.268008631|0.209607191|0.206587384|0.193774382,0.15|0.15|0.15|0.15|0.15|0.15,0.000808609417|-0.0172786436|0.0117731831|-0.00395763052|-0.115578487|-0.108455494,-0.123229985|-0.132295153|-0.158898632|-0.146820277|-0.129427024|-0.135328107,1.22808418|0.200985879|0.444909073|0.207650858|0.101344024|0.0513139261,0.347661376|0.513219357|0.419127107,-0.00872976519|-0.160522223|-0.000251085701,0.00567488931119442,0.0010060463100671768,0.0013615284115076065,0.0017562154680490494
7,0.4,-0.4634674578865554,0.5145391225814819,0.3138035535812378,0.22062937915325165,0.47441908717155457,0.35,5,0,0,0,0,0,0,,,,nan,0,1.1189030408859253,3.2440521717071533,87.03628540039062,1.1279572248458862,1.0,0.06216065978123761,0,0,0,0,0.08284482310890237,0.0,filtered,0.045451596539066996,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,1.7322617354431635e-08,valid,0.06216065978123761,0.331524978|0.0875898897|0.141383815|0.0827117463|0.0750195779|0.0621606598,0.481524978|0.23758989|0.291383815|0.232711746|0.225019578|0.21216066,0.451524978|0.20758989|0.261383815|0.202711746|0.195019578|0.18216066,0.15|0.15|0.15|0.15|0.15|0.15,0.00134983119|1.96806209e-05|0.00984918665|-0.0181343407|-0.123241313|-0.113570087,-0.122385262|-0.129640674|-0.158097946|-0.145889359|-0.128749707|-0.135072571,1.20506448|0.220738565|0.417286501|0.166823286|0.048087292|-1.87336897e-08,0.347224712|0.505193472|0.41911459,-0.00872976519|-0.160522223|-0.000251085701,0.0060098739340901375,0.001114589162170887,0.0014131506904959679,0.001831590197980404
8,0.45,-0.4827936251151803,0.5095949769020081,0.3021525740623474,0.210979625582695,0.4664430618286133,0.35,5,0,0,0,0,0,0,,,,nan,0,1.1080057621002197,1.7997875213623047,61.696231842041016,1.1163157224655151,1.0,0.050199387411799384,0,0,0,0,0.08284482310890237,0.0,filtered,0.061758055084937855,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,3.023201598784109e-08,valid,0.050199387411799384,0.325495353|0.0879532226|0.134111356|0.075075529|0.0629996627|0.0501993874,0.475495353|0.237953223|0.284111356|0.225075529|0.212999663|0.200199387,0.445495353|0.207953223|0.254111356|0.195075529|0.182999663|0.170199387,0.15|0.15|0.15|0.15|0.15|0.15,0.00103018095|-0.00981216954|0.0146005457|0.0177024742|-0.0733302511|-0.0663145299,-0.121512518|-0.126784463|-0.157120002|-0.14471036|-0.127663779|-0.134483051,1.18149908|0.215216258|0.393925969|0.17329423|0.0510046207|-3.12185789e-08,0.346788049|0.497167438|0.419102073,-0.00872976519|-0.160522223|-0.000251085701,0.005675554275512695,0.0009888345375657082,0.0013291900977492332,0.0018087495118379593
9,0.5,-0.5108232097414214,0.5120410919189453,0.2924906313419342,0.20294679701328278,0.4666135311126709,0.35,5,0,0,0,0,0,0,,,,nan,0,1.0581278800964355,3.9944307804107666,61.77573013305664,1.0708626508712769,1.0,0.04069126332931158,0,0,0,0,0.08284482310890237,0.0,filtered,0.11978274165175412,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,7.277097238689301e-08,valid,0.04069126332931158,0.319493643|0.0882093083|0.128001648|0.0692519742|0.0535902924|0.0406912633,0.469493643|0.238209308|0.278001648|0.219251974|0.203590292|0.190691263,0.439493643|0.208209308|0.248001648|0.189251974|0.173590292|0.160691263,0.15|0.15|0.15|0.15|0.15|0.15,0.00119254459|0.0134301315|0.00666193644|0.0128348337|-0.035832476|-0.0293413783,-0.12061641|-0.124030021|-0.155984918|-0.143145826|-0.126112629|-0.133423746,1.15855071|0.242237344|0.362683608|0.146696905|0.0524160643|-7.12873335e-08,0.346351385|0.489141196|0.419089556,-0.00872976519|-0.160522223|-0.000251085701,0.0058492254465818405,0.0009996304288506508,0.0013624271377921104,0.001744365319609642
