step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
55500,200000,929,24,0.10279575637179249,0.0,2.8345251689922395,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006536402739584446,55500
56000,200000,943,221,-0.137461323181046,0.0,-9.868735543870036,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006333474535495043,56000
56500,200000,957,13,0.2804468822876236,0.0,1.6739067190457813,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006183403078466654,56500
57000,200000,972,191,-0.016751207823051447,0.0,-12.803438547304673,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0065101925283670425,57000
57500,200000,993,11,-0.02645544513135924,0.0,-3.7582635129243567,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006344988476485014,57500
58000,200000,1010,160,-0.07260601139280697,0.0,-4.869579493808426,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006613152101635933,58000
58500,200000,1029,1,0.05098077799602235,0.0,0.05098077799602235,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006541781593114138,58500
59000,200000,1046,25,20.15333396848399,0.0,24.507529979143857,0.0,0.0,1.5,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006650076713413,59000
59500,200000,1061,13,20.350802577427476,0.0,23.86739620335103,0.0,0.0,1.5,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006822356954216957,59500
60000,200000,1084,5,0.37776313226222624,0.0,1.0720394472776973,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006708999630063772,60000
60500,200000,1102,123,-0.15655839274280658,0.0,-4.2436902534923595,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006749365944415331,60500
61000,200000,1120,19,0.5886282076201649,0.0,-0.058714722524935925,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0067761922255158424,61000
61500,200000,1140,80,-0.03299005045592221,0.0,1.2088404630938632,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006527765654027462,61500
62000,200000,1157,10,0.2357727501689048,0.0,1.5740988272870244,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006554033141583204,62000
62500,200000,1175,46,0.014646839956335995,0.0,1.582698173912237,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0065012588165700436,62500
63000,200000,1188,8,0.23935147739508467,0.0,0.3345729391504495,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006603220012038946,63000
63500,200000,1206,6,0.13315695748067355,0.0,0.12722708379887115,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0066121965646743774,63500
64000,200000,1229,12,0.21391109356077975,0.0,1.0831567549304084,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006777158472687006,64000
64500,200000,1253,21,-0.1632043174891863,0.0,3.3064968584276677,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006615479476749897,64500
65000,200000,1268,136,-0.2271311598005924,0.0,-0.9878159304467519,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0066390130668878555,65000
65500,200000,1284,1,-0.07139720322994726,0.0,-0.07139720322994726,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006616246420890093,65500
66000,200000,1298,12,0.23717687047402222,0.0,-0.7668116560811755,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006434917449951172,66000
66500,200000,1314,66,-0.2578714649391921,0.0,-1.4678162364534946,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006577802821993828,66500
67000,200000,1328,2,-0.26383607710983625,0.0,-0.6752253258620764,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.006417170166969299,67000
