step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.5583140690708208,0.06312352418899536,0.8152568936347961,0.4552517235279083,0.04553133621811867,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.06823340803384781,1.3646682500839233,27.293365478515625,0.0,0.0,0.8165710144666,0.8152568936347961,0.0013141208318038222,0.0,0.04551538216492337,0.0,0.02631844377629668,-0.02631844377629668,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28049618741071725,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.06823341465359757,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,4.2084476969267426e-07,valid,0.28049618741071725,0.8899941220028984,0|0|0|0|0|0,,,,,,,,,,0.009651732980273664,0.002613920019939542,0.0012469730572775006,0.0016508270055055618
1,0.1,-1.5591853915511285,0.06304508447647095,0.8142083883285522,0.4554557502269745,0.04547936096787453,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.054495275020599365,0.27477097511291504,32.78867721557617,0.0,0.0,0.8152568594387588,0.8142083883285522,0.0010484711102065614,0.0,0.03639020270335416,0.0,0.02097558341474062,-0.02097558341474062,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2807412372477291,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.05449527014311998,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,3.309785194180459e-07,valid,0.2807412372477291,0.890208891790822,5.32890076e-22|0.0243520343|0.0265734489|0.0443075733|0.0498739591|0.0455586035,,,,,,,,,,0.011435359949246049,0.003438915009610355,0.001354670966975391,0.001919838017784059
2,0.15000000000000002,-1.5600308010855406,0.06298252195119858,0.8133721351623535,0.45561864972114563,0.045437928289175034,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.043529901653528214,0.21931153535842896,1.1092952489852905,0.0,0.0,0.8142084067123884,0.8133721351623535,0.0008362715500348505,0.0,0.029092788697328665,0.0,0.01672648275640726,-0.01672648275640726,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28093675150616515,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.04352990167352828,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,2.598645832824209e-07,valid,0.28093675150616515,0.890380424358242,7.59757697e-24|0.0194303746|0.0212537799|0.0354085795|0.039863044|0.0364188643,,,,,,,,,,0.010851148981601,0.002801424008794129,0.0015159299364313483,0.001602371921762824
3,0.2,-1.560697155215986,0.06293261051177979,0.8127046823501587,0.4557488262653351,0.04540485888719559,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.03478020802140236,0.1749960035085678,0.8863645195960999,0.0,0.0,0.81337212406244,0.8127046823501587,0.0006674417122812804,0.0,0.02326089955204916,0.0,0.013345977587888098,-0.013345977587888098,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28109289134633514,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.034780207075436824,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,2.0478875593574197e-07,valid,0.28109289134633514,0.8905162063705709,2.3630289e-24|0.0155077496|0.0169959361|0.0282963489|0.031859322|0.02911003,,,,,,,,,,0.011509114992804825,0.0031965479720383883,0.0018267070408910513,0.00215170590672642
4,0.25,-1.5612251082021658,0.06289278715848923,0.8121716976165771,0.45585277676582336,0.04537847638130188,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.027794644236564636,0.1397123485803604,0.705700695514679,0.0,0.0,0.812704685908196,0.8121716976165771,0.0005329882916188522,0.0,0.01859911918942877,0.0,0.010653572761988354,-0.010653572761988354,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2812175991188991,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.027794642624745222,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,1.6186233701975805e-07,valid,0.2812175991188991,0.8906247705355805,1.43679477e-24|0.0123823668|0.0135917782|0.0226166066|0.0254664435|0.0232709989,,,,,,,,,,0.010963249020278454,0.003004207042977214,0.0015027238987386227,0.0018238580087199807
5,0.30000000000000004,-1.5616457144572098,0.06286096572875977,0.8117460012435913,0.45593586564064026,0.04535740241408348,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.02221527509391308,0.11158790439367294,0.5625027418136597,0.0,0.0,0.8121717481146378,0.8117460012435913,0.0004257468710464618,0.0,0.014872095127460266,0.0,0.008507369846380428,-0.008507369846380428,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2813172504548106,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.02221527474854252,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,1.2823481029995698e-07,valid,0.2813172504548106,0.8907106484927644,1.18041756e-25|0.00989040616|0.0108699902|0.0180795564|0.0203591677|0.0186053478,,,,,,,,,,0.011825928930193186,0.0036047300091013312,0.0012788319727405906,0.0023355219746008515
6,0.35000000000000003,-1.561978981380985,0.06283556669950485,0.8114058375358582,0.45600220561027527,0.04534059017896652,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.017757296562194824,0.08915983140468597,0.4485684931278229,0.0,0.0,0.8117460126946275,0.8114058375358582,0.00034017515876938464,0.0,0.011891826745402465,0.0,0.006795258521660131,-0.006795258521660131,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28139687826380916,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.01775729673021623,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,1.0178091081752827e-07,valid,0.28139687826380916,0.8907794981897466,0|0.00790192615|0.00869326563|0.0144539009|0.0162773332|0.0148759846,,,,,,,,,,0.010355650912970304,0.002678779070265591,0.0013213170459493995,0.0014664839254692197
7,0.4,-1.5622423078538668,0.06281527131795883,0.811133861541748,0.45605525374412537,0.04532715305685997,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.014194310642778873,0.07125985622406006,0.35800302028656006,0.0,0.0,0.8114058388115382,0.811133861541748,0.0002719772697901135,0.0,0.009508393427085076,0.0,0.005428635363870078,-0.005428635363870078,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28146050198968986,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.014194311209336162,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,8.090051735985815e-08,valid,0.28146050198968986,0.890834583332563,4.4032387e-23|0.00631435036|0.00695227442|0.0115558286|0.0130143442|0.0118944406,,,,,,,,,,0.0114856829168275,0.0032225589966401458,0.0012977499281987548,0.002097273012623191
8,0.45,-1.5624548991391773,0.06279907375574112,0.8109164834022522,0.45609769225120544,0.04531640559434891,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.011345980688929558,0.05696667730808258,0.28586554527282715,0.0,0.0,0.8111338827385796,0.8109164834022522,0.00021739933632736186,0.0,0.007602069293172952,0.0,0.004337259659270854,-0.004337259659270854,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2815113380572747,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.011345980787693782,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,6.437491123847949e-08,valid,0.2815113380572747,0.8908786843575464,2.33086073e-23|0.00504629546|0.00555967283|0.00923885995|0.0104054508|0.00951036759,,,,,,,,,,0.01026546792127192,0.0027322929818183184,0.0012163720093667507,0.0015385239385068417
9,0.5,-1.5626235516817408,0.06278612464666367,0.8107426762580872,0.45613154768943787,0.045307837426662445,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.009068496525287628,0.04554973170161247,0.2283397912979126,0.0,0.0,0.8109164796464696,0.8107426762580872,0.00017380338838246523,0.0,0.006077188850244032,0.0,0.003465339677919673,-0.003465339677919673,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,1.0778506849892437,1.0778506849892437,0,0,0,0,-1,nan,nan,,,256,1,1,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 234, 'obstacle_contact': 22, 'self_collision': 0}",0.01719153909360466,256,256,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2815519678241861,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,0.009068496183859543,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,5.12671922544769e-08,valid,0.2815519678241861,0.8909141997341289,6.39014163e-25|0.00403309513|0.00444566998|0.00738616869|0.00831921974|0.00760378221,,,,,,,,,,0.011349393986165524,0.0027453519869595766,0.002260779030621052,0.0015688290586695075
