step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.275842397333552,0.3016732335090637,0.291267454624176,0.2905435264110565,0.19923950731754303,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.48989781737327576,9.797956466674805,195.95913696289062,1.4131556749343872,1.4131556749343872,0.2973854604824292,0.291267454624176,0.006118005858253173,0.36063702325940433,0.14985145677669787,0.3464851079413025,0.1259346235729884,0.2205504843683141,0.3464851152867881,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,0.47777091057870247,1.4131556749343872,0.0,1.0,0.1164433456925924,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,0.9472326128136503,0,0,12,joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.1164433456925924,0.979021937582727,0|0|0|0|0|0,,,,,,,,,,0.011423594900406897,0.0024195810547098517,0.001985458075068891,0.002450654050335288
1,0.1,-1.6325419432502661,0.4198687672615051,0.2796301543712616,0.28216055035591125,0.28952643275260925,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8683399558067322,7.843616485595703,73.31798553466797,1.2175531387329102,1.2175531387329102,0.29126746829030314,0.2796301543712616,0.011637313919041548,0.2777068916448835,0.24365772849753742,0.26650507362357223,0.2330170965265233,0.03348797709704893,0.2665050861278605,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,0.6702960116956898,filtered,0,0,1,0,0,0,1,2,1.0,0.35508540054704657,1.2175531387329102,0.0,1.0,0.09681366408752745,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,0.41803918023043407,0,0,12,joint_2_acceleration_lower|joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.09681366408752745,0.9808083535203191,5.42022415e-21|0.078368839|0.125769723|0.138569166|0.150320114|0.150320114,,,,,,,,,,0.010540310060605407,0.0028236720245331526,0.0012641290668398142,0.0018538420554250479
2,0.15000000000000002,-1.4410863263498879,0.3659334182739258,0.27011048793792725,0.27633702754974365,0.24558112025260925,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9296620488166809,5.279486179351807,168.62525939941406,0.9971315860748291,0.9971315860748291,0.27963013945877824,0.27011048793792725,0.009519651520850991,0.19745518976254442,0.19745518976254442,0.19001661238406314,0.19001661238406314,0.0,0.1900166022506082,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,0.3433436840920811,filtered,0,0,1,0,0,0,1,2,1.0,0.2410534973004107,0.9971315860748291,0.0,1.0,0.07856855956806572,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,0.09999998218049244,0,0,12,joint_5_acceleration_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.07856855956806572,0.984796785069271,0|0.108648336|0.187350024|0.212250608|0.244665426|0.244665426,,,,,,,,,,0.010863851057365537,0.0032400499330833554,0.0012679810170084238,0.0017643719911575317
3,0.2,-1.4729883335717204,0.37560808658599854,0.26088857650756836,0.2707391679286957,0.25049275159835815,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9795917272567749,2.0608110427856445,78.1806411743164,0.9795917868614197,0.9795917868614197,0.2701104749836259,0.26088857650756836,0.009221898476057533,0.1909068257441687,0.1909068257441687,0.18409292234771224,0.18409292234771224,0.0,0.1840929135187504,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,0.10028764866845569,filtered,0,0,1,0,0,0,1,2,1.0,0.2513819233730114,0.9795917868614197,0.0,1.0,0.08022110773968183,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,3.389342362325501e-08,0,0,12,joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.08022110773968183,0.9890490238732698,1.94502113e-17|0.0779626588|0.135226234|0.156651745|0.197855766|0.197855766,,,,,,,,,,0.015685079037211835,0.00442748807836324,0.0020293439738452435,0.0018266839906573296
4,0.25,-1.5071931243384382,0.3852352499961853,0.2519587278366089,0.26536136865615845,0.25539901852607727,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9629697799682617,0.4795765280723572,40.001468658447266,0.9629698395729065,0.9629698395729065,0.2608885979118633,0.2519587278366089,0.00892987007525442,0.1845416627864766,0.1845416627864726,0.1782923643403797,0.17829236434037649,3.219646771412954e-15,0.17829237896816602,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,3.459953837694826e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.21915000469128915,0.9629698395729065,0.0,1.0,0.07506400075060626,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,3.389433319782828e-08,0,0,12,joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.07506400075060626,0.9930897677306006,1.87686172e-17|0.0765885476|0.130553163|0.151468831|0.191258861|0.191258861,,,,,,,,,,0.013150949031114578,0.002567820018157363,0.002150203101336956,0.002388476044870913
5,0.30000000000000004,-1.541968564142457,0.3947860896587372,0.2433142364025116,0.2601976990699768,0.26028671860694885,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9472292065620422,0.46277478337287903,0.33603546023368835,0.947229266166687,0.947229266166687,0.251958720037042,0.2433142364025116,0.008644483634530409,0.1783587660427902,0.17835876604279036,0.17261995955982937,0.17261995955982917,1.942890293094024e-16,0.17261995421625215,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,3.519771004755558e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.18826126367923454,0.947229266166687,0.0,1.0,0.07012180218867753,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,3.3892566320763766e-08,0,0,12,joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.07012180218867753,0.9969285294565364,0|0.0751814241|0.126033883|0.146445118|0.184851681|0.184851681,,,,,,,,,,0.010625252034515142,0.002493562991730869,0.0016686500748619437,0.0022192810429260135
6,0.35000000000000003,-1.5767985211734095,0.40424054861068726,0.23494839668273926,0.25524264574050903,0.26513004302978516,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9323319792747498,0.4465812146663666,0.3238711953163147,0.9323320388793945,0.9323320388793945,0.24331423706366023,0.23494839668273926,0.008365840380920975,0.17235655044145706,0.17235655044145706,0.16707942643445972,0.16707942643445972,0.0,0.16707942688845837,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,3.578074235176722e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.1586884168225547,0.9323320388793945,0.0,1.0,0.06539014669160875,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,3.389342362325466e-08,0,0,12,joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.06539014669160875,1.0005760304761677,0|0.0737445275|0.121662339|0.141574944|0.178625946|0.178625946,,,,,,,,,,0.01533186889719218,0.003892809967510402,0.002137248986400664,0.0023638460552319884
7,0.4,-1.6116141378116915,0.41359105706214905,0.22685426473617554,0.25048983097076416,0.26993462443351746,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9182426333427429,0.43092623353004456,0.31310054659843445,0.9182426929473877,0.9182426929473877,0.2349484036923751,0.22685426473617554,0.008094138956199565,0.16653282210688747,0.16653282210688394,0.1616734321427155,0.16167343214271215,3.3584246494910985e-15,0.16167343696620826,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9622701840708032,0.9622701840708032,40,1,1,1,24,1.6822910830600932,0.14472931623458862,0.000812171776988065;0.0011794954495837609;0.0009259980646515488;0.00018143545194606166;0.0029169751841171977;0.004195704316316064;0.008650652396829451;0.006608957974480165;0.001455467667895171;0.0035187902348163685;0.003213544108558832;0.006930145380329694;0.006497350320220328;0.003252104550682607;0.001629023875769218;0.014408141469427621;0.003492268684538375;0.004734789360483309;0.007147785352282363;0.002023518577517784;0.0021149325339439706;0.0021399243500630294;0.007144747729771467;0.011647558705690935;0.009993085538450562;0.004092609876165324;0.00890267452673385;0.004955782312896945;0.00835983070397475;0.0033877324961721165;0.009313417162883121;0.004748499308896792;0.0017741685670971583;0.0018693440969533228;0.00712981228412372;0.005252128100925907;0.003841608155726484;0.002342224795506193;0.009157912033419547;0.005017539613166754,0.1358819305896759;0.13559217751026154;0.13704225420951843;0.13643847405910492;0.1342204213142395;0.13250628113746643;0.1272931843996048;0.13220013678073883;0.1353163868188858;0.12106648832559586;0.12164615839719772;0.12972886860370636;0.12345046550035477;0.12309323996305466;0.13678394258022308;0.13848228752613068;0.1340026706457138;0.13426317274570465;0.1330944150686264;0.13760581612586975;0.13499824702739716;0.13585107028484344;0.13177333772182465;0.1276533305644989;0.14472931623458862;0.13427984714508057;0.13052672147750854;0.13748911023139954;0.14261630177497864;0.12873362004756927;0.13157223165035248;0.13964921236038208;0.13511908054351807;0.1354890763759613;0.13326917588710785;0.1412794291973114;0.1391618251800537;0.13705259561538696;0.1421259492635727;0.13349264860153198,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 25, 'obstacle_contact': 0, 'self_collision': 0}",0.00018143545194606166,65,65,nan,nan,3.6353382925671483e-08,filtered,0,0,1,0,0,0,1,2,1.0,0.13035227160457472,0.9182426929473877,0.0,1.0,0.060856363456731954,0,0,0,0,0.1164433456925924,0.0,filtered,osqp optimal,3.3892875076347647e-08,0,0,12,joint_5_velocity_upper,predictive_link_4,,,0,0,1,solved,osqp,0.0,valid,0.060856363456731954,1.0040436726827076,0|0.0722870269|0.117438774|0.136858314|0.172591858|0.172591858,,,,,,,,,,0.010362289962358773,0.002565609058365226,0.0013638919917866588,0.0019909089896827936
