step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.29200907403604337,0.1884259134531021,0.34266939759254456,0.25042542815208435,0.18356992304325104,0.35,1,0,0,0,0,,,nan,0,0.4483337700366974,8.9666748046875,179.33349609375,0.5154806971549988,1.0,nan,0,0,0,0,0.09598143333455514,0.0,filtered,0.07410498986971235,0,0,12,joint_1_acceleration_lower,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.09598143333455514,0.28717194|0.0959814333|0.100680445|0.350746581|0.369264062|0.39004678,0.43717194|0.245981433|0.250680445|0.500746581|0.519264062|0.54004678,0.40717194|0.215981433|0.220680445|0.470746581|0.489264062|0.51004678,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0443830022|-0.0566564061|-0.0679119325|-0.0911839016,-0.0717379337|-0.022256151|-0.0537677417|-0.120797519|-0.12276523|-0.125274893,1.07694983|0.361669582|0.393337041|1.2255324|1.28637908|1.34372833,0.378001779|-0.426792622|0.349877834,0.0255561359|0.124500349|-0.000205503151,0.00429027434438467,0.0011295042932033539,0.001197625882923603,0.00193052738904953
1,0.1,-0.15458339938172713,0.18394124507904053,0.3287660479545593,0.2531627416610718,0.17976677417755127,0.35,1,0,0,0,0,,,nan,0,0.7815016508102417,6.876204967498779,66.54011535644531,0.7815012335777283,1.0,nan,0,0,0,0,0.09598143333455514,0.0,filtered,8.576098901232042e-07,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.09701873055361823,0.283546286|0.0970187306|0.101229593|0.341943987|0.359826792|0.379090839,0.433546286|0.247018731|0.251229593|0.491943987|0.509826792|0.529090839,0.403546286|0.217018731|0.221229593|0.461943987|0.479826792|0.499090839,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0863597148|-0.102270288|-0.126363861|-0.167408758,-0.0708196265|-0.0199207239|-0.0508597594|-0.120425392|-0.12251531|-0.124968167,1.06336552|0.368154198|0.440418326|1.14508027|1.190428|1.22398643,0.379279584|-0.420567751|0.349867463,0.0255561359|0.124500349|-0.000205503151,0.005233500152826309,0.0015122098848223686,0.0016088662669062614,0.0020795343443751335
2,0.15000000000000002,-0.0840771149866876,0.18766571581363678,0.3120521903038025,0.2569483518600464,0.18462122976779938,0.35,1,0,0,0,0,,,nan,0,0.9328135251998901,5.007691860198975,105.1570816040039,0.9328128695487976,1.0,nan,0,0,0,0,0.09598143333455514,0.0,filtered,1.3044399785335225e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.10016149669776778,0.279907817|0.100161497|0.105315129|0.330948983|0.347514774|0.364425579,0.429907817|0.250161497|0.255315129|0.480948983|0.497514774|0.514425579,0.399907817|0.220161497|0.225315129|0.450948983|0.467514774|0.484425579,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.125487771|-0.106160852|-0.139712083|-0.188482881,-0.0699001288|-0.0172179372|-0.0468705862|-0.119687786|-0.122057431|-0.124433323,1.04973114|0.38342805|0.499877703|1.09794729|1.12828958|1.14478611,0.380557388|-0.41434288|0.349857092,0.0255561359|0.124500349|-0.000205503151,0.005615607835352421,0.0017486503347754478,0.001730266958475113,0.002105127088725567
3,0.2,-0.05294610224526601,0.17388294637203217,0.29551032185554504,0.25973519682884216,0.17098170518875122,0.35,1,0,0,0,0,,,nan,0,0.966746985912323,4.651975154876709,103.29855346679688,0.9667463302612305,1.0,nan,0,0,0,0,0.09598143333455514,0.0,filtered,1.1778762558670002e-06,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.10436477850028328,0.276289198|0.104364779|0.112110992|0.319989494|0.334594536|0.349099741,0.426289198|0.254364779|0.262110992|0.469989494|0.484594536|0.499099741,0.396289198|0.224364779|0.232110992|0.439989494|0.454594536|0.469099741,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.164419311|-0.0355596543|-0.0717044966|-0.125738463,-0.0689689056|-0.0144427077|-0.0424410376|-0.118317517|-0.121496742|-0.123769552,1.03618789|0.403016406|0.570422241|1.12608081|1.14517691|1.14689095,0.381835192|-0.40811801|0.349846721,0.0255561359|0.124500349|-0.000205503151,0.005163326859474182,0.0015991078689694405,0.0017177993431687355,0.0017969608306884766
4,0.25,-0.08809191538374314,0.17025497555732727,0.2820325791835785,0.2621540427207947,0.1678677648305893,0.35,1,0,0,0,0,,,nan,0,1.0083028078079224,3.676352024078369,64.90654754638672,1.0083028078079224,1.0,nan,0,0,0,0,0.09598143333455514,0.0,passthrough,5.280781639374403e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.10752460725548682,0.272760345|0.107524607|0.119988824|0.313157422|0.324774148|0.337024958,0.422760345|0.257524607|0.269988824|0.463157422|0.474774148|0.487024958,0.392760345|0.227524607|0.239988824|0.433157422|0.444774148|0.457024958,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.185632852|0.00651804256|-0.0396496263|-0.102510638,-0.0680079678|-0.0119626235|-0.0382445536|-0.115927507|-0.120468214|-0.122867948,1.02303341|0.418135806|0.627343595|1.14322022|1.13897875|1.12272125,0.383112997|-0.401893139|0.349836349,0.0255561359|0.124500349|-0.000205503151,0.005214705131947994,0.0016554975882172585,0.0016406597569584846,0.0018844259902834892
5,0.30000000000000004,-0.11397450888288518,0.16562505066394806,0.2709904909133911,0.2654268145561218,0.1637532114982605,0.35,1,0,0,0,0,,,nan,0,1.0648165941238403,1.5341275930404663,76.57626342773438,1.0648165941238403,1.0,nan,0,0,0,0,0.09598143333455514,0.0,passthrough,5.276915787700527e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.11029535318903697,0.269299259|0.110295353|0.12862666|0.308529614|0.316663336|0.326270295,0.419299259|0.260295353|0.27862666|0.458529614|0.466663336|0.476270295,0.389299259|0.230295353|0.24862666|0.428529614|0.436663336|0.446270295,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.197666578|0.0155169906|-0.0372405665|-0.113853789,-0.0670240012|-0.00962340188|-0.034255505|-0.113293941|-0.118463571|-0.121768527,1.01017303|0.431558011|0.677917713|1.13634151|1.11094921|1.06945886,0.384390801|-0.395668268|0.349825978,0.0255561359|0.124500349|-0.000205503151,0.005145738832652569,0.0014848057180643082,0.001628786325454712,0.0019995057955384254
6,0.35000000000000003,-0.13922218013467955,0.16176646947860718,0.26208043098449707,0.2682023346424103,0.16035066545009613,0.35,1,0,0,0,0,,,nan,0,1.0594582557678223,2.155190944671631,63.569664001464844,1.0594582557678223,1.0,nan,0,0,0,0,0.09598143333455514,0.0,passthrough,4.580727997835577e-12,0,0,12,,predictive_link_1,0,0,1,solved,osqp,0.0,valid,0.11392685799004307,0.265863552|0.113926858|0.138500162|0.304554553|0.308884584|0.315154586,0.415863552|0.263926858|0.288500162|0.454554553|0.458884584|0.465154586,0.385863552|0.233926858|0.258500162|0.424554553|0.428884584|0.435154586,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.210857239|0.0719877896|0.026882525|-0.0685603872,-0.0660273593|-0.00724571044|-0.0303437056|-0.110214462|-0.116027438|-0.120393783,0.99742685|0.448461722|0.734514182|1.17999154|1.14639342|1.07166417,0.385668606|-0.389443398|0.349815607,0.0255561359|0.124500349|-0.000205503151,0.0053158411756157875,0.0017101513221859932,0.0016103554517030716,0.0019493764266371727
7,0.4,-0.20890399124704123,0.1577455699443817,0.2575455605983734,0.27120310068130493,0.15675947070121765,0.35,1,0,0,0,0,,,nan,0,1.0719645023345947,1.1254184246063232,54.54304122924805,1.071963906288147,1.0,nan,0,0,0,0,0.09598143333455514,0.0,filtered,1.0540103756631663e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.11703963861356301,0.262501129|0.117039639|0.14855949|0.303742577|0.304273411|0.306569238,0.412501129|0.267039639|0.29855949|0.453742577|0.454273411|0.456569238,0.382501129|0.237039639|0.26855949|0.423742577|0.424273411|0.426569238,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.220718577|0.0946950143|0.0490077214|-0.0607803087,-0.0650068809|-0.00501001625|-0.0267260043|-0.106793779|-0.113202233|-0.118637332,0.984997637|0.463148538|0.788230535|1.20287154|1.15289913|1.04685931,0.38694641|-0.383218527|0.349805236,0.0255561359|0.124500349|-0.000205503151,0.00534454919397831,0.0016449419781565666,0.0016826456412672997,0.0019818712025880814
8,0.45,-0.28162132051475175,0.15386080741882324,0.25728288292884827,0.2741911709308624,0.15327158570289612,0.35,1,0,0,0,0,,,nan,0,1.0764609575271606,0.9987364411354065,9.473498344421387,1.0764604806900024,1.0,nan,0,0,0,0,0.09598143333455514,0.0,filtered,7.678507272260236e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.12037162775211738,0.259187407|0.120371628|0.15928466|0.304217793|0.300861782|0.298852855,0.409187407|0.270371628|0.30928466|0.454217793|0.450861782|0.448852855,0.379187407|0.240371628|0.27928466|0.424217793|0.420861782|0.418852855,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.227407961|0.123052552|0.0791116335|-0.0336204571,-0.0639684693|-0.00281754473|-0.023296608|-0.103148118|-0.110089743|-0.116166506,0.97278116|0.478668966|0.841249991|1.23677561|1.17246902|1.04562445,0.388224214|-0.376993656|0.349794865,0.0255561359|0.124500349|-0.000205503151,0.005167635157704353,0.0015029730275273323,0.0015420624986290932,0.00209006667137146
9,0.5,-0.3480619623184532,0.15049134194850922,0.2607022523880005,0.2768543064594269,0.1502353549003601,0.35,1,0,0,0,0,,,nan,0,1.0716631412506104,0.9520572423934937,15.314129829406738,1.0716627836227417,1.0,nan,0,0,0,0,0.09598143333455514,0.0,filtered,5.283377627893985e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.12368113108006265,0.255931262|0.123681131|0.17032957|0.306264535|0.299034389|0.292688947,0.405931262|0.273681131|0.32032957|0.456264535|0.449034389|0.442688947,0.375931262|0.243681131|0.29032957|0.426264535|0.419034389|0.412688947,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.228327152|0.157719472|0.119134351|0.00459367546,-0.0629102966|-0.000691546231|-0.0200901828|-0.0993506859|-0.106742414|-0.113397805,0.960814751|0.494032978|0.88955525|1.28342693|1.20852949|1.06195166,0.389502019|-0.370768785|0.349784493,0.0255561359|0.124500349|-0.000205503151,0.0030669979751110077,0.0008674459531903267,0.000921785831451416,0.001256801187992096
