step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm
32,1.6500000000000001,-0.10473907895444,0.1517808586359024,0.13913315534591675,0.2899603843688965,0.1517808586359024,0.25846260487033024,2,0,0,0,0.7916359901428223,2.524794816970825,22.79232406616211
33,1.7000000000000002,-0.07881835675385851,0.1526983678340912,0.14126154780387878,0.2873002886772156,0.1526983678340912,0.25704663788672144,2,0,0,0,0.7783700227737427,2.4446732997894287,35.518287658691406
34,1.75,-0.05605859754702324,0.15240179002285004,0.1420803815126419,0.2850976884365082,0.15240179002285004,0.2563280443870774,2,0,0,0,0.7149628400802612,3.075582981109619,36.468589782714844
35,1.8,-0.030111340763190542,0.14900386333465576,0.14145143330097198,0.28372740745544434,0.14900386333465576,0.2567913432433457,2,0,0,0,0.6243293881416321,3.7621703147888184,27.28780746459961
36,1.85,-0.0036184130896959486,0.14514808356761932,0.1394425332546234,0.28313151001930237,0.14514808356761932,0.2576341178127676,2,0,0,0,0.5697885155677795,2.9835777282714844,28.69892692565918
37,1.9000000000000001,0.030695575838324184,0.14293493330478668,0.13558979332447052,0.2835104465484619,0.14293493330478668,0.2583874203826119,2,0,0,0,0.5059416890144348,4.341150760650635,37.3286018371582
38,1.9500000000000002,0.07203307178863205,0.14096599817276,0.12961557507514954,0.28537067770957947,0.14096599817276,0.25868178626289745,2,0,0,0,0.5288389325141907,4.361721992492676,22.54819107055664
39,2.0,0.09656160051051788,0.1381567269563675,0.12253224104642868,0.2880758047103882,0.1381567269563675,0.2580918337129997,2,0,0,0,0.6059139370918274,3.01680588722229,36.44135665893555
40,2.0500000000000003,0.08751883853246827,0.1356297731399536,0.11613404005765915,0.29056230187416077,0.1356297731399536,0.2566441192561456,2,0,0,0,0.6716421246528625,2.597207546234131,47.68993377685547
41,2.1,0.07174646751959513,0.1334010660648346,0.11075101792812347,0.2927989065647125,0.1334010660648346,0.2547916632295093,2,0,0,0,0.7234312891960144,2.482649564743042,22.976104736328125
42,2.15,0.048922148705141735,0.13135506212711334,0.10673943161964417,0.29488953948020935,0.13135506212711334,0.2528124796589478,2,0,0,0,0.7671352624893188,2.2356035709381104,12.628425598144531
43,2.2,0.011209636666003392,0.12958911061286926,0.10486659407615662,0.29672375321388245,0.12958911061286926,0.2508283919835248,2,0,0,0,0.8084290623664856,2.252629518508911,10.130635261535645
44,2.25,-0.019419349341003898,0.1279214322566986,0.10471250116825104,0.2984820306301117,0.1279214322566986,0.2489503955887253,2,0,0,0,0.839562714099884,1.6235944032669067,21.350595474243164
45,2.3000000000000003,-0.050775578136970194,0.12610779702663422,0.10626783967018127,0.30042389035224915,0.12610779702663422,0.24717431497850983,2,0,0,0,0.8476074934005737,1.3920402526855469,15.117451667785645
46,2.35,-0.08203587730408345,0.12419810891151428,0.10948300361633301,0.30250313878059387,0.12419810891151428,0.2454025579628088,2,0,0,0,0.8450138568878174,1.3779336214065552,14.568077087402344
47,2.4000000000000004,-0.10338052704950848,0.1220381036400795,0.11377402395009995,0.3048991858959198,0.1220381036400795,0.2435959985139015,2,0,0,0,0.8336988091468811,1.5909241437911987,19.721668243408203
48,2.45,-0.11988795905844243,0.11930172145366669,0.11884687840938568,0.3080049455165863,0.11930172145366669,0.24167110079221182,2,0,0,0,0.8087863326072693,1.8094688653945923,16.76313018798828
49,2.5,-0.14386831843782064,0.11573851108551025,0.12507455050945282,0.3121735155582428,0.11573851108551025,0.239450797361288,2,0,0,0,0.7556225061416626,2.1975765228271484,22.171415328979492
50,2.5500000000000003,-0.17068387234934057,0.11130618304014206,0.1325659453868866,0.3175694942474365,0.11130618304014206,0.23673133873273147,2,0,0,0,0.6884401440620422,2.629267454147339,14.909818649291992
51,2.6,-0.20711978676392748,0.10643653571605682,0.14180003106594086,0.3237917423248291,0.10643653571605682,0.23337401050326753,2,0,0,0,0.6129905581474304,2.63010835647583,21.358278274536133
52,2.6500000000000004,-0.24276864445304727,0.10133712738752365,0.1526651531457901,0.3306730389595032,0.10133712738752365,0.2294636975407453,2,0,0,0,0.5596113204956055,2.4148476123809814,5.611728668212891
53,2.7,-0.23332455747741307,0.0956144630908966,0.16266316175460815,0.3388965427875519,0.0956144630908966,0.22513214012065638,2,0,0,0,0.4975053369998932,2.1018898487091064,25.691791534423828
54,2.75,-0.19964741483153858,0.08920922130346298,0.1704886555671692,0.34882310032844543,0.08920922130346298,0.2203051817024496,2,0,0,0,0.4186496436595917,2.560786724090576,15.428366661071777
55,2.8000000000000003,-0.1389146637678219,0.0820964053273201,0.17476151883602142,0.3609031140804291,0.0820964053273201,0.214915232515618,2,0,0,0,0.358739972114563,3.033064365386963,21.449615478515625
56,2.85,-0.08499594477536249,0.0746760219335556,0.17598634958267212,0.37495294213294983,0.0746760219335556,0.20891200665014076,2,0,0,0,0.3565780520439148,3.1726973056793213,12.0187349319458
57,2.9000000000000004,-0.05143362660610165,0.06737653911113739,0.17537587881088257,0.39059165120124817,0.06737653911113739,0.20242106852954878,2,0,0,0,0.420328825712204,3.014469623565674,19.43372917175293
58,2.95,-0.019337999080099807,0.0604749396443367,0.17309442162513733,0.4075251519680023,0.0604749396443367,0.19568457367833209,2,0,0,0,0.4986723065376282,2.1928768157958984,25.19692039489746
59,3.0,0.028407100529527565,0.054145995527505875,0.16835080087184906,0.42548152804374695,0.054145995527505875,0.188955654041861,2,0,0,0,0.5324195623397827,1.7149015665054321,32.46778106689453
60,3.0500000000000003,0.06005656223560202,0.04856833815574646,0.16208180785179138,0.4438948333263397,0.04856833815574646,0.1824542333504922,2,0,0,0,0.5471723079681396,1.5629690885543823,26.00954818725586
61,3.1,0.08716479411792079,0.043752413243055344,0.15456509590148926,0.46244004368782043,0.043752413243055344,0.17638181299893263,2,0,0,0,0.5467150211334229,1.8848958015441895,17.6148624420166
62,3.1500000000000004,0.10627689019864989,0.03968000039458275,0.14625728130340576,0.4807235896587372,0.03968000039458275,0.1708633606886558,2,0,0,0,0.522667407989502,2.1940553188323975,18.76328468322754
63,3.2,0.09628372217750489,0.0363188274204731,0.13873335719108582,0.4982430636882782,0.0363188274204731,0.16596676323348436,2,0,0,0,0.5076935887336731,2.555431604385376,23.807714462280273
64,3.25,0.05734301808537957,0.0335485078394413,0.13353368639945984,0.5148937106132507,0.0335485078394413,0.16172018808246147,2,0,0,0,0.5170865058898926,2.4260365962982178,25.162370681762695
65,3.3000000000000003,0.0036205850215709568,0.031248418614268303,0.13138224184513092,0.5307226777076721,0.031248418614268303,0.158093665234966,2,0,0,0,0.5217746496200562,2.41418719291687,24.68332862854004
66,3.35,-0.04467130750727948,0.029306476935744286,0.13190053403377533,0.5459328889846802,0.029306476935744286,0.15502225012146809,2,0,0,0,0.5491158962249756,2.3378329277038574,10.094267845153809
67,3.4000000000000004,-0.07449577135744334,0.027637075632810593,0.1340245008468628,0.560751736164093,0.027637075632810593,0.1524233384265306,2,0,0,0,0.5884459614753723,1.841833472251892,13.44961929321289
68,3.45,-0.08293201052467014,0.02618950419127941,0.13654030859470367,0.5752727389335632,0.02618950419127941,0.15021403783562595,2,0,0,0,0.6044604182243347,1.8998929262161255,25.515459060668945
69,3.5,-0.06561160132599184,0.024918081238865852,0.13804352283477783,0.5896594524383545,0.024918081238865852,0.1483248696665137,2,0,0,0,0.605049729347229,2.101705551147461,21.991830825805664
70,3.5500000000000003,-0.02898199361862881,0.023804454132914543,0.13752739131450653,0.6038545370101929,0.023804454132914543,0.14669636142890663,3,0,0,0,0.604911744594574,2.1090145111083984,16.554031372070312
71,3.6,0.008426364684080383,0.022768696770071983,0.1350146234035492,0.6187580227851868,0.022768696770071983,0.14528568433309202,2,0,0,0,0.6106166839599609,1.8589260578155518,8.25196647644043
72,3.6500000000000004,0.048468852492741236,0.02185099944472313,0.13041889667510986,0.6337119340896606,0.02185099944472313,0.14403602320900324,2,0,0,0,0.6172557473182678,1.5363963842391968,10.295001983642578
73,3.7,0.08384165296017744,0.02102154865860939,0.12404418736696243,0.6490453481674194,0.02102154865860939,0.14292893637588083,2,0,0,0,0.6267254948616028,1.136634111404419,10.443183898925781
74,3.75,0.1054169124978301,0.13912589848041534,0.11667222529649734,0.6465632319450378,0.13912589848041534,0.14194175143661375,2,0,0,0,0.6325493454933167,0.7320413589477539,12.06362247467041
75,3.8000000000000003,0.2041607056973244,0.12610848248004913,0.10398007929325104,0.6333633661270142,0.12610848248004913,0.18981108581794665,2,0,0,0,0.6658399701118469,5.1712751388549805,97.31169891357422
76,3.85,0.2818391650275578,0.1273377537727356,0.08737719058990479,0.6213721632957458,0.1273377537727356,0.2191675234383744,2,0,0,0,0.7572407126426697,4.175266265869141,22.260231018066406
77,3.9000000000000004,0.3235781791959181,0.1286042481660843,0.068805031478405,0.6105045080184937,0.1286042481660843,0.23740145813701957,2,0,0,0,0.8549883365631104,3.538954734802246,24.650453567504883
78,3.95,20.265498012667912,0.12990713119506836,0.053709477186203,0.600336492061615,0.12990713119506836,0.24881984089580222,2,0,0,1,0.891244113445282,2.127319097518921,42.97775650024414
