episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_command_alignment_previous,safety_filter_command_sign_change_rate,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
0,9093,configs/experiments/reaching_recovery/manifests/v1_hierarchical_temporal_consistency_timeout_triplet.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_t005_triplet_v1,0,3,-59.55583771958267,20.796615064144135,44,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05312513932585716,2.2,0.19228611886501312,0.29423545775088394,0.37820208072662354,0,0.0,1.0,1.0745756929544132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000906899784011525,0.04689900455625982,0.869603231898509,0.95041723549366,0.0,0.002934855435424569,0.0014014071705539457,0.01924161482814022,0.2355711541815915,0.9977299645543098,0.0,nan,0.22922928215709595,0.030028145168970122,0.8863636363636364,2.107109546661377,34.11612319946289,1,0,2,0.1,0,0.15114524307088373,1,SERVO,direct_path,0.8472740760771558,1.6272558320779353,38,1,1,1,5,1.1474746846200272,0.16953109204769135,0.003252115534827483;0.007961571102570788;0.005593323701257445;0.003146358247740771;0.019163964189920436;0.03292812747666929;0.011973475208131992;0.016826146510446584;0.014796945982447548;0.015179926797523698;0.029205822293373627;0.007927675656252395;0.011580187229261093;0.014874543177567708;0.028166061141594628;0.024969473317495855;0.012576120843946078;0.020659457387049347;0.019536402332875236;0.015611018264622729;0.02919543810689548;0.023548847516048306;0.031128524565593976;0.0019217551356385477;0.01951303296299021;0.0033536259426286993;0.037384991160940566;0.018667713605466433;0.032443613880288324;0.032403742613163616;0.012557689857839541;0.01582869418646387;0.02222013220489337;0.016415726128720005;0.010438134521237208;0.020910317636568563;0.018899123271852444;0.007941053339602109,0.14185549318790436;0.1418101042509079;0.1265958845615387;0.13523609936237335;0.15637363493442535;0.16953109204769135;0.14069487154483795;0.1422768384218216;0.13916026055812836;0.150303915143013;0.1443474143743515;0.13239698112010956;0.1504443734884262;0.162617489695549;0.16822092235088348;0.15971751511096954;0.1597299724817276;0.16703076660633087;0.15044276416301727;0.1343979388475418;0.1277802288532257;0.15778182446956635;0.154530867934227;0.13130150735378265;0.1589648276567459;0.12787306308746338;0.15811921656131744;0.13681380450725555;0.16457019746303558;0.1541905552148819;0.15968601405620575;0.1259908527135849;0.14479227364063263;0.1451442986726761;0.14273805916309357;0.15732862055301666;0.14637930691242218;0.14705882966518402,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 68, 'obstacle_contact': 0, 'self_collision': 0}",0.0019217551356385477,130,130,nan,nan,1.0,filtered,8,1,2,1,29,1,1,1,direct_path,0.7799817560007796,0,24,1.0,SUCCESS,0.36363636363636365,0.022727272727272728,0.0,0.6136363636363636,0.0
