episode,seed,seed_manifest,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
24,9025,configs/experiments/reaching_recovery/manifests/v1_final.json,26.47036322236041,0.0,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.045185916125774384,0.65,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2983309354346532,2.860879898071289,42.968711853027344,0,0,0,0.0,0,nan
25,9026,configs/experiments/reaching_recovery/manifests/v1_final.json,23.61083970809039,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05199413746595383,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2192688292513291,2.2302727699279785,39.03629684448242,0,0,0,0.0,0,nan
26,9027,configs/experiments/reaching_recovery/manifests/v1_final.json,24.552020237391122,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054331593215465546,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23195420112460852,2.348768711090088,43.84292221069336,0,0,0,0.0,0,nan
27,9028,configs/experiments/reaching_recovery/manifests/v1_final.json,22.718074090762887,0.0,7,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04934094473719597,0.35000000000000003,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2988745591470173,2.9029767513275146,48.66347885131836,0,0,0,0.0,0,nan
28,9029,configs/experiments/reaching_recovery/manifests/v1_final.json,25.639118389348738,0.0,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05053827911615372,0.65,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3356065767315718,2.9629745483398438,47.56285095214844,0,0,0,0.0,0,nan
29,9030,configs/experiments/reaching_recovery/manifests/v1_final.json,25.454947820726368,0.0,21,1,0,0,0,0,0,,any,0,0,,,nan,0,0.051180947571992874,1.05,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2044775505505857,2.198509454727173,35.25583267211914,0,0,0,0.0,0,nan
30,9031,configs/experiments/reaching_recovery/manifests/v1_final.json,23.453719063923973,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05307256057858467,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1954650834880092,2.122762441635132,41.13968276977539,0,0,0,0.0,0,nan
31,9032,configs/experiments/reaching_recovery/manifests/v1_final.json,24.01737931470079,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04925742372870445,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3077551541583879,2.7403576374053955,46.27620315551758,0,0,0,0.0,0,nan
32,9033,configs/experiments/reaching_recovery/manifests/v1_final.json,24.06495997235907,0.0,8,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05110013112425804,0.4,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4000389650464058,3.3997104167938232,62.51810073852539,0,0,0,0.0,0,nan
33,9034,configs/experiments/reaching_recovery/manifests/v1_final.json,25.343733821126822,0.0,22,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05214504152536392,1.1,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19689286686480045,2.1055591106414795,34.346126556396484,0,0,0,0.0,0,nan
