episode,seed,seed_manifest,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
14,9015,configs/experiments/reaching_recovery/manifests/v1_final.json,21.365278848485815,0.0,4,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04752618446946144,0.2,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4246251508593559,3.5839784145355225,65.77384185791016,0,0,0,0.0,0,nan
15,9016,configs/experiments/reaching_recovery/manifests/v1_final.json,24.815893150150735,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04936305806040764,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3235274160450155,2.841944456100464,45.598426818847656,0,0,0,0.0,0,nan
16,9017,configs/experiments/reaching_recovery/manifests/v1_final.json,24.258335735919108,0.0,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03463805839419365,0.8500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2878366962951772,2.603771448135376,40.00544738769531,0,0,0,0.0,0,nan
17,9018,configs/experiments/reaching_recovery/manifests/v1_final.json,24.380771015577476,0.0,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04516388848423958,1.1500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19199818469907926,2.1410887241363525,34.54378128051758,0,0,0,0.0,0,nan
18,9019,configs/experiments/reaching_recovery/manifests/v1_final.json,23.606543334094592,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03782907500863075,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2570639604871923,2.5300331115722656,40.86813735961914,0,0,0,0.0,0,nan
19,9020,configs/experiments/reaching_recovery/manifests/v1_final.json,21.424139188731846,0.0,5,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05458792299032211,0.25,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.459654712677002,3.909868001937866,76.42057037353516,0,0,0,0.0,0,nan
20,9021,configs/experiments/reaching_recovery/manifests/v1_final.json,-19.291197116659166,0.0,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.24443559348583221,12.0,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1681243921785305,1.8935894966125488,41.88582992553711,0,0,0,0.0,0,nan
21,9022,configs/experiments/reaching_recovery/manifests/v1_final.json,24.840563618680992,0.0,22,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04588352143764496,1.1,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21613589200106534,2.2003917694091797,33.304779052734375,0,0,0,0.0,0,nan
22,9023,configs/experiments/reaching_recovery/manifests/v1_final.json,23.795434874543517,0.0,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.052787721157073975,1.1500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20536924801442935,2.065579652786255,31.67469596862793,0,0,0,0.0,0,nan
23,9024,configs/experiments/reaching_recovery/manifests/v1_final.json,24.01653147643032,0.0,23,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04877994954586029,1.1500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1814548367553431,1.8867660760879517,32.34299850463867,0,0,0,0.0,0,nan
24,9025,configs/experiments/reaching_recovery/manifests/v1_final.json,26.549739491100485,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03590884804725647,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26322651388389723,2.5159528255462646,40.79117965698242,0,0,0,0.0,0,nan
25,9026,configs/experiments/reaching_recovery/manifests/v1_final.json,23.710332881239008,0.0,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04415842518210411,0.65,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28139003767417026,2.629471778869629,41.9448356628418,0,0,0,0.0,0,nan
26,9027,configs/experiments/reaching_recovery/manifests/v1_final.json,24.950656875677673,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.040286097675561905,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24228394776582718,2.36775541305542,38.708980560302734,0,0,0,0.0,0,nan
27,9028,configs/experiments/reaching_recovery/manifests/v1_final.json,22.836859049024223,0.0,7,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04292286932468414,0.35000000000000003,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2933546251484326,3.1389341354370117,54.81486892700195,0,0,0,0.0,0,nan
28,9029,configs/experiments/reaching_recovery/manifests/v1_final.json,25.593113342910566,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05279189720749855,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.426001417140166,3.695314884185791,65.39371490478516,0,0,0,0.0,0,nan
29,9030,configs/experiments/reaching_recovery/manifests/v1_final.json,25.330184411580046,0.0,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05223626270890236,1.0,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2387355286628008,2.287672996520996,39.4796028137207,0,0,0,0.0,0,nan
30,9031,configs/experiments/reaching_recovery/manifests/v1_final.json,23.48838097311513,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05359648913145065,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24945357367396354,2.4747626781463623,47.21821594238281,0,0,0,0.0,0,nan
31,9032,configs/experiments/reaching_recovery/manifests/v1_final.json,24.136151234983437,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.050931721925735474,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.26643469867606956,2.5380029678344727,42.41194534301758,0,0,0,0.0,0,nan
32,9033,configs/experiments/reaching_recovery/manifests/v1_final.json,24.23578671559247,0.0,8,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04313972219824791,0.4,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3774991240352392,3.4389262199401855,59.387393951416016,0,0,0,0.0,0,nan
33,9034,configs/experiments/reaching_recovery/manifests/v1_final.json,25.317027012539647,0.0,21,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04999903216958046,1.05,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23363137014565014,2.3160488605499268,40.13818359375,0,0,0,0.0,0,nan
34,9035,configs/experiments/reaching_recovery/manifests/v1_final.json,21.73332336695424,0.0,5,1,0,0,0,0,0,,any,0,0,,,nan,0,0.045168571174144745,0.25,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39919957518577576,3.509493589401245,62.81483459472656,0,0,0,0.0,0,nan
35,9036,configs/experiments/reaching_recovery/manifests/v1_final.json,21.905556985882704,0.0,5,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05126718431711197,0.25,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3619340047240257,3.423307180404663,60.77359390258789,0,0,0,0.0,0,nan
36,9037,configs/experiments/reaching_recovery/manifests/v1_final.json,23.54301912069243,0.0,8,1,0,0,0,0,0,,any,0,0,,,nan,0,0.052273210138082504,0.4,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3324991837143898,3.0739223957061768,56.47606658935547,0,0,0,0.0,0,nan
37,9038,configs/experiments/reaching_recovery/manifests/v1_final.json,23.454815852007457,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05489269271492958,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.30690221382038935,2.668776273727417,43.53203201293945,0,0,0,0.0,0,nan
38,9039,configs/experiments/reaching_recovery/manifests/v1_final.json,21.16251018255909,0.0,4,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05293188616633415,0.2,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38181858137249947,3.509392738342285,64.13592529296875,0,0,0,0.0,0,nan
39,9040,configs/experiments/reaching_recovery/manifests/v1_final.json,25.91633271832292,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.040249500423669815,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.30833334901503157,2.839198589324951,44.50723648071289,0,0,0,0.0,0,nan
40,9041,configs/experiments/reaching_recovery/manifests/v1_final.json,23.219964942800285,0.0,24,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04522841423749924,1.2000000000000002,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19400484984119734,1.9740816354751587,33.22788619995117,0,0,0,0.0,0,nan
41,9042,configs/experiments/reaching_recovery/manifests/v1_final.json,23.01082338678301,0.0,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05052854120731354,0.65,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23542985778588515,2.2096993923187256,36.104393005371094,0,0,0,0.0,0,nan
42,9043,configs/experiments/reaching_recovery/manifests/v1_final.json,24.968441378436772,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04239421337842941,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25341487986346084,2.350273370742798,44.11069107055664,0,0,0,0.0,0,nan
43,9044,configs/experiments/reaching_recovery/manifests/v1_final.json,25.7739846235105,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.050687070935964584,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3690750924023715,3.3075804710388184,55.41730499267578,0,0,0,0.0,0,nan
44,9045,configs/experiments/reaching_recovery/manifests/v1_final.json,26.4111458376924,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03259505704045296,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28843918070197105,2.787273645401001,50.45155715942383,0,0,0,0.0,0,nan
45,9046,configs/experiments/reaching_recovery/manifests/v1_final.json,24.493007004120212,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.030505742877721786,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2763448417186737,2.680020332336426,52.56808853149414,0,0,0,0.0,0,nan
46,9047,configs/experiments/reaching_recovery/manifests/v1_final.json,25.52912552108477,0.0,16,1,0,0,0,0,0,,any,0,0,,,nan,0,0.02530881017446518,0.8,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24524040380492806,2.2986955642700195,44.52317428588867,0,0,0,0.0,0,nan
47,9048,configs/experiments/reaching_recovery/manifests/v1_final.json,23.53984768882129,0.0,7,1,0,0,0,0,0,,any,0,0,,,nan,0,0.039131779223680496,0.35000000000000003,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39911759325436186,3.412543535232544,56.826759338378906,0,0,0,0.0,0,nan
48,9049,configs/experiments/reaching_recovery/manifests/v1_final.json,24.49248684158031,0.0,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0442509651184082,0.9500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27126705881796387,2.5846946239471436,45.109981536865234,0,0,0,0.0,0,nan
49,9050,configs/experiments/reaching_recovery/manifests/v1_final.json,22.982972631607186,0.0,6,1,0,0,0,0,0,,any,0,0,,,nan,0,0.040151674300432205,0.30000000000000004,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3383072440822919,3.1389944553375244,50.10755157470703,0,0,0,0.0,0,nan
50,9051,configs/experiments/reaching_recovery/manifests/v1_final.json,23.846378220502192,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04746228829026222,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.44314286654645746,3.869687557220459,65.9058837890625,0,0,0,0.0,0,nan
51,9052,configs/experiments/reaching_recovery/manifests/v1_final.json,25.21276506928954,0.0,17,1,0,0,0,0,0,,any,0,0,,,nan,0,0.051089126616716385,0.8500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19966285894898808,2.1833245754241943,35.5418586730957,0,0,0,0.0,0,nan
52,9053,configs/experiments/reaching_recovery/manifests/v1_final.json,22.982840974397128,0.0,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05258921533823013,0.5,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23233349174261092,2.2661945819854736,40.39480972290039,0,0,0,0.0,0,nan
53,9054,configs/experiments/reaching_recovery/manifests/v1_final.json,23.181952007089286,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04229407384991646,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24442947181788358,2.4050800800323486,40.13469314575195,0,0,0,0.0,0,nan
54,9055,configs/experiments/reaching_recovery/manifests/v1_final.json,24.067875388335892,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05460823327302933,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24696621937411173,2.414746046066284,39.554649353027344,0,0,0,0.0,0,nan
55,9056,configs/experiments/reaching_recovery/manifests/v1_final.json,22.94979658255498,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.049229614436626434,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28621086726586026,2.628145694732666,46.94438171386719,0,0,0,0.0,0,nan
56,9057,configs/experiments/reaching_recovery/manifests/v1_final.json,20.160958521299307,0.0,1,1,0,0,0,0,0,,any,0,0,,,nan,0,0.030990706756711006,0.05,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4636191129684448,3.7854340076446533,75.70868682861328,0,0,0,0.0,0,nan
57,9058,configs/experiments/reaching_recovery/manifests/v1_final.json,26.346303063002633,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04975193738937378,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2632643524557352,2.569559097290039,41.1462516784668,0,0,0,0.0,0,nan
58,9059,configs/experiments/reaching_recovery/manifests/v1_final.json,25.361963895377755,0.0,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04458296298980713,1.0,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20017717070877553,2.0144410133361816,29.603960037231445,0,0,0,0.0,0,nan
59,9060,configs/experiments/reaching_recovery/manifests/v1_final.json,24.82961282458736,0.0,20,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04074617847800255,1.0,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.24737343713641166,2.49603009223938,44.77660369873047,0,0,0,0.0,0,nan
60,9061,configs/experiments/reaching_recovery/manifests/v1_final.json,23.602904277083006,0.0,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.044921789318323135,0.7000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3586758417742593,3.2603471279144287,49.026832580566406,0,0,0,0.0,0,nan
61,9062,configs/experiments/reaching_recovery/manifests/v1_final.json,24.024793328104444,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03570591285824776,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27500534667210147,2.664033889770508,48.87953186035156,0,0,0,0.0,0,nan
62,9063,configs/experiments/reaching_recovery/manifests/v1_final.json,25.319515469991984,0.0,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.039350464940071106,0.9500000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2249030890433412,2.2025651931762695,33.84424591064453,0,0,0,0.0,0,nan
63,9064,configs/experiments/reaching_recovery/manifests/v1_final.json,23.585767633561012,0.0,13,1,0,0,0,0,0,,any,0,0,,,nan,0,0.048292048275470734,0.65,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25907626576148546,2.508544445037842,50.16949462890625,0,0,0,0.0,0,nan
64,9065,configs/experiments/reaching_recovery/manifests/v1_final.json,-13.554349208521417,0.0,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.2600878179073334,12.0,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17989930738694965,1.7772533893585205,53.705902099609375,0,0,0,0.0,0,nan
65,9066,configs/experiments/reaching_recovery/manifests/v1_final.json,23.914877537806323,0.0,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.047049202024936676,0.55,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2950447987426411,2.7099313735961914,47.96953582763672,0,0,0,0.0,0,nan
66,9067,configs/experiments/reaching_recovery/manifests/v1_final.json,25.54880933908014,0.0,12,1,0,0,0,0,0,,any,0,0,,,nan,0,0.0387805700302124,0.6000000000000001,1.5,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31049177919824916,2.7910964488983154,46.7552490234375,0,0,0,0.0,0,nan
