episode,seed,seed_manifest,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
0,9001,configs/experiments/reaching_recovery/manifests/v1_final.json,23.62580914339365,1.5463557913899422,19,1,0,0,0,0,0,,any,0,0,,,nan,0,0.034236304461956024,0.9500000000000001,0.20830662548542023,0.08138714691526011,0.2544759213924408,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4080563156228316,4.044614315032959,108.54800415039062,0,0,0,0.0,0,nan
1,9002,configs/experiments/reaching_recovery/manifests/v1_final.json,22.876166390670523,0.3328478131443262,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05329979956150055,0.7000000000000001,0.6521273851394653,0.0237748437960233,0.030634447932243347,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7251772199358258,6.233823299407959,219.5473175048828,0,0,0,0.0,0,nan
2,9003,configs/experiments/reaching_recovery/manifests/v1_final.json,22.257276136643863,0.39190275222063065,15,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04996942728757858,0.75,0.623278796672821,0.026126850148042044,0.036634329706430435,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39412428215146067,4.1305060386657715,117.1374282836914,0,0,0,0.0,0,nan
3,9004,configs/experiments/reaching_recovery/manifests/v1_final.json,-21.9255131412514,8.318256562575698,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.2934291660785675,12.0,0.30812519788742065,0.03465940234406541,0.22943919897079468,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1924332426317657,2.505500078201294,80.14576721191406,0,0,0,0.0,0,nan
4,9005,configs/experiments/reaching_recovery/manifests/v1_final.json,23.12928207049468,0.9942643791437149,18,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05352640524506569,0.9,0.2918459475040436,0.05523690995242861,0.13434559106826782,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8705794728464551,8.513505935668945,302.0645446777344,0,0,0,0.0,0,nan
5,9006,configs/experiments/reaching_recovery/manifests/v1_final.json,-80.64107029050948,47.63945685327053,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.26612719893455505,12.0,0.1758148968219757,0.1984977368886272,0.5707302689552307,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5036584351221488,5.659400939941406,220.89756774902344,0,0,0,0.0,0,nan
6,9007,configs/experiments/reaching_recovery/manifests/v1_final.json,21.63601099606255,3.9517417401075363,16,1,0,0,0,0,0,,any,0,0,,,nan,0,0.03843412548303604,0.8,0.28144127130508423,0.24698385875672102,0.30981406569480896,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8744184589013457,8.25234603881836,287.6153259277344,0,0,0,0.0,0,nan
7,9008,configs/experiments/reaching_recovery/manifests/v1_final.json,24.313081266826764,0.2733914479613304,8,1,0,0,0,0,0,,any,0,0,,,nan,0,0.043512046337127686,0.4,0.4160333573818207,0.0341739309951663,0.05735796317458153,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5055297203361988,5.386555194854736,113.98970794677734,0,0,0,0.0,0,nan
8,9009,configs/experiments/reaching_recovery/manifests/v1_final.json,5.753593160613777,16.89825566112995,77,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04781906679272652,3.85,0.23799581825733185,0.21945786572896042,0.3638351261615753,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.722891040775296,6.536615371704102,240.53506469726562,0,0,0,0.0,0,nan
9,9010,configs/experiments/reaching_recovery/manifests/v1_final.json,22.8048521663642,0.2806529626250267,10,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04723341390490532,0.5,0.5162980556488037,0.02806529626250267,0.03794848173856735,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5033092066645622,5.011734485626221,139.15725708007812,0,0,0,0.0,0,nan
10,9011,configs/experiments/reaching_recovery/manifests/v1_final.json,23.689972937566868,0.6076892465353012,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05022881552577019,0.7000000000000001,0.4672752916812897,0.043406374752521515,0.06163029372692108,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33948472887277603,3.725411891937256,102.266357421875,0,0,0,0.0,0,nan
11,9012,configs/experiments/reaching_recovery/manifests/v1_final.json,24.19335764778624,0.5285485945641994,14,1,0,0,0,0,0,,any,0,0,,,nan,0,0.04330834373831749,0.7000000000000001,0.38168060779571533,0.03775347104029996,0.07141892611980438,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28497340210846495,3.2971696853637695,73.57418823242188,0,0,0,0.0,0,nan
12,9013,configs/experiments/reaching_recovery/manifests/v1_final.json,24.040105192061137,0.5744560491293669,11,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05476168915629387,0.55,0.3295319080352783,0.052223277193578804,0.1021626740694046,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5408748632127588,5.00095272064209,133.10955810546875,0,0,0,0.0,0,nan
13,9014,configs/experiments/reaching_recovery/manifests/v1_final.json,-31.828635545143893,9.104440590366721,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.22453150153160095,12.0,0.5563204288482666,0.03793516912652801,0.12356404960155487,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.448405442883571,4.67323637008667,178.28036499023438,0,0,0,0.0,0,nan
