step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.2821240300838443,0.15862776339054108,0.2892976403236389,0.5120722055435181,0.15226450562477112,0.35,4,0,0,0,0.39573055505752563,7.914610862731934,158.29222106933594,0.39573055505752563,passthrough,7.503124103170917e-10,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3699870234141385,0.004430963657796383
1,0.1,-0.24953559038514897,0.20305822789669037,0.28280752897262573,0.49670645594596863,0.19583068788051605,0.35,4,0,0,0,0.6386617422103882,5.778555393218994,107.53606414794922,0.6386617422103882,passthrough,1.1175785362613561e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.35749592581171313,0.004050721414387226
2,0.15000000000000002,-0.21368057201888355,0.2567752003669739,0.27204659581184387,0.47773513197898865,0.24832619726657867,0.35,4,0,0,0,0.8274366855621338,5.082782745361328,76.51213836669922,0.8274366855621338,passthrough,1.2270428621682417e-09,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.3421509365317285,0.004381565377116203
3,0.2,-0.17514215597907223,0.2909523844718933,0.25806623697280884,0.45682838559150696,0.2809322774410248,0.35,4,0,0,0,0.9569091796875,5.1379618644714355,59.4603157043457,0.9569090008735657,filtered,4.891976319154245e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3232379698515993,0.003949531354010105
4,0.25,-0.15778016940742673,0.3116285800933838,0.24289458990097046,0.4353310763835907,0.29971179366111755,0.35,4,0,0,0,1.1005109548568726,3.529409170150757,92.73543548583984,1.1005103588104248,filtered,1.3597342838105913e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.30244124521753757,0.002714933827519417
5,0.30000000000000004,-0.15097908385408182,0.32387155294418335,0.22749975323677063,0.41416385769844055,0.30977436900138855,0.35,4,0,0,0,1.2066222429275513,2.650123357772827,28.495241165161133,1.206621527671814,filtered,1.419581617560876e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2811167570143679,0.0044836606830358505
6,0.35000000000000003,-0.1521032799221081,0.32998329401016235,0.2125687152147293,0.3939947187900543,0.313496470451355,0.35,4,0,0,0,1.2881042957305908,2.2533373832702637,15.01489543914795,1.288103699684143,filtered,9.503944822862983e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2601977974157645,0.004341219551861286
7,0.4,-0.1576791776422833,0.3313736915588379,0.19852159917354584,0.37528157234191895,0.31239527463912964,0.35,4,0,0,0,1.348725438117981,1.8218785524368286,18.846559524536133,1.348724603652954,filtered,9.53895834932564e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24036698660114764,0.00413057766854763
8,0.45,-0.16369162325109984,0.3281787037849426,0.1855432540178299,0.3583565652370453,0.3067494034767151,0.35,4,0,0,0,1.3934309482574463,1.644791841506958,20.796510696411133,1.3934296369552612,filtered,1.7373736843768866e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2220972052941425,0.0036711907014250755
9,0.5,-0.16978902412670027,0.31931209564208984,0.17387248575687408,0.3434961140155792,0.2956475019454956,0.35,4,0,0,0,1.41988205909729,0.9352784752845764,15.706089973449707,1.4198806285858154,filtered,1.8950113500237764e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2057357197420035,0.0026875725015997887
10,0.55,-0.17533919701080322,0.30359768867492676,0.16376280784606934,0.33089354634284973,0.2780948877334595,0.35,4,0,0,0,1.4240447282791138,0.8899227976799011,12.839059829711914,1.4240434169769287,filtered,1.6924433895225885e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.19157187706046763,0.0026455968618392944
11,0.6000000000000001,-0.17885312083321508,0.2795271873474121,0.15548284351825714,0.32065317034721375,0.25274068117141724,0.35,4,0,0,0,1.4279990196228027,0.39321914315223694,21.278724670410156,1.4279990196228027,passthrough,5.538996716451687e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.17980644583231714,0.002659284509718418
12,0.65,-0.17650770044412953,0.24631880223751068,0.14912278950214386,0.31276190280914307,0.21889890730381012,0.35,4,0,0,0,1.4173990488052368,1.395198106765747,22.215707778930664,1.4173988103866577,filtered,7.962950727679256e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1705444288635395,0.0031063389033079147
13,0.7000000000000001,-0.1700040870352143,0.20681412518024445,0.14472711086273193,0.3070380985736847,0.17941153049468994,0.35,4,0,0,0,1.38681960105896,2.0501320362091064,23.68755340576172,1.38681960105896,passthrough,4.2434670641238555e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.16376342902877655,0.004294754937291145
14,0.75,-0.16800158973569645,0.16921517252922058,0.14240393042564392,0.3031914234161377,0.1424008160829544,0.35,4,0,0,0,1.3731428384780884,0.6775416731834412,41.63983154296875,1.373142957687378,filtered,4.6270817793866486e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.15926121883885208,0.004553060047328472
15,0.8,-0.17881060781021904,0.18222098052501678,0.1399991661310196,0.29898086190223694,0.15601596236228943,0.35,4,0,0,0,1.3442997932434082,2.599714517593384,46.5491828918457,1.3442997932434082,passthrough,5.667188538796958e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.1567193956453235,0.0043575577437877655
16,0.8500000000000001,-0.18064864811422696,0.18473856151103973,0.13760928809642792,0.29486459493637085,0.15928848087787628,0.35,4,0,0,0,1.3274322748184204,3.2484748363494873,44.376285552978516,1.3274319171905518,filtered,5.817193918506457e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.15385667008025117,0.004454265348613262
17,0.9,-0.2002417107474907,0.2652517557144165,0.13188502192497253,0.2877233624458313,0.24934567511081696,0.35,4,0,0,0,1.2975640296936035,5.6915974617004395,65.65389251708984,1.2975633144378662,filtered,1.052973861278682e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.15114401254776283,0.004201112315058708
