step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.06083546799321597,0.124529168009758,0.14864115417003632,0.4387284815311432,0.11475326865911484,0.35,2,0,0,0,0.40392449498176575,8.078489303588867,161.5697784423828,0.40392449498176575,passthrough,4.764591527087444e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2965228116481846,0.0035978425294160843
1,0.1,0.02132112601231681,0.11605377495288849,0.13873831927776337,0.4317842423915863,0.10590168088674545,0.35,2,0,0,0,0.5818795561790466,4.87799596786499,130.66009521484375,0.5818795561790466,passthrough,5.168180999697778e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.28925330299846264,0.004229065030813217
2,0.15000000000000002,-0.008121730715935638,0.13377659022808075,0.12970493733882904,0.4243941605091095,0.13084155321121216,0.35,2,0,0,0,0.5189475417137146,5.743930816650391,170.16603088378906,0.5189475417137146,passthrough,5.981059516889751e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2828304698869547,0.0026998724788427353
3,0.2,-0.01664213041601345,0.12023722380399704,0.12217225134372711,0.41771170496940613,0.10934813320636749,0.35,2,0,0,0,0.4956444799900055,4.627241611480713,183.34420776367188,0.4956444799900055,passthrough,6.682553935277094e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.27604244988136395,0.004351920448243618
4,0.25,-0.00655082213436782,0.12723112106323242,0.11397384852170944,0.411034494638443,0.12367791682481766,0.35,2,0,0,0,0.49938321113586426,3.018071413040161,133.11105346679688,0.49938321113586426,passthrough,5.963859509990598e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.26994962539931233,0.00454381387680769
5,0.30000000000000004,-0.054222674870455415,0.13125847280025482,0.10828257352113724,0.4042712152004242,0.11968322098255157,0.35,2,0,0,0,0.42190712690353394,4.423709869384766,115.00653839111328,0.42190712690353394,passthrough,5.548787918146881e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.26393828220146454,0.0031209485605359077
6,0.35000000000000003,-0.05598872489553404,0.1353791356086731,0.1026269868016243,0.3975098431110382,0.13102684915065765,0.35,2,0,0,0,0.3983067274093628,3.6681783199310303,147.86846923828125,0.3983067274093628,passthrough,6.111900953541029e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2577453900943161,0.003928271122276783
7,0.4,-0.10928262362576543,0.13766077160835266,0.0997011587023735,0.39098379015922546,0.12537428736686707,0.35,2,0,0,0,0.45933571457862854,6.637857913970947,198.84759521484375,0.45933571457862854,passthrough,7.314046926083214e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2516533541715169,0.0036142170429229736
8,0.45,-0.08943333756312677,0.13986685872077942,0.09579829126596451,0.38457468152046204,0.1272643506526947,0.35,2,0,0,0,0.4563480317592621,3.825529098510742,190.45433044433594,0.4563480317592621,passthrough,7.059135807842604e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2456493069147917,0.003631570376455784
9,0.5,-0.13715343375838177,0.14796487987041473,0.09411405026912689,0.3780459463596344,0.13500568270683289,0.35,2,0,0,0,0.43823322653770447,4.230819225311279,156.2728729248047,0.43823322653770447,passthrough,8.141188546758308e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23987282542802557,0.0029624952003359795
10,0.55,-0.17223769031805383,0.15527625381946564,0.09404370188713074,0.371460884809494,0.14191962778568268,0.35,2,0,0,0,0.49132221937179565,2.3222224712371826,94.28694915771484,0.49132221937179565,passthrough,8.706335164726711e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2339292858533017,0.0035660341382026672
11,0.6000000000000001,-0.21735397909302265,0.163499653339386,0.09595489501953125,0.36478957533836365,0.1497008055448532,0.35,2,0,0,0,0.5596805214881897,3.222057580947876,38.84919738769531,0.5596805214881897,passthrough,9.398697985155536e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22787778508732603,0.002825159579515457
12,0.65,-0.21398849430024755,0.16865874826908112,0.09734966605901718,0.358163982629776,0.15447458624839783,0.35,2,0,0,0,0.46514010429382324,3.5636391639709473,113.86286926269531,0.46514010429382324,passthrough,8.146956623016476e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22169472411839514,0.003501332364976406
13,0.7000000000000001,-0.27734036491777747,0.18202495574951172,0.10142548382282257,0.35125860571861267,0.16733872890472412,0.35,2,0,0,0,0.5658476948738098,3.710029363632202,133.91473388671875,0.5658476948738098,passthrough,1.0034564573540247e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2156438877112094,0.0027275485917925835
14,0.75,-0.26786883650530824,0.1861109584569931,0.10472264140844345,0.3445030152797699,0.17099648714065552,0.35,2,0,0,0,0.5173683762550354,2.180316925048828,114.63702392578125,0.5173683762550354,passthrough,9.304661654189968e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20920149523342235,0.0027973493561148643
15,0.8,-0.2953567570057526,0.19942058622837067,0.1087232306599617,0.33749082684516907,0.18384115397930145,0.35,2,0,0,0,0.528594970703125,1.6854746341705322,35.29653549194336,0.528594970703125,passthrough,9.71908750548617e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20299470021126642,0.002675640396773815
16,0.8500000000000001,-0.2805435187387456,0.1951252818107605,0.11204572767019272,0.3310530185699463,0.1792205274105072,0.35,2,0,0,0,0.522345781326294,2.246776819229126,72.34065246582031,0.522345781326294,passthrough,1.025815599026459e-09,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19653010013975936,0.0026298826560378075
17,0.9,-0.2960467307426803,0.19775131344795227,0.11597242951393127,0.3248680531978607,0.18154093623161316,0.35,2,0,0,0,0.4669254720211029,2.6750237941741943,64.0086898803711,0.4669254720211029,passthrough,9.000473379027801e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19071788899314057,0.0027543185278773308
18,0.9500000000000001,-0.2990832557391177,0.1969497799873352,0.1200113445520401,0.3190590739250183,0.18052540719509125,0.35,2,0,0,0,0.4205314517021179,2.5051136016845703,77.0689468383789,0.4437931478023529,filtered,0.06035736324528128,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.0582230727806952e-07,valid,0.18513271773066542,0.00281666312366724
19,1.0,-0.2756358825255484,0.19060908257961273,0.12302637100219727,0.31380778551101685,0.17417067289352417,0.35,2,0,0,0,0.4283900260925293,2.20306134223938,75.98914337158203,0.47731027007102966,filtered,0.1277758665964893,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,2.245227689184892e-07,valid,0.17995647945400306,0.002894226461648941
20,1.05,-0.2716710941577749,0.1924160122871399,0.1256321519613266,0.30883732438087463,0.17422881722450256,0.35,2,0,0,0,0.43646034598350525,2.800266742706299,50.0626220703125,0.4384169280529022,filtered,0.009237389425066933,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,1.771236878000959e-08,valid,0.17544915498006536,0.002836438827216625
21,1.1,-0.2808778397814161,0.19387128949165344,0.12861379981040955,0.30413341522216797,0.17533351480960846,0.35,2,0,0,0,0.38576340675354004,1.5933297872543335,75.89237213134766,0.3878147304058075,filtered,0.010442246242145755,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,2.1193628324533975e-08,valid,0.17126667335713913,0.0026887739077210426
22,1.1500000000000001,-0.2743704029827297,0.19325649738311768,0.13119861483573914,0.2998844385147095,0.1744157075881958,0.35,2,0,0,0,0.38469812273979187,1.2691811323165894,39.414039611816406,0.4137727916240692,filtered,0.10580759970501821,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.7975270800302257e-07,valid,0.16735438830734306,0.0026389174163341522
23,1.2000000000000002,-0.274026082054874,0.19287122786045074,0.1336684376001358,0.29599690437316895,0.1737922728061676,0.35,2,0,0,0,0.42515289783477783,3.104097366333008,83.24649810791016,0.42914316058158875,filtered,0.028475995288173916,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,5.039681613694391e-08,valid,0.16397421906557097,0.0026389891281723976
24,1.25,-0.26784841580665675,0.18703220784664154,0.13608399033546448,0.292684942483902,0.16782906651496887,0.35,2,0,0,0,0.4448995888233185,1.7278711795806885,65.25666046142578,0.44877463579177856,filtered,0.03268914750290987,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,5.639357469541806e-08,valid,0.16098197844864315,0.0030494192615151405
25,1.3,-0.2633908206918495,0.17815536260604858,0.13865849375724792,0.290041983127594,0.15897183120250702,0.35,2,0,0,0,0.48745444416999817,2.1024763584136963,24.689163208007812,0.49712538719177246,filtered,0.0724982845609767,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.1551173334858889e-07,valid,0.158052924441192,0.0026658903807401657
26,1.35,-0.2611071144433804,0.1753089427947998,0.14119531214237213,0.2878502905368805,0.15621791779994965,0.35,2,0,0,0,0.551837146282196,1.6223697662353516,33.95833969116211,0.5544607043266296,filtered,0.035193032220007275,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,5.5774771299740844e-08,valid,0.15511779774480722,0.0026608463376760483
27,1.4000000000000001,-0.2737553002516918,0.17346784472465515,0.14443713426589966,0.28592345118522644,0.15456999838352203,0.35,2,0,0,0,0.5826264023780823,1.450812816619873,31.257537841796875,0.5860888361930847,filtered,0.04739040355329907,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,7.062672761383448e-08,valid,0.15248855101770015,0.0028654737398028374
28,1.4500000000000002,-0.2826040648154578,0.17411835491657257,0.148025244474411,0.2843278646469116,0.15550336241722107,0.35,2,0,0,0,0.6160985231399536,0.8762427568435669,15.85802173614502,0.6201830506324768,filtered,0.057395908544250765,0,1,12,workspace_z_lower,workspace_z_lower,0,0,1,solved,osqp,8.090175773051156e-08,valid,0.1501876666759367,0.0029533663764595985
29,1.5,-0.292937303334579,0.17346861958503723,0.1520860344171524,0.2825327217578888,0.15526236593723297,0.35,3,0,0,0,0.6627998352050781,1.0683680772781372,8.23711109161377,0.6686135530471802,filtered,0.07650120868995892,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.0180029466622109e-07,valid,0.1482083053567037,0.002672896720468998
30,1.55,-0.29766625416170883,0.1759870946407318,0.1561305969953537,0.280335932970047,0.1581709235906601,0.35,3,0,0,0,0.6739575266838074,1.1113345623016357,22.893783569335938,0.6857139468193054,filtered,0.11682804836475288,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.446103940752272e-07,valid,0.14669534329431588,0.0028131045401096344
31,1.6,-0.30591504333225233,0.17844422161579132,0.160348579287529,0.27808627486228943,0.16101333498954773,0.35,3,0,0,0,0.660247802734375,1.1126846075057983,16.35022735595703,0.6744650602340698,filtered,0.12984568072236044,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.5427158554012083e-07,valid,0.14508123455671723,0.00263136625289917
32,1.6500000000000001,-0.3161636331133213,0.1804940402507782,0.1648559868335724,0.27585569024086,0.16346421837806702,0.35,3,0,0,0,0.6326321959495544,1.3463441133499146,15.668622016906738,0.648993968963623,filtered,0.13828642859257692,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.6043813976743954e-07,valid,0.143402986565075,0.0026711048558354378
33,1.7000000000000002,-0.31798759501038865,0.1828153133392334,0.16917292773723602,0.2736068069934845,0.16617491841316223,0.35,3,0,0,0,0.5905690789222717,1.5112459659576416,19.159326553344727,0.6152058243751526,filtered,0.16696124489119885,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,1.9027352826531466e-07,valid,0.14174046073067192,0.004426619037985802
