step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.2659970045425972,0.16916897892951965,0.785908579826355,0.41701436042785645,0.1653900444507599,0.35,3,0,0,0,0.45210325717926025,9.042064666748047,180.84129333496094,0.5316051244735718,1.0,0.25450318340892064,0,0,0,0,0.25450318340892064,0.0,filtered,0.08206758724424362,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.25450318340892064,0.39862659|0.41362659|0.256630906|0.254503183|0.34162877|0.367721484,0.54862659|0.56362659|0.406630906|0.404503183|0.49162877|0.517721484,0.51862659|0.53362659|0.376630906|0.374503183|0.46162877|0.487721484,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00770895573|-0.0222102702|-0.100752894|-0.123653283,-0.0630721025|0|-0.116825772|-0.136232127|-0.164208459|-0.163314929,1.53143426|1.65450636|0.917406808|0.859570336|1.10155373|1.18391772,0.444164336|-0.451397777|0.395442665,0.0380512886|0.158519432|0.0223467778,0.003659912385046482,0.0010092435404658318,0.0010288134217262268,0.0015563499182462692
1,0.1,-1.1379874851718341,0.23300230503082275,0.7700223922729492,0.4082735776901245,0.2285730242729187,0.35,3,0,0,0,0.7483457922935486,7.118698596954346,127.84526824951172,0.7483455538749695,1.0,0.24648011796256342,0,0,0,0,0.25450318340892064,0.0,filtered,4.65777614571804e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24648011796256342,0.395514677|0.410514677|0.251135269|0.246480118|0.328628229|0.353685477,0.545514677|0.560514677|0.401135269|0.396480118|0.478628229|0.503685477,0.515514677|0.530514677|0.371135269|0.366480118|0.448628229|0.473685477,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0212363389|-0.040020221|-0.17912837|-0.221151654,-0.0613957744|0|-0.114683872|-0.136894427|-0.164224923|-0.163545168,1.52066293|1.64205871|0.911093544|0.809005824|0.971159624|1.03004509,0.446066916|-0.44347167|0.396559894,0.0380512886|0.158519432|0.0223467778,0.0034981025382876396,0.0009748497977852821,0.0009758630767464638,0.001483529806137085
2,0.15000000000000002,-0.9976342759142426,0.26972347497940063,0.7480287551879883,0.399239182472229,0.264424204826355,0.35,3,0,0,0,0.8586462140083313,6.85728120803833,160.5574493408203,0.863633394241333,1.0,0.23757502050760737,0,0,0,0,0.25450318340892064,0.0,filtered,0.03890618983143704,0,0,12,joint_5_acceleration_upper,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.23757502050760737,0.392487145|0.407487145|0.246635496|0.237575021|0.311865949|0.334867783,0.542487145|0.557487145|0.396635496|0.387575021|0.461865949|0.484867783,0.512487145|0.527487145|0.366635496|0.357575021|0.431865949|0.454867783,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0408714226|-0.0480585363|-0.213931033|-0.275063334,-0.0596969406|0|-0.111599452|-0.137988509|-0.164117529|-0.163917684,1.51025164|1.62994858|0.915813954|0.764253037|0.869415233|0.900490113,0.447969496|-0.435545564|0.397677124,0.0380512886|0.158519432|0.0223467778,0.0034918617457151413,0.0009564366191625595,0.0009645065292716026,0.0015090033411979675
3,0.2,-0.8634887962585629,0.28654247522354126,0.7219277620315552,0.3904491066932678,0.2801842987537384,0.35,3,0,0,0,0.9995646476745605,6.636874675750732,44.75150680541992,1.0023767948150635,1.0,0.22837668929669785,0,0,0,0,0.25450318340892064,0.0,filtered,0.019817712933742498,0,0,12,joint_3_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.22837668929669785,0.389545114|0.40454509|0.243533678|0.228376689|0.293595526|0.313486626,0.539545114|0.55454509|0.393533678|0.378376689|0.443595526|0.463486626,0.509545114|0.52454509|0.363533678|0.348376689|0.413595526|0.433486626,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0656177895|-0.0455792877|-0.214752397|-0.292995473,-0.057975836|0|-0.107792343|-0.139064553|-0.163642255|-0.16413588,1.50020462|1.61818036|0.931960158|0.728862916|0.795987452|0.796815152,0.449872077|-0.427619457|0.398794353,0.0380512886|0.158519432|0.0223467778,0.004030575975775719,0.0009747212752699852,0.0011729123070836067,0.0018207887187600136
4,0.25,-0.7393830704957509,0.278138667345047,0.693964958190918,0.38276606798171997,0.2706465721130371,0.35,3,0,0,0,1.095438003540039,3.7418525218963623,98.48661041259766,1.0954376459121704,1.0,0.21948330532769322,0,0,0,0,0.25450318340892064,0.0,filtered,6.091416362839312e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.21948330532769322,0.38668969|0.401689688|0.242025091|0.219483305|0.275645717|0.29149362,0.53668969|0.551689688|0.392025091|0.369483305|0.425645717|0.44149362,0.50668969|0.521689688|0.362025091|0.339483305|0.395645717|0.41149362,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0954070671|-0.0255755734|-0.179324202|-0.265541896,-0.0562327285|0|-0.103477873|-0.139707491|-0.162545075|-0.163926275,1.49052603|1.60675875|0.960029559|0.712650157|0.760713589|0.73650631,0.451774657|-0.419693351|0.399911582,0.0380512886|0.158519432|0.0223467778,0.0034924931824207306,0.0009801369160413742,0.0010091504082083702,0.0014406386762857437
5,0.30000000000000004,-0.6284526472971632,0.2510383129119873,0.6656540036201477,0.37682509422302246,0.2424830049276352,0.35,3,0,0,0,1.142399549484253,2.8653299808502197,64.84672546386719,1.1423993110656738,1.0,0.2118191364858929,0,0,0,0,0.25450318340892064,0.0,filtered,5.337193530553296e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.2118191364858929,0.383921967|0.398921967|0.242275088|0.211819136|0.259836937|0.27122514,0.533921967|0.548921967|0.392275088|0.361819136|0.409836937|0.42122514,0.503921967|0.518921967|0.362275088|0.331819136|0.379836937|0.39122514,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.125170973|0.00690652351|-0.124340002|-0.210788878,-0.0544679199|0|-0.0988531447|-0.139496095|-0.160629236|-0.163014202,1.48121995|1.59568787|0.995418182|0.714686974|0.754378511|0.711097479,0.453677237|-0.411767244|0.401028812,0.0380512886|0.158519432|0.0223467778,0.0035335319116711617,0.0010043913498520851,0.000982590951025486,0.0014812285080552101
6,0.35000000000000003,-0.5206622428592357,0.21722039580345154,0.6373666524887085,0.37285298109054565,0.20777621865272522,0.35,3,0,0,0,1.1803592443466187,1.1902437210083008,61.82916259765625,1.1803590059280396,1.0,0.20605675627663644,0,0,0,0,0.25450318340892064,0.0,filtered,6.058229649314368e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20605675627663644,0.38124302|0.39624302|0.244249765|0.206056756|0.246505299|0.254090033,0.53124302|0.54624302|0.394249765|0.356056756|0.396505299|0.404090033,0.50124302|0.51624302|0.364249765|0.326056756|0.366505299|0.374090033,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.151327794|0.0434473712|-0.08963949|-0.153368806,-0.0526817464|0|-0.0940619611|-0.138171576|-0.159138246|-0.161113549,1.47229033|1.58497208|1.03426489|0.72950282|0.737243459|0.701877777,0.455579817|-0.403841138|0.402146041,0.0380512886|0.158519432|0.0223467778,0.0034507429227232933,0.0009591104462742805,0.0009622341021895409,0.0014696689322590828
7,0.4,-0.4510342038539966,0.21955589950084686,0.6089754104614258,0.37094730138778687,0.20913304388523102,0.35,3,0,0,0,1.2295774221420288,2.8610482215881348,55.57880401611328,1.2295770645141602,1.0,0.20243635937897586,0,0,0,0,0.25450318340892064,0.0,filtered,5.856576328311661e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20243635937897586,0.37865391|0.39365391|0.247762762|0.202436359|0.235286472|0.240228817,0.52865391|0.54365391|0.397762762|0.352436359|0.385286472|0.390228817,0.49865391|0.51365391|0.367762762|0.322436359|0.355286472|0.360228817,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.174124861|0.0813729057|-0.0564853246|-0.09916192,-0.0508745794|0|-0.089198425|-0.135640988|-0.156622977|-0.158020058,1.46374106|1.57461564|1.07597748|0.755477355|0.728037586|0.703733289,0.457482398|-0.395915031|0.403263271,0.0380512886|0.158519432|0.0223467778,0.0034946389496326447,0.0009573381394147873,0.0010027633979916573,0.0014738524332642555
8,0.45,-0.4195881679125205,0.240107923746109,0.5813701152801514,0.3713793158531189,0.22854402661323547,0.35,3,0,0,0,1.2483006715774536,1.9827646017074585,41.826881408691406,1.2483004331588745,1.0,0.20105651158318794,0,0,0,0,0.25450318340892064,0.0,filtered,4.937310646384247e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20105651158318794,0.376155675|0.391155675|0.25260582|0.201056512|0.226090999|0.227968449,0.526155675|0.541155675|0.40260582|0.351056512|0.376090999|0.377968449,0.496155675|0.511155675|0.37260582|0.321056512|0.346090999|0.347968449,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.192956169|0.12503965|-0.0150870038|-0.096214059,-0.0490468255|0|-0.0840193502|-0.131900762|-0.152975289|-0.157673329,1.45557587|1.5646227|1.1193601|0.797364934|0.736301705|0.657986408,0.459384978|-0.387988925|0.4043805,0.0380512886|0.158519432|0.0223467778,0.003600519150495529,0.0010364828631281853,0.00100701954215765,0.0014927256852388382
9,0.5,-0.37337306970004647,0.21773730218410492,0.555661678314209,0.3740249276161194,0.20530633628368378,0.35,3,0,0,0,1.1978304386138916,2.9458978176116943,50.990882873535156,1.1978304386138916,1.0,0.20217458174560732,0,0,0,0,0.25450318340892064,0.0,filtered,2.416212916521507e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.20217458174560732,0.373749335|0.388749332|0.258520432|0.202174582|0.219381917|0.215494316,0.523749335|0.538749332|0.408520432|0.352174582|0.369381917|0.365494316,0.493749335|0.508749332|0.378520432|0.322174582|0.339381917|0.335494316,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.206955783|0.166944026|0.0321318691|-0.108458136,-0.0471989274|0|-0.0787753592|-0.127057041|-0.147979768|-0.157644261,1.44779841|1.55499733|1.16226215|0.848585312|0.761679771|0.595874866,0.461287558|-0.380062819|0.40549773,0.0380512886|0.158519432|0.0223467778,0.003507053479552269,0.0009563323110342026,0.0009874776005744934,0.0015013888478279114
