episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
2209,480240,,default,,-55.18732308609634,45.383225820958614,240,0,0,0,0,0,0,,0.0,0.21795415878295898,0.18909677425399424,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2210,480248,,default,,21.344747977322317,0.4565390385687351,8,1,0,0,0,0,0,,0.0,0.38595741987228394,0.05706737982109189,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2211,480266,,default,,23.66135474636361,1.0427602641284466,18,1,0,0,0,0,0,,0.0,0.3476559817790985,0.057931125784913697,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2212,480309,,default,,18.407906213891216,4.252901554107666,43,1,0,0,0,0,0,,0.0,0.24963419139385223,0.09890468730482944,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2213,480320,,default,,24.054118030245167,0.5311998054385185,11,1,0,0,0,0,0,,0.0,0.34030938148498535,0.048290891403501686,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2214,480329,,default,,23.683207126226065,0.7578798532485962,9,1,0,0,0,0,0,,0.0,0.29377201199531555,0.08420887258317736,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2215,480569,,default,,-11.099442333850618,7.211185829713941,240,0,0,0,0,0,0,,0.0,0.40974780917167664,0.030046607623808085,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2216,480586,,default,,21.793875968930763,0.9900107383728027,17,1,0,0,0,0,0,,0.0,0.35065966844558716,0.05823592578663545,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2217,480608,,default,,22.345163892780846,1.9198832921683788,22,1,0,0,0,0,0,,0.0,0.18217584490776062,0.08726742237128994,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2218,480848,,default,,-148.82679809617926,133.51438795030117,240,0,0,0,0,0,0,,0.075,0.055450208485126495,0.33130994979292155,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
