episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
0,-172.85629604478365,47.597365614026785,240,0,0,0,0,,,nan,0,0.38691091537475586,12.0,0.14911870658397675,0.1779122370062396,0.5646846890449524,0,0.0,0.7625,0.11021823695949147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004506943331581359,0.0037414532969705762,0.0067179081961512566,0.0015810787949400644,0.001483498412805299,0.0006411466165445745,0.04940406539438603,0.55417799949646,11.27338695526123,0,0,0,0.0,0,0.242922843905229
1,-35.89296477159175,20.096270417794585,88,1,0,0,0,,,nan,0,0.052505012601614,4.4,0.15931487083435059,0.21741198221306232,0.5508050322532654,0,0.0,0.375,0.06744129145411087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03931486583000671,0.0031153841198168016,0.004416248761117458,0.0013259465446357024,0.0012645143168893728,0.0004938687303696166,0.062289872619492766,0.6586652398109436,6.9997429847717285,0,0,0,0.0,0,0.5238211712236268
2,9.226203867504786,10.03163879737258,51,1,0,0,0,,,nan,0,0.054161809384822845,2.5500000000000003,0.26035407185554504,0.17242647722071291,0.25892993807792664,0,0.0,0.47058823529411764,0.03384934863409203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11396927858507577,0.003789112684043015,0.006494295783340931,0.001617396469501888,0.0015341287990118942,0.0006019555251387989,0.07130986145314049,0.7378690242767334,10.863917350769043,0,0,0,0.0,0,0.1880524497448351
3,-120.93926569999911,93.4206247702241,240,0,0,0,0,,,nan,0,0.27916353940963745,12.0,0.12015777081251144,0.3827149046584964,0.7394090890884399,0,0.0,0.5916666666666667,0.04543940191446304,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.000157782911652804,0.014799746180263659,0.2244752747938037,0.0015202468998419742,0.0014525985267634194,0.011791335224794844,0.05807160591745439,0.831903338432312,30.511672973632812,0,0,0,0.0,0,0.07158709488135578
4,-20.576938074168794,16.665009945631027,14,0,1,0,1,3,upper_arm_link,0.002222284350995105,1,0.3463817834854126,0.7000000000000001,0.1240253672003746,0.5262804861579623,0.8588793873786926,0,0.0,0.42857142857142855,0.17955503107978435,0.35714285714285715,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.14285714285714285,-0.022989947313906772,0.054550445172935724,0.16793403588235378,0.0014744361064263753,0.001415863766201905,0.05162336544266769,0.1635641876075949,2.2971246242523193,59.85889434814453,0,0,0,0.0,0,0.08519591072756744
5,-31.174325435430774,20.979530036449432,26,0,1,0,1,3,upper_arm_link,0.0022289311804072403,1,0.44155046343803406,1.3,0.14775815606117249,0.4382451738302524,0.5800514221191406,0,0.0,0.23076923076923078,0.02826807684347299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008362366416687916,0.003495287185964676,0.004462257958948612,0.001465285662561655,0.0014465380674944473,0.0005498120131400916,0.07945497197887072,0.9858089685440063,15.953038215637207,0,0,0,0.0,0,0.11271181035294309
6,-165.90725442846127,62.428873436525464,240,0,0,0,0,,,nan,0,0.5441601872444153,12.0,0.12512949109077454,0.2404042260022834,0.7505903840065002,0,0.0,0.4583333333333333,0.05035673647105455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028194536728553543,0.0034078602368632954,0.008099805563688278,0.0014072463808891674,0.0013600500960213443,0.0006087647401727736,0.062466730208446584,0.6526439189910889,7.508033275604248,0,0,0,0.0,0,0.17365511666427436
7,-72.41803353281948,31.35083053074777,240,0,0,0,0,,,nan,0,0.4770886301994324,12.0,0.1834762841463089,0.1247235964750871,0.42536431550979614,0,0.0,0.8166666666666667,0.099239345345124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05872447738586778,0.0033943089734142025,0.0046532489359378815,0.001423874928150326,0.0013687167355480292,0.0005689704363855222,0.039899318581835055,0.4884958267211914,11.26223373413086,0,0,0,0.0,0,0.2566882135378404
8,-275.18698573000074,198.09212949872017,240,0,0,0,0,,,nan,0,0.6549100875854492,12.0,0.0745353177189827,0.3245671765568356,0.8242520093917847,39,0.1625,0.4583333333333333,0.15443929635769765,0.175,0.1625,0.0125,0.05416666666666667,0.0,0.0,0.0,0.175,-0.0454721873673023,0.015481053521701446,0.24378388468176126,0.0013937735619644323,0.0013385915740703543,0.012716255988925696,0.04923482810263522,0.8889172673225403,21.497604370117188,0,0,0,0.0,0,0.32800173698907237
9,-106.7179489866315,57.28141877241433,240,0,0,0,0,,,nan,0,0.3282294273376465,12.0,0.140977680683136,0.23012788076108942,0.6098353862762451,0,0.0,0.175,0.014287353486188458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020977694516856216,0.003413919627200812,0.005594746209681034,0.0014699720467130342,0.0013897081293786566,0.000521405495237559,0.03332028256651635,0.3685113489627838,4.590982437133789,0,0,0,0.0,0,0.2713616967514958
10,-62.13388054858842,53.86572045087814,15,0,1,1,0,,,nan,1,0.4570980966091156,0.75,-0.0027436823584139347,0.8325903018315634,0.8697275519371033,11,0.7333333333333333,1.0,0.355343618406604,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.8666666666666667,-0.1465172080385087,0.06666814417888721,0.18805502820760012,0.0013115561877687773,0.0012600829203923544,0.06406595868368943,0.0,0.0,0.0,0,0,0,0.0,0,0.022915394769436492
11,-134.31312223683662,89.81762229278684,137,0,1,1,0,,,nan,1,0.3379181921482086,6.8500000000000005,-0.010840018279850483,0.33246004896877457,0.8807727694511414,11,0.08029197080291971,0.48175182481751827,0.08632186512188073,0.10218978102189781,0.0,0.10218978102189781,0.0,0.0,0.0,0.0,0.0948905109489051,-0.15396377145700507,0.018305190417398937,0.17687095701694489,0.001507670081553668,0.0014388782794784456,0.015323920501735958,0.041486058322998294,0.8058838248252869,20.02985191345215,0,0,0,0.0,0,0.12704097263963687
12,-7.5231404187340445,17.94347244128585,101,1,0,0,0,,,nan,0,0.04903851076960564,5.050000000000001,0.2135564088821411,0.16661360070551975,0.26847153902053833,0,0.0,0.3069306930693069,0.027213088173486933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09355642595250885,0.003499820431934135,0.004631543532013893,0.001503656055815149,0.0014197243156261964,0.0005426310500738645,0.06137878199725753,0.6723023056983948,16.318714141845703,0,0,0,0.0,0,0.3365656958570699
