episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
0,-123.35461861757685,97.91027452982962,239,0,1,0,1,6,wrist_2_link,-0.008639652916012102,1,0.17236222326755524,11.950000000000001,0.0066036079078912735,0.2688658687687444,0.8990821838378906,7,0.029288702928870293,0.4393305439330544,0.07572052641260632,0.06276150627615062,0.02092050209205021,0.04184100418410042,0.012552301255230125,0.0,0.0,0.0,0.0502092050209205,-0.14871341280249792,0.01061584878027065,0.16791420709341764,0.0013651471413578448,0.0013230093189799635,0.007897796409368265,0.15897763928858305,1.6566665172576904,52.311038970947266,0,0,0,0.0,0,0.242922843905229
1,-126.29872663799596,36.49579172581434,240,0,0,0,0,,,nan,0,0.11532021313905716,12.0,0.1462308168411255,0.14494229560562719,0.6345808506011963,0,0.0,0.7416666666666667,0.12467736239167707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217339677512009,0.003627680998761207,0.008172531612217426,0.0015183783718384803,0.001435690256766975,0.0006402065317767362,0.08184015247582768,0.9407620429992676,17.98431396484375,0,0,0,0.0,0,0.5238211712236268
2,-111.7418387067415,60.82093092054129,240,0,0,0,0,,,nan,0,0.6123508214950562,12.0,0.13416044414043427,0.2306086150618891,0.6791930198669434,0,0.0,0.4166666666666667,0.05611011261704612,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.01317414122982008,0.006089338431290041,0.16028269100934267,0.001575438864529133,0.0015149661301014324,0.002964965149294585,0.15276894151854017,1.456308364868164,39.08271026611328,0,0,0,0.0,0,0.1880524497448351
3,-66.31489993903585,30.01740176975727,240,0,0,0,0,,,nan,0,0.17929869890213013,12.0,0.20810171961784363,0.12103666263477256,0.2593260407447815,0,0.0,0.5916666666666667,0.09133766087567684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07089381912119769,0.003264800199152281,0.015233361162245274,0.0013371240658064684,0.0013067045947536826,0.0005886173574253916,0.05953673768866186,0.6737934947013855,11.07323169708252,0,0,0,0.0,0,0.07158709488135578
4,-141.36749100507137,76.43236255459487,240,0,0,0,0,,,nan,0,0.47725602984428406,12.0,0.12093351036310196,0.2957884309114888,0.7748548984527588,0,0.0,0.6833333333333333,0.1398636187524661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009335226331139423,0.003501241634755085,0.005798584781587124,0.0014491542397687832,0.0014007676315183442,0.0006198316890125474,0.14657455429745217,1.346005916595459,29.903512954711914,0,0,0,0.0,0,0.08519591072756744
5,-93.57525273799929,45.48774949833751,240,0,0,0,0,,,nan,0,0.31148087978363037,12.0,0.1214064285159111,0.18426370196975767,0.7490972280502319,0,0.0,0.3625,0.041057952444235886,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0014064540006590853,0.0026032560660193362,0.00629495270550251,0.0010890717268921435,0.0010669683067438503,0.00042276434833183886,0.09371052423181633,1.0623056888580322,25.435537338256836,0,0,0,0.0,0,0.11271181035294309
6,-145.57236532726438,119.47587924450636,240,0,0,0,0,,,nan,0,0.11060454696416855,12.0,0.03618166595697403,0.25004390183991443,0.8751875162124634,18,0.075,0.37916666666666665,0.0961515814368593,0.07916666666666666,0.03333333333333333,0.04583333333333333,0.05,0.0,0.0,0.0,0.0875,-0.08390016388964086,0.016655035223811863,0.22393490839749575,0.0011391255034444232,0.0011026614306805034,0.014387004411158462,0.12408275233271221,1.4580063819885254,33.527259826660156,0,0,0,0.0,0,0.17365511666427436
7,-60.42442049662007,21.174619084224105,240,0,0,0,0,,,nan,0,0.28756293654441833,12.0,0.3275548815727234,0.08583199368634571,0.28791823983192444,0,0.0,0.4,0.04833418950798739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18730148153408988,0.0027599208056926726,0.0037237778306007385,0.0011616656944776575,0.0011259606961781779,0.0004462678295870622,0.10528072135833402,1.0787255764007568,19.258098602294922,0,0,0,0.0,0,0.2566882135378404
8,-85.9366640980978,53.95332095399499,240,0,0,0,0,,,nan,0,0.2893158793449402,12.0,0.12052968889474869,0.21794616506279757,0.7637969255447388,0,0.0,0.3625,0.07840776991430844,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0005296848837067492,0.00512816624250263,0.1667584627866745,0.0010321676537084082,0.0010200476002258558,0.0030526715757635734,0.07612422189752882,0.8605116009712219,17.694456100463867,0,0,0,0.0,0,0.32800173698907237
9,-65.74070687626724,30.466408971697092,240,0,0,0,0,,,nan,0,0.3218540549278259,12.0,0.2358287125825882,0.12368618930534771,0.2596857249736786,0,0.0,0.12083333333333333,0.00910523999694363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11582868572837623,0.0026518265173460045,0.004558958113193512,0.0011131382392098506,0.001093671618339916,0.0004199329724845787,0.14694825098849834,1.4011809825897217,36.611934661865234,0,0,0,0.0,0,0.2713616967514958
