step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.3580524731299508,0.18542197346687317,0.2183123379945755,0.3138352632522583,0.16970090568065643,0.35,3,0,0,0,0.36997607350349426,7.399521827697754,147.9904327392578,0.4279225170612335,1.0,0.17071146228507839,0,0,0,0,0.17071146228507839,0.0,filtered,0.06248346635541685,0,0,12,joint_0_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.17071146228507839,0.386503308|0.401503308|0.231009538|0.170711462|0.204594792|0.212544858,0.506503308|0.521503308|0.351009538|0.290711462|0.324594792|0.332544858,0.506503308|0.521503308|0.351009538|0.290711462|0.324594792|0.332544858,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0195438412|0.108517455|0.154207087|0.171126812,-0.161468322|0|-0.179466356|-0.177819594|-0.145223457|-0.147544032,1.38454491|1.60601323|0.764115639|0.61354371|0.827362797|0.873762211,0.274371564|0.52238977|0.418831646,0.00879895221|-0.187152833|-0.0468316823,0.006232651881873608,0.0017727287486195564,0.0018633687868714333,0.0024794619530439377
1,0.1,-0.40071096935291345,0.1729050576686859,0.22506257891654968,0.31467267870903015,0.15619732439517975,0.35,3,0,0,0,0.6701518297195435,7.067705154418945,109.12261199951172,0.6855031847953796,1.0,0.16699543700810537,0,0,0,0,0.17071146228507839,0.0,filtered,0.05530791887277759,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.16699543700810537,0.378451552|0.393451551|0.223058725|0.166995437|0.204766145|0.213426362,0.498451552|0.513451551|0.343058725|0.286995437|0.324766145|0.333426362,0.498451552|0.513451551|0.343058725|0.286995437|0.324766145|0.333426362,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0374645434|0.196500298|0.284687711|0.30638424,-0.160590629|0|-0.179480188|-0.178417782|-0.143952036|-0.145759082,1.35321558|1.5738062|0.750219256|0.686064265|0.959800255|1.01433061,0.274811447|0.513032079|0.416489899,0.00879895221|-0.187152833|-0.0468316823,0.006060567684471607,0.001855185255408287,0.0017323065549135208,0.0023505399003624916
2,0.15000000000000002,-0.4513299997943851,0.15507492423057556,0.2351815551519394,0.3177816867828369,0.13747787475585938,0.35,3,0,0,0,0.7565154433250427,5.909970760345459,154.26063537597656,0.7565154433250427,1.0,0.1676741565402608,0,0,0,0,0.17071146228507839,0.0,passthrough,2.7968628371394563e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1676741565402608,0.370444511|0.385444511|0.216072394|0.167674157|0.211732493|0.221444437,0.490444511|0.505444511|0.336072394|0.287674157|0.331732493|0.341444437,0.490444511|0.505444511|0.336072394|0.287674157|0.331732493|0.341444437,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0590617195|0.241590917|0.355263909|0.366800392,-0.159679454|0|-0.180037028|-0.179483722|-0.142688286|-0.143635735,1.32209859|1.54177804|0.743314266|0.732803821|1.0595056|1.10894241,0.275251329|0.503674388|0.414148152,0.00879895221|-0.187152833|-0.0468316823,0.005916014313697815,0.001764620654284954,0.0017080577090382576,0.002335316501557827
3,0.2,-0.4929329298627343,0.13430526852607727,0.24812310934066772,0.3221270740032196,0.11597206443548203,0.35,3,0,0,0,0.8677748441696167,5.049288272857666,62.91704177856445,0.8677747845649719,1.0,0.17061713595145656,0,0,0,0,0.17071146228507839,0.0,filtered,3.683058338662914e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.17061713595145656,0.362483896|0.377483896|0.210279583|0.170617136|0.222417457|0.232710953,0.482483896|0.497483896|0.330279583|0.290617136|0.342417457|0.352710953,0.482483896|0.497483896|0.330279583|0.290617136|0.342417457|0.352710953,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0854309737|0.268253402|0.398384053|0.391798904,-0.158733278|0|-0.18080024|-0.180599926|-0.141493868|-0.141900436,1.29120231|1.50993558|0.745749068|0.77012202|1.14656001|1.18074228,0.275691211|0.494316697|0.411806405,0.00879895221|-0.187152833|-0.0468316823,0.006183424033224583,0.0018798643723130226,0.0017681596800684929,0.0024153925478458405
4,0.25,-0.5303955002208685,0.12718535959720612,0.26273781061172485,0.32671457529067993,0.1045716255903244,0.35,3,0,0,0,0.9513876438140869,4.564212322235107,67.29447174072266,0.951387345790863,1.0,0.1748029264336461,0,0,0,0,0.17071146228507839,0.0,filtered,6.046148613918376e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.1748029264336461,0.354571498|0.369571497|0.20580662|0.174802926|0.235289403|0.245298208,0.474571498|0.489571497|0.32580662|0.294802926|0.355289403|0.365298208,0.474571498|0.489571497|0.32580662|0.294802926|0.355289403|0.365298208,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.11805184|0.274913978|0.400866184|0.374001839,-0.157750509|0|-0.181596316|-0.181673166|-0.140568278|-0.140661718,1.26053548|1.47828599|0.759682004|0.792452518|1.20145552|1.21453295,0.276131094|0.484959006|0.409464657,0.00879895221|-0.187152833|-0.0468316823,0.005703777074813843,0.0017119403928518295,0.0016069328412413597,0.0022662170231342316
5,0.30000000000000004,-0.5692492884471838,0.1231011152267456,0.2788262963294983,0.3312567174434662,0.10106015205383301,0.35,3,0,0,0,1.0313748121261597,3.2668380737304688,51.177249908447266,1.031374454498291,1.0,0.17926636674992336,0,0,0,0,0.17071146228507839,0.0,filtered,7.798543258480634e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.17926636674992336,0.346709187|0.361709187|0.202820686|0.179266367|0.248321339|0.257100075,0.466709187|0.481709187|0.322820686|0.299266367|0.368321339|0.377100075,0.466709187|0.481709187|0.322820686|0.299266367|0.368321339|0.377100075,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.139372493|0.275883301|0.399339963|0.368010364,-0.156729479|0|-0.182532755|-0.182499681|-0.140073153|-0.139977403,1.23010727|1.44683675|0.768122482|0.810449087|1.25255217|1.25643326,0.276570976|0.475601315|0.40712291,0.00879895221|-0.187152833|-0.0468316823,0.005724017508327961,0.0017638597637414932,0.0016024233773350716,0.0022470494732260704
6,0.35000000000000003,-0.6158357673973731,0.11924586445093155,0.2966004014015198,0.33568906784057617,0.10281075537204742,0.35,3,0,0,0,1.0953553915023804,2.6691110134124756,40.13420486450195,1.0953550338745117,1.0,0.18371403960272892,0,0,0,0,0.17071146228507839,0.0,filtered,7.384954454824532e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18371403960272892,0.338898919|0.353898919|0.200737214|0.18371404|0.261240632|0.268607849,0.458898919|0.473898919|0.320737214|0.30371404|0.381240632|0.388607849,0.458898919|0.473898919|0.320737214|0.30371404|0.381240632|0.388607849,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.150352822|0.274971992|0.402929575|0.380031762,-0.155668444|0|-0.18352733|-0.183123042|-0.139945519|-0.139618067,1.19992723|1.41559568|0.769774348|0.826705109|1.30794658|1.31484509,0.277010858|0.466243625|0.404781163,0.00879895221|-0.187152833|-0.0468316823,0.005913404747843742,0.0017842045053839684,0.001680564135313034,0.0023284340277314186
7,0.4,-0.6652401054543237,0.11913353204727173,0.3158382177352905,0.3397201597690582,0.10542870312929153,0.35,3,0,0,0,1.1336702108383179,1.7841519117355347,21.038021087646484,1.1336700916290283,1.0,0.18806919023054958,0,0,0,0,0.17071146228507839,0.0,filtered,5.991466968009601e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.18806919023054958,0.331142741|0.346142741|0.199117452|0.18806919|0.274322742|0.28073725,0.451142741|0.466142741|0.319117452|0.30806919|0.394322742|0.40073725,0.451142741|0.466142741|0.319117452|0.30806919|0.394322742|0.40073725,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.156754361|0.268067689|0.397677016|0.382566166,-0.15456558|0|-0.184391789|-0.183629984|-0.140099311|-0.139406508,1.17000538|1.38457096|0.768832381|0.836714466|1.35486867|1.36610866,0.27745074|0.456885934|0.402439415,0.00879895221|-0.187152833|-0.0468316823,0.006028719246387482,0.0018757712095975876,0.0017232876271009445,0.0023035509511828423
8,0.45,-0.7158208038755473,0.12028457224369049,0.3363495469093323,0.34329721331596375,0.10816869884729385,0.35,3,0,0,0,1.163474678993225,0.8382785320281982,26.025053024291992,1.163474440574646,1.0,0.19204598238789816,0,0,0,0,0.17071146228507839,0.0,filtered,4.964629732879558e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.19204598238789816,0.323442791|0.338442791|0.197736986|0.192045982|0.287115331|0.292994915,0.443442791|0.458442791|0.317736986|0.312045982|0.407115331|0.412994915,0.443442791|0.458442791|0.317736986|0.312045982|0.407115331|0.412994915,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.157725272|0.259748295|0.397282318|0.390023741,-0.153418978|0|-0.18508081|-0.18398254|-0.140471329|-0.139368354,1.14035219|1.35377116|0.763592406|0.843949685|1.40527232|1.42263505,0.277890623|0.447528243|0.400097668,0.00879895221|-0.187152833|-0.0468316823,0.005936707369983196,0.001779976300895214,0.0016920799389481544,0.002341369166970253
9,0.5,-0.7570766191853374,0.12274735420942307,0.35739266872406006,0.34278249740600586,0.1110343337059021,0.35,2,0,0,0,1.1799107789993286,0.969706118106842,17.352014541625977,1.1799105405807495,1.0,0.19558267830268622,0,0,0,0,0.17071146228507839,0.0,filtered,6.219682704421175e-07,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.19558267830268622,0.315801305|0.330801305|0.196365301|0.195582678|0.299849071|0.305600781,0.435801305|0.450801305|0.316365301|0.315582678|0.419849071|0.425600781,0.435801305|0.450801305|0.316365301|0.315582678|0.419849071|0.425600781,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.154192891|0.245953736|0.391432732|0.389791082,-0.152226646|0|-0.185676022|-0.184244627|-0.140982925|-0.139448953,1.11097857|1.32320522|0.753978072|0.844039822|1.44984609|1.47274525,0.278330505|0.438170552|0.397755921,0.00879895221|-0.187152833|-0.0468316823,0.005908665247261524,0.0018496299162507057,0.0016280310228466988,0.0023147324100136757
