step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.6479942553505236,0.3754512071609497,0.44355785846710205,0.319232314825058,0.31914737820625305,0.35,3,0,0,0,0.45176029205322266,9.035205841064453,180.70411682128906,0.5043074488639832,1.0,0.1571244098332938,0,0,0,0,0.1571244098332938,0.0,filtered,0.06124385390519417,0,0,12,joint_5_acceleration_upper,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1571244098332938,0.413229718|0.428229718|0.214881425|0.15712441|0.195461089|0.219818259,0.533229718|0.548229718|0.334881425|0.27712441|0.315461089|0.339818259,0.533229718|0.548229718|0.334881425|0.27712441|0.315461089|0.339818259,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0832468077|0.101338457|0.0956719379|0.0809060299,-0.187416915|0|-0.290600837|-0.372629624|-0.363968722|-0.335825375,1.46550196|1.71291887|0.652171671|0.357206472|0.513547572|0.624353691,0.425875217|-0.458849132|0.419959456,0.0303970911|0.375220239|0.0323408581,0.003123912960290909,0.0007787225767970085,0.0008617863059043884,0.0014277398586273193
1,0.1,-0.46945637136458684,0.3274173438549042,0.43061912059783936,0.30969297885894775,0.26667898893356323,0.35,3,0,0,0,0.7648027539253235,6.380168437957764,65.46360778808594,0.7648026347160339,1.0,0.14340342249644472,0,0,0,0,0.1571244098332938,0.0,filtered,3.1319998672481157e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.14340342249644472,0.404060029|0.419060029|0.204606465|0.143403422|0.181813405|0.206849038,0.524060029|0.539060029|0.324606465|0.263403422|0.301813405|0.326849038,0.524060029|0.539060029|0.324606465|0.263403422|0.301813405|0.326849038,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.147631296|0.186554565|0.17822787|0.150969105,-0.179316724|0|-0.283123002|-0.372079145|-0.364206795|-0.335231717,1.43692339|1.67624012|0.682934155|0.38808911|0.541274696|0.643133541,0.427395135|-0.440087974|0.421576649,0.0303970911|0.375220239|0.0323408581,0.002839149907231331,0.0007684407755732536,0.0007631499320268631,0.0012548761442303658
2,0.15000000000000002,-0.34642581513389925,0.28414469957351685,0.41486799716949463,0.30298706889152527,0.22026266157627106,0.35,3,0,0,0,0.9371129274368286,3.9628612995147705,67.41361999511719,0.9371127486228943,1.0,0.13402821780188845,0,0,0,0,0.1571244098332938,0.0,filtered,5.664234099576731e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.13402821780188845,0.395303649|0.410303646|0.197993405|0.134028218|0.172281343|0.19736442,0.515303649|0.530303646|0.317993405|0.254028218|0.292281343|0.31736442,0.515303649|0.530303646|0.317993405|0.254028218|0.292281343|0.31736442,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.19154129|0.241772527|0.22867552|0.189646404,-0.170884386|0|-0.274463774|-0.370995728|-0.365665976|-0.337054288,1.41033021|1.64121458|0.709051137|0.40688967|0.552134918|0.642049796,0.428915054|-0.421326816|0.423193842,0.0303970911|0.375220239|0.0323408581,0.0028988905251026154,0.0007680077105760574,0.0008016880601644516,0.0012771012261509895
3,0.2,-0.2710264290598639,0.25160878896713257,0.3981266915798187,0.29805347323417664,0.1855303943157196,0.35,3,0,0,0,0.9655324220657349,6.124879837036133,127.21073913574219,0.9644823670387268,1.0,0.12756326166342208,0,0,0,0,0.1571244098332938,0.0,filtered,0.02131666542985343,0,0,12,joint_5_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12756326166342208,0.386977229|0.401977229|0.194058828|0.127563262|0.165294274|0.189799126,0.506977229|0.521977229|0.314058828|0.247563262|0.285294274|0.309799126,0.506977229|0.521977229|0.314058828|0.247563262|0.285294274|0.309799126,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.221839585|0.277331914|0.258971619|0.214871014,-0.162118415|0|-0.264634753|-0.369413591|-0.367952106|-0.340692008,1.3857905|1.60790892|0.733440145|0.418171369|0.55219661|0.633375509,0.430434972|-0.402565658|0.424811035,0.0303970911|0.375220239|0.0323408581,0.0028710169717669487,0.0007648477330803871,0.0007767155766487122,0.001264318823814392
4,0.25,-0.20655431159857707,0.23021094501018524,0.38052836060523987,0.2942417562007904,0.16263055801391602,0.35,3,0,0,0,1.0402978658676147,5.924235820770264,33.60289764404297,1.045486569404602,1.0,0.12295339242820702,0,0,0,0,0.1571244098332938,0.0,filtered,0.03406748848219199,0,0,12,joint_5_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12295339242820702,0.379097445|0.394097442|0.192147222|0.122953392|0.159693065|0.183303687,0.499097445|0.514097442|0.312147222|0.242953392|0.279693065|0.303303687,0.499097445|0.514097442|0.312147222|0.242953392|0.279693065|0.303303687,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.242676733|0.299465781|0.276049029|0.231309823,-0.153019465|0|-0.253589615|-0.367280175|-0.370566342|-0.345280317,1.36337032|1.57638977|0.757676006|0.423999176|0.544254949|0.619244253,0.43195489|-0.3838045|0.426428229,0.0303970911|0.375220239|0.0323408581,0.0029395446181297302,0.0007614390924572945,0.0007660500705242157,0.0013602795079350471
5,0.30000000000000004,-0.16230539526623033,0.21999847888946533,0.36254024505615234,0.2910696864128113,0.1513824164867401,0.35,3,0,0,0,1.1550402641296387,5.676387310028076,16.774295806884766,1.1552824974060059,1.0,0.11955084212714995,0,0,0,0,0.1571244098332938,0.0,filtered,0.0017632871379713497,0,0,12,joint_3_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11955084212714995,0.371680881|0.386680881|0.191846699|0.119550842|0.154805336|0.177396869,0.491680881|0.506680881|0.311846699|0.239550842|0.274805336|0.297396869,0.491680881|0.506680881|0.311846699|0.239550842|0.274805336|0.297396869,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.253750474|0.311270011|0.285019585|0.243156463,-0.143590581|0|-0.241313645|-0.36457014|-0.373113813|-0.350217108,1.34313294|1.54672352|0.779823625|0.424903239|0.531127117|0.60252683,0.433474809|-0.365043342|0.428045422,0.0303970911|0.375220239|0.0323408581,0.0029289359226822853,0.000774686224758625,0.0007831193506717682,0.0013183755800127983
6,0.35000000000000003,-0.13886577685720114,0.22294050455093384,0.34456920623779297,0.28804847598075867,0.15348942577838898,0.35,3,0,0,0,1.2560721635818481,4.413722991943359,33.17198181152344,1.2560713291168213,1.0,0.11687006034895692,0,0,0,0,0.1571244098332938,0.0,filtered,1.6310873069449777e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11687006034895692,0.364743902|0.379743902|0.192730762|0.11687006|0.150238604|0.1718356,0.484743902|0.499743902|0.312730762|0.23687006|0.270238604|0.2918356,0.484743902|0.499743902|0.312730762|0.23687006|0.270238604|0.2918356,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.248550356|0.312545148|0.289947201|0.255443045,-0.133837436|0|-0.227901536|-0.361304655|-0.375276143|-0.355045184,1.32513817|1.51897561|0.791571869|0.418720735|0.515625474|0.587740261,0.434994727|-0.346282184|0.429662615,0.0303970911|0.375220239|0.0323408581,0.0028837090358138084,0.0007701190188527107,0.000814841128885746,0.001244812272489071
7,0.4,-0.12506178275184773,0.23096822202205658,0.3267621099948883,0.28481292724609375,0.16067275404930115,0.35,3,0,0,0,1.324374794960022,3.277712821960449,31.002973556518555,1.324373722076416,1.0,0.11441697412075075,0,0,0,0,0.1571244098332938,0.0,filtered,1.828538004512418e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11441697412075075,0.358302521|0.37330251|0.194037161|0.114416974|0.145814652|0.166645624,0.478302521|0.49330251|0.314037161|0.234416974|0.265814652|0.286645624,0.478302521|0.49330251|0.314037161|0.234416974|0.265814652|0.286645624,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.228952118|0.305697733|0.292316623|0.268264937,-0.123768536|0|-0.213706348|-0.357518673|-0.376772837|-0.359292803,1.30944155|1.49321004|0.791394413|0.405846957|0.498802394|0.575554631,0.436514646|-0.327521026|0.431279808,0.0303970911|0.375220239|0.0323408581,0.004642855376005173,0.0013329554349184036,0.0013502445071935654,0.0018764389678835869
8,0.45,-0.12027618382826469,0.24710531532764435,0.3090660274028778,0.2811780273914337,0.17584948241710663,0.35,3,0,0,0,1.3549308776855469,2.5626871585845947,24.95258140563965,1.3549308776855469,1.0,0.11182183038463012,0,0,0,0,0.1571244098332938,0.0,passthrough,8.063080758547696e-12,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11182183038463012,0.352372251|0.367372251|0.195080711|0.11182183|0.141447062|0.161887235,0.472372251|0.487372251|0.315080711|0.23182183|0.261447062|0.281887235,0.472372251|0.487372251|0.315080711|0.23182183|0.261447062|0.281887235,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.201016105|0.294389062|0.29285172|0.280386049,-0.113395397|0|-0.199097777|-0.353240133|-0.377475777|-0.362655728,1.29609361|1.46948901|0.782241171|0.38843625|0.481164191|0.56527926,0.438034564|-0.308759868|0.432897002,0.0303970911|0.375220239|0.0323408581,0.004484017379581928,0.001241215504705906,0.0011667022481560707,0.001994299702346325
9,0.5,-0.12086028617897795,0.2611326575279236,0.2917903661727905,0.27727562189102173,0.18888504803180695,0.35,3,0,0,0,1.3571161031723022,2.015676498413086,22.512191772460938,1.3571144342422485,1.0,0.10889942398705138,0,0,0,0,0.1571244098332938,0.0,filtered,2.2871805991457675e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10889942398705138,0.346967951|0.361967951|0.19546573|0.108899424|0.137096838|0.157581215,0.466967951|0.481967951|0.31546573|0.228899424|0.257096838|0.277581215,0.466967951|0.481967951|0.31546573|0.228899424|0.257096838|0.277581215,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.178131842|0.28517218|0.292517067|0.287194099,-0.102732672|0|-0.184324348|-0.34846499|-0.37737547|-0.365010109,1.28513913|1.44787181|0.775670412|0.372304886|0.463528947|0.552508849,0.439554483|-0.28999871|0.434514195,0.0303970911|0.375220239|0.0323408581,0.0045095449313521385,0.0014567505568265915,0.0011585159227252007,0.001806267537176609
