step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.20457695418599076,0.12936624884605408,0.24869705736637115,0.502004861831665,0.12750209867954254,0.35,2,0,0,0,0.3036915361881256,6.073830604553223,121.47660827636719,0.31881028413772583,1.0,0.3721691945654955,0,0,0,0,0.3721691945654955,0.0,filtered,0.022286867529269318,0,0,12,joint_0_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3721691945654955,0.409200124|0.424200114|0.372169195|0.388011528|0.459861313|0.466602723,0.529200124|0.544200114|0.492169195|0.508011528|0.579861313|0.586602723,0.529200124|0.544200114|0.492169195|0.508011528|0.579861313|0.586602723,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00790383714|-0.0167806763|-0.0960741872|-0.111365373,-0.0790243924|0|-0.0937532951|-0.110757687|-0.139846057|-0.143351648,1.5577761|1.69680045|1.40282732|1.42450775|1.60352501|1.61169387,0.352025151|-0.570440114|0.236429989,0.058902055|0.134071141|-0.00512196217,0.004767921753227711,0.0014068465679883957,0.0014012707397341728,0.0018651410937309265
1,0.1,-0.23742913005499788,0.17732340097427368,0.2451227307319641,0.49815312027931213,0.17519673705101013,0.35,2,0,0,0,0.5994315147399902,6.537050247192383,78.7950210571289,0.5994312167167664,1.0,0.36794647859110324,0,0,0,0,0.3721691945654955,0.0,filtered,6.394129088458395e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.36794647859110324,0.405277433|0.420277433|0.367946479|0.381601813|0.448105183|0.453969061,0.525277433|0.540277433|0.487946479|0.501601813|0.568105183|0.573969061,0.525277433|0.540277433|0.487946479|0.501601813|0.568105183|0.573969061,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.018471088|-0.0246603002|-0.155213112|-0.181428437,-0.0778852773|0|-0.0921880135|-0.11113527|-0.139931791|-0.143091009,1.54322446|1.68110973|1.39806899|1.39061168|1.49727583|1.4913568,0.354970217|-0.563736737|0.236173928,0.058902055|0.134071141|-0.00512196217,0.0047553228214383125,0.0013942113146185875,0.0014668405055999756,0.001801968552172184
2,0.15000000000000002,-0.2544635075194146,0.1977413296699524,0.241672545671463,0.4951041638851166,0.19529275596141815,0.35,2,0,0,0,0.7771784663200378,4.488062381744385,82.25874328613281,0.7771779894828796,1.0,0.36439370653859754,0,0,0,0,0.3721691945654955,0.0,filtered,1.1281221442784283e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.36439370653859754,0.401412198|0.416412188|0.364393707|0.374744902|0.433309658|0.437827628,0.521412198|0.536412188|0.484393707|0.494744902|0.553309658|0.557827628,0.521412198|0.536412188|0.484393707|0.494744902|0.553309658|0.557827628,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0316864168|-0.0211468746|-0.175794068|-0.205579755,-0.0767261354|0|-0.0901350092|-0.111581719|-0.139973954|-0.142644971,1.52892266|1.66564875|1.39912623|1.36625101|1.41747061|1.40308579,0.357915282|-0.55703336|0.235917866,0.058902055|0.134071141|-0.00512196217,0.0043608639389276505,0.0012059668079018593,0.0011396324262022972,0.0019353702664375305
3,0.2,-0.25313746440435964,0.21138837933540344,0.23761127889156342,0.4928301274776459,0.20855751633644104,0.35,2,0,0,0,0.8830035328865051,4.39732551574707,69.89241790771484,0.8830028772354126,1.0,0.3616866969196924,0,0,0,0,0.3721691945654955,0.0,filtered,1.2358177699205246e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3616866969196924,0.397605422|0.412605422|0.361686697|0.368131684|0.41747253|0.420512785,0.517605422|0.532605422|0.481686697|0.488131684|0.53747253|0.540512785,0.517605422|0.532605422|0.481686697|0.488131684|0.53747253|0.540512785,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0451385163|-0.0152384|-0.188685042|-0.2166053,-0.0755468029|0|-0.0877909877|-0.111826252|-0.139987517|-0.142104809,1.51487489|1.65042169|1.40409432|1.34546209|1.34121756|1.32334103,0.360860348|-0.550329983|0.235661805,0.058902055|0.134071141|-0.00512196217,0.0029018213972449303,0.0007920032367110252,0.000802396796643734,0.001252502202987671
4,0.25,-0.24848015907980453,0.2189379334449768,0.23313933610916138,0.4912221133708954,0.21566729247570038,0.35,2,0,0,0,0.9594388008117676,3.6459505558013916,30.295873641967773,0.9594383239746094,1.0,0.3597757888589708,0,0,0,0,0.3721691945654955,0.0,filtered,1.0658340917407307e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.3597757888589708,0.39385812|0.40885812|0.359775789|0.361812997|0.400934552|0.402673298,0.51385812|0.52885812|0.479775789|0.481812997|0.520934552|0.522673298,0.51385812|0.52885812|0.479775789|0.481812997|0.520934552|0.522673298,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0564733543|-0.0094115191|-0.196088625|-0.217241212,-0.0743471294|0|-0.0853063443|-0.111937727|-0.140074525|-0.141521192,1.50108535|1.63543248|1.41027017|1.32590274|1.26757506|1.25193079,0.363805413|-0.543626606|0.235405743,0.058902055|0.134071141|-0.00512196217,0.0028062108904123306,0.0007668072357773781,0.0007667755708098412,0.0012204917147755623
5,0.30000000000000004,-0.24235729606606982,0.22322723269462585,0.2283668965101242,0.4868532419204712,0.21946164965629578,0.35,3,0,0,0,1.0219656229019165,2.703881025314331,26.30622100830078,1.0219656229019165,1.0,0.35577583065236323,0,0,0,0,0.3721691945654955,0.0,passthrough,4.74743666063691e-12,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.35577583065236323,0.390171311|0.405171305|0.358538449|0.355775831|0.384307719|0.384853936,0.510171311|0.525171305|0.478538449|0.475775831|0.504307719|0.504853936,0.510171311|0.525171305|0.478538449|0.475775831|0.504307719|0.504853936,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.066948644|-0.00362491644|-0.18789393|-0.212674675,-0.0731269787|0|-0.082775292|-0.11193998|-0.139084256|-0.14085721,1.48755826|1.62068522|1.41832715|1.30753843|1.21025269|1.18588386,0.366750479|-0.53692323|0.235149682,0.058902055|0.134071141|-0.00512196217,0.00288254301995039,0.0007833223789930344,0.000790315680205822,0.0012546554207801819
6,0.35000000000000003,-0.2433920439813089,0.22451689839363098,0.2238183170557022,0.4813271760940552,0.2202078104019165,0.35,3,0,0,0,1.055945634841919,2.367060661315918,27.172658920288086,1.0559449195861816,1.0,0.35001401059718845,0,0,0,0,0.3721691945654955,0.0,filtered,1.3350353631885751e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.35001401059718845,0.386546023|0.401546023|0.3579249|0.350014011|0.368254634|0.367347122,0.506546023|0.521546023|0.4779249|0.470014011|0.488254634|0.487347122,0.506546023|0.521546023|0.4779249|0.470014011|0.488254634|0.487347122,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0757265704|0.00156310563|-0.173813312|-0.202724822,-0.07188623|0|-0.0802316623|-0.111864106|-0.137877295|-0.140052884,1.47429786|1.60618409|1.42719451|1.28975504|1.16132793|1.12661078,0.369695544|-0.530219853|0.23489362,0.058902055|0.134071141|-0.00512196217,0.002831708639860153,0.0007705055177211761,0.0007610488682985306,0.0012487433850765228
7,0.4,-0.2522686377042422,0.22518056631088257,0.21991032361984253,0.4748186469078064,0.22028285264968872,0.35,5,0,0,0,1.062913179397583,2.6661815643310547,27.70989418029785,1.0629123449325562,1.0,0.3445036870454778,0,0,0,0,0.3721691945654955,0.0,filtered,1.3118883152880144e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3445036870454778,0.382983288|0.397983286|0.357846612|0.344503687|0.352969474|0.350427679,0.502983288|0.517983286|0.477846612|0.464503687|0.472969474|0.470427679,0.502983288|0.517983286|0.477846612|0.464503687|0.472969474|0.470427679,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0794598257|0.00062249575|-0.162078901|-0.193779957,-0.070624778|0|-0.0777029401|-0.111709144|-0.136609167|-0.139062376,1.46130838|1.59193314|1.43314333|1.2669281|1.11318983|1.06886838,0.37264061|-0.523516476|0.234637558,0.058902055|0.134071141|-0.00512196217,0.002914651297032833,0.0008064731955528259,0.0007917163893580437,0.0012624124065041542
8,0.45,-0.2869031814563256,0.2364846020936966,0.21741236746311188,0.45818501710891724,0.23091961443424225,0.35,5,0,0,0,1.0423213243484497,2.9077744483947754,42.73737335205078,1.0423206090927124,1.0,0.33410250170511263,0,0,0,0,0.3721691945654955,0.0,filtered,1.2677419631495198e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.33410250170511263,0.379484144|0.394484144|0.358052954|0.338943794|0.338334002|0.334102502,0.499484144|0.514484144|0.478052954|0.458943794|0.458334002|0.454102502,0.499484144|0.514484144|0.478052954|0.458943794|0.458334002|0.454102502,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0774944517|-0.0122586006|-0.163961964|-0.197829819,-0.0693425353|0|-0.0752380537|-0.111499546|-0.135258191|-0.137788962,1.44859404|1.57793658|1.43446821|1.23201703|1.05411585|1.00079123,0.375585675|-0.516813099|0.234381497,0.058902055|0.134071141|-0.00512196217,0.0028234366327524185,0.0007637860253453255,0.0007794275879859924,0.0012291744351387024
9,0.5,-0.3428235332714394,0.2413325011730194,0.21773529052734375,0.44196194410324097,0.23504509031772614,0.35,5,0,0,0,1.0046800374984741,2.9344565868377686,47.67313003540039,1.0046794414520264,1.0,0.31767505816346814,0,0,0,0,0.3721691945654955,0.0,filtered,1.0241049441715602e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.31767505816346814,0.376049632|0.391049632|0.358273183|0.332759455|0.32369584|0.317675058,0.496049632|0.511049632|0.478273183|0.452759455|0.44369584|0.437675058,0.496049632|0.511049632|0.478273183|0.452759455|0.44369584|0.437675058,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0779367413|-0.0113131057|-0.149755162|-0.191001063,-0.0680394326|0|-0.0728614987|-0.111202952|-0.133696505|-0.136353137,1.4361591|1.56419853|1.43816797|1.20852176|1.01133169|0.943346033,0.378530741|-0.510109723|0.234125435,0.058902055|0.134071141|-0.00512196217,0.0050548650324344635,0.0015089893713593483,0.0014048917219042778,0.0020472072064876556
10,0.55,-0.3988383827743849,0.2483937293291092,0.2206507921218872,0.4260118007659912,0.24132710695266724,0.35,5,0,0,0,1.004146933555603,2.4332706928253174,13.396941184997559,1.0041464567184448,1.0,0.3016982870162196,0,0,0,0,0.3721691945654955,0.0,filtered,7.61908695899138e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.3016982870162196,0.372680796|0.387680796|0.35861815|0.326710234|0.309914687|0.301698287,0.492680796|0.507680796|0.47861815|0.446710234|0.429914687|0.421698287,0.492680796|0.507680796|0.47861815|0.446710234|0.429914687|0.421698287,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0797244089|-0.00948980471|-0.13906721|-0.187614333,-0.0667154196|0|-0.0705587421|-0.11052278|-0.131715733|-0.134636741,1.42400777|1.55072319|1.44363827|1.18682835|0.968875803|0.884542074,0.381475806|-0.503406346|0.233869374,0.058902055|0.134071141|-0.00512196217,0.0029168250039219856,0.0008002482354640961,0.0007867766544222832,0.0012747356668114662
