step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
94,4.75,-1.8978695562149768,0.4904511272907257,0.11986240744590759,0.18750539422035217,0.29981470108032227,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5379273891448975,6.85413932800293,81.01756286621094,0.6582779884338379,0.6582779884338379,0.1252716774784774,0.11986240744590759,0.005409270032569802,0.4283163396897662,0.3990902443209524,0.42825754416121076,0.1514196989138486,0.27683784524736216,0.42825754247784703,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,34,2,3,2,75,1,1,2,1.0,0.0,0.6582779884338379,0.0,1.0,0.005928461926562378,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.795266117087893,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.1564197031733928,1,continuity_tiebreak,0.8097532391548157,0,goal_velocity_linprog,0.0,valid,0.005928461926562378,1.0321778495848652,0|0.037307011|0.126277047|0.140540015|0.150294563|0.150294563,0.479203713|0.251446082|0.104453906|0.0812902037|0.00592846193|0.0089284611,0.660812605|0.433054974|0.286062798|0.262899096|0.187537354|0.190537354,0.599203713|0.371446082|0.224453906|0.201290204|0.125928462|0.128928461,0|0.15|0.15|0|0|0,0|-0.0895550549|-0.0720884353|-0.0255122534|-0.0237138456|-0.0237138456,0|0|0|0|0|0,1.91681485|0.916229273|0.345727188|0.299648561|2.14006753e-09|0.0119999988,optimal,0.1564197031733928,0.1514196989138486,0.005000004259544194,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.0187901760218665,0.00403709604870528,0.001979476888664067,0.007719130953773856
95,4.800000000000001,-1.897655212055255,0.485708624124527,0.11566909402608871,0.18849116563796997,0.2974840998649597,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8213198184967041,5.951200485229492,43.15483093261719,0.6480885148048401,0.6480885148048401,0.11986240468807856,0.11566909402608871,0.004193310661989844,0.4092660250020833,0.6356750479528595,0.4092324194839404,0.1778292047798172,0.2314032147041232,0.40923241006820216,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,35,2,3,2,76,1,1,2,1.0,0.0,0.6480885148048401,0.0,1.0,0.006025151572702253,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.0188464835584303,0,1,12,predictive_link_4|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.18282921198170346,1,continuity_tiebreak,0.990685224533081,0,goal_velocity_linprog,1.3877787807814457e-17,valid,0.006025151572702253,1.0296053574688384,1.14011139e-17|0.123765589|0.340752844|0.3988031|0.397848615|0.397848615,0.479332337|0.238354679|0.0971384102|0.0811296283|0.00602515157|0.00902515157,0.660812605|0.419834947|0.278618678|0.262609896|0.187505419|0.190505419,0.599332337|0.358354679|0.21713841|0.201129628|0.126025152|0.129025152,0|0.15|0.15|0.00415085393|0|0,-1.24405305e-17|-0.151059021|-0.0763884174|-0.033054023|-0.0241006021|-0.0241006021,0|0|0|0|0|0,1.91732935|0.802359694|0.312165223|0.29146449|4.21194058e-09|0.0120000042,optimal,0.18282921198170346,0.17782920477981717,0.005000007201886286,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.017140790005214512,0.0034930469701066613,0.0017502380069345236,0.007777046994306147
96,4.8500000000000005,-1.98145091838102,0.47900623083114624,0.11765504628419876,0.1899779736995697,0.294004887342453,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9755856394767761,4.464789867401123,83.06912231445312,0.6458941698074341,0.6458941698074341,0.11566909524648719,0.11765504628419876,-0.0019859510377115697,0.3942978081206503,0.7938557061519805,0.3942876714216525,0.09974718776931542,0.2945404836523371,0.39428767558169264,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,36,2,3,2,77,1,1,2,1.0,0.0,0.6458941698074341,0.0,1.0,0.007227964236372675,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.1795537623064327,0,1,12,predictive_link_4|joint_1_acceleration_upper,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.10474718979432394,1,continuity_tiebreak,0.9837521314620972,0,goal_velocity_linprog,6.938893903907228e-18,valid,0.007227964236372675,1.025264263446428,0|0.209571857|0.547534754|0.644210103|0.632034742|0.632034742,0.479549392|0.222787004|0.0929339641|0.0814097281|0.00722796424|0.0102279642,0.660812605|0.404050217|0.274197177|0.262672941|0.188491177|0.191491177,0.599549392|0.342787004|0.212933964|0.201409728|0.127227964|0.130227964,0|0.15|0.138336832|0|0|0,0|-0.215011547|-0.0826634807|-0.0600818937|-0.0289118561|-0.0289118561,0|0|0|0|0|0,1.91819757|0.67613647|0.289072376|0.265557019|8.68952403e-10|0.0120000009,optimal,0.10474718979432394,0.09974718776931543,0.0050000020250085125,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.016251307912170887,0.0033464450389146805,0.0014407129492610693,0.0074586180271580815
97,4.9,-2.0455454270285274,0.4782525897026062,0.12306512147188187,0.1899457573890686,0.2959565818309784,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7149945497512817,6.9739990234375,194.87628173828125,0.6550238728523254,0.6550238728523254,0.11765504766491891,0.12306512147188187,-0.005410073806962956,0.40114126531719746,0.5749216891812636,0.40113968510498543,-0.03320577396893686,0.4343454590739223,0.4011396898124898,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,37,2,3,2,78,1,1,2,1.0,0.0,0.6550238728523254,0.0,1.0,0.008948686400917227,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.9978113136205891,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.028205773044676474,1,continuity_tiebreak,0.9615190625190735,0,goal_velocity_linprog,0.0,valid,0.008948686400917227,1.0205857334749557,0|0.292222698|0.69398007|0.81218828|0.787161383|0.787161383,0.479783319|0.203075335|0.0835117271|0.0811111735|0.0089486864|0.0119486847,0.660812605|0.384104622|0.264541014|0.26214046|0.189977973|0.192977971,0.599783319|0.323075335|0.203511727|0.201111173|0.128948686|0.131948685,0|0.15|0.121629811|0|0|0,0|-0.15450664|-0.0730119611|-0.0680096126|-0.0322411997|-0.0322411997,0|0|0|0|0|0,1.91913328|0.657794701|0.261034947|0.256435081|0.00355354587|0.015553539,optimal,-0.028205773044676474,-0.03320577396893687,0.005000000924260395,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.02004670992027968,0.003377641085535288,0.002126573002897203,0.01020053995307535
98,4.95,-2.0615083590491676,0.48732203245162964,0.1273190826177597,0.18870273232460022,0.3008175194263458,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.45526647567749023,5.682104110717773,84.06222534179688,0.6636236310005188,0.6636236310005188,0.12306511932649965,0.1273190826177597,-0.004253963291260057,0.42029176163883186,0.3546073465474701,0.4202897144729968,-0.053512746651343,0.47380246112433977,0.42028970714612734,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,38,2,3,2,79,1,1,2,1.0,0.0,0.6636236310005188,0.0,1.0,0.009143725922611423,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.8226917945177152,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.04851274342574161,1,continuity_tiebreak,0.9796367287635803,0,goal_velocity_linprog,0.0,valid,0.009143725922611423,1.0160408735538207,0|0.205279145|0.509904708|0.601463209|0.570648014|0.570648014,0.480010562|0.202716742|0.0702980048|0.0790780358|0.00914372592|0.0121437259,0.660812605|0.383518786|0.251100048|0.259880079|0.18994577|0.19294577,0.600010562|0.322716742|0.190298005|0.199078036|0.129143726|0.132143726,0|0.15|0.15|0.0264338559|0|0,0|-0.0974752366|-0.0701771251|-0.0537926578|-0.0365749017|-0.0365749017,0|0|0|0|0|0,1.92004225|0.713391733|0.211014894|0.262519485|2.02778504e-09|0.012000002,optimal,-0.04851274342574161,-0.053512746651342986,0.005000003225601374,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.02535468596033752,0.005266488064080477,0.002584880916401744,0.011196025996468961
99,5.0,-2.197940337339403,0.5357469916343689,0.12837320566177368,0.18703538179397583,0.33049795031547546,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.20285645127296448,5.494357109069824,34.92967224121094,0.6675795316696167,0.6675795316696167,0.12731908262662184,0.12837320566177368,-0.0010541230351518438,0.4354211454671298,0.13715579517616985,0.43541782636022996,-0.008089819397138277,0.44350764575736823,0.43541782639053755,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,39,2,3,2,80,1,1,2,1.0,0.0,0.6675795316696167,0.0,1.0,0.007794607932126885,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.6772866698041257,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,-0.003089817733438536,1,continuity_tiebreak,0.9363367557525635,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.007794607932126885,1.012596168766261,0|0.121171915|0.315604519|0.371573593|0.35279787|0.35279787,0.480182797|0.206071811|0.0633318354|0.0702897839|0.00779460793|0.0107945806,0.660812606|0.38670162|0.243961644|0.250919592|0.188424416|0.191424389,0.600182797|0.326071811|0.183331835|0.190289784|0.127794608|0.130794581,0|0.15|0.15|0.15|0.0367240529|0.0367240827,0|-0.0339114825|-0.0539802663|-0.0417084332|-0.0311784297|-0.031178425,0|0|0|0|0|0,1.92073119|0.790375762|0.199347075|0.239450702|2.05309532e-09|0.0119998972,optimal,-0.003089817733438536,-0.008089819397138272,0.005000001663699736,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01962251798249781,0.0040270580211654305,0.0020137829706072807,0.008257276960648596
100,5.050000000000001,-1.9649397934351398,0.48841404914855957,0.12701982259750366,0.18706557154655457,0.30086076259613037,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.14024700224399567,5.81069803237915,37.588111877441406,0.6650079488754272,0.6650079488754272,0.12837319754849696,0.12701982259750366,0.0013533749509933024,0.4392774079526466,0.09892818098576951,0.43927342898097205,0.03820574622827312,0.40106768275269894,0.439273401218583,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,40,2,3,2,81,1,1,2,1.0,0.0,0.6650079488754272,0.0,1.0,0.0021196582069444997,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.646397489610584,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.0432057451690909,1,continuity_tiebreak,-0.41459694504737854,1,goal_velocity_linprog,0.0,valid,0.0021196582069444997,1.0106170587065744,0|0.038255066|0.120143342|0.144165714|0.136849416|0.136849416,0.480281753|0.213659364|0.0650218846|0.0667251773|0.00211965821|0.00511965821,0.660812605|0.394190217|0.245552738|0.24725603|0.182650511|0.185650511,0.600281753|0.333659364|0.185021885|0.186725177|0.122119658|0.125119658,0|0.15|0.15|0.15|0.15|0.15,0|0.0389934395|0.0258215103|0.00612344838|-0.00847863331|-0.00847863331,0|0|0|0|0|0,1.92112701|0.893630894|0.285909049|0.273024157|-4.80857271e-10|0.0119999995,optimal,0.0432057451690909,0.03820574622827312,0.004999998940817776,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.02398474095389247,0.004306194023229182,0.002513487939722836,0.01146267307922244
101,5.1000000000000005,-1.9148044972489862,0.4966799318790436,0.12121555209159851,0.18609705567359924,0.30653464794158936,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4000459313392639,5.6349077224731445,39.92090606689453,0.6630647778511047,0.6630647778511047,0.12701981943372895,0.12121555209159851,0.005804267342130437,0.43448944095080755,0.32326673597756406,0.434485404071803,0.14073025649542648,0.29375514757637655,0.4344853932497604,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,0.9720146814841615,filtered,41,2,3,2,82,1,1,2,1.0,0.0,0.6630647778511047,0.0,1.0,0.006540336132122765,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.6432214533517971,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.14573026039556666,1,continuity_tiebreak,0.8940829634666443,0,goal_velocity_linprog,3.469446951953614e-18,valid,0.006540336132122765,1.0102447926166775,0|0.0497582414|0.0939550628|0.10191085|0.0989671614|0.0989671614,0.480300366|0.220270393|0.0757536975|0.0745033901|0.00654033613|0.00954033613,0.660812605|0.400782632|0.256265937|0.25501563|0.187052576|0.190052576,0.600300366|0.340270393|0.195753698|0.19450339|0.126540336|0.129540336,0|0|0|0|0.0281959225|0.0281959225,0|0.103933887|0.0732426331|0.00378255051|-0.0261613437|-0.0261613437,0|0|0|0|0|0,1.92120146|0.985015459|0.376257423|0.301796111|8.5336805e-10|0.0120000009,optimal,0.14573026039556666,0.14073025649542645,0.005000003900140215,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.02588649606332183,0.005259628058411181,0.002431869972497225,0.011543218046426773
102,5.15,-1.8888882950275618,0.4963441789150238,0.11422914266586304,0.18525898456573486,0.30519789457321167,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6765579581260681,5.630590438842773,8.651546478271484,0.6493608951568604,0.6493608951568604,0.1212155532989302,0.11422914266586304,0.006986410633067167,0.41411344843189557,0.549434396379572,0.4141099357161258,0.20107334137222527,0.21303659434390054,0.4141099398407454,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,0.9700733244139179,filtered,42,2,3,2,83,1,1,2,1.0,0.0,0.6493608951568604,0.0,1.0,0.0053025643678162315,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.7766873197552072,0,1,12,predictive_link_4|joint_1_acceleration_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.20607333832212468,1,continuity_tiebreak,0.994827389717102,0,goal_velocity_linprog,0.0,valid,0.0053025643678162315,1.0115416591128825,0|0.134725454|0.299476876|0.339325816|0.324251038|0.324251038,0.480235522|0.224956565|0.0793441593|0.074767092|0.00530256437|0.00830253741,0.660812605|0.405533648|0.259921242|0.255344175|0.185879647|0.18887962,0.600235522|0.344956565|0.199344159|0.194767092|0.125302564|0.128302537,0|0|0|0|0.035164635|0.0351646541,0|0.16901836|0.123521521|-0.000977954564|-0.021210257|-0.0212102456,0|0|0|0|0|0,1.92094209|1.06884462|0.440898159|0.298090413|4.73001423e-10|0.0119999041,optimal,0.20607333832212468,0.20107334137222527,0.004999996949899416,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015593857038766146,0.0027956869453191757,0.0014547989703714848,0.0075115179643034935
103,5.2,-1.9736898676494963,0.49103131890296936,0.11319711804389954,0.18675822019577026,0.3015940189361572,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9226993322372437,5.013841152191162,19.356761932373047,0.6344016790390015,0.6344016790390015,0.11422913940870874,0.11319711804389954,0.0010320213648092047,0.3895151554650242,0.7530249777607909,0.3895132147485873,0.14482074250634397,0.24469247224224333,0.3895132036419239,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,43,2,3,2,84,1,1,2,1.0,0.0,0.6344016790390015,0.0,1.0,0.004547146944609989,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,1.0062286376583844,0,1,12,predictive_link_4|joint_1_velocity_lower,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.14982074325275094,1,continuity_tiebreak,0.9981890916824341,0,goal_velocity_linprog,0.0,valid,0.004547146944609989,1.014236666544685,0|0.219739777|0.50963689|0.578368296|0.552454114|0.552454114,0.480100772|0.232887431|0.0858823304|0.0756102723|0.00454714694|0.00754714694,0.660812606|0.413599265|0.266594164|0.256322106|0.18525898|0.18825898,0.600100772|0.352887431|0.20588233|0.195610272|0.124547147|0.127547147,0|0|0|0|0|0,0|0.230251421|0.186887796|0.0269127308|-0.0181885891|-0.0181885891,0|0|0|0|0|0,1.92040309|1.16180115|0.530417117|0.32935382|-1.32086013e-09|0.0119999987,optimal,0.14982074325275094,0.14482074250634397,0.0050000007464069685,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.015803231042809784,0.0031276760855689645,0.00149849196895957,0.007344882003962994
104,5.25,-2.072454599904448,0.4876258373260498,0.11832462251186371,0.1877833604812622,0.299155592918396,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8468193411827087,4.067846298217773,149.3570098876953,0.6374872326850891,0.6374872326850891,0.11319711499776226,0.11832462251186371,-0.005127507514101445,0.3856988208614343,0.6651517926198942,0.3856965544332721,0.0012213663015817268,0.3844751881316904,0.3856965440541682,0,0,disabled,0.0,1,SERVO,direct_path,0,0.29365955700632185,1.9665858169319108,1,1,1,1,0,1.7063466292050207,0.12612426280975342,0.05450470423857819,0.12612426280975342,576,0,0,0,0,1,7,384,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 73, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 479, 'obstacle_contact': 20, 'self_collision': 0}",0.00017732311697428557,506,506,nan,nan,1.0,filtered,44,2,3,2,85,1,1,2,1.0,0.0,0.6374872326850891,0.0,1.0,0.005878820722656386,0,0,0,0,0.31538024944972776,0.0,filtered,linprog goal-velocity priority optimal,0.9733426369399738,0,1,12,predictive_link_4,predictive_link_4,,,0,0,0,optimal; continuity_tiebreak,0.006221358618974857,1,continuity_tiebreak,0.9772124290466309,0,goal_velocity_linprog,0.0,valid,0.005878820722656386,1.0175878111115413,0|0.297743137|0.702022618|0.792476303|0.758496864|0.758496864,0.479933215|0.244060221|0.0963430289|0.0787804871|0.00587882072|0.00887879306,0.660812605|0.424939612|0.277222419|0.259659878|0.186758211|0.189758184,0.599933215|0.364060221|0.216343029|0.198780487|0.125878821|0.128878793,0|0|0|0|0|0,0|0.178549634|0.13472499|0.000835895483|-0.02351529|-0.02351529,0|0|0|0|0|0,1.91973286|1.15479052|0.520097105|0.315957844|-7.07793858e-09|0.0119998823,optimal,0.006221358618974857,0.0012213663015817446,0.004999992317393113,0.428064942|-0.544867158|0.500515461,-0|0|-0,0.01598087791353464,0.0030643349746242166,0.001573521993122995,0.007417646003887057
