step,total_steps,episode,reset_seed,reset_source,reset_jitter_seed,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
500500,800000,2503,9110,focused,1818588855,1,-0.6761651269758548,0.12472358345985413,-0.6761651269758548,0.12472358345985413,0.12472358345985413,0.4964372515678406,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,500
501000,800000,2505,1561608767,random,,21,21.024562515408565,0.022642631083726883,24.520795699541488,1.175307648256421,0.022642631083726883,0.6207051277160645,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,1000
501500,800000,2511,9142,focused,651650203,222,-0.12069956383840677,0.0543510839343071,-40.56484912805899,12.13697599619627,0.0543510839343071,0.424855500459671,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,1500
502000,800000,2514,1716068105,random,,2,0.17986423773401355,0.09922470152378082,0.19810266719425013,0.16472873091697693,0.09922470152378082,0.4589129090309143,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,2000
502500,800000,2517,564048436,random,,12,-0.11757474819598947,0.11250260472297668,-2.838205920577355,1.1302445605397224,0.11250260472297668,0.38660186529159546,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,2500
503000,800000,2519,9095,focused,1285243465,32,-1.2229240141824589,0.4935583770275116,-16.751943555180503,9.835373967885971,0.4935583770275116,0.193979874253273,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,3000
503500,800000,2523,9022,focused,2067777097,109,-0.24990790389471562,0.05942545458674431,-31.593867845772518,11.590783160179853,0.05942545458674431,0.46102961897850037,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,3500
504000,800000,2527,9110,focused,1298078122,105,-0.3686226626385727,0.10651396960020065,-43.11826081838905,19.707676984369755,0.10651396960020065,0.3236902356147766,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,4000
504500,800000,2529,9060,focused,2101755900,125,-0.4643726785548018,0.21658876538276672,-46.847194485787526,13.179787106812,0.21658876538276672,0.3030710518360138,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,4500
505000,800000,2533,9065,focused,442025445,121,-0.27291064563384493,0.06053655967116356,-24.144574458458962,8.490909449756145,0.06053655967116356,0.4621070325374603,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,5000
505500,800000,2539,625703590,random,,48,-0.2462036275143213,0.09614536166191101,-9.20191876770114,5.104875475168228,0.09614536166191101,0.3792191743850708,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,5500
506000,800000,2541,9098,focused,746226848,68,-0.1642281207833566,0.02747127041220665,-3.371851058261297,2.5724095180630684,0.02747127041220665,0.562328577041626,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,6000
506500,800000,2545,9192,focused,1551581286,64,-0.6056219857812746,0.11634219437837601,-36.56602890225659,13.801836431026459,0.11634219437837601,0.3114570081233978,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,6500
507000,800000,2547,1240437894,random,,84,-0.23171483136134685,0.07229332625865936,-24.80194715604537,9.49008622393012,0.07229332625865936,0.39800629019737244,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.008555569685995579,nan,nan,nan,nan,7000
