episode,step,reset_seed,reset_source,reset_jitter_seed,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,residual_control_enabled,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha
2500,500015,1589306458,random,,25.95536434971539,1.4066468253731728,15,1,0,0,0,0,0,,0.0,0.2586823105812073,0.09377645502487818,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2501,500255,9022,focused,714177870,-81.0482245324122,19.08374483138323,240,0,0,0,0,0,0,,0.0,0.2442973554134369,0.07951560346409678,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2502,500495,9108,focused,1678865525,-180.5693370419766,36.71444974839687,240,0,0,0,0,0,0,,0.0,0.21657194197177887,0.15297687395165363,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2503,500499,701547993,random,,19.123373515249913,1.3895686268806458,4,1,0,0,0,0,0,,0.0,0.15695759654045105,0.34739215672016144,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2504,500739,9110,focused,1818588855,-102.62387619197708,31.315618947148323,240,0,0,0,0,0,0,,0.0,0.238735169172287,0.130481745613118,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2505,500979,9143,focused,1793101948,-104.34847475241513,44.793866366147995,240,0,0,0,0,0,0,,0.0,0.24445967376232147,0.18664110985894997,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2506,501000,1561608767,random,,24.520795699541488,1.175307648256421,21,1,0,0,0,0,0,,0.0,0.2778577506542206,0.05596703086935338,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2507,501012,961779416,random,,23.52733299071908,1.0549041889607906,12,1,0,0,0,0,0,,0.0,0.27221494913101196,0.08790868241339922,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2508,501017,199392033,random,,21.9586330928061,0.6144191846251488,5,1,0,0,0,0,0,,0.0,0.35881251096725464,0.12288383692502976,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
2509,501031,274800747,random,,26.193131837665362,0.7703388594090939,14,1,0,0,0,0,0,,0.0,0.5724878311157227,0.0550242042435067,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0,0.008555569685995579
