target_capsule,target_capsule_index,sample_index,capsule_closest_index,bullet_closest_link_index,capsule_distance_m,bullet_distance_m,capsule_minus_bullet_m,capsule_violation,bullet_violation,capsule_collision,bullet_collision
forearm,2,97,1,3,0.009516755194035664,0.019333922521922134,-0.00981716732788647,1,1,0,0
forearm,2,98,1,4,0.09877278056173094,0.10574623743712375,-0.006973456875392803,1,1,0,0
forearm,2,99,2,4,0.033032556743478825,0.044303333821231236,-0.011270777077752411,1,1,0,0
wrist_1,3,0,2,4,-0.0511220795297347,-0.04201562004424643,-0.009106459485488272,1,1,1,1
wrist_1,3,1,4,7,0.17495561062263154,0.21059053973047964,-0.0356349291078481,0,0,0,0
wrist_1,3,2,0,2,-0.06662986550009074,-0.0658599434813273,-0.0007699220187634415,1,1,1,1
wrist_1,3,3,2,4,0.10174609482232846,0.12138624396464312,-0.019640149142314656,1,0,0,0
wrist_1,3,4,3,5,0.16034564458560147,0.1621379340154976,-0.0017922894298961212,0,0,0,0
wrist_1,3,5,2,4,-0.015453450277731762,-0.001029319678793661,-0.0144241305989381,1,1,1,1
wrist_1,3,6,2,4,0.10135097414775177,0.11273150865405901,-0.011380534506307244,1,1,0,0
wrist_1,3,7,3,6,0.11266632550968353,0.1217707427302318,-0.009104417220548278,1,0,0,0
wrist_1,3,8,0,1,-0.10772566054338559,-0.0805964765591962,-0.027129183984189384,1,1,1,1
wrist_1,3,9,2,4,-0.0005603335228418493,0.018443959832429427,-0.019004293355271276,1,1,1,0
wrist_1,3,10,3,6,0.05447097283101762,0.05072758206518274,0.003743390765834881,1,1,0,0
wrist_1,3,11,2,4,-0.045482076470141033,-0.030908253304745704,-0.014573823165395329,1,1,1,1
wrist_1,3,12,4,6,0.048990076660130694,0.07002927332622619,-0.021039196666095494,1,1,0,0
wrist_1,3,13,3,6,0.004401332706055,0.014746292481960493,-0.010344959775905493,1,1,0,0
wrist_1,3,14,2,4,0.029621966163607294,0.04733864712456942,-0.017716680960962128,1,1,0,0
wrist_1,3,15,2,4,0.09117977034942415,0.11176111300076255,-0.020581342651338402,1,1,0,0
wrist_1,3,16,4,7,0.015500363492189362,0.047381090410775956,-0.031880726918586594,1,1,0,0
wrist_1,3,17,3,6,0.1888051614501579,0.19798189409132566,-0.00917673264116775,0,0,0,0
wrist_1,3,18,3,5,-0.020741905366307087,-0.010496263759617,-0.010245641606690087,1,1,1,1
wrist_1,3,19,2,4,0.008572655026722581,-0.000612373513894357,0.009185028540616938,1,1,0,1
wrist_1,3,20,2,4,0.05853095152818169,0.07394191518968823,-0.015410963661506544,1,1,0,0
wrist_1,3,21,3,6,-0.031027422286701287,-0.03158896318655376,0.0005615408998524765,1,1,1,1
wrist_1,3,22,1,3,-0.03356966626967542,-0.036494968015782024,0.0029253017461066053,1,1,1,1
wrist_1,3,23,3,5,-0.026708912170371663,-0.012695344163015487,-0.014013568007356175,1,1,1,1
wrist_1,3,24,3,6,0.09096855902554785,0.09776823253002828,-0.006799673504480436,1,1,0,0
wrist_1,3,25,2,4,-0.029100967784962586,-0.02968437981395975,0.0005834120289971642,1,1,1,1
wrist_1,3,26,1,3,0.2095865472820509,0.2025479150141763,0.0070386322678746005,0,0,0,0
wrist_1,3,27,4,4,0.05471907511666824,0.07533153778788981,-0.020612462671221576,1,1,0,0
wrist_1,3,28,3,6,0.03661099599872458,0.04916316090599328,-0.012552164907268695,1,1,0,0
wrist_1,3,29,2,4,0.014085173322659544,0.022083130977039372,-0.007997957654379828,1,1,0,0
wrist_1,3,30,2,5,0.009906509355538606,0.016723210836125227,-0.0068167014805866205,1,1,0,0
wrist_1,3,31,2,4,0.025252123222437695,0.03897099128223207,-0.013718868059794373,1,1,0,0
wrist_1,3,32,1,3,-0.06632678310594875,-0.07629335586258879,0.009966572756640035,1,1,1,1
wrist_1,3,33,4,7,-0.07747918743123705,-0.019864693925258595,-0.057614493505978456,1,1,1,1
wrist_1,3,34,3,6,0.11626003477180058,0.1121190924502879,0.004140942321512686,1,1,0,0
wrist_1,3,35,4,6,-0.03336230591392908,-0.011670548037630263,-0.021691757876298817,1,1,1,1
wrist_1,3,36,2,4,0.14245753693845542,0.1386355568737542,0.003821980064701219,0,0,0,0
wrist_1,3,37,3,6,0.012250242361042551,0.023529572784196012,-0.01127933042315346,1,1,0,0
wrist_1,3,38,3,5,0.053753563038948404,0.07327546763703574,-0.019521904598087336,1,1,0,0
wrist_1,3,39,2,4,-0.09065475629907421,-0.07926504014116632,-0.01138971615790789,1,1,1,1
wrist_1,3,40,2,4,0.20597862356410596,0.21321275108399296,-0.007234127519887001,0,0,0,0
wrist_1,3,41,4,7,0.0927177161103849,0.11542686186792672,-0.02270914575754182,1,1,0,0
wrist_1,3,42,1,3,0.1721375289305055,0.16977303728756216,0.002364491642943334,0,0,0,0
wrist_1,3,43,2,4,-0.04745326960322975,-0.03179988128284118,-0.015653388320388567,1,1,1,1
wrist_1,3,44,2,4,0.07306126505775068,0.0882566328361277,-0.015195367778377017,1,1,0,0
wrist_1,3,45,3,5,0.22139645500918737,0.2187381266553749,0.002658328353812467,0,0,0,0
wrist_1,3,46,4,7,-0.09922255753016279,-0.049814482422906974,-0.04940807510725582,1,1,1,1
