step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
65,3.3000000000000003,-0.2931217530456853,0.038882698863744736,0.14723040163516998,0.5593947768211365,0.027781512588262558,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7337198257446289,9.797959327697754,315.35919189453125,0.0,0.0,0.14252832653283046,0.14723040163516998,-0.004702075102339526,0.0,0.5547467083043915,0.0,-0.02334651907710692,0.02334651907710692,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.35462024774221523,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.7337198302558782,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_y_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.35462024774221523,1.2973554008784165,1.34058762e-17|0.238416187|0.359274605|0.535954625|0.604677845|0.67735242,0.468252463|0.366208039|0.354620248|0.404464806|0.434247089|0.484668476,0.663120233|0.561075809|0.549488018|0.599332576|0.629114859|0.679536246,0.588252463|0.486208039|0.474620248|0.524464806|0.554247089|0.604668476,0|0|0|0|0|0,7.27743289e-18|0.161899389|0.219234009|0.276395824|0.274492053|0.293401092,0|0|0|0|0|0,1.87300985|1.62673155|1.637715|1.89425505|2.01148041|2.232075,optimal,-0.02334651962795913,-0.02334651907710694,-5.508521902508612e-10,0.497474849|0.433837742|0.555379868,0|-0|-0,0.01158636691980064,0.002651263028383255,0.0012408109614625573,0.0035405850503593683
66,3.35,-0.2806862116244156,0.0371854342520237,0.15147781372070312,0.5682171583175659,0.026871001347899437,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5931009650230408,9.797959327697754,226.274169921875,0.0,0.0,0.14723040003662435,0.15147781372070312,-0.004247413684078771,0.0,0.3386796871420945,0.0,-0.052452359695506795,0.052452359695506795,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.36465390549361054,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.5931009598153,0,0,12,joint_5_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper|joint_4_acceleration_upper,workspace_y_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.36465390549361054,1.2948163418757779,0|0.228255024|0.321578732|0.459415589|0.482687168|0.547692914,0.468379417|0.373631572|0.364653905|0.417106933|0.446806809|0.498084276,0.663120234|0.568372389|0.559394723|0.61184775|0.641547626|0.692825093,0.588379417|0.493631572|0.484653905|0.537106933|0.566806809|0.618084276,0|0|0|0|0|0,0|0.127299857|0.186159844|0.251122127|0.261409328|0.266457955,0|0|0|0|0|0,1.87351767|1.62182615|1.64477547|1.91954986|2.04863656|2.25879506,optimal,-0.05245235853202082,-0.05245235969550678,1.1634859603537606e-09,0.497474849|0.433837742|0.555379868,0|-0|-0,0.012176026939414442,0.002516972948797047,0.0017379040364176035,0.0038338310550898314
67,3.4000000000000004,-0.22287308104205394,0.035866137593984604,0.15276311337947845,0.575670599937439,0.02615225501358509,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6365474462509155,9.797958374023438,160.0,0.0,0.0,0.151477808627875,0.15276311337947845,-0.001285304751603461,0.0,0.40369451412186513,0.0,0.012275241968339037,-0.012275241968339037,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.37347561300883214,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.6365474803786593,0,0,12,joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_y_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.37347561300883214,1.294829815709909,6.50280553e-18|0.141133102|0.200258568|0.295611256|0.309440086|0.338451256,0.468378743|0.379644299|0.373475613|0.429114614|0.459367962|0.510832545,0.663120234|0.57438579|0.568217104|0.623856105|0.654109453|0.705574036,0.588378743|0.499644299|0.493475613|0.549114614|0.579367962|0.630832545,0|0|0|0|0|0,5.53099771e-19|0.0984997117|0.15792344|0.233455569|0.258296073|0.24797034,0|0|0|0|0|0,1.87351497|1.61707691|1.65182589|1.94991402|2.09576792|2.29130052,optimal,0.012275245046459982,0.012275241968339033,3.078120949101537e-09,0.497474849|0.433837742|0.555379868,0|-0|-0,0.01157748803962022,0.002673987066373229,0.0012435649987310171,0.003197500016540289
68,3.45,-0.22928138836152673,0.034829966723918915,0.15457288920879364,0.5819894671440125,0.02557692490518093,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8148872256278992,9.797959327697754,160.0,0.0,0.0,0.15276311996636427,0.15457288920879364,-0.001809769242429371,0.0,0.6161476122784538,0.0,0.033580667930656845,-0.033580667930656845,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.38081083272682315,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.8148872136327422,0,0,12,joint_3_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_y_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.38081083272682315,1.2971951128560792,0|0.100236803|0.173888112|0.315803074|0.377903482|0.403989082,0.468260478|0.384165565|0.380810833|0.440196885|0.471753397|0.522612062,0.663120234|0.579025321|0.575670588|0.63505664|0.666613153|0.717471818,0.588260478|0.504165565|0.500810833|0.560196885|0.591753397|0.642612062,0|0|0|0|0|0,0|0.0738027291|0.132668366|0.22149555|0.238981468|0.2207687,0|0|0|0|0|0,1.87304191|1.61046499|1.6559117|1.98228309|2.12599506|2.31121695,optimal,0.033580667633307686,0.03358066793065691,-2.9734922163404676e-10,0.497474849|0.433837742|0.555379868,0|-0|-0,0.012004298041574657,0.0025918129831552505,0.0012738039949908853,0.003987406031228602
69,3.5,-0.21630847963232583,0.03500377759337425,0.1555883288383484,0.5826649069786072,0.02551719732582569,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8460207581520081,9.797958374023438,226.27415466308594,0.0,0.0,0.15457289436669908,0.1555883288383484,-0.0010154344716493124,0.0,0.3227290369468288,0.0,0.01771254060470865,-0.01771254060470865,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.38690372626774827,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.8460207590653572,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_0_acceleration_upper|joint_4_velocity_upper|joint_5_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.38690372626774827,1.3017140721572529,4.25685378e-18|0.138261974|0.253459873|0.495808721|0.577026669|0.61460851,0.46803453|0.387463431|0.386903726|0.450784677|0.483274135|0.533148778,0.663120234|0.582549135|0.58198943|0.645870381|0.678359838|0.728234481,0.58803453|0.507463431|0.506903726|0.570784677|0.603274135|0.653148778,0|0|0|0|0|0,-3.91725143e-18|-0.0106099186|-0.000536501758|0.0252779991|0.0281808954|-0.0103803873,0|0|0|0|0|0,1.87213812|1.5392438|1.5470784|1.82841671|1.96127743|2.12221472,optimal,0.017712540839444412,0.017712540604708664,2.3473574820020993e-10,0.497474849|0.433837742|0.555379868,0|-0|-0,0.015234698075801134,0.002781489980407059,0.00212175992783159,0.0046016479609534144
70,3.5500000000000003,-0.31895514706813866,0.08557552844285965,0.15130320191383362,0.5771852731704712,0.08040016144514084,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8291327357292175,8.9442720413208,178.88543701171875,0.0,0.0,0.15558832775245168,0.15130320191383362,0.004285125838618065,0.0,0.3142325335935641,0.0,0.1200772336380182,-0.1200772336380182,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3858598318858716,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.829132744240504,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_4_velocity_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.3858598318858716,1.3055360635262667,0|0.0719869245|0.127955609|0.254090553|0.285100986|0.321955815,0.467843431|0.385859832|0.387583826|0.453194392|0.48581222|0.533332703,0.663120234|0.581136635|0.582860629|0.648471195|0.681089023|0.728609506,0.587843431|0.505859832|0.507583826|0.573194392|0.60581222|0.653332703,0|0.15|0.0467700046|0|0|0.0910524161,0|-0.0954648281|-0.130874221|-0.176705561|-0.190625752|-0.233692468,0|0|0|0|0|0,1.87137372|1.4479745|1.41946108|1.63607201|1.75262313|1.89963834,optimal,0.12007723738438784,0.12007723363801823,3.746369617307899e-09,0.497474849|0.433837742|0.555379868,0|-0|-0,0.01678011694457382,0.004216936067678034,0.002029986004345119,0.003455515019595623
71,3.6,-0.7885256255192451,0.2177591174840927,0.14397172629833221,0.564679741859436,0.20833313465118408,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0291603803634644,8.9442720413208,1.430511474609375e-05,0.0,0.0,0.15130319691456617,0.14397172629833221,0.007331470616233959,0.0,0.6007543983419871,0.0,0.2214707028623358,-0.2214707028623358,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.36183585009082275,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,1.029160372001505,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_4_velocity_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.36183585009082275,1.3077221269825825,0|0.101361688|0.142099598|0.218613741|0.231863268|0.314708575,0.467734127|0.368372228|0.36183585|0.419086009|0.448921809|0.487761346,0.663120234|0.563758335|0.557221956|0.614472115|0.644307915|0.683147453,0.587734127|0.488372228|0.48183585|0.539086009|0.568921809|0.607761346,0|0.15|0.15|0.15|0.15|0.15,0|-0.1847671|-0.263244637|-0.377088976|-0.406487725|-0.456485818,0|0|0|0|0|0,1.87093651|1.28872181|1.18409876|1.29925506|1.38919951|1.49455957,optimal,0.2214706979262276,0.22147070286233578,-4.936108188857702e-09,0.497474849|0.433837742|0.555379868,0|-0|-0,0.01275659294333309,0.002732519991695881,0.0017630300717428327,0.003857425064779818
72,3.6500000000000004,-1.3510250839783848,0.3260928690433502,0.14388249814510345,0.5457962155342102,0.30995941162109375,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2905457019805908,8.279714584350586,161.65914916992188,0.0,0.0,0.14397172228223007,0.14388249814510345,8.922413712661448e-05,0.0,0.8893208876260842,0.0,0.15663411361724305,-0.15663411361724305,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3285273781459835,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,1.2905456826117054,0,1,12,workspace_z_upper|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_0_velocity_upper|joint_4_velocity_upper|joint_5_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,5.551115123125783e-17,valid,0.3285273781459835,1.3082654122612036,0|0.192201661|0.280617814|0.439908471|0.496661419|0.599162872,0.467706963|0.345750771|0.328527378|0.371840095|0.398550682|0.433258906,0.663120234|0.541164042|0.523940649|0.567253366|0.593963952|0.628672177,0.587706963|0.465750771|0.448527378|0.491840095|0.518550682|0.553258906,0|0.15|0.15|0.15|0.15|0.15,0|-0.262304609|-0.37701504|-0.527855775|-0.559789784|-0.611124606,0|0|0|0|0|0,1.87082785|1.12069848|0.937094473|0.959504606|1.03441294|1.12191102,optimal,0.15663411566928498,0.15663411361724308,2.052041897515622e-09,0.497474849|0.433837742|0.555379868,0|-0|-0,0.012693923898041248,0.003071168903261423,0.0012582249473780394,0.004077282967045903
73,3.7,-1.148969448458874,0.23627367615699768,0.15210488438606262,0.5319176316261292,0.22278225421905518,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8750711679458618,9.797958374023438,353.1419677734375,0.0,0.0,0.14388250043644962,0.15210488438606262,-0.008222383949612999,0.0,0.5313112010993717,0.0,-0.09561244428318355,0.09561244428318355,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.29157337014017914,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.8750711394597176,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.29157337014017914,1.3069726889596813,0|0.28098336|0.428303894|0.660640635|0.757098765|0.884696431,0.467771599|0.320848456|0.29157337|0.323296267|0.347793308|0.377752909,0.663120234|0.51619709|0.486922005|0.518644902|0.543141943|0.573101544,0.587771599|0.440848456|0.41157337|0.443296267|0.467793308|0.497752909,0|0.15|0.15|0.15|0.15|0.15,0|-0.179847507|-0.25057066|-0.32539133|-0.33849994|-0.372113352,0|0|0|0|0|0,1.8710864|1.10354632|0.915722821|0.967793739|1.05267329|1.13889829,optimal,-0.09561244282628327,-0.09561244428318351,1.4569002393383101e-09,0.497474849|0.433837742|0.555379868,0|-0|-0,0.012600964051671326,0.0028136729961261153,0.0016307549085468054,0.0038473280146718025
74,3.75,-0.5684529687090186,0.10336668789386749,0.15742816030979156,0.5249413251876831,0.09384410083293915,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.5882099270820618,9.797958374023438,4.76837158203125e-06,0.0,0.0,0.15210488550173012,0.15742816030979156,-0.00532327480806144,0.0,0.24256771470422075,0.0,-0.07877912485972893,0.07877912485972893,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2975366996729637,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.5882098957370964,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2975366996729637,1.3058839017155217,0|0.179460531|0.269906358|0.391374401|0.439172249|0.528186016,0.467826038|0.325180604|0.2975367|0.332804833|0.357266029|0.386806566,0.663120234|0.520474799|0.492830895|0.528099028|0.552560224|0.582100761,0.587826038|0.445180604|0.4175367|0.452804833|0.477266029|0.506806566,0|0.15|0.15|0.15|0.15|0.15,0|-0.0890499246|-0.119853767|-0.147294118|-0.159053663|-0.180268814,0|0|0|0|0|0,1.87130415|1.21167249|1.07029303|1.18392521|1.27001045|1.36695745,optimal,-0.07877912154872208,-0.07877912485972893,3.3110068575759044e-09,0.497474849|0.433837742|0.555379868,0|-0|-0,0.012732769013382494,0.0030084929894655943,0.0014285859651863575,0.0034016139106824994
75,3.8000000000000003,-0.23625456119131855,0.047001130878925323,0.15684211254119873,0.5250070691108704,0.03348001092672348,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4077158570289612,9.797959327697754,160.0,0.0,0.0,0.15742816524634728,0.15684211254119873,0.0005860527051485542,0.0,0.34174734221598607,0.0,0.04571791429023622,-0.04571791429023622,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.31143123510903425,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.40771585291270934,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper|joint_5_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.31143123510903425,1.3060826453456469,2.08171602e-18|0.0956660089|0.137869263|0.191001219|0.196274175|0.24219055,0.467816101|0.33348152|0.311431235|0.352479274|0.37750785|0.409106773,0.663120234|0.528785652|0.506735367|0.547783406|0.572811982|0.604410905,0.587816101|0.45348152|0.431431235|0.472479274|0.49750785|0.529106773,0|0.15|0.15|0.15|0.15|0.15,5.43313141e-19|0.00028768356|0.0219921808|0.0481463507|0.0448131223|0.047370521,0|0|0|0|0|0,1.87126441|1.33421376|1.26771712|1.45806345|1.55484452|1.68379761,optimal,0.045717913331497204,0.04571791429023622,-9.587390187304479e-10,0.497474849|0.433837742|0.555379868,0|-0|-0,0.012956092949025333,0.0032584710279479623,0.0013977029593661427,0.0032267930218949914
76,3.85,-0.20024885597372105,0.04517873004078865,0.15473371744155884,0.5321715474128723,0.03105264902114868,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.739238440990448,9.797959327697754,160.0,0.0,0.0,0.1568421035382916,0.15473371744155884,0.0021083860967327506,0.0,0.6731740037500475,0.0,0.12474433616576,-0.12474433616576,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18557221500668675,0.7157317430246621,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.14126279070208778,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.32962111041339487,0,1,1,0,0.043630423196683255,0.0,filtered,linprog goal-velocity priority optimal,0.7392384863000133,0,0,12,joint_0_acceleration_lower|joint_4_acceleration_lower|joint_5_acceleration_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.32962111041339487,1.3077183044787608,0|0.0937528363|0.178739223|0.287353545|0.319907816|0.341850228,0.467734318|0.346067333|0.32962111|0.375481691|0.402221458|0.437501934,0.663120233|0.541453248|0.525007026|0.570867606|0.597607373|0.632887849,0.587734318|0.466067333|0.44962111|0.495481691|0.522221458|0.557501934,0|0.0374674358|0|0|0|0,0|0.0893076854|0.162058358|0.236809268|0.243890871|0.27371334,0|0|0|0|0|0,1.87093727|1.47357702|1.4805428|1.73873603|1.8527767|2.02372108,optimal,0.12474433526625274,0.12474433616576,-8.995072603434906e-10,0.497474849|0.433837742|0.555379868,0|-0|-0,0.01373437698930502,0.002772510051727295,0.0014495899667963386,0.003750648000277579
