step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
63,3.2,-0.4370893268554873,0.10844161361455917,0.11311008781194687,0.39573824405670166,0.06517501175403595,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7092189192771912,9.797958374023438,159.99998474121094,0.0,0.0,0.11488035619727033,0.11311008781194687,0.001770268385323459,0.0,0.2586123320646253,0.0,0.06188884127919681,-0.06188884127919681,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.19012360751642532,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,0.7092189108277516,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_4_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.19012360751642532,1.2931401032337788,0|0.0944677705|0.0944677705|0.0913457532|0.0852723498|0.12416286,0.416499022|0.190123608|0.198123608|0.383191153|0.442815148|0.492113645,0.611156027|0.384780613|0.392780613|0.577848159|0.637472153|0.68677065,0.536499022|0.310123608|0.318123608|0.503191153|0.562815148|0.612113645,0|0.15|0.15|0.15|0.15|0.15,0|0.0303952587|0.0303952587|0.112162697|0.126285931|0.118561354,0|0|0|0|0|0,1.66599609|0.790889689|0.822889689|1.64492731|1.89754652|2.08701593,optimal,0.0618888407540063,0.06188884127919683,-5.251905299541448e-10,0.541846335|-0.515802145|0.199261829,0|0|0,0.01793441700283438,0.004390939022414386,0.002037604106590152,0.004630145966075361
64,3.25,-0.37201843765869014,0.10363168269395828,0.10889755189418793,0.4019263982772827,0.06264995783567429,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6869613528251648,9.797958374023438,159.99998474121094,0.0,0.0,0.11311008578111681,0.10889755189418793,0.004212533886928882,0.0,0.441979972855289,0.0,0.1351348135799927,-0.1351348135799927,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.20119052675967386,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,0.6869613766195135,0,0,12,joint_1_acceleration_lower|joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.20119052675967386,1.2909549731896113,5.55132407e-18|0.036077299|0.036077299|0.198836367|0.267665131|0.259055129,0.416608278|0.201190527|0.209190527|0.399908163|0.459866219|0.511485932,0.611156027|0.395738275|0.403738275|0.594455911|0.654413968|0.706033681,0.536608278|0.321190527|0.329190527|0.519908163|0.579866219|0.631485932,0|0|0|0|0|0,-1.30390367e-17|0.128757712|0.128757712|0.250535|0.266805723|0.276469314,0|0|0|0|0|0,1.66643311|0.933519819|0.965519819|1.85016765|2.1062706|2.32241304,optimal,0.13513481774007957,0.13513481357999269,4.160086886084713e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.014594495063647628,0.0034513029968366027,0.0016162190586328506,0.004149526939727366
65,3.3000000000000003,-0.32520267960544486,0.09779833257198334,0.1035076454281807,0.4100659489631653,0.059520870447158813,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7247353196144104,9.797959327697754,320.0,0.0,0.0,0.10889755540015729,0.1035076454281807,0.005389909971976595,0.0,0.3386172570292049,0.0,0.1427334935058745,-0.1427334935058745,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.20752778615071055,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,0.7247353205375108,0,0,12,joint_4_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper|joint_5_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.20752778615071055,1.287971986138287,2.49803416e-17|0.135474753|0.135474753|0.336833491|0.416585818|0.440770111,0.416757427|0.207527786|0.215527786|0.412080132|0.472800128|0.524918163,0.611156027|0.401926385|0.409926385|0.606478731|0.667198728|0.719316762,0.536757427|0.327527786|0.335527786|0.532080132|0.592800128|0.644918163,0|0|0|0|0|0,-3.22302764e-17|0.155712743|0.155712743|0.242564252|0.238731045|0.255579384,0|0|0|0|0|0,1.66702971|0.985823887|1.01782389|1.89088478|2.12993156|2.35525204,optimal,0.14273349702345117,0.1427334935058745,3.517576674383349e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.018825300969183445,0.00475353398360312,0.0018645330565050244,0.005096885957755148
66,3.35,-0.2697854951658935,0.09134196490049362,0.09662676602602005,0.41992175579071045,0.05600539222359657,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9047467708587646,9.797959327697754,160.0,0.0,0.0,0.10350764921273797,0.09662676602602005,0.006880883186717923,0.0,0.47657298624665234,0.0,0.1978437650007712,-0.1978437650007712,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2156914938131415,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,0.904746735297258,0,0,12,joint_4_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2156914938131415,1.287488995734952,4.1642735e-17|0.178723419|0.178723419|0.303158344|0.325480682|0.337033653,0.416781577|0.215691494|0.223691494|0.424865166|0.485460811|0.538325835,0.611156027|0.410065944|0.418065944|0.619239616|0.67983526|0.732700285,0.536781577|0.335691494|0.343691494|0.544865166|0.605460811|0.658325835,0|0|0|0|0|0,-4.34505973e-17|0.187200338|0.187200338|0.241810551|0.219445263|0.241685773,0|0|0|0|0|0,1.66712631|1.04996631|1.08196631|1.94127122|2.1612885|2.39498911,optimal,0.19784376024972802,0.19784376500077122,-4.751043197748217e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.015113190980628133,0.0036086500622332096,0.0016829719534143806,0.004222107003442943
67,3.4000000000000004,-0.34811704102622687,0.08599047362804413,0.09540188312530518,0.4288898706436157,0.05304799601435661,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.127781867980957,8.9442720413208,80.00000762939453,0.0,0.0,0.09662676606440491,0.09540188312530518,0.001224882939099739,0.0,0.6586188243404284,0.0,0.1437208985844126,-0.1437208985844126,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.22542587397231145,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.1277819255652113,0,0,12,joint_4_velocity_lower|joint_5_acceleration_lower|joint_0_velocity_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.22542587397231145,1.289917529096508,0|0.266212099|0.266212099|0.448746262|0.471725035|0.482146242,0.416660151|0.225425874|0.233425874|0.437748081|0.497338789|0.551186215,0.611156027|0.41992175|0.42792175|0.632243958|0.691834665|0.745682091,0.536660151|0.345425874|0.353425874|0.557748081|0.617338789|0.671186215,0|0|0|0|0|0,0|0.164492442|0.164492442|0.167346506|0.133175897|0.149894511,0|0|0|0|0|0,1.6666406|1.06619594|1.09819594|1.91833883|2.12253105|2.35463937,optimal,0.14372090073823668,0.1437208985844126,2.1538240912999385e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.018824599916115403,0.004595787031576037,0.001871810993179679,0.004473240929655731
68,3.45,-0.4769272387117389,0.0819859504699707,0.10207656025886536,0.43610453605651855,0.05082414671778679,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0774120092391968,8.9442720413208,252.98220825195312,0.0,0.0,0.0954018840847796,0.10207656025886536,-0.00667467617408575,0.0,0.519828464458864,0.0,-0.05305302902663017,0.05305302902663017,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2341395585760624,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.077411953850206,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_lower|joint_2_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2341395585760624,1.2950069216231916,0|0.307156542|0.307156542|0.587059158|0.648769841|0.670387929,0.416405681|0.234139559|0.242139559|0.447328061|0.505379469|0.559913693,0.611156027|0.428889905|0.436889905|0.642078408|0.700129815|0.754664039,0.536405681|0.354139559|0.362139559|0.567328061|0.625379469|0.679913693,0|0|0|0|0|0,0|0.139606746|0.139606746|0.131920434|0.109303941|0.113968159,0|0|0|0|0|0,1.66562272|1.07616498|1.10816498|1.92123268|2.13082182|2.35362293,optimal,-0.05305302814123011,-0.05305302902663014,8.854000241309556e-10,0.541846335|-0.515802145|0.199261829,0|0|0,0.01510386890731752,0.0034091249108314514,0.001789736095815897,0.0042706269305199385
69,3.5,-0.44267653388448036,0.07933362573385239,0.10731592774391174,0.4410898685455322,0.049363743513822556,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0136523246765137,8.944271087646484,160.0,0.0,0.0,0.10207655992038057,0.10731592774391174,-0.005239367823531169,0.0,0.22581548841096216,0.0,-0.07250228143225443,0.07250228143225443,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.241100635921298,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.0136523897216727,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_acceleration_lower,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.241100635921298,1.3000777469539866,0|0.202572046|0.202572046|0.457098459|0.507199486|0.526757045,0.41615214|0.241100636|0.249100636|0.45419653|0.511144222|0.565891502,0.611156027|0.436104523|0.444104523|0.649200418|0.706148109|0.760895389,0.53615214|0.361100636|0.369100636|0.57419653|0.631144222|0.685891502,0|0|0|0|0|0,0|0.102414659|0.102414659|0.118850419|0.111572036|0.103885383,0|0|0|0|0|0,1.66460856|1.0668172|1.0988172|1.93563654|2.15614892|2.36745139,optimal,-0.07250227788228712,-0.07250228143225443,3.549967306226698e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.017141616088338196,0.004544608993455768,0.0019828020595014095,0.004462308017536998
70,3.5500000000000003,-0.29976676895958093,0.07786361128091812,0.10499723255634308,0.4438912868499756,0.04856933280825615,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1376140117645264,8.9442720413208,8.259062269644346e-06,0.0,0.0,0.10731592377126978,0.10499723255634308,0.002318691214926699,0.0,0.14540960360485608,0.0,0.06842449724386793,-0.06842449724386793,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.24594396884373076,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.1376140755356714,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_velocity_lower,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.24594396884373076,1.3029185857908132,1.30106424e-19|0.109844863|0.109844863|0.218561002|0.228477327|0.226500413,0.416010098|0.245943969|0.253943969|0.459692149|0.516190287|0.570626575,0.611156027|0.441089898|0.449089898|0.654838079|0.711336216|0.765772504,0.536010098|0.365943969|0.373943969|0.579692149|0.636190287|0.690626575,0|0|0|0|0|0,-3.09961564e-20|0.0589557061|0.0589557061|0.0884211893|0.0941131203|0.0755819778,0|0|0|0|0|0,1.66404039|1.04273158|1.07473158|1.92718979|2.15887427|2.35808828,optimal,0.06842449442983126,0.06842449724386795,-2.814036698106648e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.018628036021254957,0.003802642924711108,0.002126842038705945,0.006787260994315147
71,3.6,-0.18162662991350778,0.07745817303657532,0.09648475050926208,0.4445786476135254,0.04837723448872566,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2809529304504395,8.0,79.99999237060547,0.0,0.0,0.10499723328120036,0.09648475050926208,0.008512482771938279,0.0,0.4389591238513495,0.0,0.2238017452219155,-0.2238017452219155,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.24871498824117888,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.2809529212991317,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower|joint_4_velocity_lower|joint_5_velocity_lower,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.24871498824117888,1.3035259777478245,8.32889474e-18|0.0903018542|0.0903018542|0.130452763|0.175311879|0.146948317,0.415979728|0.248714988|0.256714988|0.46370307|0.520385597|0.573986824,0.611156027|0.443891287|0.451891287|0.658879369|0.715561895|0.769163123,0.535979728|0.368714988|0.376714988|0.58370307|0.640385597|0.693986824,0|0|0|0|0|0,5.53936062e-18|0.0152351921|0.0152351921|0.0544858021|0.0726278918|0.0442607049,0|0|0|0|0|0,1.66391891|1.01009515|1.04209515|1.90929808|2.15417028|2.340208,optimal,0.22380174247492118,0.22380174522191548,-2.7469942986968476e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.018314333981834352,0.00381191389169544,0.0025766630424186587,0.005936771049164236
72,3.6500000000000004,-0.2296923178703264,0.08381164819002151,0.0893251895904541,0.44354474544525146,0.05376569554209709,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1824476718902588,8.57895278930664,240.67684936523438,0.0,0.0,0.09648475026695472,0.0893251895904541,0.007159560676500615,0.0,0.4968813185204121,0.0,0.21046941339164693,-0.21046941339164693,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2494906662007036,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.1824476524708447,0,1,12,workspace_z_upper|joint_0_acceleration_lower|joint_4_velocity_lower|joint_2_acceleration_upper|joint_3_acceleration_upper|joint_5_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2494906662007036,1.3017598257274317,0|0.171454036|0.171454036|0.345041734|0.439583238|0.441525521,0.416068036|0.249490666|0.257490666|0.46626427|0.523768298|0.57605533,0.611156027|0.444578657|0.452578657|0.661352262|0.718856289|0.771143322,0.536068036|0.369490666|0.377490666|0.58626427|0.643768298|0.69605533,0|0|0|0|0|0,0|-0.0285803223|-0.0285803223|-0.01963136|0.004232172|-0.0415109017,0|0|0|0|0|0,1.66427214|0.969382343|1.00138234|1.84542572|2.09930536|2.26271042,optimal,0.2104694178379014,0.21046941339164696,4.44625444795399e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.01902924303431064,0.0066496459767222404,0.001650000922381878,0.004059397033415735
73,3.7,-0.4162848139955119,0.11594503372907639,0.08543117344379425,0.4387316107749939,0.07691851258277893,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.244807243347168,8.944271087646484,213.90042114257812,0.0,0.0,0.0893251899878292,0.08543117344379425,0.003894016544034956,0.0,0.40678060559432033,0.0,0.1340232674626287,-0.1340232674626287,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.24710692111220584,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.2448072738769747,0,0,12,joint_0_acceleration_lower|joint_4_velocity_lower|joint_5_velocity_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper,workspace_z_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.24710692111220584,1.3000517495285187,1.66550545e-17|0.256504714|0.256504714|0.415438626|0.482070492|0.497040436,0.416153439|0.247106921|0.255106921|0.465761375|0.524598833|0.573132578,0.611156027|0.442109509|0.450109509|0.660763963|0.71960142|0.768135165,0.536153439|0.367106921|0.375106921|0.585761375|0.644598833|0.693132578,0|0.15|0.15|0.0323644501|0|0.101981153,1.89535858e-17|-0.0996390498|-0.0996390498|-0.177628977|-0.163495433|-0.201737831,0|0|0|0|0|0,1.66461376|0.888788635|0.920788635|1.68541652|1.9348999|2.09079248,optimal,0.13402327034635433,0.13402326746262871,2.883725619406974e-09,0.541846335|-0.515802145|0.199261829,0|0|0,0.016259745927527547,0.0036815230268985033,0.0020500279497355223,0.004314598045311868
74,3.75,-0.8216388510096005,0.19573141634464264,0.0863097533583641,0.42959749698638916,0.1716499924659729,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2413331270217896,8.9442720413208,159.99998474121094,0.0,0.0,0.08543117771938454,0.0863097533583641,-0.0008785756389795701,0.0,0.5786798694254097,0.0,0.0906050957876596,-0.0906050957876596,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.18730837805196643,0.7916268879780546,0,0,0,0,-1,nan,nan,,,256,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 256, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.07043374154382236,0,0,nan,nan,1.0,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2290425380950245,0,0,0,0,0.2566351642715701,0.0,filtered,linprog goal-velocity priority optimal,1.2413330805744345,0,0,12,joint_0_acceleration_lower|joint_4_velocity_lower|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_3_acceleration_upper|joint_5_acceleration_upper,workspace_x_upper,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.2290425380950245,1.3001917094539752,4.16329984e-17|0.229252664|0.229252664|0.326541043|0.342459519|0.40519076,0.416146441|0.229042538|0.237042538|0.432919505|0.495735424|0.53464669,0.611156027|0.424052124|0.432052124|0.62792909|0.690745009|0.729656275,0.536146441|0.349042538|0.357042538|0.552919505|0.615735424|0.65464669,0|0.15|0.15|0.15|0.15|0.15,4.13344486e-17|-0.190824223|-0.190824223|-0.342950054|-0.329613016|-0.388783022,0|0|0|0|0|0,1.66458577|0.725345929|0.757345929|1.38872797|1.65332868|1.74980374,optimal,0.09060509659760668,0.0906050957876596,8.099470816258503e-10,0.541846335|-0.515802145|0.199261829,0|0|0,0.017572239972651005,0.004420301993377507,0.0019579660147428513,0.004648432019166648
