step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm
53,2.7,-0.17540738921805768,0.04472240060567856,0.25139832496643066,0.4584672152996063,0.04472240060567856,0.16671759400060587,2,0,0,0,0.6078306436538696,2.271367073059082,15.530197143554688
54,2.75,-0.16873641281036222,0.04389285296201706,0.25359293818473816,0.4618566334247589,0.04389285296201706,0.16544247770284104,2,0,0,0,0.5752136707305908,2.479149580001831,19.57444953918457
55,2.8000000000000003,-0.1569176797407733,0.04302572086453438,0.25504419207572937,0.46550503373146057,0.04302572086453438,0.1643544373749166,2,0,0,0,0.5684354901313782,2.6458077430725098,15.938106536865234
56,2.85,-0.1350267011833242,0.04210849106311798,0.25526314973831177,0.46948888897895813,0.04210849106311798,0.16336400974820867,2,0,0,0,0.5960483551025391,2.769317626953125,12.498210906982422
57,2.9000000000000004,-0.10150355719158491,0.04115203768014908,0.25370296835899353,0.47378894686698914,0.04115203768014908,0.16241264503616581,2,0,0,0,0.6529255509376526,2.9264822006225586,11.055220603942871
58,2.95,-0.059861048119001906,0.040173497051000595,0.2500368356704712,0.4783538281917572,0.040173497051000595,0.16146944702517085,2,0,0,0,0.7287392616271973,2.854116439819336,8.903214454650879
59,3.0,-0.021227518094002633,0.03917640820145607,0.24453797936439514,0.48319104313850403,0.03917640820145607,0.1605225497336254,2,0,0,0,0.806309163570404,2.468369722366333,9.420135498046875
60,3.0500000000000003,0.013345686862576258,0.03817940130829811,0.2375016212463379,0.48823103308677673,0.03817940130829811,0.15956621143327546,2,0,0,0,0.8725977540016174,2.2242279052734375,15.902998924255371
61,3.1,0.041442173083753156,0.03718683496117592,0.22933070361614227,0.4934680759906769,0.03718683496117592,0.15860424043599602,2,0,0,0,0.9293755292892456,2.119436264038086,12.364439964294434
62,3.1500000000000004,0.06442316963430926,0.03619920089840889,0.22033774852752686,0.49891629815101624,0.03619920089840889,0.15764061867314877,2,0,0,0,0.9823261499404907,1.8776984214782715,6.030982971191406
63,3.2,0.0862629700412628,0.03522380813956261,0.21060386300086975,0.5045512914657593,0.03522380813956261,0.15667792675366976,2,0,0,0,1.0306828022003174,1.5459469556808472,8.90531063079834
64,3.25,0.10487567985980845,0.0342637337744236,0.20031093060970306,0.510368824005127,0.0342637337744236,0.15572055868787155,2,0,0,0,1.0685867071151733,1.2172318696975708,8.867613792419434
65,3.3000000000000003,0.11770306041912476,0.033318642526865005,0.1897660493850708,0.5163849592208862,0.033318642526865005,0.15477234889556518,2,0,0,0,1.0928806066513062,0.9082655906677246,8.093897819519043
66,3.35,0.12375388920500704,0.032389067113399506,0.17931553721427917,0.5226119756698608,0.032389067113399506,0.15383546749446522,2,0,0,0,1.1039361953735352,0.687066912651062,7.106429100036621
67,3.4000000000000004,0.12289495108630417,0.03147663176059723,0.169301375746727,0.5290554761886597,0.03147663176059723,0.152911423959496,2,0,0,0,1.1035704612731934,0.5834695100784302,5.589600563049316
68,3.45,0.11542429104885513,0.03058265894651413,0.16004161536693573,0.5357230305671692,0.03058265894651413,0.15200175634115679,2,0,0,0,1.0963667631149292,0.49757903814315796,4.462558746337891
69,3.5,0.10233673925124248,0.030231738463044167,0.15179477632045746,0.538444995880127,0.030231738463044167,0.1511079023545369,5,0,0,0,1.0836749076843262,0.48015984892845154,4.445516109466553
70,3.5500000000000003,0.08553886279258442,0.02992437034845352,0.14471426606178284,0.5408809781074524,0.02992437034845352,0.15043496492100067,5,0,0,0,1.067477822303772,0.5087657570838928,4.204647541046143
71,3.6,0.06685288471938504,0.0295924823731184,0.13885630667209625,0.5435680150985718,0.0295924823731184,0.14991153380826497,5,0,0,0,1.0505000352859497,0.5313802361488342,3.434169292449951
72,3.6500000000000004,0.04751064959126523,0.029237501323223114,0.1342138648033142,0.5465102195739746,0.029237501323223114,0.14946826008889308,5,0,0,0,1.035616159439087,0.51556795835495,3.273441791534424
73,3.7,0.02843819194666649,0.028863288462162018,0.1307334452867508,0.5496919751167297,0.028863288462162018,0.14906408990184405,5,0,0,0,1.0216444730758667,0.5185741782188416,1.9196231365203857
74,3.75,0.010559830850285081,0.02847527712583542,0.1283157765865326,0.5530826449394226,0.02847527712583542,0.1486758942490415,5,0,0,0,1.007257342338562,0.5322472453117371,1.1815757751464844
75,3.8000000000000003,-0.005598528544249337,0.028079917654395103,0.12683774530887604,0.5566389560699463,0.028079917654395103,0.14829191111041684,5,0,0,0,0.9926692247390747,0.5240636467933655,1.3352307081222534
76,3.85,-0.020133805627062386,0.02768039144575596,0.12618544697761536,0.5603431463241577,0.02768039144575596,0.14790759460636127,5,0,0,0,0.9765464067459106,0.5444403886795044,1.5778782367706299
77,3.9000000000000004,-0.03219878453906661,0.02728000096976757,0.12620289623737335,0.564173698425293,0.02728000096976757,0.1475214558333644,5,0,0,0,0.9586685299873352,0.5509611964225769,2.1808950901031494
78,3.95,-0.04226457337565167,0.026879988610744476,0.12676389515399933,0.5681267976760864,0.026879988610744476,0.1471338872109148,5,0,0,0,0.9404712915420532,0.5331289768218994,2.982937812805176
79,4.0,-0.05095937998163153,0.026478921994566917,0.1277790516614914,0.5722255110740662,0.026478921994566917,0.14674560789233204,5,0,0,0,0.9205429553985596,0.5620566010475159,2.8204429149627686
80,4.05,-0.058665515445322586,0.02607445977628231,0.12918193638324738,0.5765057802200317,0.02607445977628231,0.14635649169861725,5,0,0,0,0.897737443447113,0.6135558485984802,2.5400893688201904
81,4.1000000000000005,-0.06545918980147664,0.025664333254098892,0.1309119015932083,0.581007719039917,0.025664333254098892,0.14596555135873626,5,0,0,0,0.8725501894950867,0.6630540490150452,2.064239501953125
82,4.15,-0.07160447364143907,0.025247231125831604,0.13292385637760162,0.5857663154602051,0.025247231125831604,0.1455713112288376,5,0,0,0,0.84636390209198,0.7196133136749268,1.868216872215271
83,4.2,-0.075672199380806,0.02482587844133377,0.1350967437028885,0.5907729864120483,0.02482587844133377,0.14517237538895966,5,0,0,0,0.8206813335418701,0.7613620162010193,1.1842093467712402
84,4.25,-0.0769896036382915,0.024406258016824722,0.13727667927742004,0.5959757566452026,0.024406258016824722,0.1447689672398684,5,0,0,0,0.7969824075698853,0.7809606194496155,1.4220272302627563
85,4.3,-0.07579534853156149,0.023993302136659622,0.13932715356349945,0.6013259887695312,0.023993302136659622,0.1443635501318048,5,0,0,0,0.775642991065979,0.7918329834938049,1.712857723236084
86,4.3500000000000005,-0.07236855162851201,0.023590385913848877,0.1411309391260147,0.6067866683006287,0.023590385913848877,0.14395952237762236,5,0,0,0,0.75550776720047,0.8032903671264648,1.5849065780639648
87,4.4,-0.0671900089478173,0.023198233917355537,0.14260031282901764,0.6123512983322144,0.023198233917355537,0.1435602370090319,5,0,0,0,0.7314055562019348,0.8460724353790283,2.3544845581054688
88,4.45,-0.061469521031440946,0.02281614951789379,0.14371606707572937,0.6180331707000732,0.02281614951789379,0.14316798794390956,5,0,0,0,0.7041168808937073,0.8793675303459167,2.1230907440185547
89,4.5,-0.0570705056288535,0.022442379966378212,0.14455947279930115,0.623864471912384,0.022442379966378212,0.14278388031197903,5,0,0,0,0.6693687438964844,0.9711861610412598,4.643768787384033
90,4.55,-0.05361636423739192,0.022076604887843132,0.14518949389457703,0.6298592686653137,0.022076604887843132,0.14240789478743066,5,0,0,0,0.6277007460594177,1.0770618915557861,4.860361099243164
91,4.6000000000000005,-0.05048056649296713,0.021717984229326248,0.14562897384166718,0.6360427141189575,0.021717984229326248,0.14203989504212533,5,0,0,0,0.5793207883834839,1.2423019409179688,4.353923797607422
92,4.65,-0.04670821623711534,0.021366365253925323,0.14584939181804657,0.6424314379692078,0.021366365253925323,0.14167947221855953,5,0,0,0,0.5263686776161194,1.40215003490448,4.40857458114624
93,4.7,-0.0423999919011,0.02102052792906761,0.14582957327365875,0.6490654349327087,0.02102052792906761,0.14132632153666397,5,0,0,0,0.474909245967865,1.497320294380188,3.507452964782715
94,4.75,-0.03824680093782577,0.020678982138633728,0.14558656513690948,0.6559980511665344,0.020678982138633728,0.1409797851290487,5,0,0,0,0.4274212718009949,1.51674485206604,4.026073932647705
95,4.800000000000001,-0.0321338175494828,0.02034667134284973,0.1450270116329193,0.6631508469581604,0.02034667134284973,0.14063888812340397,5,0,0,0,0.39235323667526245,1.1836909055709839,7.723752498626709
96,4.8500000000000005,-0.023584111902336405,0.02002931758761406,0.1440281718969345,0.6704042553901672,0.02002931758761406,0.1403049702501919,5,0,0,0,0.36656394600868225,0.8660170435905457,8.137722969055176
97,4.9,-0.016207981289308167,0.019725363701581955,0.1426643282175064,0.677788257598877,0.019725363701581955,0.13998106313089287,5,0,0,0,0.3444242477416992,0.7137676477432251,3.863600015640259
98,4.95,-0.008833547853981898,0.01943453773856163,0.14094558358192444,0.6853058934211731,0.01943453773856163,0.13966837947968497,5,0,0,0,0.3261231780052185,0.6295731067657471,2.061412811279297
99,5.0,-0.002136602130213987,0.01915784925222397,0.13891851902008057,0.6929236054420471,0.01915784925222397,0.13936754104735763,5,0,0,0,0.3131037652492523,0.5201383233070374,2.4821035861968994
100,5.050000000000001,0.00554826070913121,0.018897082656621933,0.1365373581647873,0.700574517250061,0.018897082656621933,0.13907931393728043,5,0,0,0,0.3043450713157654,0.5266340374946594,3.1006267070770264
101,5.1000000000000005,0.012013403271514279,0.018663868308067322,0.1338767409324646,0.7078564763069153,0.018663868308067322,0.1388048525433464,4,0,0,0,0.2987877130508423,0.5634126663208008,3.1462621688842773
102,5.15,0.017669609719317733,0.1081656739115715,0.13098683953285217,0.7129531502723694,0.1081656739115715,0.13854937758728206,4,0,0,0,0.29519331455230713,0.5788887143135071,3.554083824157715
103,5.2,-0.031050581018129454,0.09825634956359863,0.13076575100421906,0.7010157704353333,0.09825634956359863,0.1623589641651571,4,0,0,0,0.18508677184581757,2.8823795318603516,62.693660736083984
104,5.25,-0.06965789881458932,0.09168059378862381,0.13265204429626465,0.6897905468940735,0.09168059378862381,0.17699428952541313,4,0,0,0,0.15205056965351105,2.2616140842437744,17.415456771850586
105,5.300000000000001,-0.08673552309329587,0.08802016079425812,0.13542279601097107,0.6790159344673157,0.08802016079425812,0.18601134548667886,4,0,0,0,0.1725642830133438,1.3539751768112183,24.82796859741211
106,5.3500000000000005,-0.08492976912926765,0.08668819814920425,0.13802187144756317,0.6684953570365906,0.08668819814920425,0.19159507348190039,4,0,0,0,0.18026529252529144,0.6807148456573486,20.411678314208984
107,5.4,-0.07464278806550668,0.08765225112438202,0.13998939096927643,0.6580356359481812,0.08765225112438202,0.19511161081423534,4,0,0,0,0.17407764494419098,0.5777326822280884,12.852981567382812
108,5.45,-0.0643203979531454,0.09038469940423965,0.1413411945104599,0.6474920511245728,0.09038469940423965,0.19741799004334315,4,0,0,0,0.1716819852590561,0.5767814517021179,5.198543548583984
109,5.5,-0.05817441772211282,0.0944310873746872,0.14232099056243896,0.6367645263671875,0.0944310873746872,0.1990428938912835,4,0,0,0,0.18076297640800476,0.5249769687652588,5.619245529174805
110,5.550000000000001,-0.056100113022189646,0.09816852957010269,0.14315921068191528,0.6258950233459473,0.09816852957010269,0.20030453565403739,4,0,0,0,0.19108425080776215,0.4799131751060486,3.6961889266967773
111,5.6000000000000005,-0.057717369362271446,0.10018002986907959,0.14405910670757294,0.6150380373001099,0.10018002986907959,0.2013853585880096,4,0,0,0,0.1958683580160141,0.36315906047821045,4.636898517608643
112,5.65,-0.06200173571331833,0.10104607790708542,0.14516161382198334,0.604293942451477,0.10104607790708542,0.20237700057989927,4,0,0,0,0.20013055205345154,0.358041912317276,2.5324177742004395
113,5.7,-0.06762186429330187,0.10115136206150055,0.14653180539608002,0.5937280654907227,0.10115136206150055,0.20332095002909445,4,0,0,0,0.20673581957817078,0.3908448815345764,1.6594129800796509
114,5.75,-0.07375006632650569,0.10063707083463669,0.14818809926509857,0.5833918452262878,0.10063707083463669,0.2042332555598812,4,0,0,0,0.21604503691196442,0.41654717922210693,1.494526743888855
115,5.800000000000001,-0.07957677141894016,0.09936638176441193,0.1501046121120453,0.5733448266983032,0.09936638176441193,0.20511651780685564,4,0,0,0,0.22474248707294464,0.40928009152412415,1.6340608596801758
116,5.8500000000000005,-0.08466370462902326,0.0978822335600853,0.1522323191165924,0.5636022090911865,0.0978822335600853,0.20596483059613374,4,0,0,0,0.2341625690460205,0.395228773355484,0.9773337244987488
117,5.9,-0.08598186797222361,0.09750397503376007,0.15436097979545593,0.5540815591812134,0.09750397503376007,0.2067716566397059,4,0,0,0,0.2431105524301529,0.33692115545272827,3.107363224029541
118,5.95,-0.08380526681300056,0.09796830266714096,0.15630103647708893,0.5447246432304382,0.09796830266714096,0.20754920178691394,4,0,0,0,0.25835680961608887,0.4921233057975769,4.990260601043701
119,6.0,-0.07967116296138857,0.09894175827503204,0.1579529196023941,0.5354999303817749,0.09894175827503204,0.2083225015841316,4,0,0,0,0.2793702185153961,0.6246365904808044,3.282916784286499
120,6.050000000000001,-0.07344890992270393,0.10042182356119156,0.15921378135681152,0.5263778567314148,0.10042182356119156,0.20911698528383516,4,0,0,0,0.30535298585891724,0.7439219355583191,2.593412160873413
121,6.1000000000000005,-0.06524949003005083,0.10219882428646088,0.15999087691307068,0.5173463225364685,0.10219882428646088,0.20996049393169686,4,0,0,0,0.3339863717556,0.8222447037696838,2.6456282138824463
122,6.15,-0.05494672133347677,0.104678213596344,0.16018801927566528,0.5083661079406738,0.104678213596344,0.2108834672507799,4,0,0,0,0.3647831380367279,0.8817922472953796,2.886039972305298
123,6.2,-0.04338031752983745,0.10701832920312881,0.15975698828697205,0.49945810437202454,0.10701832920312881,0.21192343301795857,4,0,0,0,0.39856380224227905,0.9710031747817993,3.4265549182891846
124,6.25,-0.029819976302620878,0.10974958539009094,0.15861214697360992,0.4906066954135895,0.10974958539009094,0.21311286040478705,4,0,0,0,0.43478453159332275,1.0559053421020508,3.474797010421753
125,6.300000000000001,-0.01487488843691608,0.11356084793806076,0.15670347213745117,0.48175159096717834,0.11356084793806076,0.2144894012709484,4,0,0,0,0.4726121127605438,1.0912338495254517,3.521101474761963
126,6.3500000000000005,-0.00011570977594375975,0.11826144903898239,0.1540662795305252,0.47284916043281555,0.11826144903898239,0.21609903265436642,4,0,0,0,0.5096356272697449,1.0599043369293213,3.61281681060791
127,6.4,0.012330783408671504,0.12386761605739594,0.15084804594516754,0.46385809779167175,0.12386761605739594,0.21798390549063773,4,0,0,0,0.5408318638801575,0.9335694313049316,5.549233436584473
128,6.45,0.01660941127461392,0.12918508052825928,0.1475045382976532,0.45481500029563904,0.12918508052825928,0.22017264621440624,4,0,0,0,0.5613905787467957,0.7651715278625488,10.567988395690918
129,6.5,0.014144035761172784,0.13351482152938843,0.1443992406129837,0.4457985460758209,0.13351482152938843,0.22264216234475806,4,0,0,0,0.5736692547798157,0.7002941370010376,7.747714519500732
130,6.550000000000001,0.007690636647199778,0.13510438799858093,0.1417376846075058,0.4369899332523346,0.13510438799858093,0.22532730136428536,4,0,0,0,0.5839219093322754,0.6182958483695984,9.493569374084473
131,6.6000000000000005,0.0013855246807213284,0.13506737351417542,0.13949613273143768,0.42848995327949524,0.13506737351417542,0.22812134635913925,4,0,0,0,0.5926828980445862,0.6638297438621521,8.143775939941406
132,6.65,0.0009305333496913981,0.13579882681369781,0.13734586536884308,0.4202534854412079,0.13579882681369781,0.2309215855546905,4,0,0,0,0.6018927097320557,0.6819509267807007,7.89031982421875
133,6.7,0.007428427892863283,0.1378282755613327,0.13490808010101318,0.4122101366519928,0.1378282755613327,0.23369544299134293,4,0,0,0,0.6163761615753174,0.7164270877838135,7.783829212188721
134,6.75,0.019087898222280426,0.13911814987659454,0.13190968334674835,0.4044106900691986,0.13911814987659454,0.2364812461437107,4,0,0,0,0.6401278972625732,0.9105725884437561,9.652982711791992
135,6.800000000000001,0.03335164082336057,0.13826142251491547,0.12822183966636658,0.39697685837745667,0.13826142251491547,0.23933886885054834,4,0,0,0,0.6765546202659607,1.2159979343414307,9.448987007141113
136,6.8500000000000005,0.0479272737121944,0.13516056537628174,0.12384368479251862,0.3900202810764313,0.13516056537628174,0.242316398299185,4,0,0,0,0.7139915227890015,1.43177330493927,8.656606674194336
137,6.9,0.05946823772235346,0.13176770508289337,0.1189548522233963,0.3835345208644867,0.13176770508289337,0.2454339874246404,4,0,0,0,0.7408420443534851,1.5173490047454834,13.031216621398926
138,6.95,0.06465171248256027,0.1272432506084442,0.11390640586614609,0.3775562345981598,0.1272432506084442,0.2486915912106843,4,0,0,0,0.7571443319320679,1.646157145500183,11.705232620239258
139,7.0,0.06247784929080403,0.1204109713435173,0.10910084843635559,0.3721819221973419,0.1204109713435173,0.2520350718821215,4,0,0,0,0.7665743231773376,1.4703543186187744,7.449947357177734
140,7.050000000000001,0.049493085224380576,0.10868192464113235,0.1051151305437088,0.3676523268222809,0.10868192464113235,0.25533700491935774,4,0,0,0,0.7644923329353333,1.2306724786758423,13.92084789276123
141,7.1000000000000005,0.018388885787238782,0.10015173256397247,0.10290247946977615,0.3641550838947296,0.10015173256397247,0.2583350433465884,4,0,0,0,0.7334297299385071,1.6155277490615845,26.603647232055664
142,7.15,-0.010541432625581154,0.09704543650150299,0.10231141746044159,0.3614448010921478,0.09704543650150299,0.2605727164878674,4,0,0,0,0.7047128677368164,1.5661944150924683,15.360520362854004
143,7.2,-0.02186715478198654,0.0950859785079956,0.10235445946455002,0.35928672552108765,0.0950859785079956,0.26182955071931446,4,0,0,0,0.7102269530296326,1.1812195777893066,22.47060203552246
