step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8366061434127272,0.16860578954219818,0.39042046666145325,0.3711550831794739,0.1186547800898552,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4898979663848877,9.797959327697754,195.9591827392578,1.556618571281433,1.556618571281433,0.39888009134772384,0.39042046666145325,0.008459624686270595,0.5132531840683805,0.22154593793954738,0.4667444285962701,0.1749349473083069,0.2918094812879632,0.46674442515366116,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,1.0,1.556618571281433,0.0,1.0,0.20013563998893585,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,1.3793222576316735,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper,predictive_link_4,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.20013563998893585,0.9266524413885512,0|0|0|0|0|0,0.474831859|0.378801658|0.22607579|0.23307579|0.20013564|0.20313564,0.651164481|0.55513428|0.402408412|0.409408412|0.376468262|0.379468262,0.594831859|0.498801658|0.34607579|0.35307579|0.32013564|0.32313564,0|0|0|0|0|0,-4.82697467e-18|-0.0550786239|-0.123656731|-0.123656731|-0.107105166|-0.107105166,0|0|0|0|0|0,1.89932744|1.46012801|0.780646428|0.808646428|0.693437394|0.705437394,optimal,0.1749349447015731,0.1749349473083069,-2.606733801036043e-09,0.467153639|0.563175976|0.402971327,-0|-0|0,0.017566115013323724,0.003751212963834405,0.0018416150705888867,0.005576764000579715
1,0.1,-1.1184611932079727,0.28324583172798157,0.3735739588737488,0.36078473925590515,0.22172099351882935,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8944272398948669,9.797959327697754,160.0,1.5683741569519043,1.5683741569519043,0.390420463566846,0.3735739588737488,0.01684650469309723,0.514621866371106,0.44352690876142037,0.46983596137150596,0.3461648785770759,0.12367108279443007,0.4698359576474241,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,0.8861016327822644,filtered,0,0,1,0,0,0,1,2,1.0,0.8746856096157564,1.5683741569519043,0.0,1.0,0.17994969753852103,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,1.2381313335874502,0,0,12,joint_3_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.17994969753852103,0.9257746148276991,2.22101576e-17|0.0846998074|0.215767631|0.215767631|0.221700229|0.221700229,0.474875751|0.367796478|0.202269097|0.209269097|0.179949698|0.182949695,0.651164481|0.544085209|0.378557828|0.385557828|0.356238428|0.359238426,0.594875751|0.487796478|0.322269097|0.329269097|0.299949698|0.302949695,0|0.15|0.15|0.15|0.15|0.15,-2.38921142e-17|-0.111542405|-0.227304664|-0.227304664|-0.186375601|-0.186375601,0|0|0|0|0|0,1.899503|1.35964351|0.581771723|0.609771723|0.533423189|0.545423181,optimal,0.34616487599794665,0.34616487857707595,-2.57912929901849e-09,0.467153639|0.563175976|0.402971327,-0|-0|0,0.0168018180411309,0.00408314005471766,0.0020029160659760237,0.004270364996045828
2,0.15000000000000002,-1.3979511098223683,0.39571553468704224,0.3492174744606018,0.3460260331630707,0.30974990129470825,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3564660549163818,9.797959327697754,2.132480585714802e-05,1.5793521404266357,1.5793521404266357,0.3735739634954622,0.3492174744606018,0.024356489034860374,0.5176857103750371,0.666618472271077,0.4776787893637741,0.5052536923424428,-0.02757490297866866,0.4776787952734325,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,0.7894361993274152,filtered,0,0,1,0,0,0,1,2,1.0,0.7374434170121452,1.5793521404266357,0.0,1.0,0.15799094672194325,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,1.2890075551112856,0,0,12,joint_3_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.15799094672194325,0.9238705187006467,0|0.174079271|0.432099954|0.432099954|0.444349059|0.444349059,0.474970955|0.35295598|0.174448584|0.181448584|0.157990947|0.160990934,0.651164481|0.529149506|0.35064211|0.35764211|0.334184473|0.33718446,0.594970955|0.47295598|0.294448584|0.301448584|0.277990947|0.280990934,0|0.15|0.15|0.15|0.15|0.15,0|-0.174383891|-0.302764491|-0.302764491|-0.224235872|-0.224235872,0|0|0|0|0|0,1.89988382|1.23744003|0.395029846|0.423029846|0.407727915|0.419727863,optimal,0.5052536772847099,0.5052536923424428,-1.5057732838386073e-08,0.467153639|0.563175976|0.402971327,-0|-0|0,0.016756560071371496,0.003838632022961974,0.0017956150695681572,0.004816228989511728
3,0.2,-1.5645575014008126,0.457359254360199,0.3227292597293854,0.33032122254371643,0.352701872587204,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5652475357055664,5.999998569488525,183.3030548095703,1.5246362686157227,1.5246362686157227,0.34921747143288645,0.3227292597293854,0.026488211703501074,0.5079616765131696,0.7797510035949429,0.47844628206337564,0.5561183280963654,-0.07767204603298977,0.4784462779152465,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,0.8161622238110126,filtered,0,0,1,0,0,0,1,2,1.0,0.6070272311477403,1.5246362686157227,0.0,1.0,0.13712435698363845,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,1.319757321051427,0,0,12,joint_3_velocity_lower|joint_5_acceleration_lower|joint_0_velocity_upper|joint_1_velocity_upper|joint_2_velocity_upper|joint_4_velocity_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.13712435698363845,0.9205529758787132,0|0.266757231|0.649075702|0.649075702|0.66829429|0.66829429,0.475136832|0.333599437|0.14430006|0.15130006|0.137124357|0.140124357,0.651164481|0.509627086|0.320327708|0.327327708|0.313152006|0.316152006,0.595136832|0.453599437|0.26430006|0.27130006|0.257124357|0.260124357,0|0.15|0.15|0.15|0.15|0.15,0|-0.213676362|-0.292034088|-0.292034088|-0.173827102|-0.173827102,0|0|0|0|0|0,1.90054733|1.12072139|0.28516615|0.31316615|0.374670326|0.386670326,optimal,0.5561183375670042,0.5561183280963653,9.470638939745868e-09,0.467153639|0.563175976|0.402971327,-0|-0|0,0.016672326950356364,0.003948286990635097,0.0019883449422195554,0.004338850965723395
4,0.25,-1.6707398446997457,0.4792501926422119,0.2989408075809479,0.3160225749015808,0.3611161410808563,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.5,5.656854152679443,215.4065704345703,1.3680976629257202,1.3680976629257202,0.3227292554184751,0.2989408075809479,0.023788447837527205,0.42310237770644515,0.7180319482260099,0.39601887083963044,0.5011185163512332,-0.10509964551160272,0.3960188655497419,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,0.8656210981060334,filtered,0,0,1,0,0,0,1,2,1.0,0.5130537890919067,1.3680976629257202,0.0,1.0,0.12208860625470508,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,1.0789102697479989,0,0,12,joint_2_acceleration_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_1_velocity_upper|joint_4_velocity_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.12208860625470508,0.9159557674436584,5.82830649e-17|0.314251052|0.758041879|0.758041879|0.78158991|0.78158991,0.475366693|0.315991051|0.122088606|0.129088606|0.124840143|0.12784013,0.651164481|0.491788839|0.297886395|0.304886395|0.300637931|0.303637918,0.595366693|0.435991051|0.242088606|0.249088606|0.244840143|0.24784013,0|0.15|0.15|0.15|0.15|0.15,-3.3618398e-17|-0.224452477|-0.244805316|-0.244805316|-0.121350655|-0.121350655,0|0|0|0|0|0,1.90146677|1.03951172|0.243549109|0.271549109|0.378009916|0.390009864,optimal,0.5011185249277879,0.5011185163512332,8.576554688666249e-09,0.467153639|0.563175976|0.402971327,-0|-0|0,0.016401273082010448,0.0038364329375326633,0.001787531073205173,0.004519100999459624
5,0.30000000000000004,-1.8270490257104888,0.5149005651473999,0.27729275822639465,0.30209219455718994,0.3771413266658783,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.460715651512146,5.769840717315674,22.724985122680664,1.1370105743408203,1.1370105743408203,0.29894080297955045,0.27729275822639465,0.021648044753155793,0.3282556191457749,0.6384766065345517,0.3104841093054831,0.4538791477261946,-0.1433950384207115,0.31048410452640723,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,0.7886207973199187,filtered,0,0,1,0,0,0,1,2,1.0,0.4104072551453402,1.1370105743408203,0.0,1.0,0.10566516082325444,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,0.9275750770310291,0,1,12,workspace_z_lower|joint_2_acceleration_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_4_velocity_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.10566516082325444,0.9139102696100508,0|0.317523866|0.697345655|0.697345655|0.720897758|0.720897758,0.475468968|0.302327019|0.105665161|0.112665161|0.112833531|0.115833517,0.651164481|0.478022532|0.281360674|0.288360674|0.288529045|0.29152903,0.595468968|0.422327019|0.225665161|0.232665161|0.232833531|0.235833517,0|0.15|0.15|0.15|0.15|0.15,0|-0.225013496|-0.252331577|-0.252331577|-0.141374949|-0.141374949,0|0|0|0|0|0,1.90187587|0.98429458|0.170329067|0.198329067|0.309959177|0.321959119,optimal,0.4538791575799908,0.45387914772619453,9.853796278935789e-09,0.467153639|0.563175976|0.402971327,-0|-0|0,0.0162813370116055,0.00377657706849277,0.0019249820616096258,0.004334473982453346
6,0.35000000000000003,-2.004866743971416,0.560041606426239,0.25671881437301636,0.2881765067577362,0.39888426661491394,1.0,4,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3798314332962036,5.676449775695801,160.55181884765625,0.8125780820846558,0.8125780820846558,0.27729274673624293,0.25671881437301636,0.020573932363226577,0.22601914661726621,0.5839884646704022,0.21532466599583897,0.42878015521682883,-0.21345548922098986,0.21532465707345277,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,0.8158016274991893,filtered,0,0,1,0,0,0,1,2,1.0,0.2960948942966268,0.8125780820846558,0.0,1.0,0.08737518308746028,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,0.8420235757418808,0,1,12,workspace_z_lower|joint_2_acceleration_lower|joint_3_velocity_lower|joint_5_acceleration_lower|joint_0_velocity_upper|joint_4_velocity_upper,workspace_z_lower,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.08737518308746028,0.9146636279826361,1.94374171e-17|0.298476308|0.614978363|0.614978363|0.642158968|0.642158968,0.4754313|0.290481871|0.0873751831|0.0943751831|0.0967002624|0.0997002624,0.651164481|0.466215053|0.263108364|0.270108364|0.272433444|0.275433444,0.5954313|0.410481871|0.207375183|0.214375183|0.216700262|0.219700262,0|0.15|0.15|0.15|0.15|0.15,-1.25598542e-17|-0.23151505|-0.267436275|-0.267436275|-0.166016114|-0.166016114,0|0|0|0|0|0,1.9017252|0.930412435|0.0820644569|0.110064457|0.220784935|0.232784935,optimal,0.4287801620865608,0.42878015521682883,6.869731949965541e-09,0.467153639|0.563175976|0.402971327,-0|-0|0,0.016465144930407405,0.0038644419983029366,0.0020222109742462635,0.004428887041285634
7,0.4,-2.1998087763639433,0.6122596859931946,0.23648110032081604,0.27396994829177856,0.42436671257019043,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4240821599960327,5.6588544845581055,160.4659881591797,0.680948793888092,0.680948793888092,0.25671879223775945,0.23648110032081604,0.020237691916943412,0.18753697224318994,0.5514540841460366,0.17955105840128371,0.4194610373057136,-0.2399099789044299,0.17955104291971952,0,0,disabled,0.0,1,TRACK,direct_path,0,0.6884432230144739,0.6884432230144739,23,1,1,1,9,1.2828761437638039,0.13511401414871216,0.0007379685184206801;0.0027948034190633632;0.005239466686034089;0.002028503992540894;0.002461327559823264;0.006794558676853388;0.0019398224318695782;0.0025089871678480842;0.005161438582784178;0.0041552831583875635;0.006546778553169636;0.005394731427006117;0.010682514942125191;0.0031166557611314563;0.0012420690085810902;0.002559067237787428;0.0021549071615373436;0.007109014305984755;0.005434463618378627;0.0029488190488395094;0.003201827417112267;0.0011289590403239572;0.006695360000548387,0.1241748109459877;0.13124185800552368;0.13308270275592804;0.13062407076358795;0.12096551805734634;0.13106562197208405;0.13383319973945618;0.13355126976966858;0.13005226850509644;0.13511401414871216;0.1297345608472824;0.13365192711353302;0.12869751453399658;0.1292969137430191;0.13225379586219788;0.13343435525894165;0.1335551142692566;0.13427655398845673;0.12917925417423248;0.13367927074432373;0.13366517424583435;0.12010393291711807;0.12741060554981232,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 13, 'obstacle_clearance': 29, 'obstacle_contact': 0, 'self_collision': 0}",0.0004555403336558663,65,52,nan,nan,1.0,filtered,0,0,1,0,0,0,1,2,1.0,0.18173374634442388,0.680948793888092,0.0,1.0,0.06907739941510782,0,0,0,0,0.20013563998893585,0.0,filtered,linprog goal-velocity priority optimal,0.9080969669232917,0,2,12,predictive_link_2|workspace_z_lower|joint_2_acceleration_lower|joint_3_velocity_lower|joint_4_velocity_upper|joint_5_acceleration_upper,predictive_link_2,,,0,0,0,optimal,goal_velocity_linprog,0.0,valid,0.06907739941510782,0.9208195534932604,0|0.29290705|0.556981604|0.556981604|0.588566062|0.588566062,0.475123503|0.2773817|0.0690773994|0.0760773994|0.0804937868|0.0834937866,0.651164481|0.453422677|0.245118377|0.252118377|0.256534765|0.259534764,0.595123503|0.3973817|0.189077399|0.196077399|0.200493787|0.203493787,0|0.15|0.15|0.15|0.15|0.15,0|-0.24209794|-0.276309597|-0.276309597|-0.180795078|-0.180795078,0|0|0|0|0|0,1.90049401|0.867428858|7.05706327e-10|0.0280000007|0.141180069|0.153180068,optimal,0.41946104005621876,0.4194610373057136,2.7505051569676198e-09,0.467153639|0.563175976|0.402971327,-0|-0|0,0.016808340093120933,0.0038306170608848333,0.001835233997553587,0.0048269599210470915
