step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
500,300000,2,20,-0.5490918493045519,0.0,-6.265942258083238,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.20000000298023224,500
1000,300000,4,40,-0.008076001852137154,0.0,-9.840877167694606,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.19993998110294342,1000
1500,300000,6,60,-0.7397520451807512,0.0,-68.95789486602747,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.172246053814888,1500
2000,300000,8,80,-0.17843165709613465,0.0,-7.994049019248701,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.1490469127893448,2000
2500,300000,10,100,0.017113781423075805,0.0,-18.062537845933868,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.1292821764945984,2500
3000,300000,12,120,-0.1216218083952117,0.0,-30.23801300281716,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.11223089694976807,3000
3500,300000,14,225,0.177640073755246,0.0,-17.090243824401416,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.09745829552412033,3500
4000,300000,17,233,-0.03944310361269146,0.0,-14.015285112140354,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.08480210602283478,4000
4500,300000,22,40,0.04677826968941524,0.0,1.179288448304704,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.07390458136796951,4500
5000,300000,26,192,0.09595067618036836,0.0,-22.088135396863713,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.06445308774709702,5000
5500,300000,28,212,0.10861302323158206,0.0,-17.152657184496753,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.056350111961364746,5500
6000,300000,32,141,-0.3441936102417125,0.0,-3.684020651199177,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.049366503953933716,6000
6500,300000,36,108,-0.041043928927288115,0.0,-2.416397827113691,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.043405260890722275,6500
7000,300000,42,88,-0.5447617926619432,0.0,-17.84343959658149,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.03827179968357086,7000
7500,300000,45,81,-0.028690166424024784,0.0,-1.7387041683652193,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.03379819914698601,7500
8000,300000,47,101,0.0992338379888504,0.0,-6.658158901977087,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.02989340014755726,8000
8500,300000,52,181,-0.05700644620696398,0.0,-2.8771025431349306,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.02650020644068718,8500
9000,300000,56,47,-0.08511080948593577,0.0,1.846525678388051,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.023557735607028008,9000
9500,300000,61,82,-0.028866732576208278,0.0,0.012059317282727012,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.020985975861549377,9500
10000,300000,64,2,-0.49766242603505617,0.0,-1.147587457950506,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01869446225464344,10000
10500,300000,68,92,-0.16711281639044168,0.0,-0.5772220404246585,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.016675926744937897,10500
11000,300000,72,35,0.11035477945687416,0.0,1.7831176905181032,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.014947854913771152,11000
11500,300000,75,111,-0.13543429808180035,0.0,-7.496373526158161,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.013402852229773998,11500
12000,300000,79,164,-0.9024464659169147,0.0,-35.28933318295477,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.012169627472758293,12000
12500,300000,82,136,-0.0897248650306804,0.0,-7.635885313327291,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.011204014532268047,12500
13000,300000,86,101,-0.13027213531881443,0.0,1.2279769136964247,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010529182851314545,13000
13500,300000,88,197,-0.29577434383892587,0.0,-17.923558461965595,0.0,0.0,1.5,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.010084103792905807,13500
