step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.9910266360829831,0.6438555717468262,0.3858056366443634,0.21011199057102203,0.5231162905693054,0.35,5,0,0,0,0.42179015278816223,8.435802459716797,168.71604919433594,0.46931082010269165,filtered,0.05725227123645522,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.053472516192373726,0.005012555979192257
1,0.1,-1.0609917853056232,0.6145981550216675,0.39315375685691833,0.2012367993593216,0.48646000027656555,0.35,5,0,0,0,0.7462060451507568,7.062374591827393,87.9781494140625,0.7462056875228882,filtered,7.079836986906549e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.040524802828211776,0.004424098879098892
2,0.15000000000000002,-1.1030437246115656,0.5695239305496216,0.4044194519519806,0.19523300230503082,0.4386211037635803,0.35,5,0,0,0,0.9832212328910828,6.022537708282471,123.12605285644531,0.9832209348678589,filtered,6.328156520306836e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.032235141555364694,0.004104135558009148
3,0.2,-1.1448315910018994,0.5330648422241211,0.41879430413246155,0.1904619187116623,0.4036465883255005,0.35,5,0,0,0,1.1310964822769165,4.73505163192749,68.08094024658203,1.1310951709747314,filtered,2.1140245833387826e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.027374391814552673,0.004482993856072426
4,0.25,-1.1760795575084702,0.49297860264778137,0.43553945422172546,0.1863376945257187,0.36974382400512695,0.35,5,0,0,0,1.2232587337493896,4.794810771942139,46.62754821777344,1.223015546798706,filtered,0.003887336514899916,0,0,12,joint_0_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.02458813554063169,0.004131438210606575
5,0.30000000000000004,-1.1834436897263148,0.4115608036518097,0.45536062121391296,0.18650053441524506,0.30221027135849,0.35,5,0,0,0,1.2526856660842896,1.9881888628005981,77.138916015625,1.2526848316192627,filtered,1.469645719133234e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.02355128174140178,0.00422238651663065
6,0.35000000000000003,-1.2470510424307792,0.37893104553222656,0.4780662953853607,0.19202901422977448,0.289275586605072,0.35,5,0,0,0,1.1706724166870117,4.819850921630859,87.20976257324219,1.1449387073516846,filtered,0.10553236609876065,0,0,12,joint_4_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.027794111081321266,0.004119107499718666
7,0.4,-1.2911513223338988,0.33614304661750793,0.5029430389404297,0.20169846713542938,0.2680368423461914,0.35,5,0,0,0,1.1260707378387451,3.637981414794922,55.7857551574707,1.126070261001587,filtered,1.2067420541316307e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03809618451800015,0.0037529664114117622
8,0.45,-1.3317009454922575,0.28811484575271606,0.5296934247016907,0.21555574238300323,0.24043388664722443,0.35,5,0,0,0,1.1119861602783203,3.0477986335754395,49.646671295166016,1.111985683441162,filtered,1.0597134272994127e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.05310271086097321,0.0026509491726756096
9,0.5,-1.3745789334744223,0.2392497956752777,0.5581250190734863,0.23376406729221344,0.2086872011423111,0.35,5,0,0,0,1.1309149265289307,2.35237193107605,37.82484436035156,1.1309144496917725,filtered,1.2076919524317246e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.07253780767743362,0.002700422890484333
