episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_command_alignment_previous,safety_filter_command_sign_change_rate,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
2,9060,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_t005_latency_hard_cases_v1,2,4,-57.67929879972021,20.234162002801895,41,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05373014882206917,2.0500000000000003,0.16830618679523468,0.3646633588686222,0.4363366365432739,0,0.0,1.0,1.369016094969788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002286413612921409,0.039475637871385895,0.5492895209463313,0.9626830583665429,0.0,0.0038054278006822598,0.0018132866371604727,0.02131527911860314,0.16779728013476947,0.864955806150669,0.0,nan,0.23992136422481533,-0.0667982819709492,1.0,1.6348532438278198,22.72800064086914,1,0,8,0.4,0,0.2784192015832014,1,SERVO,direct_path,0.26622396102175117,1.2113926480524242,4,1,1,1,1,1.1387396678997248,0.1291089951992035,0.004358034518033086;0.004451751126009923;0.005614538689064883;0.005999977987468941,0.12397988885641098;0.1291089951992035;0.12349464744329453;0.12236493080854416,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 8, 'obstacle_clearance': 99, 'obstacle_contact': 10, 'self_collision': 0}",0.0002919411299541134,130,122,nan,nan,1.0,filtered,13,0,2,1,21,1,1,0,rrt_connect,0.945168687030673,1,9,1.0,SUCCESS,0.5121951219512195,0.17073170731707318,0.0,0.3170731707317073,0.0
6,9102,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_t005_latency_hard_cases_v1,2,4,-375.1683816331788,15.058351688086987,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.810051679611206,12.0,0.4552517235279083,0.04527924093417823,0.04553133621811867,0,0.0,0.6208333333333333,0.0014132586270447908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28049618741071725,0.025934005429735407,0.3840121499961242,0.14900697105351432,0.0,0.0032820446926052683,0.001665047594481924,0.002099046286699983,0.0005686250081421319,0.0,0.0,nan,0.0005425430790472822,-0.0005425430790472822,0.975,0.03791932761669159,1.1252813339233398,0,0,0,0.0,0,0.28049618741071725,1,PLAN_FAILED,ik_not_found,0.24680563795845956,3.5386091731488705,0,0,0,0,-1,nan,nan,,,768,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 711, 'obstacle_contact': 57, 'self_collision': 0}",0.017168571536497486,768,768,nan,nan,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.2843705801060423,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
10,9137,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_t005_latency_hard_cases_v1,2,4,-15.879869127503298,10.109094277024269,22,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05127399042248726,1.1,0.20134511590003967,0.3229756138541482,0.4889218807220459,0,0.0,1.0,1.2155928510209766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022526702121530767,0.017051329693376003,0.022610558080486953,0.9393967850641771,0.0,0.0032858612724918535,0.0016051086978140202,0.007016118234870109,0.1834599252112887,0.7001050453294407,0.0,nan,0.5309230275968674,-0.2873556216964219,1.0,1.8158378601074219,30.92597007751465,1,0,5,0.25,0,0.19009202466000713,1,SERVO,direct_path,1.280359574011527,1.280359574011527,65,1,1,1,47,1.2787416653407218,0.30129510164260864,0.0004292451037098296;0.00043254756022567366;0.0018802252626864185;0.0009118364659855638;0.005644176362715781;0.006733043513546541;0.0033909176068379157;0.003352231874129104;0.0062675612284647155;0.002089141918075073;0.0014647683404132145;0.002617626380178426;0.004708824515515288;0.003931780404203741;0.005348618865853795;0.004569897439685232;0.00864704887456202;0.0017139218689204991;0.005663386707214961;0.005915345436441248;0.005310791541874314;0.004723064256770331;0.006142188225718142;0.004565660847225848;0.003705551129726749;0.002960398649060976;0.0031813771492304925;0.007050396005346125;0.011035644776053944;0.009053734623987704;0.006218795967977683;0.005662838101445577;0.012118943096915219;0.007171944100501962;0.004951043333819597;0.008941077923992525;0.007858410942599307;0.009638923539257013;0.0018975725387080239;0.0040841357889401676;0.004959873762885902;0.006732136832065164;0.007760845487364417;0.002640242840574853;0.007603245452676072;0.006270583098727976;0.008894310414124714;0.007417901346452332;0.006109850834937734;0.013028412741503627;0.003559762896143565;0.004836001529731376;0.010573473622394395;0.005317814554782311;0.005822108146391179;0.0021905870733113196;0.01034947194415572;0.004550831598254788;0.008012121517706644;0.002667342385053628;0.007326073678165529;0.00835979666314403;0.00207693633504872;0.00507316429453738;0.005542306437411817,0.29393768310546875;0.2939332127571106;0.29332712292671204;0.2936215400695801;0.2995538115501404;0.28748753666877747;0.2969701290130615;0.29423943161964417;0.2948688864707947;0.29617220163345337;0.2953389286994934;0.2925315201282501;0.29168182611465454;0.29307374358177185;0.2949150502681732;0.29785335063934326;0.2822656035423279;0.2935015559196472;0.29451122879981995;0.2971790134906769;0.29547184705734253;0.29660797119140625;0.2888326346874237;0.2966372072696686;0.29699257016181946;0.2943277060985565;0.2973242998123169;0.30091533064842224;0.2935580015182495;0.2890366017818451;0.2891230285167694;0.29917171597480774;0.28878992795944214;0.2881268560886383;0.28986579179763794;0.28741946816444397;0.287067174911499;0.291545569896698;0.28442490100860596;0.2924089729785919;0.2897518575191498;0.29288816452026367;0.2886304557323456;0.2958950698375702;0.29432550072669983;0.2906344532966614;0.29619118571281433;0.30129510164260864;0.2972153127193451;0.2868756651878357;0.2931884825229645;0.29424044489860535;0.29344668984413147;0.290452778339386;0.29996949434280396;0.2958708107471466;0.28636807203292847;0.2918303608894348;0.28652843832969666;0.292540043592453;0.29012489318847656;0.28966987133026123;0.294059157371521;0.2973957657814026;0.2945680320262909,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.0004292451037098296,65,65,nan,nan,1.0,filtered,7,0,1,0,7,1,1,1,direct_path,1.280359574011527,0,65,1.0,SUCCESS,0.45454545454545453,0.22727272727272727,0.0,0.3181818181818182,0.0
14,9192,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_t005_latency_hard_cases_v1,2,4,-305.2081919287097,18.127448558807373,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.6962674260139465,12.0,0.42750370502471924,0.05349079146981239,0.05349079146981239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25324766129001386,0.020865470086573624,0.26765545399393886,0.0,0.0,0.0028767884980576736,0.0014976530122415472,0.0017546273685487299,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.25324766129001386,1,PLAN_FAILED,ik_not_found,0.2499309009872377,2.7095194531138986,0,0,0,0,-1,nan,nan,,,768,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 734, 'obstacle_contact': 46, 'self_collision': 0}",0.00044816199497177715,780,780,nan,nan,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.3024001450976357,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
18,9093,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_t005_latency_hard_cases_v1,2,4,-59.55583771958267,20.796615064144135,44,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05312513932585716,2.2,0.19228611886501312,0.29423545775088394,0.37820208072662354,0,0.0,1.0,1.0745756929544132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000906899784011525,0.026744790105360815,0.6094070689287037,0.95041723549366,0.0,0.002694816479395906,0.0012239144601732153,0.005660960598933426,0.2355711541815915,0.9977299645543098,0.0,nan,0.22922928215709595,0.030028145168970122,0.8863636363636364,2.107109546661377,34.11612319946289,1,0,2,0.1,0,0.15114524307088373,1,SERVO,direct_path,0.5942662180168554,1.146106068044901,38,1,1,1,5,1.1474746846200272,0.16953109204769135,0.003252115534827483;0.007961571102570788;0.005593323701257445;0.003146358247740771;0.019163964189920436;0.03292812747666929;0.011973475208131992;0.016826146510446584;0.014796945982447548;0.015179926797523698;0.029205822293373627;0.007927675656252395;0.011580187229261093;0.014874543177567708;0.028166061141594628;0.024969473317495855;0.012576120843946078;0.020659457387049347;0.019536402332875236;0.015611018264622729;0.02919543810689548;0.023548847516048306;0.031128524565593976;0.0019217551356385477;0.01951303296299021;0.0033536259426286993;0.037384991160940566;0.018667713605466433;0.032443613880288324;0.032403742613163616;0.012557689857839541;0.01582869418646387;0.02222013220489337;0.016415726128720005;0.010438134521237208;0.020910317636568563;0.018899123271852444;0.007941053339602109,0.14185549318790436;0.1418101042509079;0.1265958845615387;0.13523609936237335;0.15637363493442535;0.16953109204769135;0.14069487154483795;0.1422768384218216;0.13916026055812836;0.150303915143013;0.1443474143743515;0.13239698112010956;0.1504443734884262;0.162617489695549;0.16822092235088348;0.15971751511096954;0.1597299724817276;0.16703076660633087;0.15044276416301727;0.1343979388475418;0.1277802288532257;0.15778182446956635;0.154530867934227;0.13130150735378265;0.1589648276567459;0.12787306308746338;0.15811921656131744;0.13681380450725555;0.16457019746303558;0.1541905552148819;0.15968601405620575;0.1259908527135849;0.14479227364063263;0.1451442986726761;0.14273805916309357;0.15732862055301666;0.14637930691242218;0.14705882966518402,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 68, 'obstacle_contact': 0, 'self_collision': 0}",0.0019217551356385477,130,130,nan,nan,1.0,filtered,8,1,2,1,29,1,1,1,direct_path,0.5518398500280455,0,24,1.0,SUCCESS,0.36363636363636365,0.022727272727272728,0.0,0.6136363636363636,0.0
22,9143,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_recovery_gated_goal_velocity_temporal_consistency_t005_latency_hard_cases_v1,2,4,-97.39781757650731,30.0358547270298,56,1,0,0,0,0,0,,any,0,0,,,nan,0,0.053377293050289154,2.8000000000000003,0.1864543855190277,0.3329989681286471,0.4874933660030365,0,0.0,1.0,0.7902753577240403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006709091588924659,0.04272493642513707,0.863401809008792,0.8301480048810065,0.0,0.002582296637618648,0.001264239877595433,0.006052096958488359,0.3223976822836058,0.44324041956237387,0.0,nan,0.13721055221932388,0.03494308524246785,0.6607142857142857,2.702230930328369,45.6733512878418,1,0,5,0.25,0,0.1164433456925924,1,SERVO,direct_path,0.7911307959584519,2.3183736288920045,53,1,1,1,29,0.6696276377128931,0.1432182788848877,0.00016964750496314748;0.001273863872692371;0.0011368911840824393;0.0006627092057244782;0.0029557291150446017;0.010981050517437143;0.0033570895202502766;0.0021163744020180897;0.004257262734253476;0.001463455823533305;0.0037438994327780454;0.003424055708197931;0.006940781032170286;0.0017927579098076594;0.002005645274511282;0.010286774555235773;0.006297578622981535;0.0022949033928244393;0.004736631988211478;0.010403387972015057;0.0027802399021283008;0.002070909325689051;0.0022709877994528714;0.0055117135686914565;0.0020295491914967194;0.002986210455057685;0.0034553997420642057;0.002599635907396193;0.012809135889657786;0.007451454581557651;0.003748508239626147;0.007244902688479683;0.006296334565658809;0.0019382888991222428;0.0037754705044366343;0.0033050320176772844;0.007471196243705239;0.0032629296666660938;0.00787729054771941;0.00847558559989948;0.0029346190210204036;0.0020841608229581494;0.005586872473862223;0.004526650333591423;0.011082476175790707;0.008382872912205968;0.0029512766132823243;0.003528820946372884;0.0033030188434499475;0.01022652774837256;0.003636790774258758;0.0033502388945695133;0.006073658616493748,0.13646896183490753;0.135517418384552;0.13720974326133728;0.13684575259685516;0.1340412199497223;0.13375438749790192;0.1354154497385025;0.1322908252477646;0.13496647775173187;0.13650186359882355;0.13603810966014862;0.13871163129806519;0.123470239341259;0.13590532541275024;0.13785552978515625;0.12717434763908386;0.1313525140285492;0.12770487368106842;0.13298828899860382;0.1385730654001236;0.13464990258216858;0.13800299167633057;0.1256125420331955;0.1400812864303589;0.13483788073062897;0.13533739745616913;0.1348809152841568;0.13090108335018158;0.12643763422966003;0.1432182788848877;0.13260896503925323;0.1310902237892151;0.13275624811649323;0.13623172044754028;0.13484221696853638;0.13614243268966675;0.13057880103588104;0.1395522654056549;0.14080272614955902;0.13292530179023743;0.12337232381105423;0.12740680575370789;0.14102822542190552;0.1404418647289276;0.13367433845996857;0.13270188868045807;0.1227957084774971;0.1330261528491974;0.12455161660909653;0.1283213049173355;0.13409478962421417;0.13311395049095154;0.1416979432106018,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 50, 'obstacle_contact': 0, 'self_collision': 0}",0.00016964750496314748,195,195,nan,nan,1.0,filtered,8,2,3,2,51,1,1,1,direct_path,0.6778844079235569,0,40,1.0,SUCCESS,0.125,0.05357142857142857,0.0,0.8214285714285714,0.0
