step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,replay_size
240500,540000,4,1,-0.8419961556058843,0.2954789400100708,-0.8419961556058843,0.2954789400100708,0.2954789400100708,0.1893458068370819,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.1852336972951889,500
241000,540000,6,21,-0.08777682436643836,0.04085490107536316,0.183398965045322,0.7637200746685266,0.04085490107536316,0.6534380912780762,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.16033904254436493,1000
241500,540000,8,41,-0.9485305185381665,0.02055676467716694,-29.25666792370024,1.178661709651351,0.02055676467716694,0.658579409122467,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.13985367119312286,1500
242000,540000,11,41,-0.5205283418829825,0.03438953682780266,-18.668290074645316,2.183060485869646,0.03438953682780266,0.5116618275642395,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.12131080776453018,2000
242500,540000,13,61,-0.8161954634282131,0.01833244226872921,-33.861590156543684,1.5124969482421875,0.01833244226872921,0.7190298438072205,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.10556520521640778,2500
243000,540000,15,81,-1.342507858545887,0.019210323691368103,-97.829996438947,5.370235100388527,0.019210323691368103,0.6914412975311279,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.09277365356683731,3000
243500,540000,17,200,-1.1328049561950073,0.027313577011227608,-140.31339371463756,9.471843369305134,0.027313577011227608,0.5638477802276611,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.08186860382556915,3500
244000,540000,19,220,-1.3218273449903566,0.2067420482635498,-121.11743316811656,10.195359636098146,0.2067420482635498,0.6742018461227417,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.07217729836702347,4000
244500,540000,21,240,-0.22115853162974197,0.050491999834775925,-55.04392141662636,11.80498269200325,0.050491999834775925,0.5748499631881714,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.06336595118045807,4500
245000,540000,24,20,-0.5138668781621083,0.05777931585907936,-8.796213808743161,1.1293755657970905,0.05777931585907936,0.44164904952049255,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.05599237605929375,5000
245500,540000,27,24,-0.4765398492296692,0.041647426784038544,-7.581744902713865,1.3108456544578075,0.041647426784038544,0.5264649987220764,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.04966239631175995,5500
246000,540000,29,44,-0.5393448050189502,0.11778352409601212,-24.01121176526059,6.20063178986311,0.11778352409601212,0.3097634017467499,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.044053368270397186,6000
246500,540000,31,64,-0.12434926322241355,0.0418863482773304,-14.089996683134363,4.111567361280322,0.0418863482773304,0.580681562423706,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.03904267027974129,6500
247000,540000,33,84,-0.1722363837714282,0.026006819680333138,-24.458180203155344,5.0323923118412495,0.026006819680333138,0.5772367715835571,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.0348811075091362,7000
247500,540000,36,50,-0.636482799913961,0.02006629854440689,-24.85501430899837,1.962638920173049,0.02006629854440689,0.6695361137390137,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.031193597242236137,7500
248000,540000,38,70,-0.23589172221807936,0.027719372883439064,-9.187113737965179,2.4159348532557487,0.027719372883439064,0.5916338562965393,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.028040872886776924,8000
248500,540000,40,90,-1.3246576190516963,0.04943232983350754,-94.89472956498744,3.586640063673258,0.04943232983350754,0.5698081851005554,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.02544744312763214,8500
249000,540000,43,109,-0.5941984215638334,0.10092528909444809,-67.1499479481937,13.129898708313704,0.10092528909444809,0.4346519410610199,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.023382194340229034,9000
249500,540000,45,129,-0.6929964236363776,0.07013437151908875,-98.8963276091074,13.145282093435526,0.07013437151908875,0.4468685984611511,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.02159341797232628,9500
250000,540000,47,149,-0.478199898637138,0.033313557505607605,-77.86271467871467,8.105263777077198,0.033313557505607605,0.5164181590080261,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.019745057448744774,10000
250500,540000,49,169,-0.5429859951219789,0.05566870793700218,-117.68373519407501,26.08948762714863,0.05566870793700218,0.4209095537662506,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01822514832019806,10500
251000,540000,51,189,-0.2925922534687823,0.03942333906888962,-43.878657446043285,5.255140457302332,0.03942333906888962,0.6684377193450928,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01736605353653431,11000
251500,540000,54,9,-0.19733638672255238,0.02510368637740612,-1.1286415816035733,0.30401720106601715,0.02510368637740612,0.5874486565589905,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.016682272776961327,11500
252000,540000,56,29,-0.3452164731285587,0.06697393208742142,-9.718674120587487,1.9642301425337791,0.06697393208742142,0.39372003078460693,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.016152268275618553,12000
252500,540000,59,42,-0.31675911156057,0.050921741873025894,-13.00320504494216,2.322553865611553,0.050921741873025894,0.48167547583580017,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.015684306621551514,12500
