episode,step,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
1,240014,20.75314706431924,2.4844938442111015,14,1,0,0,0,0,0,,0.0,0.2680315673351288,0.17746384601507867,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.20000000298023224
2,240019,20.565404225366915,0.4941513314843178,5,1,0,0,0,0,0,,0.0,0.3265053629875183,0.09883026629686356,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.20000000298023224
3,240259,-1318.046632344963,628.7601752877235,240,0,0,0,0,0,0,,0.6666666666666666,0.013884046114981174,0.6198340636988481,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.19976338744163513
4,240499,-167.62758667997426,7.279538916423917,240,0,0,0,0,0,0,,0.0,0.5227782130241394,0.03033141215176632,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.18529045581817627
5,240739,-203.86453432844604,24.941388338804245,240,0,0,0,0,0,0,,0.0,0.1893458068370819,0.10392245141168435,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.17255936563014984
6,240979,-677.0099173705601,178.56524969823658,240,0,0,0,0,0,0,,0.16666666666666666,0.05387834087014198,0.24402187374265244,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.16126088798046112
7,241219,-622.9123050148271,7.857017405331135,240,0,0,0,0,0,0,,0.0,0.40937602519989014,0.032737572522213064,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.15107867121696472
8,241459,-600.9980214356957,8.627413572743535,240,0,0,0,0,0,0,,0.0,0.5008492469787598,0.035947556553098066,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.14146144688129425
9,241699,-175.19085322945168,13.109889190644026,240,0,0,0,0,0,0,,0.0,0.43013855814933777,0.05462453829435011,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.13217996060848236
10,241719,23.516397680175846,0.8833079040050507,20,1,0,0,0,0,0,,0.0,0.4011680483818054,0.04416539520025253,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.13142520189285278
11,241959,-123.67396120680694,10.618119141086936,240,0,0,0,0,0,0,,0.0,0.4561457335948944,0.04424216308786223,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.12272617965936661
12,242199,-235.48237635057845,31.929594948887825,240,0,0,0,0,0,0,,0.0,0.16076476871967316,0.13303997895369926,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.11467614769935608
13,242439,-158.89859838358012,12.813629001379013,240,0,0,0,0,0,0,,0.0,0.3603931665420532,0.05339012083907922,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.10733353346586227
14,242679,-95.80462298712595,10.386135071516037,240,0,0,0,0,0,0,,0.0,0.3427686393260956,0.04327556279798349,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.10068511217832565
15,242919,-114.25347091438687,9.797568688169122,240,0,0,0,0,0,0,,0.0,0.34657377004623413,0.04082320286737134,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.09468919783830643
16,243159,-248.51488127331075,11.541152369230986,240,0,0,0,0,0,0,,0.0,0.286673903465271,0.04808813487179577,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.08913999050855637
17,243300,-5.844185421250735,4.928250774741173,141,1,0,0,0,0,0,,0.0,0.5770511627197266,0.03495213315419272,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.08605627715587616
18,243540,-184.50806865966013,10.837571024894714,240,0,0,0,0,0,0,,0.0,0.3287455439567566,0.04515654593706131,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.08105707913637161
19,243780,-143.72922107758936,26.00285506621003,240,0,0,0,0,0,0,,0.0,0.2007022649049759,0.1083452294425418,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.07635650038719177
20,244020,-153.1144635869123,14.380419310182333,240,0,0,0,0,0,0,,0.0,0.4256979525089264,0.059918413792426385,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.07180304825305939
21,244260,-64.87832713667588,10.579605149105191,240,0,0,0,0,0,0,,0.0,0.26144278049468994,0.04408168812127163,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.06744565814733505
22,244500,-55.04392141662636,11.80498269200325,240,0,0,0,0,0,0,,0.0,0.31066587567329407,0.049187427883346874,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.06336595118045807
23,244740,-135.64985409205696,27.81469581089914,240,0,0,0,0,0,0,,0.0,0.1851043999195099,0.11589456587874641,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.059642139822244644
24,244980,-273.8925504541205,10.259111493825912,240,0,0,0,0,0,0,,0.0,0.3652927875518799,0.0427462978909413,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.05627167597413063
25,245220,-90.87990262823762,30.132015727460384,240,0,0,0,0,0,0,,0.0,0.21320278942584991,0.12555006553108494,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.05310724675655365
26,245460,-74.23102589847026,18.474636485800147,240,0,0,0,0,0,0,,0.0,0.2587135434150696,0.07697765202416727,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.05013890191912651
27,245476,23.812544758457182,0.4241204932332039,16,1,0,0,0,0,0,,0.0,0.49375003576278687,0.026507530827075243,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.04994657635688782
28,245716,-113.23909615005601,7.815454019233584,240,0,0,0,0,0,0,,0.0,0.34929654002189636,0.0325643917468066,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.04718991741538048
29,245956,-302.41805360136135,36.46361504495144,240,0,0,0,0,0,0,,0.0,0.1311711221933365,0.15193172935396432,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.04452648386359215
30,246196,-96.58815120710256,28.57052245736122,240,0,0,0,0,0,0,,0.0,0.26836955547332764,0.11904384357233842,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.04197785630822182
31,246436,-127.27098223466214,17.72358835861087,240,0,0,0,0,0,0,,0.0,0.314538836479187,0.07384828482754528,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0396357998251915
32,246676,-64.78186715633197,12.865605527535081,240,0,0,0,0,0,0,,0.0,0.4310174882411957,0.053606689698062836,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.037497781217098236
33,246916,-67.21320733145552,9.040704997256398,240,0,0,0,0,0,0,,0.0,0.2907034158706665,0.037669604155234994,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.03553604334592819
34,247156,-61.70785628612998,13.177895620465279,240,0,0,0,0,0,0,,0.0,0.3315570056438446,0.05490789841860533,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.033672019839286804
35,247210,14.909761083510467,3.055570624768734,54,1,0,0,0,0,0,,0.0,0.45943817496299744,0.056584641199421,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.033261965960264206
36,247450,-94.44381716590908,9.63334894925356,240,0,0,0,0,0,0,,0.0,0.47595566511154175,0.04013895395522316,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.031535033136606216
