episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
0,-120.37699642569984,81.99866877309978,125,0,1,1,0,,,nan,1,0.6164352893829346,6.25,-0.002558397129178047,0.2606387876719236,0.893061637878418,13,0.104,0.464,0.10312866559156111,0.136,0.088,0.048,0.0,0.0,0.0,0.0,0.12,-0.13985181067770813,0.011534099601209163,0.2067825710400939,0.0014444101303815841,0.0014905665814876556,0.00856576057523489,0.0896027195006609,1.15603768825531,24.95461082458496,0,0,0,0.0,0,0.242922843905229
1,-114.89965202113092,33.79138737358153,240,0,0,0,0,,,nan,0,0.510435938835144,12.0,0.20571529865264893,0.1353262705495581,0.4059259593486786,0,0.0,0.6416666666666667,0.09057125402414104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571530303417585,0.0034508324926719068,0.005682774819433689,0.0014422808308154345,0.0013987008404607573,0.0005758808110840619,0.046495962189510465,0.5473538041114807,6.286243438720703,0,0,0,0.0,0,0.5238211712236268
2,-100.36891323001157,69.60883687995374,141,0,1,0,1,6,wrist_2_link,-0.005120395726649706,1,0.4332965612411499,7.050000000000001,0.0020783862564712763,0.22519672063595436,0.8933943510055542,9,0.06382978723404255,0.3333333333333333,0.09347398883472692,0.09929078014184398,0.04964539007092199,0.04964539007092199,0.0,0.0,0.0,0.0,0.07801418439716312,-0.14918041379248453,0.010456263787833089,0.15867198258638382,0.00140977264481022,0.0013645490737143138,0.007649057828788216,0.07098527102077261,0.9265762567520142,19.126733779907227,0,0,0,0.0,0,0.1880524497448351
3,-112.87009411905366,83.7162911593914,240,0,0,0,0,,,nan,0,0.3477977216243744,12.0,0.12444698065519333,0.33245064560323956,0.7262265682220459,0,0.0,0.22083333333333333,0.021943924901369306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006690182284374013,0.0031406505110984045,0.006612192839384079,0.0013293767580762506,0.0012861003129122158,0.0004947210157600542,0.06358538602750438,0.6417421102523804,11.06925106048584,0,0,0,0.0,0,0.07158709488135578
4,-19.117973458248283,15.956088870763779,13,0,1,0,1,3,upper_arm_link,-0.002168129121902522,1,0.3228168487548828,0.65,0.1436416208744049,0.5064446261295905,0.7848302721977234,0,0.0,0.46153846153846156,0.19825076722252813,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.07692307692307693,-0.01008159153159377,0.04127664004380886,0.17336747981607914,0.0010912228518953691,0.0011409089828913028,0.0390160521492362,0.23626690071362716,3.2874257564544678,88.11885833740234,0,0,0,0.0,0,0.08519591072756744
5,-113.75239855062159,39.070154663175344,240,0,0,0,0,,,nan,0,0.5133034586906433,12.0,0.16762325167655945,0.15531595173912743,0.41176003217697144,0,0.0,0.0125,0.0005329036046992399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047623250899427094,0.0025713319075293837,0.00487651489675045,0.0010866224920998016,0.0010620879436222216,0.00039731682433436313,0.05553075342516725,0.5737178921699524,6.573940753936768,0,0,0,0.0,0,0.11271181035294309
6,-35.96858207755618,33.65981635823846,117,1,0,0,0,,,nan,0,0.04813452437520027,5.8500000000000005,0.12637171149253845,0.2564134508307673,0.7455422878265381,0,0.0,0.21367521367521367,0.02050623068615682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006371720889245036,0.0026567490755492807,0.004971690475940704,0.0010801852784223026,0.0010741570661974768,0.00047723833535216813,0.08096440985766995,0.8359026908874512,10.039276123046875,0,0,0,0.0,0,0.17365511666427436
7,-105.07777126412326,23.30702518299222,240,0,0,0,0,,,nan,0,0.5782866477966309,12.0,0.27696147561073303,0.0937844300099338,0.26006659865379333,0,0.0,0.4666666666666667,0.04454700533790603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15696144886253366,0.0029406900323616964,0.0048719746991992,0.0012223396683111788,0.0012139278774460156,0.000475662872971346,0.04688865260298674,0.5330564975738525,6.186810493469238,0,0,0,0.0,0,0.2566882135378404
8,-122.9361278939195,115.83285652846098,90,0,1,1,0,,,nan,1,0.23019461333751678,4.5,-0.002788001671433449,0.4457893578542603,0.8407726287841797,22,0.24444444444444444,0.8111111111111111,0.24737438352913724,0.2777777777777778,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.26666666666666666,-0.13411896424553965,0.028129004728462963,0.21389657072722912,0.0014415280065602726,0.001430899877515104,0.02522268777506219,0.061394682402412096,1.2390062808990479,31.784330368041992,0,0,0,0.0,0,0.32800173698907237
9,-94.51213130791747,48.9635103084147,240,0,0,0,0,,,nan,0,0.3673817217350006,12.0,0.15932568907737732,0.1990680556433896,0.45811203122138977,0,0.0,0.275,0.03563783508624311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393256675323832,0.003127022886959215,0.0052339667454361916,0.0013140728076299032,0.00128577066740642,0.0004972999643844863,0.040078252491851644,0.5174751877784729,6.309783458709717,0,0,0,0.0,0,0.2713616967514958
10,-62.13388054858842,53.86572045087814,15,0,1,1,0,,,nan,1,0.4570980966091156,0.75,-0.0027436823584139347,0.8325903018315634,0.8697275519371033,11,0.7333333333333333,1.0,0.4132481529512499,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.8666666666666667,-0.1465172080385087,0.05802947642902533,0.1630603400990367,0.0014160130793849626,0.0013547231753667196,0.055224795204897724,0.0,0.0,0.0,0,0,0,0.0,0,0.022915394769436492
11,-96.26324113336925,67.42240022681653,240,0,0,0,0,,,nan,0,0.30514252185821533,12.0,0.12116255611181259,0.2643535948979358,0.7812807559967041,0,0.0,0.8333333333333334,0.20501694487692562,0.0,0.0,0.0,0.058333333333333334,0.0,0.0,0.0,0.0,0.0008577642604968294,0.013686991195815306,0.20799718145281076,0.001460173260420561,0.0014100373373366892,0.010783834914521624,0.04583750709231633,0.5568445324897766,7.716698169708252,0,0,0,0.0,0,0.12704097263963687
12,-195.4022507171684,61.11500941775739,240,0,0,0,0,,,nan,0,0.6354951858520508,12.0,0.12498729676008224,0.23422257526156803,0.7662843465805054,0,0.0,0.44166666666666665,0.06439746662278986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004987293291300987,0.003467232392479976,0.008589616976678371,0.0014296064308534065,0.0013608283557308217,0.0006442026312773427,0.0883864077894638,0.9209437966346741,26.465917587280273,0,0,0,0.0,0,0.3365656958570699
13,-192.63276264123937,72.55049637891352,240,0,0,0,0,,,nan,0,0.5233381390571594,12.0,0.12093081325292587,0.28314992384208987,0.7767206430435181,0,0.0,0.2833333333333333,0.03148730168931653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009307966457584582,0.003327449838009973,0.005485886707901955,0.0014222425253440937,0.0013575416601573427,0.0005152678078350921,0.06708848578079293,0.7517496347427368,9.702500343322754,0,0,0,0.0,0,0.04009059741195109
14,-137.88609281157267,58.266754634678364,240,0,0,0,0,,,nan,0,0.49637848138809204,12.0,0.1253153383731842,0.22419949977193027,0.74979168176651,0,0.0,0.5666666666666667,0.07622540884159536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005315343980114295,0.003305885933029155,0.008597533218562603,0.0013698928329783182,0.0013445072807371616,0.0005602172963942091,0.07340285988369336,0.7743064761161804,11.035690307617188,0,0,0,0.0,0,0.256828032008061
15,-224.0891011203617,147.4506004974246,240,0,0,0,0,,,nan,0,0.4320683181285858,12.0,0.07493849843740463,0.26674652183428404,0.8333539366722107,27,0.1125,0.2,0.0477735056147842,0.10416666666666667,0.0,0.10416666666666667,0.004166666666666667,0.0,0.0,0.0,0.125,-0.04511448634573012,0.020998778919844578,0.21665355283766985,0.0013692261767573656,0.0013392007987325391,0.01825886550747479,0.05009756256671002,0.6835256814956665,15.036641120910645,0,0,0,0.0,0,0.21595746772565394
16,-51.308069210972015,38.404739348217845,136,0,1,0,1,3,upper_arm_link,-0.0026284757259434992,1,0.1705476939678192,6.800000000000001,0.1434413194656372,0.20920137311879763,0.6959121227264404,0,0.0,0.33088235294117646,0.06832703528039072,0.029411764705882353,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0097537995139087,0.009257518063189791,0.20124798361212015,0.0018975404570536578,0.0018215942237635747,0.005503798068008002,0.07049403357086703,0.956703782081604,19.860538482666016,0,0,0,0.0,0,0.22702626965630912
17,-102.78328942729678,47.15275712311268,240,0,0,0,0,,,nan,0,0.2728220522403717,12.0,0.12933041155338287,0.1795941317686811,0.5951884388923645,0,0.0,0.2875,0.02315870677028158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036747075334964685,0.0030630888572583596,0.006370303221046925,0.001294655822372685,0.0012582133640535176,0.00048016499107082685,0.09545264387270436,1.0996426343917847,40.27074432373047,0,0,0,0.0,0,0.09008586291247062
18,-79.92236666684305,43.64992068335414,240,0,0,0,0,,,nan,0,0.5747169852256775,12.0,0.13193635642528534,0.1736657565071558,0.7103066444396973,0,0.0,0.7083333333333334,0.08723811770394342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011936334732528087,0.0030147694361706574,0.035416655242443085,0.0013336997168759506,0.0011824452822717527,0.0004707642481662333,0.05106155160271252,0.5797073245048523,6.582883834838867,0,0,0,0.0,0,0.11744328506967089
