episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
0,-143.51147403300538,115.94985052384436,195,0,1,0,1,6,wrist_2_link,-0.0016628162598534015,1,0.2684343457221985,9.75,0.011608147993683815,0.26947773084617577,0.8861305713653564,17,0.08717948717948718,0.5282051282051282,0.13693336789606014,0.13333333333333333,0.07692307692307693,0.05641025641025641,0.020512820512820513,0.0,0.0,0.0,0.11282051282051282,-0.11462046327481737,0.015692656229321773,0.21038854401558638,0.001278799576446032,0.001262584844460854,0.013120996703704198,0.1539756741374731,1.5587410926818848,33.62770080566406,0,0,0,0.0,0,0.242922843905229
1,-136.41226169041863,37.8519947193563,240,0,0,0,0,,,nan,0,0.5247567892074585,12.0,0.12322589010000229,0.1492439440762003,0.7683485746383667,0,0.0,0.8,0.17066536685025777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032253588354103635,0.003788894919368128,0.006121492013335228,0.0015788265115891894,0.0015098155514958005,0.0006650165577108661,0.08867732231738046,0.9678372144699097,17.737119674682617,0,0,0,0.0,0,0.5238211712236268
2,-96.70570764527201,73.6731562204659,140,0,1,1,0,,,nan,1,0.4286347031593323,7.0,-0.001313036773353815,0.23013651597180537,0.8886095285415649,10,0.07142857142857142,0.6071428571428571,0.13322940228198965,0.10714285714285714,0.02142857142857143,0.08571428571428572,0.007142857142857143,0.0,0.0,0.0,0.08571428571428572,-0.13679078402784373,0.02325585478517626,0.2703802874311805,0.0014276305945324047,0.0013940132156546627,0.020401819875197753,0.10008328507787415,1.1717784404754639,25.405391693115234,0,0,0,0.0,0,0.1880524497448351
3,-119.10753274949874,84.91708156466484,240,0,0,0,0,,,nan,0,0.4181521236896515,12.0,0.12143038958311081,0.33320045672977966,0.7194327116012573,0,0.0,0.38333333333333336,0.0638075093894231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011489347594700883,0.003532898631722977,0.008631340228021145,0.0014852265051255623,0.0014168873778544367,0.0005982186140802999,0.12594852845650167,1.2395458221435547,18.723073959350586,0,0,0,0.0,0,0.07158709488135578
4,-105.48526445123174,106.4628725796938,137,1,0,0,0,,,nan,0,0.0534612275660038,6.8500000000000005,0.07062505930662155,0.3799192626437132,0.8611621260643005,17,0.12408759124087591,0.43795620437956206,0.12343863749577874,0.11678832116788321,0.0,0.11678832116788321,0.021897810218978103,0.0,0.0,0.0,0.145985401459854,-0.05267150921103181,0.02161710155978255,0.16341145429760218,0.0014276155644524706,0.0013917561783625262,0.01875979020974062,0.14439374054816081,1.746821641921997,38.81526565551758,0,0,0,0.0,0,0.08519591072756744
5,-16.463383650400203,31.266267009079456,65,1,0,0,0,,,nan,0,0.044939134269952774,3.25,0.12320583313703537,0.45989441309983914,0.7330260276794434,0,0.0,0.35384615384615387,0.026813666833286252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032058279145087965,0.003562813438475132,0.005154523067176342,0.0015200997774417583,0.001448051158625346,0.0005610086453648713,0.1833591535114325,1.6816097497940063,25.872652053833008,0,0,0,0.0,0,0.11271181035294309
6,-57.93678610006498,46.71716140024364,189,1,0,0,0,,,nan,0,0.054543957114219666,9.450000000000001,0.13831378519535065,0.22425099411023358,0.6742802262306213,0,0.0,0.2698412698412698,0.026378328482723423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018313775872180416,0.0036962852670402125,0.006255941465497017,0.0015848039861315142,0.001510917662431008,0.0005654553887705323,0.1844233860453916,1.692773699760437,34.5655632019043,0,0,0,0.0,0,0.17365511666427436
7,-65.43232338311404,20.922917287796736,240,0,0,0,0,,,nan,0,0.43898648023605347,12.0,0.30816495418548584,0.08347968182060868,0.3454008102416992,0,0.0,0.43333333333333335,0.0540874941034998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1747189182411955,0.0035292993144442637,0.005491158924996853,0.0014994450029917061,0.0014194528960312406,0.0005776761448942125,0.12421339520951732,1.2202248573303223,26.205265045166016,0,0,0,0.0,0,0.2566882135378404
8,-155.1881045840386,144.42346827685833,240,0,0,0,0,,,nan,0,0.08785032480955124,12.0,0.10015030950307846,0.26714358626243967,0.8168408274650574,26,0.10833333333333334,0.44583333333333336,0.1075469298284634,0.12083333333333333,0.1125,0.008333333333333333,0.0125,0.0,0.0,0.0,0.12083333333333333,-0.01987891103296141,0.007636335821977506,0.2121501723304391,0.001489002948316435,0.001430028952502956,0.004684601239083956,0.1026464979009082,1.1295584440231323,21.721145629882812,0,0,0,0.0,0,0.32800173698907237
9,-72.01335127027828,45.699039198458195,240,0,0,0,0,,,nan,0,0.3224833607673645,12.0,0.14228512346744537,0.18462255522608756,0.6313683390617371,0,0.0,0.14583333333333334,0.008347632945676508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02162493400847809,0.003422738817365219,0.006601161323487759,0.0014618631141881148,0.0014104232580090562,0.000518245001633962,0.1363202462438494,1.3465001583099365,27.50710105895996,0,0,0,0.0,0,0.2713616967514958
