episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-62.13388054858842,53.86572045087814,15,0,1,1,0,,,nan,1,0.4570980966091156,0.75,-0.0027436823584139347,0.8325903018315634,0.8697275519371033,11,0.7333333333333333,1.0,0.3847093074498163,1.0,0.6,0.4,0.0,0.0,0.0,0.0,0.8666666666666667,-0.1465172080385087,0.06896531600505114,0.18862056452780962,0.0013509107132752736,0.0012934081256389617,0.06628923217455546,0.0,0.0,0.0,0,0,0,0.0,0,0.022915394769436492
11,-77.88365935880167,33.683380618691444,240,0,0,0,0,,,nan,0,0.34776735305786133,12.0,0.23351335525512695,0.1334751153519998,0.2492411881685257,0,0.0,0.5958333333333333,0.06127921870144309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10940923978062128,0.003719625932474931,0.005426432006061077,0.0015773479244671762,0.001506665418855846,0.0006010026205331087,0.07434856506297365,0.8140690326690674,14.457602500915527,0,0,0,0.0,0,0.12704097263963687
12,-108.75180031057664,64.39044401235878,240,0,0,0,0,,,nan,0,0.6180926561355591,12.0,0.1209656372666359,0.24967343846025566,0.7744705080986023,0,0.0,0.6458333333333334,0.14534135410853213,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.000965634773223617,0.005025546935697397,0.19271408580243587,0.001388914658067127,0.0013498043175786734,0.0022558063346271714,0.09833128551254049,0.9534221291542053,17.56497573852539,0,0,0,0.0,0,0.3365656958570699
13,-77.16377066929459,62.98908442258835,48,0,1,1,0,,,nan,1,0.4590383470058441,2.4000000000000004,-0.0012546723010018468,0.5055054140587648,0.8832705616950989,9,0.1875,0.9375,0.28795908146538246,0.25,0.22916666666666666,0.020833333333333332,0.0,0.0,0.0,0.0,0.22916666666666666,-0.14261275221876832,0.006252079891661803,0.14339027367532253,0.0012842432091323037,0.0012392078060656786,0.0037000587326474488,0.12583423304992417,1.654678225517273,40.89677429199219,0,0,0,0.0,0,0.04009059741195109
14,-112.06133676891574,55.61416107416153,240,0,0,0,0,,,nan,0,0.2486019879579544,12.0,0.1257503181695938,0.21524647728850443,0.7526311278343201,0,0.0,0.15,0.016356476930757567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005750320586122459,0.0035601446715493998,0.005529393441975117,0.00152056838463371,0.0014529798179864883,0.0005527790208968024,0.11840381663059815,1.2147005796432495,22.043689727783203,0,0,0,0.0,0,0.256828032008061
15,-109.65461234431203,58.452072478830814,240,0,0,0,0,,,nan,0,0.2783893048763275,12.0,0.12337856739759445,0.23513624526870747,0.7292641997337341,0,0.0,0.10833333333333334,0.009334922381512626,0.004166666666666667,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0018979281930951442,0.00455719045518587,0.20193659607321024,0.0015950135032956798,0.0015429582524423798,0.0013840130569102863,0.1343810233908395,1.3522942066192627,30.451574325561523,0,0,0,0.0,0,0.21595746772565394
16,-7.057689218045475,21.427908930927515,111,1,0,0,0,,,nan,0,0.045356035232543945,5.550000000000001,0.18728744983673096,0.18495582597883972,0.42883700132369995,0,0.0,0.0990990990990991,0.0030000003877562516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06728746204241443,0.003553703569949747,0.004697895608842373,0.0015379089845327643,0.0014410922807213422,0.0005415165461264215,0.12151284599760631,1.2365970611572266,32.53124237060547,0,0,0,0.0,0,0.22702626965630912
17,-4.39948931098608,25.65944242477417,65,1,0,0,0,,,nan,0,0.0543142594397068,3.25,0.1455639898777008,0.3677388940866177,0.5997678637504578,0,0.0,0.03076923076923077,0.0005426450880635565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013992857557597826,0.0033026311116722915,0.004452899098396301,0.0014104024005623965,0.0013565946800204423,0.0005046682289013496,0.10881583512975619,1.0911389589309692,36.36817169189453,0,0,0,0.0,0,0.09008586291247062
18,-72.77922560516616,39.26498537324369,240,0,0,0,0,,,nan,0,0.3153570294380188,12.0,0.18821752071380615,0.15414190746378154,0.4096585512161255,0,0.0,0.8583333333333333,0.11909214486338454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05330448083530309,0.0034752142460395892,0.005671171471476555,0.0014704495784826576,0.0013909909718980392,0.0005814026885976394,0.07334596996273225,0.7915382981300354,19.100908279418945,0,0,0,0.0,0,0.11744328506967089
19,-302.6275078069259,208.20291216671467,209,0,1,1,0,,,nan,1,0.6288903951644897,10.450000000000001,-0.0004594684869516641,0.4335235720901398,0.8603333830833435,33,0.15789473684210525,0.5550239234449761,0.162636483625746,0.18181818181818182,0.10047846889952153,0.08133971291866028,0.05741626794258373,0.0,0.0,0.0,0.18181818181818182,-0.1294464674559623,0.024627313485734485,0.22585582081228495,0.0011987173617884303,0.0011429531080871108,0.022257709180552993,0.12148878121365343,1.3273186683654785,31.084138870239258,0,0,0,0.0,0,0.3317595143069168
