step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.5912144317775528,0.22581538558006287,0.5125112533569336,0.36653655767440796,0.20665676891803741,0.35,3,0,0,0,0.4073791801929474,8.147583961486816,162.95167541503906,0.43758270144462585,1.0,0.22516844678474057,0,0,0,0,0.22516844678474057,0.0,filtered,0.043770386803776366,0,0,12,joint_0_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22516844678474057,0.604552485|0.619552485|0.371249492|0.225168447|0.227171926|0.284353734,0.724552485|0.739552485|0.491249492|0.345168447|0.347171926|0.404353734,0.724552485|0.739552485|0.491249492|0.345168447|0.347171926|0.404353734,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0629684209|0.00674023283|0.0063995203|-0.0289461076,-0.169852927|0|-0.189624585|-0.208333046|-0.208135605|-0.196048866,2.24835701|2.47820994|1.35834181|0.699080974|0.706951618|0.912419964,0.550495565|0.531364262|0.554016054,-0.0264869109|-0.203642935|-0.0687103644,0.0023953737691044807
1,0.1,-0.4324099258700489,0.24347326159477234,0.4954690635204315,0.3560824692249298,0.22242207825183868,0.35,3,0,0,0,0.7033427357673645,6.867966175079346,108.12537384033203,0.7033426761627197,1.0,0.21514721267219816,0,0,0,0,0.22516844678474057,0.0,filtered,2.0924327570939685e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.21514721267219816,0.596085779|0.611085778|0.364847289|0.215147213|0.217147247|0.273178315,0.716085779|0.731085778|0.484847289|0.335147213|0.337147247|0.393178315,0.716085779|0.731085778|0.484847289|0.335147213|0.337147247|0.393178315,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.1128995|-0.0107856505|-0.0108558204|-0.0762418014,-0.168800063|0|-0.188367542|-0.20876458|-0.208745115|-0.196525675,2.21554305|2.44434311|1.38392111|0.64103862|0.648988052|0.819945784,0.549170911|0.521181881|0.55058068,-0.0264869109|-0.203642935|-0.0687103644,0.0019830791279673576
2,0.15000000000000002,-0.3083974973397813,0.24835315346717834,0.4737490713596344,0.3462667167186737,0.23401901125907898,0.35,3,0,0,0,0.9110647439956665,4.612849235534668,53.37281799316406,0.9110643267631531,1.0,0.20449686004774087,0,0,0,0,0.22516844678474057,0.0,filtered,8.926922284047972e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.20449686004774087,0.587672497|0.602672497|0.361055255|0.20449686|0.20649686|0.25979589,0.707672497|0.722672497|0.481055255|0.32449686|0.32649686|0.37979589,0.707672497|0.722672497|0.481055255|0.32449686|0.32649686|0.37979589,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.139556739|0.000984147594|0.000984147594|-0.0866701891,-0.167715779|0|-0.186603523|-0.210135085|-0.210135085|-0.198094879,2.18297421|2.41068999|1.39717424|0.608836502|0.616836502|0.75441849,0.547846258|0.510999501|0.547145307,-0.0264869109|-0.203642935|-0.0687103644,0.002136555500328541
3,0.2,-0.20237353515000023,0.23968076705932617,0.4492195248603821,0.3386770188808441,0.22360937297344208,0.35,3,0,0,0,1.0146089792251587,2.5064756870269775,73.60955810546875,1.01460862159729,1.0,0.19445875267760387,0,0,0,0,0.22516844678474057,0.0,filtered,7.059911057905368e-07,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.19445875267760387,0.579314237|0.594314234|0.358738995|0.194458753|0.196458753|0.245785082,0.699314237|0.714314234|0.478738995|0.314458753|0.316458753|0.365785082,0.699314237|0.714314234|0.478738995|0.314458753|0.316458753|0.365785082,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.156585021|0.0451742596|0.0451742596|-0.0588831288,-0.166599027|0|-0.184526938|-0.211716792|-0.211716792|-0.200141073,2.15065792|2.37725693|1.40701406|0.611292478|0.619292478|0.724116126,0.546521604|0.50081712|0.543709934,-0.0264869109|-0.203642935|-0.0687103644,0.0020598052069544792
4,0.25,-0.12669167576856588,0.23844432830810547,0.4231065809726715,0.3328635096549988,0.2205773890018463,0.35,3,0,0,0,1.0794105529785156,1.5555697679519653,30.630046844482422,1.0794099569320679,1.0,0.18668158541329982,0,0,0,0,0.22516844678474057,0.0,filtered,1.1075667489461679e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.18668158541329982,0.571012846|0.586012846|0.357359148|0.186681585|0.188681585|0.233134876,0.691012846|0.706012846|0.477359148|0.306681585|0.308681585|0.353134876,0.691012846|0.706012846|0.477359148|0.306681585|0.308681585|0.353134876,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.16320885|0.0820643426|0.0820643426|-0.0381213864,-0.165448775|0|-0.182295831|-0.213054746|-0.213054746|-0.202326744,2.11860261|2.34405138|1.41034961|0.615735938|0.623735938|0.692091373,0.54519695|0.490635097|0.54027456,-0.0264869109|-0.203642935|-0.0687103644,0.002002062276005745
5,0.30000000000000004,-0.05962419493950166,0.23446358740329742,0.3959658145904541,0.3285526633262634,0.214686319231987,0.35,3,0,0,0,1.1150438785552979,1.0795822143554688,16.37479591369629,1.1150434017181396,1.0,0.18075292894354522,0,0,0,0,0.22516844678474057,0.0,filtered,1.1374859505926636e-06,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.18075292894354522,0.562769827|0.577769827|0.356409045|0.180752929|0.182752929|0.221403016,0.682769827|0.697769827|0.476409045|0.300752929|0.302752929|0.341403016,0.682769827|0.697769827|0.476409045|0.300752929|0.302752929|0.341403016,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.165809355|0.11394049|0.11394049|-0.0249084551,-0.164263867|0|-0.179921613|-0.213878314|-0.213878314|-0.204344838,2.08681544|2.31107931|1.41152392|0.623073892|0.631073892|0.65635877,0.543872297|0.480453074|0.536839187,-0.0264869109|-0.203642935|-0.0687103644,0.0021386239677667618
6,0.35000000000000003,0.019525529118329527,0.2141207456588745,0.3679131865501404,0.32606470584869385,0.19252483546733856,0.35,3,0,0,0,1.1113439798355103,2.4099879264831543,51.93077850341797,1.1113438606262207,1.0,0.1764212809440005,0,0,0,0,0.22516844678474057,0.0,filtered,2.5046275289834314e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1764212809440005,0.554586942|0.569586942|0.355699099|0.176421281|0.178421281|0.210320383,0.674586942|0.689586942|0.475699099|0.296421281|0.298421281|0.330320383,0.674586942|0.689586942|0.475699099|0.296421281|0.298421281|0.330320383,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.175264049|0.15157796|0.15157796|0.00344935331,-0.163043159|0|-0.177392372|-0.214025783|-0.214025783|-0.206583052,2.05530461|2.27834777|1.42066807|0.643237301|0.651237301|0.638147832,0.542547643|0.470271051|0.533403814,-0.0264869109|-0.203642935|-0.0687103644,0.0020468924194574356
7,0.4,0.07721643374595005,0.19149582087993622,0.34011703729629517,0.3252047598361969,0.1682845652103424,0.35,3,0,0,0,1.1116466522216797,1.6100739240646362,48.01840591430664,1.1116466522216797,1.0,0.17402406003264642,0,0,0,0,0.22516844678474057,0.0,passthrough,7.420769926472619e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.17402406003264642,0.546466009|0.561466009|0.355574967|0.17402406|0.17602406|0.200881788,0.666466009|0.681466009|0.475574967|0.29402406|0.29602406|0.320881788,0.666466009|0.681466009|0.475574967|0.29402406|0.29602406|0.320881788,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.17892968|0.185872381|0.185872381|0.0370371221,-0.161785477|0|-0.174607326|-0.213372228|-0.213372228|-0.208946386,2.02407856|2.24586404|1.42662222|0.668596394|0.676596394|0.63161789,0.54122299|0.460089028|0.529968441,-0.0264869109|-0.203642935|-0.0687103644,0.0022154320031404495
8,0.45,0.10657490187779894,0.16661891341209412,0.31396374106407166,0.32558417320251465,0.14209139347076416,0.35,3,0,0,0,1.1194205284118652,2.047084331512451,35.493751525878906,1.1194205284118652,1.0,0.173384073530287,0,0,0,0,0.22516844678474057,0.0,filtered,9.105357925175434e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.173384073530287,0.538408908|0.553408908|0.355763313|0.173384074|0.175384074|0.193089896,0.658408908|0.673408908|0.475763313|0.293384074|0.295384074|0.313089896,0.658408908|0.673408908|0.475763313|0.293384074|0.295384074|0.313089896,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.176915357|0.21273388|0.21273388|0.0720257635,-0.160489615|0|-0.171587847|-0.211790659|-0.211790659|-0.21079866,1.99314602|2.21363563|1.42838076|0.694479515|0.702479515|0.633586688,0.539898336|0.449907005|0.526533067,-0.0264869109|-0.203642935|-0.0687103644,0.0020462526008486748
9,0.5,0.07689350972916423,0.16495577991008759,0.291075736284256,0.32596853375434875,0.13926391303539276,0.35,3,0,0,0,1.1000710725784302,2.616539478302002,38.90345764160156,1.100070834159851,1.0,0.17410826947066588,0,0,0,0,0.22516844678474057,0.0,filtered,7.471002932583806e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.17410826947066588,0.530417577|0.545417577|0.355999437|0.174108269|0.176108269|0.186964034,0.650417577|0.665417577|0.475999437|0.294108269|0.296108269|0.306964034,0.650417577|0.665417577|0.475999437|0.294108269|0.296108269|0.306964034,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.162746725|0.214514777|0.214514777|0.0873824533,-0.159154338|0|-0.168358226|-0.209315017|-0.209315017|-0.211864584,1.96251597|2.18167031|1.41838625|0.701632838|0.709632838|0.623374006,0.538573682|0.439724982|0.523097694,-0.0264869109|-0.203642935|-0.0687103644,0.002178747206926346
10,0.55,0.052856563357655595,0.1563176065683365,0.2712651789188385,0.32657188177108765,0.12969554960727692,0.35,3,0,0,0,1.0626875162124634,1.5692931413650513,48.99726867675781,1.0626869201660156,1.0,0.17493136184525238,0,0,0,0,0.22516844678474057,0.0,filtered,1.0538643879155247e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.17493136184525238,0.522494019|0.537494019|0.355705999|0.174931362|0.176931362|0.181459208,0.642494019|0.657494019|0.475705999|0.294931362|0.296931362|0.301459208,0.642494019|0.657494019|0.475705999|0.294931362|0.296931362|0.301459208,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.149054278|0.219094095|0.219094095|0.106606932,-0.157778378|0|-0.165015813|-0.20616817|-0.20616817|-0.211992046,1.9321977|2.14997608|1.40686246|0.712651373|0.720651373|0.620451717,0.537249029|0.429542959|0.519662321,-0.0264869109|-0.203642935|-0.0687103644,0.0021144207566976547
