step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.8722694572265485,0.17253358662128448,0.6437738537788391,0.4057425260543823,0.15163293480873108,0.35,5,0,0,0,0.47131919860839844,9.426383972167969,188.52767944335938,0.5313122272491455,filtered,0.07172555098751161,0,0,12,joint_3_acceleration_lower,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24959940270069508,0.004517623223364353
1,0.1,-0.6349370910889592,0.10401223599910736,0.6290364265441895,0.402431845664978,0.10148461908102036,0.35,5,0,0,0,0.7947216629981995,6.946145057678223,92.90491485595703,0.7947210669517517,filtered,1.1349360177136844e-06,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.24097332845812924,0.004378613084554672
2,0.15000000000000002,-0.49587331683250596,0.10438051074743271,0.6093210577964783,0.4023287892341614,0.10167164355516434,0.35,5,0,0,0,0.9911274313926697,6.184771537780762,109.94474792480469,0.9931040406227112,filtered,0.07174781273611425,0,0,12,joint_3_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23744893756798002,0.004250566475093365
3,0.2,-0.38945598881800036,0.1047074943780899,0.5867365598678589,0.4037884473800659,0.10181231796741486,0.35,5,0,0,0,1.1395422220230103,5.243925094604492,44.98188400268555,1.1423386335372925,filtered,0.015996551344701904,0,0,12,joint_3_acceleration_upper,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.23702813192519545,0.003989823162555695
4,0.25,-0.2962895494587531,0.10498389601707458,0.56218421459198,0.4064062833786011,0.10189853608608246,0.35,5,0,0,0,1.2670460939407349,3.384798526763916,48.730499267578125,1.2670460939407349,passthrough,6.215938177731623e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.23813718217918928,0.004258286207914352
5,0.30000000000000004,-0.2198868034896543,0.10519925504922867,0.5365477800369263,0.4099138379096985,0.10192128270864487,0.35,5,0,0,0,1.3419396877288818,1.9399223327636719,40.945884704589844,1.3419396877288818,passthrough,7.069250031811732e-12,0,0,12,,workspace_x_upper,0,0,1,solved,osqp,0.0,valid,0.24040280669365566,0.004348385147750378
6,0.35000000000000003,-0.16101582183346635,0.10534180700778961,0.5106561183929443,0.4138789772987366,0.10187051445245743,0.35,5,0,0,0,1.3776494264602661,1.3586091995239258,18.46550750732422,1.3776487112045288,filtered,1.269447919747574e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.24359443632715666,0.004214434884488583
7,0.4,-0.11929478695023939,0.10539841651916504,0.48525986075401306,0.41779375076293945,0.10173506289720535,0.35,5,0,0,0,1.4037057161331177,0.8645403981208801,15.09117317199707,1.4037057161331177,passthrough,6.3661494214285556e-12,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.2473096967122131,0.004238078370690346
8,0.45,-0.09264385520672314,0.10535454750061035,0.4609434902667999,0.4213520288467407,0.10150265693664551,0.35,5,0,0,0,1.4174257516860962,0.6795148253440857,8.557113647460938,1.4174249172210693,filtered,1.3009056790033643e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25105941863156095,0.0040519954636693
9,0.5,-0.0804566215143862,0.10519428551197052,0.4382278323173523,0.4243584871292114,0.10115993767976761,0.35,5,0,0,0,1.4116649627685547,0.7544074654579163,10.322741508483887,1.4116649627685547,filtered,2.5230787965061103e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.25454905535460814,0.0042948005720973015
