step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.7747906697468818,0.5222411155700684,0.38737359642982483,0.19970278441905975,0.420548677444458,0.35,5,0,0,0,0.33636805415153503,6.727360725402832,134.54721069335938,0.3499999940395355,0.5394662540464914,0.04315730032371931,1,1,0,0,0.04315730032371931,0.3499999940395355,filtered,0.01991203864381338,0,0,12,joint_1_acceleration_lower,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.04315730032371931,0.327698372|0.342698364|0.307570099|0.148730307|0.106431519|0.0431573003,0.447698372|0.462698364|0.427570099|0.268730307|0.226431519|0.1631573,0.447698372|0.462698364|0.427570099|0.268730307|0.226431519|0.1631573,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0411813333|0.191132698|0.203348475|0.19128712,-0.146379077|0|-0.166041353|-0.212755005|-0.252318206|-0.263536215,1.16441441|1.37079346|1.10542038|0.57329892|0.376756344|0.100380106,0.420927078|0.433621854|0.212244228,0.106185935|-0.351748437|0.00661098678,0.003702305257320404
1,0.1,-0.7400452025522872,0.4924694299697876,0.38468480110168457,0.19563372433185577,0.3939265310764313,0.35,5,0,0,0,0.3499999940395355,0.30489492416381836,129.15213012695312,0.3499999940395355,0.4967714954475188,0.0397417196358015,1,1,0,0,0.04315730032371931,0.3499999940395355,passthrough,2.3711971780440047e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0397417196358015,0.320622038|0.335622026|0.301460463|0.147709617|0.104104827|0.0397417196,0.440622038|0.455622026|0.421460463|0.267709617|0.224104827|0.15974172,0.440622038|0.455622026|0.421460463|0.267709617|0.224104827|0.15974172,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0429358758|0.199668145|0.212915118|0.201332121,-0.136617688|0|-0.155400361|-0.199755706|-0.239662405|-0.248591802,1.14587046|1.3424881|1.09337737|0.590750908|0.389672019|0.111707197,0.426236421|0.41603443|0.212574854,0.106185935|-0.351748437|0.00661098678,0.002343142405152321
2,0.15000000000000002,-0.7252924659600906,0.46890789270401,0.3826577365398407,0.19230543076992035,0.375116229057312,0.35,5,0,0,0,0.3499999940395355,0.42247724533081055,8.541360855102539,0.3499999940395355,0.4730362825289377,0.037842902602315015,1,1,0,0,0.04315730032371931,0.3499999940395355,passthrough,2.1629582587982312e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.037842902602315015,0.314042497|0.329042497|0.296097994|0.148048893|0.103140822|0.0378429026,0.434042497|0.449042497|0.416097994|0.268048893|0.223140822|0.157842903,0.434042497|0.449042497|0.416097994|0.268048893|0.223140822|0.157842903,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0435335027|0.201844901|0.214357744|0.203634834,-0.126508878|0|-0.144236843|-0.185912532|-0.225845423|-0.231897253,1.12966111|1.31616999|1.08368863|0.608127941|0.401075609|0.123109191,0.431545764|0.398447007|0.212905481,0.106185935|-0.351748437|0.00661098678,0.0023723552003502846
3,0.2,-0.6963163555900247,0.4292052388191223,0.381338506937027,0.18981795012950897,0.34178420901298523,0.35,5,0,0,0,0.3500000238418579,0.4374457001686096,0.6226606965065002,0.3500000238418579,0.46182734947019416,0.036946187957615534,1,1,0,0,0.04315730032371931,0.3500000238418579,passthrough,1.9455885725148168e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.036946187957615534,0.307976865|0.322976865|0.291335274|0.149221094|0.102982563|0.036946188,0.427976865|0.442976865|0.411335274|0.269221094|0.222982563|0.156946188,0.427976865|0.442976865|0.411335274|0.269221094|0.222982563|0.156946188,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0441006477|0.204247684|0.216104071|0.206222365,-0.116063507|0|-0.13262664|-0.171154881|-0.210761444|-0.21339842,1.11584395|1.29190746|1.0768151|0.629977181|0.417272878|0.140608697,0.436855108|0.380859584|0.213236108,0.106185935|-0.351748437|0.00661098678,0.0029921671375632286
4,0.25,-0.6626607628725555,0.38306525349617004,0.38076165318489075,0.18827591836452484,0.3035445213317871,0.35,5,0,0,0,0.3500000238418579,0.44725656509399414,0.6054151654243469,0.3500000238418579,0.4644326416845621,0.03715461133476497,1,1,0,0,0.04315730032371931,0.3500000238418579,passthrough,1.7293234849725735e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03715461133476497,0.302441622|0.317441621|0.28719223|0.151282657|0.103708724|0.0371546113,0.422441622|0.437441621|0.40719223|0.271282657|0.223708724|0.157154611,0.422441622|0.437441621|0.40719223|0.271282657|0.223708724|0.157154611,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0445969239|0.206841645|0.218159568|0.209082644,-0.105296105|0|-0.120597406|-0.155533694|-0.194427044|-0.193155068,1.10447038|1.26976648|1.07276844|0.656438578|0.43856742|0.164546022,0.442164451|0.36327216|0.213566735,0.106185935|-0.351748437|0.00661098678,0.00243571400642395
5,0.30000000000000004,-0.6630655072434026,0.3694550096988678,0.38094764947891235,0.18778444826602936,0.29915302991867065,0.35,5,0,0,0,0.3499999940395355,0.451009601354599,0.5913306474685669,0.3499999940395355,0.4820610799944159,0.03856488639955327,1,1,0,0,0.04315730032371931,0.3499999940395355,passthrough,1.5217085285865055e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03856488639955327,0.297452426|0.312452417|0.283685127|0.154284318|0.105395667|0.0385648864,0.417452426|0.432452417|0.403685127|0.274284318|0.225395667|0.158564886,0.417452426|0.432452417|0.403685127|0.274284318|0.225395667|0.158564886,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0449819828|0.209578631|0.220511271|0.212177432,-0.0942250012|0|-0.108185074|-0.139131658|-0.176905646|-0.17131661,1.0955847|1.24980967|1.07153742|0.687584243|0.465188292|0.195120367,0.447473794|0.345684737|0.213897362,0.106185935|-0.351748437|0.00661098678,0.002396724186837673
6,0.35000000000000003,-0.6665571068331246,0.3576916754245758,0.3819003999233246,0.18844346702098846,0.29759642481803894,0.35,5,0,0,0,0.3499999940395355,0.44824641942977905,0.5875629782676697,0.3499999940395355,0.5157693981135126,0.04126155184908101,1,1,0,0,0.04315730032371931,0.3499999940395355,passthrough,1.3311139057610981e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.04126155184908101,0.293023926|0.308023926|0.280826202|0.158269175|0.108114384|0.0412615518,0.413023926|0.428023926|0.400826202|0.278269175|0.228114384|0.161261552,0.413023926|0.428023926|0.400826202|0.278269175|0.228114384|0.161261552,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0452189335|0.212400058|0.22312565|0.215441532,-0.082872376|0|-0.0954333444|-0.122063062|-0.158311623|-0.148125197,1.08922333|1.2320957|1.0730904|0.723413694|0.497271562|0.232362543,0.452783138|0.328097314|0.214227989,0.106185935|-0.351748437|0.00661098678,0.002332434058189392
7,0.4,-0.6675387332604032,0.342486172914505,0.38360729813575745,0.1903419941663742,0.2931596338748932,0.35,5,0,0,0,0.3499999940395355,0.4390234351158142,0.5966281294822693,0.3499999940395355,0.5663856759473691,0.045310854075789525,1,1,0,0,0.04315730032371931,0.3499999940395355,passthrough,1.1813515015823431e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.045310854075789525,0.289169561|0.304169545|0.278623388|0.163270232|0.111926018|0.0453108541,0.409169561|0.424169545|0.398623388|0.283270232|0.231926018|0.165310854,0.409169561|0.424169545|0.398623388|0.283270232|0.231926018|0.165310854,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0452773587|0.215240837|0.22594814|0.218786427,-0.0712642109|0|-0.0823928512|-0.104470734|-0.138810252|-0.123907259,1.08541403|1.21667818|1.07737806|0.763851033|0.534841959|0.276122584,0.458092481|0.31050989|0.214558616,0.106185935|-0.351748437|0.00661098678,0.0024068793281912804
8,0.45,-0.6661618725099085,0.3242892324924469,0.3860406279563904,0.1935524195432663,0.2858148515224457,0.35,5,0,0,0,0.3500000238418579,0.4239148497581482,0.6146314144134521,0.3500000238418579,0.6344509135443498,0.05075607308354799,1,1,0,0,0.04315730032371931,0.3500000238418579,passthrough,1.0974857913372244e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.05075607308354799,0.285901385|0.300901385|0.277080363|0.169301739|0.11687889|0.0507560731,0.405901385|0.420901385|0.397080363|0.289301739|0.23687889|0.170756073,0.405901385|0.420901385|0.397080363|0.289301739|0.23687889|0.170756073,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0451353834|0.217536424|0.228906127|0.222108738,-0.0594301367|0|-0.0691197124|-0.0865942935|-0.118611097|-0.0990516801,1.0841754|1.20360554|1.08433712|0.808149085|0.57781059|0.32608135,0.463401824|0.292922467|0.214889243,0.106185935|-0.351748437|0.00661098678,0.004270509816706181
9,0.5,-0.6627634357963973,0.3037020266056061,0.38916027545928955,0.19812564551830292,0.2756858468055725,0.35,5,0,0,0,0.3499999940395355,0.40390774607658386,0.6338165402412415,0.3499999940395355,0.7201870606683358,0.05761496485346687,1,1,0,0,0.04315730032371931,0.3499999940395355,passthrough,1.078668768422756e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.05761496485346687,0.28322988|0.29822988|0.276196833|0.17632924|0.123005987|0.0576149649,0.40322988|0.41822988|0.396196833|0.29632924|0.243005987|0.177614965,0.40322988|0.41822988|0.396196833|0.29632924|0.243005987|0.177614965,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0447800458|0.219188956|0.231914379|0.225301546,-0.0474031671|0|-0.0556738128|-0.0686021648|-0.0979562539|-0.0739781817,1.08551635|1.19291952|1.09389357|0.855903751|0.625982072|0.381783223,0.468711168|0.275335044|0.21521987,0.106185935|-0.351748437|0.00661098678,0.002515333704650402
