step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.35138421955090227,0.20319527387619019,0.2341594398021698,0.304526686668396,0.17647892236709595,0.35,5,0,0,0,0.3567928671836853,7.135857105255127,142.71713256835938,0.3659214973449707,1.0,0.16254255870585127,0,0,0,0,0.16254255870585127,0.0,filtered,0.014971469611527014,0,0,12,joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.16254255870585127,0.491157505|0.506157505|0.474739397|0.257121904|0.217807151|0.162542559,0.611157505|0.626157505|0.594739397|0.377121904|0.337807151|0.282542559,0.611157505|0.626157505|0.594739397|0.377121904|0.337807151|0.282542559,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0158443118|0.104210174|0.110450048|0.0836934931,-0.13567158|0|-0.156271129|-0.170273411|-0.172162616|-0.177961889,1.82895844|2.02463002|1.75853077|0.962424381|0.809516037|0.555901839,0.552112281|0.523714244|0.244683459,-0.047616832|-0.168918714|0.0464382283,0.0027694329619407654
1,0.1,-0.3070942473499227,0.24335892498493195,0.23148362338542938,0.298498272895813,0.21525989472866058,0.35,5,0,0,0,0.4818761944770813,6.877995014190674,203.5413360595703,0.48217180371284485,1.0,0.15787677762597085,0,0,0,0,0.16254255870585127,0.0,filtered,0.0037035999129967113,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.15787677762597085,0.484398146|0.499398146|0.467725965|0.25383213|0.214744277|0.157876778,0.604398146|0.619398146|0.587725965|0.37383213|0.334744277|0.277876778,0.604398146|0.619398146|0.587725965|0.37383213|0.334744277|0.277876778,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0071712097|0.0395077911|0.0624275329|0.0531048218,-0.134696404|0|-0.15558974|-0.169573309|-0.171494809|-0.177396894,1.80289618|1.99759258|1.70814291|0.885263002|0.749909832|0.507215038,0.549731195|0.515268505|0.247005358,-0.047616832|-0.168918714|0.0464382283,0.002535194158554077
2,0.15000000000000002,-0.24028616239808004,0.16802172362804413,0.22952108085155487,0.2967422306537628,0.13955014944076538,0.35,5,0,0,0,0.586501955986023,4.722659111022949,184.54052734375,0.586501955986023,1.0,0.1518430431123835,0,0,0,0,0.16254255870585127,0.0,passthrough,4.4925174707157995e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1518430431123835,0.477688206|0.492688206|0.459697066|0.247557556|0.209484704|0.151843043,0.597688206|0.612688206|0.579697066|0.367557556|0.329484704|0.271843043,0.597688206|0.612688206|0.579697066|0.367557556|0.329484704|0.271843043,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0225581714|0.141480103|0.163412139|0.144160246,-0.133694579|0|-0.155213073|-0.169618286|-0.171449662|-0.177430666,1.77705824|1.97075282|1.70613336|0.96209204|0.829901295|0.574101753,0.547350109|0.506822765|0.249327257,-0.047616832|-0.168918714|0.0464382283,0.002498811110854149
3,0.2,-0.2559797065717247,0.22933754324913025,0.22520850598812103,0.29182884097099304,0.19965317845344543,0.35,5,0,0,0,0.6027947664260864,5.320496559143066,157.05018615722656,0.6033470630645752,1.0,0.1501219268997273,0,0,0,0,0.16254255870585127,0.0,filtered,0.0020967080276893453,0,0,12,joint_2_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1501219268997273,0.47102901|0.48602901|0.453027572|0.246059798|0.209002706|0.150121927,0.59102901|0.60602901|0.573027572|0.366059798|0.329002706|0.270121927,0.59102901|0.60602901|0.573027572|0.366059798|0.329002706|0.270121927,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0240364253|0.0663620348|0.0736127143|0.0789269513,-0.132665311|0|-0.154466578|-0.169383741|-0.171206179|-0.177180413,1.75145073|1.94411604|1.68168014|0.881217486|0.73841736|0.502234246,0.544969022|0.498376936|0.25164929,-0.047616832|-0.168918714|0.0464382283,0.0025031212717294693
4,0.25,-0.19171959150445292,0.1847761571407318,0.22012649476528168,0.2889569103717804,0.15434221923351288,0.35,5,0,0,0,0.6726259589195251,3.88366961479187,139.38026428222656,0.6726247072219849,1.0,0.14519017716942667,0,0,0,0,0.16254255870585127,0.0,filtered,1.4845686900832103e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.14519017716942667,0.464421819|0.479421819|0.446518171|0.240894661|0.204103882|0.145190177,0.584421819|0.599421819|0.566518171|0.360894661|0.324103882|0.265190177,0.584421819|0.599421819|0.566518171|0.360894661|0.324103882|0.265190177,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0255983849|0.0966277824|0.120600774|0.119558906,-0.1316078|0|-0.15362359|-0.169356669|-0.171335717|-0.177307537,1.72607948|1.91768728|1.65804748|0.890849756|0.765680583|0.523012077,0.542587936|0.489930838|0.253971368,-0.047616832|-0.168918714|0.0464382283,0.0024679861962795258
5,0.30000000000000004,-0.2118113239633797,0.23287536203861237,0.21377819776535034,0.28443247079849243,0.20121009647846222,0.35,5,0,0,0,0.7268980741500854,4.246259689331055,133.33175659179688,0.7268980741500854,1.0,0.14229423820475195,0,0,0,0,0.16254255870585127,0.0,passthrough,4.5449756840381036e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.14229423820475195,0.457868227|0.472868227|0.440125089|0.237248216|0.201551871|0.142294238,0.577868227|0.592868227|0.560125089|0.357248216|0.321551871|0.262294238,0.577868227|0.592868227|0.560125089|0.357248216|0.321551871|0.262294238,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0401416989|0.066739487|0.0709276816|0.0866669643,-0.130521277|0|-0.152758948|-0.169534597|-0.171508066|-0.17747688,1.70095163|1.89147291|1.64788311|0.846197756|0.705627101|0.478367037,0.54020685|0.481484741|0.256293446,-0.047616832|-0.168918714|0.0464382283,0.0024072472006082535
6,0.35000000000000003,-0.1542195730303559,0.18854519724845886,0.2070404589176178,0.2823082506656647,0.15625305473804474,0.35,5,0,0,0,0.7667106986045837,3.495957136154175,145.57647705078125,0.7667106986045837,1.0,0.13772293598680618,0,0,0,0,0.16254255870585127,0.0,passthrough,5.913713963750989e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.13772293598680618,0.451369704|0.466369704|0.434497887|0.232072432|0.196482833|0.137722936,0.571369704|0.586369704|0.554497887|0.352072432|0.316482833|0.257722936,0.571369704|0.586369704|0.554497887|0.352072432|0.316482833|0.257722936,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.034718418|0.105463512|0.130839199|0.134892916,-0.129404924|0|-0.151605577|-0.169672936|-0.171897306|-0.177808315,1.67607389|1.86547882|1.62110439|0.864080303|0.744873225|0.507976345,0.537825763|0.473038644|0.258615524,-0.047616832|-0.168918714|0.0464382283,0.005304859019815922
7,0.4,-0.15102353230697746,0.20952753722667694,0.19930051267147064,0.27907153964042664,0.17627070844173431,0.35,5,0,0,0,0.8219972252845764,3.706263303756714,135.72198486328125,0.8219972252845764,1.0,0.135553134905887,0,0,0,0,0.16254255870585127,0.0,passthrough,6.032710291129246e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.135553134905887,0.444927763|0.459927745|0.428653211|0.228834893|0.194396119|0.135553135,0.564927763|0.579927745|0.548653211|0.348834893|0.314396119|0.255553135,0.564927763|0.579927745|0.548653211|0.348834893|0.314396119|0.255553135,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0480999006|0.0869018731|0.0945245646|0.113143683,-0.128257908|0|-0.150528117|-0.170039683|-0.172301717|-0.178133104,1.65145314|1.83971098|1.61218463|0.832201762|0.699807325|0.477223119,0.535444677|0.464592546|0.260937601,-0.047616832|-0.168918714|0.0464382283,0.002471241168677807
8,0.45,-0.12051274295300118,0.19927029311656952,0.1908576488494873,0.27648741006851196,0.16519978642463684,0.35,5,0,0,0,0.8757596015930176,1.8992483615875244,79.41693115234375,0.8757596015930176,1.0,0.13225728845568419,0,0,0,0,0.16254255870585127,0.0,passthrough,5.22777331129402e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.13225728845568419,0.438543958|0.453543958|0.423523646|0.224621893|0.190447297|0.132257288,0.558543958|0.573543958|0.543523646|0.344621893|0.310447297|0.252257288,0.558543958|0.573543958|0.543523646|0.344621893|0.310447297|0.252257288,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0512730214|0.0952437665|0.107287847|0.126679698,-0.127079385|0|-0.149159249|-0.170326177|-0.172867691|-0.178554414,1.62709645|1.81417583|1.59620836|0.82340516|0.696209344|0.477154438,0.533063591|0.456146449|0.263259679,-0.047616832|-0.168918714|0.0464382283,0.0024499772116541862
9,0.5,-0.10492446895520446,0.20162412524223328,0.181793674826622,0.274090051651001,0.16677433252334595,0.35,5,0,0,0,0.9308762550354004,1.8814774751663208,38.13022994995117,0.9308762550354004,1.0,0.12960969647602205,0,0,0,0,0.16254255870585127,0.0,passthrough,5.496398896485764e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.12960969647602205,0.432219885|0.447219885|0.418613719|0.220800516|0.18709669|0.129609696,0.552219885|0.567219885|0.538613719|0.340800516|0.30709669|0.249609696,0.552219885|0.567219885|0.538613719|0.340800516|0.30709669|0.249609696,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0586723111|0.0987053018|0.105235734|0.131010132,-0.125868493|0|-0.147676941|-0.170711789|-0.173509685|-0.179007513,1.60301105|1.78887954|1.58545025|0.811195577|0.680112809|0.470441405,0.530682504|0.447700351|0.265581757,-0.047616832|-0.168918714|0.0464382283,0.002493548206984997
