step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.5059907684471,0.31166911125183105,0.37841367721557617,0.3054313659667969,0.2732851207256317,0.35,3,0,0,0,0.3878905773162842,7.757811069488525,155.15621948242188,0.4409724771976471,1.0,0.16155314366239976,0,0,0,0,0.16155314366239976,0.0,filtered,0.06155583608173876,0,0,12,joint_3_acceleration_lower,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.16155314366239976,0.333950344|0.348950325|0.199751912|0.161553144|0.216391252|0.2317666,0.453950344|0.468950325|0.319751912|0.281553144|0.336391252|0.3517666,0.453950344|0.468950325|0.319751912|0.281553144|0.336391252|0.3517666,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0272468046|0.0537851481|0.0683275336|0.0701645456,-0.14047392|0|-0.21191643|-0.246194847|-0.225741688|-0.202875402,1.19532746|1.3958013|0.614338025|0.453802876|0.708150856|0.794355545,0.227276057|0.445181072|0.457280487,0.0579768009|-0.239980161|0.00102699152,0.0021005552262067795
1,0.1,-0.3354863504711768,0.2856016159057617,0.3660132586956024,0.29798442125320435,0.24484288692474365,0.35,3,0,0,0,0.7287262678146362,7.183910369873047,66.83597564697266,0.7287259101867676,1.0,0.14853495289260993,0,0,0,0,0.16155314366239976,0.0,filtered,8.179094772418515e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.14853495289260993,0.336332101|0.351332101|0.197978406|0.148534953|0.195475151|0.211157218,0.456332101|0.471332101|0.317978406|0.268534953|0.315475151|0.331157218,0.456332101|0.471332101|0.317978406|0.268534953|0.315475151|0.331157218,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0623137104|0.0973996752|0.105604501|0.0934234983,-0.132704999|0|-0.203437267|-0.245972046|-0.22940122|-0.205789943,1.21262341|1.40532841|0.650790065|0.44556744|0.658103886|0.732262427,0.252415776|0.433181942|0.457331985,0.0579768009|-0.239980161|0.00102699152,0.002940414473414421
2,0.15000000000000002,-0.19416167592914013,0.27112165093421936,0.34812602400779724,0.29163306951522827,0.2283259481191635,0.35,3,0,0,0,0.934102475643158,5.1252241134643555,77.07240295410156,0.934102475643158,1.0,0.1411524286129462,0,0,0,0,0.16155314366239976,0.0,passthrough,4.9111945433583e-09,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1411524286129462,0.329788|0.344788|0.190946902|0.141152429|0.189366989|0.205666002,0.449788|0.464788|0.310946902|0.261152429|0.309366989|0.325666002,0.449788|0.464788|0.310946902|0.261152429|0.309366989|0.325666002,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0873580917|0.119922358|0.118847205|0.0954493135,-0.129041103|0|-0.199636106|-0.245546484|-0.230361595|-0.207261877,1.1901109|1.379152|0.651509595|0.438985589|0.645953564|0.710851445,0.255314708|0.421182811|0.457383484,0.0579768009|-0.239980161|0.00102699152,0.0022982703521847725
3,0.2,-0.09836906224893141,0.2630659341812134,0.32704126834869385,0.28595298528671265,0.21852311491966248,0.35,3,0,0,0,1.0475447177886963,3.0277838706970215,80.13218688964844,1.0475447177886963,1.0,0.13493277731325237,0,0,0,0,0.16155314366239976,0.0,passthrough,7.244220530143379e-10,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.13493277731325237,0.323430118|0.338430065|0.185361338|0.134932777|0.183879178|0.200203168,0.443430118|0.458430065|0.305361338|0.254932777|0.303879178|0.320203168,0.443430118|0.458430065|0.305361338|0.254932777|0.303879178|0.320203168,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.101217967|0.134214348|0.128108337|0.0966824213,-0.125256033|0|-0.194480017|-0.244657556|-0.231939617|-0.210231204,1.16846444|1.35372026|0.648183303|0.429287901|0.631685432|0.687263889,0.258213639|0.409183681|0.457434982,0.0579768009|-0.239980161|0.00102699152,0.0028653088957071304
4,0.25,-0.04648606080843848,0.2646850645542145,0.30458563566207886,0.28051674365997314,0.21860118210315704,0.35,3,0,0,0,1.1066008806228638,2.1390786170959473,36.50997543334961,1.1066008806228638,1.0,0.1294835387320314,0,0,0,0,0.16155314366239976,0.0,passthrough,6.745414625306131e-10,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.1294835387320314,0.317264557|0.332264557|0.180751125|0.129483539|0.178761564|0.194617337,0.437264557|0.452264557|0.300751125|0.249483539|0.298761564|0.314617337,0.437264557|0.452264557|0.300751125|0.249483539|0.298761564|0.314617337,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.106038279|0.139122873|0.129893067|0.0979550279,-0.121348182|0|-0.188155897|-0.243071337|-0.233519341|-0.214017264,1.14771005|1.32905823|0.640886883|0.413985691|0.611419982|0.662407112,0.261112571|0.397184551|0.45748648,0.0579768009|-0.239980161|0.00102699152,0.0029425499960780144
5,0.30000000000000004,-0.03736403158238327,0.29699188470840454,0.28132858872413635,0.27419134974479675,0.2491462230682373,0.35,3,0,0,0,1.0724780559539795,2.659778356552124,54.119625091552734,1.07247793674469,1.0,0.12440088120653187,0,0,0,0,0.16155314366239976,0.0,filtered,1.129215191563728e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.12440088120653187,0.31129749|0.32629749|0.176718551|0.124400881|0.173701755|0.188936577,0.43129749|0.44629749|0.296718551|0.244400881|0.293701755|0.308936577,0.43129749|0.44629749|0.296718551|0.244400881|0.293701755|0.308936577,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.101207141|0.119352011|0.0998817981|0.0636051975,-0.117316264|0|-0.180863175|-0.240607647|-0.234534879|-0.217909115,1.12787369|1.30518996|0.627218172|0.376347889|0.56015394|0.601442391,0.264011502|0.385185421|0.457537979,0.0579768009|-0.239980161|0.00102699152,0.0027802204713225365
6,0.35000000000000003,-0.02799717772557253,0.31675204634666443,0.2578847110271454,0.2675310969352722,0.2671952247619629,0.35,3,0,0,0,1.073656678199768,1.5029356479644775,31.973331451416016,1.0736565589904785,1.0,0.11854670514694726,0,0,0,0,0.16155314366239976,0.0,filtered,2.524904133520606e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11854670514694726,0.305535143|0.320535143|0.17288133|0.118546705|0.16719319|0.181392438,0.425535143|0.440535143|0.29288133|0.238546705|0.28719319|0.301392438,0.425535143|0.440535143|0.29288133|0.238546705|0.28719319|0.301392438,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0998109025|0.110408672|0.0849492488|0.0456416853,-0.11315936|0|-0.172720549|-0.237273876|-0.234414233|-0.221117488,1.10898121|1.28214057|0.618615676|0.347321616|0.519307776|0.550093949,0.266910434|0.37318629|0.457589477,0.0579768009|-0.239980161|0.00102699152,0.0027077216655015945
7,0.4,-0.030001744334254288,0.3493161201477051,0.23403137922286987,0.2600802481174469,0.29794833064079285,0.35,3,0,0,0,1.0526479482650757,2.245492458343506,36.61015319824219,1.0526478290557861,1.0,0.11250968005891299,0,0,0,0,0.16155314366239976,0.0,filtered,1.1216151719789414e-07,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.11250968005891299,0.299983782|0.314983778|0.169440873|0.11250968|0.160056932|0.172868386,0.419983782|0.434983778|0.289440873|0.23250968|0.280056932|0.292868386,0.419983782|0.434983778|0.289440873|0.23250968|0.280056932|0.292868386,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0972458974|0.090401257|0.0537881659|0.00768674433,-0.108876957|0|-0.163762923|-0.232810846|-0.232913018|-0.223385344,1.09105817|1.25993511|0.611246465|0.307629132|0.461102878|0.475774943,0.269809365|0.36118716|0.457640976,0.0579768009|-0.239980161|0.00102699152,0.002297009341418743
8,0.45,-0.04059766489979083,0.3774441182613373,0.21033979952335358,0.2520853579044342,0.3243635892868042,0.35,3,0,0,0,1.016060709953308,3.3411357402801514,55.70718002319336,1.016060709953308,1.0,0.10584682888324959,0,0,0,0,0.16155314366239976,0.0,passthrough,5.9627130736149946e-09,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.10584682888324959,0.294649684|0.309649682|0.166411927|0.105846829|0.151619876|0.162463104,0.414649684|0.429649682|0.286411927|0.225846829|0.271619876|0.282463104,0.414649684|0.429649682|0.286411927|0.225846829|0.271619876|0.282463104,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.097913565|0.0741212281|0.0269265697|-0.0315172808,-0.104468991|0|-0.154043165|-0.227094388|-0.229578134|-0.224122926,1.07412974|1.23859873|0.609518109|0.270414156|0.403827939|0.394212211,0.272708297|0.34918803|0.457692474,0.0579768009|-0.239980161|0.00102699152,0.0029936758801341057
9,0.5,-0.06996949913704004,0.36363109946250916,0.1899341195821762,0.24525214731693268,0.3099174201488495,0.35,3,0,0,0,1.0031006336212158,3.860956907272339,109.65570831298828,1.0031006336212158,1.0,0.09884663838445101,0,0,0,0,0.16155314366239976,0.0,filtered,1.6201013518085232e-08,0,0,12,,predictive_link_3,0,0,1,solved,osqp,0.0,valid,0.09884663838445101,0.28953912|0.304539118|0.163994416|0.0988466384|0.142243833|0.150244433,0.40953912|0.424539118|0.283994416|0.218846638|0.262243833|0.270244433,0.40953912|0.424539118|0.283994416|0.218846638|0.262243833|0.270244433,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.104824887|0.0931801676|0.0504197893|-0.024395539,-0.0999358912|0|-0.143646725|-0.219801896|-0.224009288|-0.222973066,1.05822059|1.21815647|0.617155826|0.268764825|0.395385835|0.353609127,0.275607228|0.3371889|0.457743973,0.0579768009|-0.239980161|0.00102699152,0.003018914721906185
