step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
0,0.05,-0.4157817828327507,0.2347124218940735,0.39226555824279785,0.3469732999801636,0.20551589131355286,0.35,5,0,0,0,0.46331626176834106,9.266325950622559,185.32652282714844,0.52257239818573,1.0,0.19612204921191967,0,0,0,0,0.19612204921191967,0.0,filtered,0.07017785593872637,0,0,12,joint_2_acceleration_lower|joint_5_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.19612204921191967,0.412747345|0.427747345|0.320988672|0.209454981|0.215264407|0.196122049,0.532747345|0.547747345|0.440988672|0.329454981|0.335264407|0.316122049,0.532747345|0.547747345|0.440988672|0.329454981|0.335264407|0.316122049,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0468004132|0.0905445031|0.0937157911|0.0883240796,-0.249965503|0|-0.263855413|-0.276945801|-0.26608114|-0.260551153,1.40102388|1.71098938|1.06689969|0.651418626|0.68869228|0.612261124,0.300207704|0.564570844|0.410686135,0.012975988|-0.297914743|-0.0590172932,0.0029307426884770393
1,0.1,-0.194258541462855,0.17306004464626312,0.37736350297927856,0.34135255217552185,0.14288263022899628,0.35,5,0,0,0,0.7399890422821045,6.803722858428955,134.57691955566406,0.7399885654449463,1.0,0.187708893785398,0,0,0,0,0.19612204921191967,0.0,filtered,9.503961459427212e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.187708893785398,0.400305163|0.415305163|0.310042633|0.200169466|0.206743991|0.187708894,0.520305163|0.535305163|0.430042633|0.320169466|0.326743991|0.307708894,0.520305163|0.535305163|0.430042633|0.320169466|0.326743991|0.307708894,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.085338759|0.168729862|0.175134544|0.146384427,-0.247695625|0|-0.26163352|-0.274830803|-0.262813531|-0.257474252,1.35352503|1.66122065|1.06387577|0.694576923|0.739296978|0.639745751,0.300856441|0.549674928|0.407735348,0.012975988|-0.297914743|-0.0590172932,0.0033440077677369118
2,0.15000000000000002,-0.05804553775808423,0.15079019963741302,0.3577885925769806,0.33739298582077026,0.145003080368042,0.35,5,0,0,0,0.9218026399612427,5.9819488525390625,121.4869155883789,0.9228869080543518,1.0,0.182547835054077,0,0,0,0,0.19612204921191967,0.0,filtered,0.022973607551403295,0,0,12,joint_3_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.182547835054077,0.387979699|0.402979694|0.301135104|0.195027996|0.202614721|0.182547835,0.507979699|0.522979694|0.421135104|0.315027996|0.322614721|0.302547835,0.507979699|0.522979694|0.421135104|0.315027996|0.322614721|0.302547835,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.104639215|0.210739964|0.219379663|0.176175386,-0.245295374|0|-0.258788428|-0.271587965|-0.258466697|-0.254066028,1.30662342|1.61191878|1.0503912|0.719263983|0.771371851|0.652300698,0.301505178|0.534779012|0.40478456,0.012975988|-0.297914743|-0.0590172932,0.002491000108420849
3,0.2,0.020974342778918076,0.15450721979141235,0.33548688888549805,0.33323103189468384,0.14816254377365112,0.35,5,0,0,0,0.9685502648353577,2.908949136734009,88.2745132446289,0.9685502648353577,1.0,0.179063391813295,0,0,0,0,0.19612204921191967,0.0,passthrough,1.141929564082171e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.179063391813295,0.37577769|0.39077769|0.293350431|0.192198294|0.200972494|0.179063392,0.49577769|0.51077769|0.413350431|0.312198294|0.320972494|0.299063392,0.49577769|0.51077769|0.413350431|0.312198294|0.320972494|0.299063392,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.109553437|0.214668508|0.222448612|0.169726419,-0.242755988|0|-0.255339248|-0.267104177|-0.252991516|-0.250560323,1.26035477|1.56311076|1.02761592|0.716357507|0.77334707|0.635419664,0.302153915|0.519883096|0.401833773,0.012975988|-0.297914743|-0.0590172932,0.00265375804156065
4,0.25,0.03203377005326097,0.22491554915905,0.3103971779346466,0.3254863917827606,0.1923483908176422,0.35,5,0,0,0,0.9483641982078552,4.441465377807617,65.1229476928711,0.9483641982078552,1.0,0.17546974286081224,0,0,0,0,0.19612204921191967,0.0,passthrough,1.0972177271290878e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.17546974286081224,0.363706323|0.378706323|0.28601522|0.189863791|0.199828914|0.175469743,0.483706323|0.498706323|0.40601522|0.309863791|0.319828914|0.295469743,0.483706323|0.498706323|0.40601522|0.309863791|0.319828914|0.295469743,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.103000478|0.164971076|0.163325651|0.0949482812,-0.240068116|0|-0.251309665|-0.261287154|-0.246351039|-0.246372249,1.21475718|1.51482529|0.995751691|0.663139085|0.716290268|0.550455004,0.302802652|0.50498718|0.398882985,0.012975988|-0.297914743|-0.0590172932,0.0025539901107549667
5,0.30000000000000004,0.04772276950394366,0.29787468910217285,0.2822166383266449,0.3145376443862915,0.2633821666240692,0.35,5,0,0,0,1.030449628829956,4.85776948928833,51.766448974609375,1.0304489135742188,1.0,0.16850128560562572,0,0,0,0,0.19612204921191967,0.0,filtered,1.2074040031994283e-06,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.16850128560562572,0.35177327|0.366773268|0.27865071|0.18557371|0.196289945|0.168501286,0.47177327|0.486773268|0.39865071|0.30557371|0.316289945|0.288501286,0.47177327|0.486773268|0.39865071|0.30557371|0.316289945|0.288501286,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0984704162|0.125704124|0.115016223|0.0258746142,-0.237221798|0|-0.246688892|-0.253442943|-0.237839837|-0.240618631,1.16987128|1.46709307|0.966384362|0.614556021|0.662336164|0.459261126,0.303451389|0.490091264|0.395932198,0.012975988|-0.297914743|-0.0590172932,0.0024425722658634186
6,0.35000000000000003,0.1132265889706695,0.2989759147167206,0.25220242142677307,0.30421900749206543,0.2630618214607239,0.35,5,0,0,0,1.0421600341796875,2.9004788398742676,96.8860092163086,1.0421597957611084,1.0,0.15861512608917538,0,0,0,0,0.19612204921191967,0.0,filtered,6.360328833622982e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.15861512608917538,0.339986715|0.354986715|0.271391222|0.180012048|0.191081211|0.158615126,0.459986715|0.474986715|0.391391222|0.300012048|0.311081211|0.278615126,0.459986715|0.474986715|0.391391222|0.300012048|0.311081211|0.278615126,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.100726229|0.134991576|0.123974866|0.0326029428,-0.234206441|0|-0.241582738|-0.243165477|-0.2268302|-0.232718643,1.12574042|1.41994686|0.944708381|0.611874291|0.66146951|0.434344804,0.304100126|0.475195348|0.39298141,0.012975988|-0.297914743|-0.0590172932,0.002435430884361267
7,0.4,0.19033750462513127,0.2627384066581726,0.22150516510009766,0.29617616534233093,0.22648003697395325,0.35,5,0,0,0,1.0457686185836792,3.6682779788970947,39.168949127197266,1.0457683801651,1.0,0.1496884043418864,0,0,0,0,0.19612204921191967,0.0,filtered,7.224914995462702e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.1496884043418864,0.328355388|0.343355381|0.264530149|0.175605052|0.187071951|0.149688404,0.448355388|0.463355381|0.384530149|0.295605052|0.307071951|0.269688404,0.448355388|0.463355381|0.384530149|0.295605052|0.307071951|0.269688404,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.104386689|0.164865424|0.157820062|0.0709357672,-0.231010807|0|-0.236146936|-0.230947334|-0.213654397|-0.222419391,1.08241074|1.37342153|0.92636035|0.636338298|0.692453469|0.447269994,0.304748863|0.460299432|0.390030622,0.012975988|-0.297914743|-0.0590172932,0.002401363104581833
8,0.45,0.27009034167930823,0.19893956184387207,0.19133001565933228,0.2910524606704712,0.16658252477645874,0.35,5,0,0,0,0.9976614117622375,3.0140280723571777,64.55654907226562,0.9976614117622375,1.0,0.14333361564636504,0,0,0,0,0.19612204921191967,0.0,passthrough,1.1534528257077019e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14333361564636504,0.316888598|0.331888598|0.258118029|0.173363822|0.185493014|0.143333616,0.436888598|0.451888598|0.378118029|0.293363822|0.305493014|0.263333616,0.436888598|0.451888598|0.378118029|0.293363822|0.305493014|0.263333616,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.107345945|0.201699175|0.200738604|0.12151498,-0.227623|0|-0.230461971|-0.217343807|-0.198829193|-0.210017753,1.03993139|1.32755439|0.90935609|0.677810654|0.74388147|0.48483169,0.3053976|0.445403516|0.387079835,0.012975988|-0.297914743|-0.0590172932,0.0024804696440696716
9,0.5,0.22742068010798744,0.2695937156677246,0.16067935526371002,0.2834008038043976,0.23513488471508026,0.35,5,0,0,0,0.877829372882843,5.5333356857299805,119.87601470947266,0.8778294324874878,1.0,0.14013423262364838,0,0,0,0,0.19612204921191967,0.0,filtered,9.257747970056357e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.14013423262364838,0.305596264|0.320596264|0.25210939|0.173565107|0.186729312|0.140134233,0.425596264|0.440596264|0.37210939|0.293565107|0.306729312|0.260134233,0.425596264|0.440596264|0.37210939|0.293565107|0.306729312|0.260134233,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.107865059|0.165050927|0.15186382|0.0593728344,-0.224030471|0|-0.224562434|-0.20313633|-0.183214091|-0.196006809,0.998354583|1.28238505|0.891740184|0.656175027|0.715566975|0.423902956,0.306046337|0.4305076|0.384129047,0.012975988|-0.297914743|-0.0590172932,0.0024643326178193092
10,0.55,0.25556200136693297,0.2591816186904907,0.12999141216278076,0.276481568813324,0.22657819092273712,0.35,5,0,0,0,0.8267734050750732,6.199855804443359,93.01899719238281,0.8267734050750732,1.0,0.1348165023136509,0,0,0,0,0.19612204921191967,0.0,filtered,6.510831553854182e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1348165023136509,0.29448895|0.30948894|0.246485534|0.172883794|0.186550746|0.134816502,0.41448895|0.42948894|0.366485534|0.292883794|0.306550746|0.254816502,0.41448895|0.42948894|0.366485534|0.292883794|0.306550746|0.254816502,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.111164585|0.163432448|0.145284734|0.0611441545,-0.220220027|0|-0.218511295|-0.187267337|-0.166013944|-0.179030962,0.957735774|1.23795576|0.878595425|0.667700286|0.725473776|0.421379202,0.306695074|0.415611684|0.38117826,0.012975988|-0.297914743|-0.0590172932,0.0025639431551098824
