episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_command_alignment_previous,safety_filter_command_sign_change_rate,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_goal_region_attempted,hierarchical_ik_goal_region_candidate_count,hierarchical_ik_goal_region_sample_count,hierarchical_ik_obstacle_aware_attempted,hierarchical_ik_obstacle_aware_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
3,9065,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_static_revised_ik_goal_region_t005_predictive_retain_terminal_hard_cases_v1,3,4,-322.76888400101177,34.81306314468384,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.618325412273407,12.0,0.33401593565940857,0.0989634320139885,0.0989634320139885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16153966823522514,0.02185136339539895,0.29766360903158784,0.0,0.0,0.0031504688270312426,0.0016325551075472807,0.002726404817561464,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.16153966823522514,1,PLAN_FAILED,ik_not_found,0.19252481393050402,2.6565211500274017,0,0,0,0,-1,nan,nan,,,864,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 864, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.11258904760546498,0,0,nan,nan,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.45574085297994316,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
7,9108,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_static_revised_ik_goal_region_t005_predictive_retain_terminal_hard_cases_v1,3,4,-283.797837378758,13.042271733283997,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.6946653127670288,12.0,0.48032665252685547,0.0397619865834713,0.0397619865834713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30488075274866516,0.019980653701835157,0.2263144259341061,0.0,0.0,0.0030929144898739955,0.0015932064299704507,0.0019467362372476297,0.0,0.0,0.0,nan,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,0.30488075274866516,1,PLAN_FAILED,ik_not_found,0.18089600303210318,2.400591926998459,0,0,0,0,-1,nan,nan,,,864,0,0,0,0,1,0,96,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 2, 'obstacle_contact': 874, 'self_collision': 0}",0.0005329481803646009,876,876,nan,nan,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.4180215339874849,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
11,9138,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_static_revised_ik_goal_region_t005_predictive_retain_terminal_hard_cases_v1,3,4,11.090544356238432,3.0878936797380447,41,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05155935883522034,2.0500000000000003,0.46395978331565857,0.05800520896729899,0.17704971134662628,0,0.0,1.0,1.511204245045421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593902144791375,0.021556343304038775,0.025192362954840064,0.9531439848062468,0.0,0.00402202558272132,0.001929400474537255,0.008906488525454045,0.265530377989862,1.3519232767384226,0.0,nan,0.21594880353589135,-0.03118752696303613,0.8536585365853658,2.293645143508911,32.026729583740234,0,0,0,0.0,0,0.2823653800664721,1,TRACK,direct_path,2.8377864320063964,2.8377864320063964,64,1,1,1,49,1.8792297836569083,0.4594847857952118,0.027664615741452746;0.027772363568479952;0.03231736983492143;0.029610638647477858;0.027155821718763906;0.037494046402239085;0.03260085185403268;0.03370170428810021;0.030948871757147986;0.027403924578462135;0.02387662031039598;0.029083585160161834;0.04096181776326708;0.04572105564332325;0.027759059234574904;0.0395177607603307;0.04325219495582453;0.03614832171062387;0.04202794225209264;0.029260023440258548;0.04695218008403328;0.033178444270870695;0.03593196225510018;0.03674876023100892;0.032627143580065604;0.04228636296182723;0.04208617670378579;0.04319845918109746;0.04044551802164729;0.033542087134389116;0.0316743298616319;0.025954854466811384;0.0283987052481133;0.040229415647231835;0.04107151242701295;0.024108629079600905;0.03178824038703049;0.036260560911725595;0.02942951494153127;0.0470458789700091;0.024223573568740938;0.028397033126030622;0.031140513258600958;0.028161804948685087;0.03947712385537715;0.03186492680815342;0.02771476265740283;0.03282107809733873;0.026697669328863964;0.033915408521923006;0.037374635771692;0.047805903520855175;0.03341601077705347;0.044103919367133225;0.023662836997045193;0.03854740831459706;0.042828945091793996;0.04438752628596605;0.026910085098080502;0.0410778341879496;0.036240327072727986;0.04540441324678602;0.03313101948578756;0.03414863544990425,0.49924081563949585;0.4993351101875305;0.4948933720588684;0.4970279932022095;0.5226290822029114;0.4869017004966736;0.4921557903289795;0.5179890990257263;0.49804794788360596;0.5060576796531677;0.5140811800956726;0.4982505440711975;0.5050853490829468;0.4991442561149597;0.5084092617034912;0.5206860303878784;0.4872993230819702;0.4909076690673828;0.5119396448135376;0.5348219275474548;0.533428966999054;0.5349695682525635;0.5037561058998108;0.4856269955635071;0.4930936098098755;0.4866124987602234;0.48587721586227417;0.4876185655593872;0.5186606049537659;0.5170036554336548;0.49603891372680664;0.5144087672233582;0.5228495001792908;0.48429346084594727;0.49979299306869507;0.5052623748779297;0.4945736527442932;0.4892444610595703;0.4968630075454712;0.4846597909927368;0.5215426087379456;0.5107139348983765;0.4936788082122803;0.5360509157180786;0.4969704747200012;0.5164966583251953;0.5001499056816101;0.49112653732299805;0.5127565264701843;0.4913891553878784;0.48737066984176636;0.48225998878479004;0.5249004364013672;0.48679250478744507;0.5226796269416809;0.4883151054382324;0.5263108611106873;0.49904489517211914;0.5088635683059692;0.5012344121932983;0.4867055416107178;0.4927937388420105;0.5147210955619812;0.5033809542655945,64,0,0,0,0,0,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.023662836997045193,64,64,0.2823653800664721,9.969496478489748e-09,1.0,filtered,0,0,1,0,0,1,1,1,direct_path,2.8377864320063964,0,64,1.0,SUCCESS,1.0,0.0,0.0,0.0,0.0
15,9027,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_static_revised_ik_goal_region_t005_predictive_retain_terminal_hard_cases_v1,3,4,-84.72266416198399,27.0840006172657,52,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05481047183275223,2.6,0.18653449416160583,0.3262651509676988,0.42505326867103577,0,0.0,1.0,1.1432233818001134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012185543279009947,0.1435213038438143,1.5447109000524506,0.9587362706661224,0.0,0.0033999328846290996,0.001610115092122354,0.007711898078783774,0.2132963517215103,0.2648842128423544,0.0,nan,0.14825798396316653,-0.2907511075903107,0.8076923076923077,1.956032395362854,35.90714645385742,1,0,42,2.1,0,0.20013563998893585,1,AVOID_HOLD,direct_path,1.4454056930262595,7.332176763098687,53,1,1,1,52,0.06676927842383094,0.1371852159500122,9.712843885435476e-05;0.0008995759693219739;0.00268901264878287;0.0016607110554313134;0.0033661260243889523;0.0014279705773453193;0.004011256975578987;0.002991131435268071;0.006665441388388266;0.007468803518172941;0.0018669753897833147;0.002851202732413951;0.002529217230879721;0.0031367587654352806;0.0055033059536263845;0.005102333739910465;0.0025625696509295162;0.0006894657381415176;0.0018922268985815391;0.010024024106390934;0.003687308408476122;0.004042419482279888;0.0018751952481637151;0.004463600517810012;0.0025373738916241177;0.0022196679172810734;0.0070989312542846525;0.004187595433143314;0.002811304419735382;0.0022534397677711434;0.003564846496226868;0.0030422879219428943;0.010071307239281744;0.005569993634786649;0.004124142508280966;0.006344647504244162;0.0036777724064875113;0.002262689493809995;0.002570079757581084;0.0021743221989792096;0.0034953613466111137;0.0024233212461485885;0.0036598087556171705;0.003652509977119475;0.006324785313123085;0.003050619812407217;0.00579468683851945;0.004374436401151691;0.0032323240661678507;0.002867073064155073;0.007990276161477737;0.0020468306896271513;0.0053148823818279095,0.13201472163200378;0.13183332979679108;0.13291452825069427;0.13253051042556763;0.13207097351551056;0.13320790231227875;0.13344354927539825;0.13412001729011536;0.12599635124206543;0.12954355776309967;0.13345807790756226;0.1303645521402359;0.1317666620016098;0.13267874717712402;0.13411536812782288;0.13548079133033752;0.12887878715991974;0.13236558437347412;0.13384610414505005;0.12927445769309998;0.13474737107753754;0.1342211365699768;0.1312287449836731;0.12978431582450867;0.1328030675649643;0.1317613273859024;0.1362416297197342;0.13199709355831146;0.13154186308383942;0.1340092420578003;0.12601085007190704;0.13214385509490967;0.12899313867092133;0.12986350059509277;0.13273300230503082;0.1326626092195511;0.12347521632909775;0.13007278740406036;0.13131022453308105;0.13039447367191315;0.12857581675052643;0.1319991499185562;0.13479192554950714;0.13129734992980957;0.13563132286071777;0.13420026004314423;0.1325298249721527;0.1266181468963623;0.13470803201198578;0.12465962022542953;0.13091062009334564;0.13023802638053894;0.1371852159500122,384,0,0,0,0,0,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 41, 'obstacle_clearance': 95, 'obstacle_contact': 0, 'self_collision': 0}",9.712843885435476e-05,390,349,nan,nan,1.0,filtered,0,0,6,5,42,1,1,1,direct_path,0.8733800830086693,0,23,1.0,SUCCESS,0.28846153846153844,0.7115384615384616,0.0,0.0,0.0
19,9107,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_static_revised_ik_goal_region_t005_predictive_retain_terminal_hard_cases_v1,3,4,-11.755468254200203,9.118557780981064,18,1,0,0,0,0,0,,any,0,0,,,nan,0,0.052491333335638046,0.9,0.20202922821044922,0.3434944103161494,0.504471480846405,0,0.0,1.0,1.2360063990373797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013677601719702004,0.1089627713792854,1.6574752849992365,0.9284015562799242,0.0,0.0032030779014651975,0.0015245285467244685,0.007134503600860221,0.24679729921950233,0.3896544890271293,0.0,nan,0.4322589218109622,-0.42839254084367173,0.8333333333333334,2.175539255142212,35.49144744873047,1,0,13,0.65,0,0.1550263288463407,1,AVOID_HOLD,direct_path,1.6374900920782238,3.2044952710857615,65,1,1,1,61,0.6203123704716507,0.18660584092140198,0.0007711341173746338;0.0012059776539646145;0.0013145005184111564;0.000312735592850773;0.00425098559006391;0.0038574713963278632;0.0054220758560041115;0.004676955001464448;0.004881764606731985;0.010621673091129609;0.00364559723609602;0.003903274587778518;0.007829569734438784;0.0024075010486720116;0.001244678412872748;0.003915094339104283;0.0057870179532151945;0.009492399195088163;0.003986669012236514;0.002011406858472034;0.013902832253803144;0.007258796555890159;0.0031420849469642963;0.009191020462460028;0.015057594004272765;0.010328430020038595;0.004540788869259539;0.01346355494048582;0.005868262440495833;0.009340365758578193;0.006895017361341293;0.0051295291169720985;0.013982336365971803;0.005508907829423612;0.00489047996936707;0.0033570743005454187;0.00790817467546995;0.0031744978325464793;0.018261748996545132;0.00421254435747536;0.0026980842879859687;0.0030094991930191537;0.00756640660553264;0.003545376254654471;0.00439798357314051;0.008239399987448022;0.005589700419877291;0.0015241639856778133;0.009628542140307539;0.007500759036414795;0.0042519866034241155;0.004360380132743927;0.0008407381873978503;0.013100002761513789;0.002979154019963524;0.007321120255110502;0.009182682111719034;0.011535164975504249;0.005268375530780766;0.006185882483116593;0.004173001027496084;0.011558080167355031;0.0017086762917603515;0.004250819089557507;0.0065045116322577255,0.18075266480445862;0.18059894442558289;0.1811109483242035;0.18092882633209229;0.18472301959991455;0.17721647024154663;0.18158599734306335;0.17842337489128113;0.17824885249137878;0.18233594298362732;0.18219974637031555;0.18430334329605103;0.1784539520740509;0.1814439296722412;0.18153885006904602;0.1800059974193573;0.1782996952533722;0.18325653672218323;0.1831846535205841;0.1818491518497467;0.1843453347682953;0.18052229285240173;0.18108555674552917;0.17656898498535156;0.1838560700416565;0.17818745970726013;0.18153274059295654;0.18323668837547302;0.18060272932052612;0.18436211347579956;0.18505612015724182;0.18028011918067932;0.17498579621315002;0.18165625631809235;0.18479984998703003;0.18080171942710876;0.17846131324768066;0.18317639827728271;0.17589500546455383;0.17817798256874084;0.1817055642604828;0.1790408492088318;0.18336454033851624;0.18321064114570618;0.18030625581741333;0.1743590235710144;0.1861480474472046;0.179905503988266;0.18122178316116333;0.17484605312347412;0.18272390961647034;0.1812162697315216;0.18143925070762634;0.17613369226455688;0.17880964279174805;0.18251854181289673;0.18530425429344177;0.17629292607307434;0.17879649996757507;0.1823211908340454;0.1774856448173523;0.18660584092140198;0.1800544261932373;0.18130740523338318;0.18019849061965942,128,0,0,0,0,0,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.0003006435608631801,130,130,-1.1063403294056529e-05,0.09559043951591921,1.0,filtered,0,0,2,1,12,1,1,1,direct_path,1.5670051790075377,0,65,1.0,SUCCESS,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0
