episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-86.07817872771794,50.97536757029593,180,1,0,0,0,,,nan,0,0.05363389477133751,9.0,0.15268103778362274,0.252658233170708,0.5341800451278687,0,0.0,0.8555555555555555,0.11947791090512735,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0016425361305098252,0.003601417990608348,0.006243946962058544,0.0010315151367750433,0.001006134713275565,0.0015390491164806817,0.14792718350266418,1.4101691246032715,21.825843811035156,0,0,0,0.0,0,0.19569317308442102
11,6.012893717640122,8.568419054150581,64,1,0,0,0,,,nan,0,0.048450957983732224,3.2,0.2906820476055145,0.12139884463977069,0.34590932726860046,0,0.0,0.71875,0.09461328143901165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09537854562951106,0.003621892537921667,0.005547680892050266,0.001037086156429723,0.0010204626596532762,0.0015401248092530295,0.12003133958205581,1.169118046760559,20.61846923828125,0,0,0,0.0,0,0.16484556805910233
12,-26.196934434312197,30.10543502867222,87,1,0,0,0,,,nan,0,0.05080058425664902,4.3500000000000005,0.15445049107074738,0.32242509808348513,0.5081692337989807,0,0.0,0.9310344827586207,0.07851242340300996,0.0,0.0,0.0,0.0,0.9885057471264368,0.0,0.0,0.0,0.002922661881512828,0.0036173196316793047,0.005069013684988022,0.0010510877673995905,0.0009962907382126513,0.0015449367420769286,0.17969892884808025,1.630937933921814,34.124778747558594,0,0,0,0.0,0,0.292266770010418
13,-129.78167645295383,59.04198359698057,240,0,0,0,0,,,nan,0,0.5067415237426758,12.0,0.1502297818660736,0.24276506869743267,0.5403021574020386,0,0.0,0.9625,0.16944530306226907,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.00022976157574092215,0.003907217174613228,0.00507440697401762,0.0011283923833010098,0.0010915457853116095,0.0016613335814327002,0.07241130229958799,0.889228105545044,15.038077354431152,0,0,0,0.0,0,0.12032721899058416
14,-14.777277360558784,17.34579338878393,70,1,0,0,0,,,nan,0,0.054025255143642426,3.5,0.16181597113609314,0.24205695864345347,0.5515782237052917,0,0.0,0.7,0.037382033179751875,0.0,0.0,0.0,0.0,0.9857142857142858,0.0,0.0,0.0,0.011815990906144075,0.004342121404728719,0.0053975628688931465,0.0012698579313499586,0.001229013635643891,0.0018141580745577811,0.1673740796212639,1.4744610786437988,28.87859344482422,0,0,0,0.0,0,0.19748465780192925
15,-71.68774711371368,35.611024741083384,240,0,0,0,0,,,nan,0,0.29378026723861694,12.0,0.19389411807060242,0.14333518572772544,0.37294864654541016,0,0.0,0.7083333333333334,0.015598729377488697,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.023074205957437283,0.0039958349933537345,0.005922090262174606,0.0011772162979468703,0.0011272985759812097,0.0016641577046054106,0.16220979659507673,1.5337435007095337,43.10346221923828,0,0,0,0.0,0,0.02601818116616858
16,-37.65883215905472,20.80533649493009,240,0,0,0,0,,,nan,0,0.3030758202075958,12.0,0.25491929054260254,0.08428214629335949,0.27996695041656494,0,0.0,0.7375,0.03285926382378559,0.0,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.10491930038340005,0.003778026842822631,0.005824750289320946,0.0011003561162700255,0.001065077776244531,0.0015871091318937639,0.1132636767521035,1.1428898572921753,20.796737670898438,0,0,0,0.0,0,0.24750318340892064
17,-60.75990813778841,41.8873247820884,240,0,0,0,0,,,nan,0,0.21506385505199432,12.0,0.19482217729091644,0.1669501302142938,0.3326415717601776,0,0.0,0.9375,0.19800831944558675,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.04482217754264253,0.003637358301784843,0.005831246264278889,0.001056577591225505,0.0010310911961520712,0.0015252952463924885,0.08216099626927947,0.9046831130981445,19.7490291595459,0,0,0,0.0,0,0.2585228116481846
18,-42.614312951285186,36.43870826251805,240,0,0,0,0,,,nan,0,0.14853240549564362,12.0,0.15970557928085327,0.14405488266299168,0.6176221966743469,0,0.0,0.9458333333333333,0.18032069452273577,0.025,0.025,0.0,0.0,0.95,0.0,0.0,0.004166666666666667,-0.007380895647364244,0.0035744884672264257,0.016330989077687263,0.0010613251205844184,0.0010065442727257808,0.0014840094411435226,0.11950016883978,1.2382127046585083,22.12664222717285,0,0,0,0.0,0,0.23200800270198774
19,-131.2157159209159,64.4888880699873,240,0,0,0,0,,,nan,0,0.3085867762565613,12.0,0.15023651719093323,0.2579252605016033,0.4862018823623657,0,0.0,0.775,0.08993447592306066,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.00023651606427374516,0.00697388150729239,0.036745200864970684,0.002361506506955872,0.0019418679798642795,0.002624287875369191,0.09555180894288545,0.9726044535636902,18.34136962890625,0,0,0,0.0,0,0.4209042768833716
