episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-114.22105968545124,87.37091115862131,115,0,1,1,0,,,nan,1,0.4610385000705719,5.75,-0.0067742858082056046,0.3859315795095071,0.8900386691093445,10,0.08695652173913043,0.8260869565217391,0.128691661672875,0.1391304347826087,0.13043478260869565,0.0,0.008695652173913044,0.8434782608695652,0.0,0.008695652173913044,0.12173913043478261,-0.16360474099798053,0.004784663799016372,0.11056273244321346,0.0011781758993216183,0.0011225023671336796,0.0024570939900434535,0.1381715979103161,1.586815595626831,36.94944763183594,0,0,0,0.0,0,0.19569317308442102
11,-125.44777647823946,86.73683583550155,137,0,1,0,1,5,wrist_1_link,0.0006501062809315925,1,0.4344567060470581,6.8500000000000005,0.004416996147483587,0.2446459587119574,0.8749163746833801,14,0.10218978102189781,0.7956204379562044,0.11757792549251728,0.145985401459854,0.145985401459854,0.0,0.0,0.8467153284671532,0.0,0.0,0.1386861313868613,-0.15231142092339658,0.0041162190469403335,0.00516046117991209,0.0012810785921603225,0.001198422979481899,0.0016076931539569458,0.13776267627186148,1.51777184009552,36.628787994384766,0,0,0,0.0,0,0.16484556805910233
12,-149.19668463927994,98.51547880470753,88,0,1,1,0,,,nan,1,0.5892112851142883,4.4,-0.0014904384734109044,0.45213318666951224,0.861744225025177,16,0.18181818181818182,0.8409090909090909,0.17520843729383728,0.2840909090909091,0.2727272727272727,0.0,0.011363636363636364,0.6704545454545454,0.0,0.011363636363636364,0.2727272727272727,-0.15280336656949448,0.0055647215869447045,0.1409039292484522,0.0013680255717851899,0.0011819991261952302,0.002986337841403755,0.0533285662849349,0.9623578786849976,25.206361770629883,0,0,0,0.0,0,0.292266770010418
13,-54.88697679621518,27.49979374371469,240,0,0,0,0,,,nan,0,0.33863574266433716,12.0,0.20107753574848175,0.11275156003733476,0.27053704857826233,0,0.0,0.9666666666666667,0.13087667781094853,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.051077497842407366,0.004223271816348036,0.006555140018463135,0.0012429399532265962,0.0011745810508728028,0.001776952261570841,0.043785218306584286,0.5220826268196106,9.435287475585938,0,0,0,0.0,0,0.12032721899058416
14,-165.95813795317153,130.47420296631753,240,0,0,0,0,,,nan,0,0.21212708950042725,12.0,0.0762263610959053,0.27900937367230655,0.8377602100372314,20,0.08333333333333333,0.7541666666666667,0.11578295249582003,0.12083333333333333,0.12083333333333333,0.0,0.0,0.8708333333333333,0.0,0.0,0.1375,-0.07379475239250316,0.004048571755023053,0.006099703721702099,0.0011929649976082147,0.0011422479680428903,0.0016851801813269655,0.09781387312881028,1.156223177909851,26.24774742126465,0,0,0,0.0,0,0.19748465780192925
15,-123.75083533289464,37.03159552440047,240,0,0,0,0,,,nan,0,0.46947357058525085,12.0,0.1840314269065857,0.15037758192047476,0.38391298055648804,0,0.0,0.7666666666666667,0.10197786441441542,0.0,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.01300708660933389,0.004247052855013559,0.0062439925968647,0.0012596467859111726,0.001203266403172165,0.0017552185415600737,0.07286259686613145,0.7910727262496948,15.256265640258789,0,0,0,0.0,0,0.02601818116616858
16,-116.0789562648906,21.556992510333657,240,0,0,0,0,,,nan,0,0.39494115114212036,12.0,0.24018120765686035,0.08729573577487221,0.3683575689792633,0,0.0,0.9291666666666667,0.17908516324218607,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.0901812058113737,0.004046108507706473,0.006715176627039909,0.0012075720471329987,0.0011370423366315664,0.0016742096554177503,0.051673845227924176,0.6853495836257935,12.6105375289917,0,0,0,0.0,0,0.24750318340892064
17,-87.68944158178142,60.9055899400264,240,0,0,0,0,,,nan,0,0.1143002137541771,12.0,0.15003933012485504,0.2474248703336343,0.6351307034492493,0,0.0,0.7958333333333333,0.058898275827588234,0.004166666666666667,0.004166666666666667,0.0,0.0,0.9666666666666667,0.0,0.0,0.016666666666666666,-0.0031327675008438194,0.003985502927874526,0.006230422295629978,0.0011715749589105448,0.0011162877936537067,0.0016702822991646825,0.08899600019406838,0.9591218829154968,21.735023498535156,0,0,0,0.0,0,0.2585228116481846
18,-73.2662689952684,34.70224969275296,240,0,0,0,0,,,nan,0,0.4711512625217438,12.0,0.17882268130779266,0.136895614854681,0.49089315533638,0,0.0,0.8291666666666667,0.15499010205935493,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.023195393767476008,0.004098135124271114,0.007929219864308834,0.0011971350060775876,0.001163397473283112,0.001709811055722336,0.07863578639614086,0.816267192363739,15.552775382995605,0,0,0,0.0,0,0.23200800270198774
19,-91.79417585565449,44.73001691326499,240,0,0,0,0,,,nan,0,0.45254507660865784,12.0,0.15395312011241913,0.18177573560581853,0.5063086748123169,0,0.0,0.6,0.008533099918289497,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.003953148971852699,0.003727416682522744,0.0055067287757992744,0.001075734698679298,0.0010499762409987548,0.0015761231343882779,0.12236599322835294,1.3289421796798706,47.108192443847656,0,0,0,0.0,0,0.4209042768833716
