episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
0,-59.33671529034697,55.33463609404862,121,0,1,0,1,4,forearm_link,-0.005744517277779035,1,0.18671394884586334,6.050000000000001,0.07255155593156815,0.2601106588012916,0.886486828327179,4,0.03305785123966942,0.8842975206611571,0.13723547592933968,0.08264462809917356,0.06611570247933884,0.0,0.0,0.9173553719008265,0.0,0.01652892561983471,0.06611570247933884,-0.10889660034559068,0.006666890653389052,0.18537879083305597,0.0011523430628224839,0.0011115064998426713,0.004375497456486068,0.13935955498398336,1.5737709999084473,34.45173263549805,0,0,0,0.0,0,0.09843905129639821
1,-142.00497559019323,67.77076279558241,240,0,0,0,0,,,nan,0,0.5144515037536621,12.0,0.15098291635513306,0.2662435662855084,0.4797719120979309,0,0.0,0.475,0.08806660851074735,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.00016836325224053872,0.004346141424806168,0.010094411671161652,0.0012558596363912026,0.0012132142942088346,0.0018478701512018839,0.11072666690840076,1.097999930381775,20.025875091552734,0,0,0,0.0,0,0.13371146228507835
2,20.471481686007188,3.6567562222480774,17,1,0,0,0,,,nan,0,0.05031071603298187,0.8500000000000001,0.26894012093544006,0.19126971241305857,0.24092698097229004,0,0.0,0.8235294117647058,0.012220778668096151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10160963044611179,0.004438120543080217,0.00474966038018465,0.0012876099961645464,0.001257097622489228,0.001863108345252626,0.25033710195737724,2.112423896789551,52.20146179199219,0,0,0,0.0,0,0.16312204921191964
3,-103.29320026505782,45.21123353391886,240,0,0,0,0,,,nan,0,0.11587764322757721,12.0,0.17163056135177612,0.18217880534163367,0.4466594159603119,0,0.0,0.7,0.07501061853312976,0.0,0.0,0.0,0.0,0.9666666666666667,0.0,0.0,0.0,0.021630545380708938,0.004063347156625241,0.006232541985809803,0.0011981136165559291,0.001148774354563405,0.0016883726697415114,0.08925836239941418,1.071207880973816,23.391544342041016,0,0,0,0.0,0,0.4223417839300353
4,-96.18111956830072,70.43198414519429,240,0,0,0,0,,,nan,0,0.26308295130729675,12.0,0.15241147577762604,0.27751290790426236,0.5002192258834839,0,0.0,0.9125,0.12160146439893853,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.00036980380275655755,0.004946261128255477,0.007357963360846043,0.0015208118362352251,0.001444001728668809,0.0019474864782144626,0.09075236114052435,1.0144435167312622,25.909194946289062,0,0,0,0.0,0,0.35910757761180145
5,-85.02387722188442,31.952031765133142,240,0,0,0,0,,,nan,0,0.5965459942817688,12.0,0.19723863899707794,0.1269632878402869,0.4087556302547455,0,0.0,0.6333333333333333,0.07634592763765118,0.004166666666666667,0.004166666666666667,0.0,0.0,0.9375,0.0,0.0,0.0,0.047238618362997004,0.004563184129074216,0.0078296372666955,0.0013750255457125604,0.0013048633739041785,0.0018518918116266529,0.061741780400431406,0.9230039715766907,25.087711334228516,0,0,0,0.0,0,0.18552869589620247
6,-93.02686422068928,53.9296018499881,240,0,0,0,0,,,nan,0,0.22966793179512024,12.0,0.16533531248569489,0.20701280191230279,0.5322564840316772,0,0.0,0.8708333333333333,0.05725339511698026,0.0,0.0,0.0,0.0,0.9708333333333333,0.0,0.0,0.0,0.0153353160870566,0.0036898582242429257,0.006052299402654171,0.0010692611802369356,0.0010348179455225667,0.0015603198863876364,0.14561232661362739,1.4516587257385254,44.670204162597656,0,0,0,0.0,0,0.4059506960307865
7,-68.65898910614966,62.16286736726761,18,0,1,1,0,,,nan,1,0.3534010052680969,0.9,-0.003977044019848108,0.8199520707130432,0.8588609099388123,13,0.7222222222222222,1.0,0.5471793588099869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1726325042459695,0.003148457190642754,0.004519674926996231,0.001207699016150501,0.0011492700626452763,0.000763357203039858,0.0,0.0,0.0,0,0,0,0.0,1,-0.0024390013154703405
8,-148.34051497242123,107.94341830909252,240,0,0,0,0,,,nan,0,0.31217631697654724,12.0,0.07747427374124527,0.2572543239686638,0.8567807078361511,14,0.058333333333333334,0.7125,0.16035512142358624,0.10833333333333334,0.10833333333333334,0.0,0.0,0.8875,0.0,0.0,0.09583333333333334,-0.07262748785826914,0.004021011133833478,0.0057876212522387505,0.001228789915330708,0.0011698214531255266,0.0015937649373275538,0.12485032208108654,1.2728174924850464,24.16737174987793,0,0,0,0.0,0,0.010157300323719337
9,-109.43516741935831,37.00957350246608,240,0,0,0,0,,,nan,0,0.5645820498466492,12.0,0.1860467791557312,0.1421154127223417,0.45535701513290405,0,0.0,0.8791666666666667,0.09869333737945259,0.0,0.0,0.0,0.0,0.9125,0.0,0.0,0.0,0.012877414611085797,0.004096194880548865,0.015987041406333447,0.0012023078432927528,0.0011498252511955797,0.0017162729986011983,0.09522399037765959,1.017785906791687,15.771180152893066,0,0,0,0.0,0,0.12012440983329378
