episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-89.55612348006876,54.17493634857237,240,0,0,0,0,,,nan,0,0.19392360746860504,12.0,0.13029399514198303,0.209983419906348,0.7021893858909607,0,0.0,0.9291666666666667,0.1644215710291384,0.07083333333333333,0.07083333333333333,0.0,0.0,0.875,0.0,0.0,0.058333333333333334,-0.019762981817090325,0.004217388965965559,0.007284700870513916,0.0012806806364096702,0.0012025043756390612,0.0017047146800905466,0.11149314914752419,1.2101140022277832,25.12847328186035,0,0,0,0.0,0,0.19569317308442102
11,-4.242961745785998,18.853299133479595,77,1,0,0,0,,,nan,0,0.0502542145550251,3.85,0.20331203937530518,0.21757583397549468,0.40046173334121704,0,0.0,0.7532467532467533,0.014356096199333201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01976406447232218,0.004160194609362584,0.006059453822672367,0.0012266325776453142,0.0011644866075608638,0.0017398616371603756,0.18887761888372434,1.7489159107208252,47.12857437133789,0,0,0,0.0,0,0.16484556805910233
12,-181.58126471735616,76.57729685306549,240,0,0,0,0,,,nan,0,0.5439662337303162,12.0,0.15369874238967896,0.28646764550358056,0.5924455523490906,0,0.0,0.8125,0.13659079285411455,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.0003695919129490244,0.004431312015124907,0.005961754359304905,0.001322341322277983,0.0012520654631468157,0.0018266576807945967,0.14372108659396568,1.2947766780853271,26.348388671875,0,0,0,0.0,0,0.292266770010418
13,-40.050918974191255,16.259911470115185,240,0,0,0,0,,,nan,0,0.11648992449045181,12.0,0.28009167313575745,0.06631693709641695,0.19131745398044586,0,0.0,0.525,0.03168968258041666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11166614057573424,0.003943883259004603,0.021033058874309063,0.001142487364510695,0.0011603761192721625,0.0016142891525911787,0.06843833029658224,0.7138820290565491,12.998531341552734,0,0,0,0.0,0,0.12032721899058416
14,-224.80060179022428,137.44347687251866,240,0,0,0,0,,,nan,0,0.25130870938301086,12.0,0.07402593642473221,0.297673377317066,0.8402917981147766,21,0.0875,0.8083333333333333,0.13196944380464917,0.11666666666666667,0.11666666666666667,0.0,0.0,0.8666666666666667,0.0,0.0,0.12916666666666668,-0.07598738368044078,0.0037823197121421496,0.0060281651094555855,0.0011239491519518196,0.001070609576224039,0.0015618358777525524,0.13144440352916717,1.3444550037384033,30.10162353515625,0,0,0,0.0,0,0.19748465780192925
15,-94.16220386544694,48.74452870339155,240,0,0,0,0,,,nan,0,0.4781540036201477,12.0,0.18629047274589539,0.19317791216696303,0.5041998624801636,0,0.0,0.7375,0.062020891289403045,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.02100855381967895,0.003998319284679989,0.006619847379624844,0.001171429626022776,0.0011273333065522214,0.0016721092785398166,0.1637980131820465,1.6376394033432007,51.12987518310547,0,0,0,0.0,0,0.02601818116616858
16,-56.88880980905981,27.440584734082222,240,0,0,0,0,,,nan,0,0.09338266402482986,12.0,0.2112548053264618,0.1090632829659929,0.4397472143173218,0,0.0,0.4125,0.018379861545494838,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.061254813546369774,0.003820384320958207,0.005371716804802418,0.0011086696991696953,0.0010741175850853325,0.0016114355142538745,0.13350382704132546,1.2818242311477661,34.01408004760742,0,0,0,0.0,0,0.24750318340892064
17,-66.91359193306731,50.855241131037474,240,0,0,0,0,,,nan,0,0.12993623316287994,12.0,0.1503177136182785,0.20042696778352062,0.4997192621231079,0,0.0,0.675,0.05907010128261055,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.0003177104334317893,0.004183554626069963,0.00678030401468277,0.0012262555460135142,0.001187663630116731,0.0017411856058364113,0.14636070060466105,1.456873893737793,34.9199333190918,0,0,0,0.0,0,0.2585228116481846
18,-72.15724458385851,54.969151221215725,240,0,0,0,0,,,nan,0,0.214351624250412,12.0,0.08960210531949997,0.1567449677735567,0.8491856455802917,5,0.020833333333333332,0.6125,0.06256925068228866,0.05416666666666667,0.05416666666666667,0.0,0.0,0.9375,0.0,0.0,0.04583333333333333,-0.07210663854213267,0.004116203717421741,0.005267459899187088,0.0012163373408839106,0.001158434854975591,0.0017125426597582797,0.10436521376638362,1.230033040046692,31.284887313842773,0,0,0,0.0,0,0.23200800270198774
19,-62.85398491050955,45.26773380301893,240,0,0,0,0,,,nan,0,0.1783980429172516,12.0,0.16129924356937408,0.18256184832037736,0.5308904647827148,0,0.0,0.6291666666666667,0.007038599263536145,0.0,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,0.01096146964905706,0.0040088026706750195,0.006591126322746277,0.0011834745023710032,0.0011395626546194155,0.001658966908386598,0.19550210425319772,1.7262980937957764,37.724910736083984,0,0,0,0.0,0,0.4209042768833716
