episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-69.82698673622366,48.0224639903754,240,0,0,0,0,,,nan,0,0.10890839993953705,12.0,0.15368454158306122,0.1931828153397267,0.5252777338027954,0,0.0,0.875,0.13165782918009006,0.0,0.0,0.0,0.0,0.9291666666666667,0.0,0.0,0.0,0.0036845255729484883,0.003781460093644758,0.005952115170657635,0.001093762080805997,0.001057382191841801,0.0016038774202267328,0.09637853973157083,1.0134541988372803,17.730134963989258,0,0,0,0.0,0,0.334169197898865
11,-182.67864791141224,90.67115082778037,240,0,0,0,0,,,nan,0,0.4493035078048706,12.0,0.033408474177122116,0.24120024885827054,0.8669153451919556,9,0.0375,0.7125,0.10925093891955437,0.058333333333333334,0.05416666666666667,0.0,0.0,0.9,0.0,0.004166666666666667,0.05416666666666667,-0.13325481538351935,0.004523204639554024,0.11977676674723625,0.0011654663714580238,0.0011260826024226845,0.0022036191619311768,0.11607545008106777,1.2903841733932495,26.74138641357422,0,0,0,0.0,0,0.06852872226822568
12,-29.068620441592152,36.88633975945413,161,1,0,0,0,,,nan,0,0.047020964324474335,8.05,0.18152235448360443,0.2132173505096887,0.4763967990875244,0,0.0,0.7453416149068323,0.03339122783849644,0.0,0.0,0.0,0.0,0.9813664596273292,0.0,0.0,0.0,0.031522357952435714,0.004303063196563942,0.007189342752099037,0.0012632277071105767,0.0012033002173400813,0.0018061687764914138,0.15834254033354497,1.4845448732376099,26.302589416503906,0,0,0,0.0,0,0.11192052189527743
13,3.8812526260966607,15.509664237499237,53,1,0,0,0,,,nan,0,0.05401328206062317,2.6500000000000004,0.18773959577083588,0.2726009912648291,0.35795357823371887,0,0.0,0.7735849056603774,0.06742138714421102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03773958395442947,0.004213072605571657,0.005214706063270569,0.0012345435624977327,0.0011865664800664163,0.0017628048037020665,0.1336749697209529,1.2472108602523804,21.5227108001709,0,0,0,0.0,0,0.12455314366239975
14,-0.10524174294757671,14.77625047415495,120,1,0,0,0,,,nan,0,0.051035527139902115,6.0,0.2823452055454254,0.11815871090317766,0.20270086824893951,0,0.0,0.55,0.02047072238104531,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.13234523039950374,0.004070496954955161,0.005335879512131214,0.001160436503899594,0.001137434698951741,0.0017445455382888516,0.10995601545243214,1.0897648334503174,17.541648864746094,0,0,0,0.0,0,0.3457589656862665
15,-3.7820783107788536,17.305833116173744,68,1,0,0,0,,,nan,0,0.03935465216636658,3.4000000000000004,0.17211781442165375,0.24526315752197714,0.45270949602127075,0,0.0,0.9264705882352942,0.05813530595737876,0.0,0.0,0.0,0.0,0.9558823529411765,0.0,0.0,0.0,0.02460323214581714,0.0038829733864130344,0.005132418125867844,0.0011133531053714892,0.0010788914309266735,0.0016635408049778028,0.16621440128587625,1.469343900680542,29.264314651489258,0,0,0,0.0,0,0.18125932020379054
16,-163.84614251261968,46.48828596808016,240,0,0,0,0,,,nan,0,0.7366267442703247,12.0,0.17264577746391296,0.1841947986589124,0.462971955537796,0,0.0,0.8875,0.13443134943124554,0.0,0.0,0.0,0.0,0.8958333333333334,0.0,0.0,0.0,0.008454546218236408,0.004111773823387921,0.0060066040605306625,0.0011744034049722056,0.0011372611741535365,0.0017716212586189309,0.11190896551900854,1.1014763116836548,20.597084045410156,0,0,0,0.0,0,0.3066689396179114
17,-82.45088166616615,41.12696634978056,240,0,0,0,0,,,nan,0,0.2252189815044403,12.0,0.15229469537734985,0.15752189639800537,0.4495444595813751,0,0.0,0.8833333333333333,0.15210536528192528,0.0,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.0014306627468035626,0.005363239413903405,0.03231649287045002,0.0014542806389120718,0.0017045755754224955,0.002175542882954081,0.09189602470723912,0.9116946458816528,18.808204650878906,0,0,0,0.0,0,0.12954257137751987
18,-51.980776491380695,32.74503904208541,157,1,0,0,0,,,nan,0,0.051670610904693604,7.8500000000000005,0.16425661742687225,0.1974656417918433,0.5461692214012146,0,0.0,0.8535031847133758,0.0588238877570309,0.0,0.0,0.0,0.0,0.9872611464968153,0.0,0.0,0.0,0.01425659630345702,0.004761365817705537,0.024591957218945026,0.0013220490365745915,0.0015824999197558234,0.0018284387091637418,0.13580238713532877,1.3920446634292603,27.824392318725586,0,0,0,0.0,0,0.3600187667836142
19,-68.46800756551882,59.69254070520401,19,0,1,0,1,6,wrist_2_link,0.0012946368851537585,1,0.4222579300403595,0.9500000000000001,0.004766540601849556,0.7922988847682351,0.8674679398536682,12,0.631578947368421,1.0,0.4693576316577303,1.0,0.9473684210526315,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.8947368421052632,-0.15535197847750543,0.011003844489000346,0.15217098034918308,0.0012413177541212032,0.00130820999804296,0.00842517305557665,0.0,0.0,0.0,0,0,0,0.0,0,0.02457604513422132
