episode,reward,cost,length,success,collision,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,mean_action_variation,rms_acceleration,rms_jerk
0,-9.753074225561008,23.426471069455147,104,1,0,0,0.04664495214819908,5.2,0.17435003817081451,0.21276980029562345,0.539109468460083,0,0.0,0.75,0.017621369984542893,0.0,0.0,0.0,0.0,0.9519230769230769,0.0,0.05435005851888505,0.004287111510236103,0.16135547809804288,1.5355669260025024,42.309329986572266
1,-73.35755676812965,63.308777660131454,48,0,1,1,0.3473164439201355,2.4000000000000004,0.1078014001250267,0.4904859938348333,0.8309161067008972,10,0.20833333333333334,0.875,0.08791365324135118,0.0,0.0,0.0,0.0,0.9375,0.2708333333333333,-0.03286532427851213,0.0033203565787213543,0.14348074933514,1.3817107677459717,29.79555892944336
2,-99.19765497637526,55.34636088646948,240,0,0,0,0.15708456933498383,12.0,0.12466876953840256,0.22109384966703752,0.6787327527999878,0,0.0,0.5875,0.045329295447296046,0.0,0.0,0.0,0.0,0.9625,0.0,0.004668754102054362,0.002674382544743518,0.05874733216381477,0.6318905353546143,11.90291976928711
3,-26.764348387900238,23.559605695307255,65,0,1,1,0.20860370993614197,3.25,0.1543901413679123,0.21993057441252928,0.6396227478981018,0,0.0,0.6307692307692307,0.011268477105557083,0.0,0.0,0.0,0.0,1.0,0.0,0.021942782177084175,0.0030339596793055533,0.1257083864452747,1.2119172811508179,19.501550674438477
4,-177.49225497534314,180.91915210150182,154,1,0,0,0.048748929053545,7.7,0.0982828438282013,0.4002601390510991,0.8411677479743958,39,0.2532467532467532,0.6363636363636364,0.042018924082188255,0.0,0.0,0.0,0.0,0.9805194805194806,0.3051948051948052,-0.04985397345627904,0.0028525656693941586,0.107391609967529,1.1019539833068848,22.599040985107422
