episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-81.04545795889787,39.36310460790992,240,0,0,0,0,,,nan,0,0.19964130222797394,12.0,0.1584366261959076,0.1587755400997897,0.5782802700996399,0,0.0,0.6958333333333333,0.07951330961503794,0.0,0.0,0.0,0.0,0.9541666666666667,0.0,0.0,0.0,0.008436647177146123,0.004849034272289525,0.007646230980753899,0.001418124558404088,0.0013722638987625638,0.002024997378854702,0.1617699598039811,1.5448640584945679,49.35511779785156,0,0,0,0.0,0,0.334169197898865
11,-267.2180420750011,82.35333927720785,240,0,0,0,0,,,nan,0,0.6724252104759216,12.0,0.03035769797861576,0.19721718614455314,0.8720441460609436,10,0.041666666666666664,0.95,0.21721343601101242,0.08333333333333333,0.08333333333333333,0.0,0.0,0.8625,0.0,0.0,0.0625,-0.12886854138173817,0.004864458281857272,0.009007229469716549,0.0014636635469893614,0.0013915122409040729,0.0019757163206425804,0.11988021683258315,1.2431447505950928,23.154342651367188,0,0,0,0.0,0,0.06852872226822568
12,-94.11321231922359,67.5126219522208,240,0,0,0,0,,,nan,0,0.1379605531692505,12.0,0.16195277869701385,0.24908860813981543,0.5480956435203552,0,0.0,0.775,0.041022093046372395,0.0,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.008693222742269108,0.00500486462454622,0.006890721619129181,0.0014933157518195609,0.0014209962993239364,0.0020560850544522205,0.19747157040207336,1.766036033630371,35.75667190551758,0,0,0,0.0,0,0.11192052189527743
13,-66.45219139686863,34.29408193938434,240,0,0,0,0,,,nan,0,0.27724558115005493,12.0,0.17275282740592957,0.13387675428918253,0.44994890689849854,0,0.0,0.7875,0.05969888189554816,0.0,0.0,0.0,0.0,0.9875,0.0,0.0,0.0,0.00723993218276861,0.004501244150257359,0.007617265917360783,0.0013247331216310462,0.0012735039150963228,0.0018724124218958119,0.10885027839879816,1.1653661727905273,18.626060485839844,0,0,0,0.0,0,0.12455314366239975
14,-49.56624374935986,37.48155003413558,240,0,0,0,0,,,nan,0,0.28784990310668945,12.0,0.17738541960716248,0.14853932086843996,0.4082939624786377,0,0.0,0.6208333333333333,0.051065655522471734,0.0,0.0,0.0,0.0,0.9291666666666667,0.0,0.0,0.0,0.02445571777381586,0.004930728355733057,0.008998253382742405,0.0014756145110974709,0.0013929798267781734,0.002028545186234017,0.1405349070051064,1.3436776399612427,29.651676177978516,0,0,0,0.0,0,0.3457589656862665
15,-66.40714772908123,49.524628607556224,240,0,0,0,0,,,nan,0,0.22457513213157654,12.0,0.151802659034729,0.1954468807283168,0.5010150074958801,0,0.0,0.6041666666666666,0.019998542195038865,0.0,0.0,0.0,0.0,0.9875,0.0,0.0,0.0,0.0018026678866519263,0.005084952677134424,0.008477236144244671,0.0015248823755731186,0.0014428564153301218,0.0020825216779485345,0.14597155591472982,1.3912311792373657,27.839305877685547,0,0,0,0.0,0,0.18125932020379054
16,-135.5412943717418,34.9983374401927,240,0,0,0,0,,,nan,0,0.4828426241874695,12.0,0.1916578710079193,0.13980737822906425,0.35112789273262024,0,0.0,0.9208333333333333,0.10703248319269158,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.04163058520013832,0.0050597369787283245,0.006834559142589569,0.0014990763001454374,0.0014412697482233247,0.0020848959412736196,0.08367349565572416,0.9750197529792786,23.2639217376709,0,0,0,0.0,0,0.3066689396179114
17,-204.13339471704415,197.9306219369173,151,1,0,0,0,,,nan,0,0.048929449170827866,7.550000000000001,0.033241696655750275,0.41513987438173483,0.8386955857276917,44,0.2913907284768212,0.8344370860927153,0.2456380490906357,0.33112582781456956,0.32450331125827814,0.0,0.0,0.6688741721854304,0.0,0.006622516556291391,0.3509933774834437,-0.11676534819313086,0.00617584917965709,0.222710189409554,0.0014998908370535895,0.001440503400139856,0.0032004984034015643,0.09532405271978173,1.225298523902893,32.07109069824219,0,0,0,0.0,0,0.12954257137751987
18,-353.0170747773519,215.58725119568408,240,0,0,0,0,,,nan,0,0.31214162707328796,12.0,0.04191078990697861,0.34703531882259997,0.8368895053863525,43,0.17916666666666667,0.9666666666666667,0.26533198406818104,0.20416666666666666,0.2,0.0,0.004166666666666667,0.7875,0.0,0.004166666666666667,0.225,-0.10809497838746024,0.00580427215512221,0.18773322366178036,0.001499836895770083,0.00144084426574409,0.002828816615510732,0.07528251821640879,1.0381044149398804,24.76736068725586,0,0,0,0.0,0,0.3600187667836142
19,-68.46800756551882,59.69254070520401,19,0,1,0,1,6,wrist_2_link,0.0012946368851537585,1,0.4222579300403595,0.9500000000000001,0.004766540601849556,0.7922988847682351,0.8674679398536682,12,0.631578947368421,1.0,0.4277538555066127,1.0,0.9473684210526315,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.8947368421052632,-0.15535197847750543,0.01298759696318915,0.18792079109698534,0.0013585249452214491,0.001302254435263182,0.010295796502185496,0.0,0.0,0.0,0,0,0,0.0,0,0.02457604513422132
