step,total_steps,episode,reset_seed,reset_source,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
541000,720000,397,1313948962,random,2,-0.5184882339937804,0.0634000226855278,-1.2759952109853365,0.13320423662662506,0.0634000226855278,0.4000546634197235,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,21000
541500,720000,406,1324915036,random,15,0.014365248927407842,0.07878629863262177,1.0861196176432157,1.164434939622879,0.07878629863262177,0.380848228931427,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,21500
542000,720000,415,9047,focused,121,-0.06956586936278605,0.03750016912817955,-4.515232610814494,4.244658388197422,0.03750016912817955,0.5475581884384155,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,22000
542500,720000,424,9417041,random,11,20.683205423350653,0.05300867557525635,24.74426498760238,0.6299221068620682,0.05300867557525635,0.429013729095459,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,22500
543000,720000,443,1073350591,random,4,-0.07819079823499697,0.26515892148017883,-0.3650845543164716,0.7743465676903725,0.26515892148017883,0.5373806953430176,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,23000
543500,720000,466,9199,focused,59,-0.6171702237892928,0.34737342596054077,-47.144763309139655,23.92446595430374,0.34737342596054077,0.16897881031036377,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,23500
544000,720000,487,720034889,random,27,-0.004945322550922671,0.10375012457370758,-0.44044935567088184,2.6964647509157658,0.10375012457370758,0.4196096658706665,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,24000
544500,720000,502,1074147952,random,7,-0.3265620293880465,0.33027946949005127,-5.215579921462839,1.825813427567482,0.33027946949005127,0.4368700087070465,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,24500
545000,720000,532,9161,focused,53,0.15412394538856183,0.024156825616955757,-0.6738641610094647,1.7924943808466196,0.024156825616955757,0.5991787910461426,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,25000
545500,720000,544,412925104,random,174,-0.9147230273724044,0.2832567095756531,-132.519455001376,66.19963696599007,0.2832567095756531,0.19469107687473297,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,25500
546000,720000,556,1703389405,random,224,-0.5488812483084121,0.08004779368638992,-142.51391368583214,61.98121314495802,0.08004779368638992,0.36462050676345825,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,26000
546500,720000,564,9056,focused,153,-0.09411822795506651,0.08969741314649582,-34.836164332364326,16.076470024883747,0.08969741314649582,0.3480369448661804,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,26500
547000,720000,577,9152,focused,17,-0.2668126484863848,0.022225765511393547,2.3548134482329908,0.39674423448741436,0.022225765511393547,0.6273784041404724,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,27000
547500,720000,592,1139170026,random,22,-0.02954527452273359,0.3471275568008423,-11.975171013170831,8.95893982052803,0.3471275568008423,0.1690675914287567,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,27500
548000,720000,599,1434638403,random,205,-0.7732598669424784,0.08970527350902557,-150.8305562322224,43.875079311430454,0.08970527350902557,0.34802430868148804,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,28000
548500,720000,607,984485582,random,35,-0.6497054744999098,0.30970531702041626,-23.727245459411247,11.120708227157593,0.30970531702041626,0.18340985476970673,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,28500
549000,720000,613,1414878931,random,3,0.3388297501509473,0.0464557521045208,0.5086933223710607,0.14186780899763107,0.0464557521045208,0.45167970657348633,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,29000
549500,720000,623,9047,focused,59,-0.2479815904491224,0.03862074762582779,-0.39970564272661724,2.15438568405807,0.03862074762582779,0.5475581884384155,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,29500
550000,720000,632,9084,focused,28,0.26868262399029097,0.07590422034263611,1.2932849248580789,2.236503593623638,0.07590422034263611,0.42243045568466187,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,30000
550500,720000,640,9100,focused,170,-0.7902771385299642,0.149737149477005,-68.82261768808797,33.695394448935986,0.149737149477005,0.3009597063064575,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,30500
551000,720000,650,1871142767,random,94,-0.7501522975625057,0.27144235372543335,-63.49697324821125,18.761745780706406,0.27144235372543335,0.20009462535381317,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,31000
551500,720000,657,800127651,random,21,-0.7688050961433927,0.5042418241500854,-4.934551431382193,5.370744198560715,0.5042418241500854,0.20114853978157043,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,31500
552000,720000,661,9189,focused,13,0.7834248918792445,0.03579038381576538,4.43948418973732,0.600911945104599,0.03579038381576538,0.5012459754943848,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,32000
552500,720000,669,9161,focused,79,0.09985744669319152,0.024990111589431763,-4.136977916556891,2.6139697935432196,0.024990111589431763,0.5995112657546997,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,32500
553000,720000,674,624448128,random,4,-0.3838187985999366,0.14058052003383636,-2.6899979004571932,0.45878951251506805,0.14058052003383636,0.5128405094146729,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,33000
553500,720000,685,9058,focused,108,0.07980310616803535,0.042319685220718384,-3.543664712386524,4.610633302479982,0.042319685220718384,0.47894787788391113,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,33500
554000,720000,711,1538817567,random,18,0.4676996168236013,0.03789214789867401,3.850672437798294,1.1003490649163723,0.03789214789867401,0.4897232949733734,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,34000
554500,720000,725,1314634318,random,26,-1.330836087215808,0.501386284828186,-35.51417159784042,18.81918156147003,0.501386284828186,0.1232968345284462,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,34500
555000,720000,729,1022855982,random,232,-1.5275455318260154,0.06527489423751831,-224.14101830036617,11.483692787587643,0.06527489423751831,0.5184003710746765,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,35000
555500,720000,745,9199,focused,46,-1.0469550877782308,0.49908673763275146,-40.411183024583316,19.906481236219406,0.49908673763275146,0.147606760263443,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,35500
556000,720000,749,229641350,random,218,-0.8373523205788115,0.0368645004928112,-148.37551782564046,36.24022186361253,0.0368645004928112,0.6260275840759277,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,36000
556500,720000,766,9024,focused,144,-0.24774434567924913,0.02326044626533985,-27.77257621733629,8.664850754663348,0.02326044626533985,0.6114511489868164,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,36500
557000,720000,775,1690210787,random,51,-0.4263639055880879,0.060008902102708817,-32.265679607175635,13.06833216547966,0.060008902102708817,0.4370764195919037,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,37000
557500,720000,794,9034,focused,18,0.5144160399921391,0.03810354694724083,2.5544979959390424,0.8298483714461327,0.03810354694724083,0.539318323135376,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,37500
558000,720000,801,970338793,random,12,-0.25548162801812113,0.5202189087867737,-2.4692852518096364,3.972631089389324,0.5202189087867737,0.26631489396095276,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,38000
558500,720000,804,2006952043,random,11,0.012576847655855095,0.05880747362971306,-3.85359470730193,1.2107332907617092,0.05880747362971306,0.4120015799999237,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,38500
559000,720000,815,1230984426,random,9,0.18745040496697524,0.06245720759034157,0.5940954367132266,0.7053925581276417,0.06245720759034157,0.44636279344558716,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,39000
559500,720000,818,461917011,random,114,-1.4286144395784257,0.030840106308460236,-88.05303392556944,18.88561901077628,0.030840106308460236,0.5337646007537842,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,39500
560000,720000,826,1926845408,random,222,-0.6030261511046604,0.046570613980293274,-119.29004676854568,49.7678491435945,0.046570613980293274,0.45124319195747375,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,40000
560500,720000,835,9084,focused,128,-0.06686736494317252,0.06860877573490143,-15.141036274296102,7.022413436323404,0.06860877573490143,0.4563989043235779,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,40500
561000,720000,845,681284175,random,31,-0.7560909269919378,0.3660723567008972,-18.97127547229422,12.1090776771307,0.3660723567008972,0.18001163005828857,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,41000
561500,720000,849,9096,focused,11,0.09721983405404355,0.0894833579659462,-0.3916556650793275,1.3141595758497715,0.0894833579659462,0.4256570339202881,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,41500
562000,720000,857,9056,focused,12,0.42025612200117757,0.1171995997428894,1.3009679839838866,1.5474239140748978,0.1171995997428894,0.31830281019210815,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,42000
562500,720000,874,9063,focused,51,-0.028944495289611155,0.04214944317936897,-0.8088746171237597,2.396930754184723,0.04214944317936897,0.46930816769599915,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,42500
563000,720000,891,28338318,random,42,-0.37799246495040395,0.19849710166454315,-14.339299433317525,9.267135076224804,0.19849710166454315,0.2835797965526581,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,43000
563500,720000,906,1197639205,random,18,20.508978918429218,0.1264931857585907,23.965450725456833,1.8208909556269646,0.1264931857585907,0.46752992272377014,1,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,43500
564000,720000,916,9012,focused,105,0.2554299539360363,0.026704244315624237,-4.162118527745822,3.7541682068258524,0.026704244315624237,0.5699056386947632,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,44000
564500,720000,919,9084,focused,107,0.0020400621959281995,0.055334120988845825,-10.572177651125994,6.316811598837376,0.055334120988845825,0.4294370412826538,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,44500
565000,720000,930,9152,focused,10,0.2732564690122326,0.022648688405752182,2.9395841206001077,0.23847027122974396,0.022648688405752182,0.6206108331680298,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,45000
565500,720000,943,1460494982,random,12,0.10928507570174809,0.029989179223775864,-2.3620499569823807,0.6490205898880959,0.029989179223775864,0.5403632521629333,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,45500
566000,720000,955,9047,focused,56,0.012102895641691716,0.029113154858350754,1.2479908636398378,2.018495509400964,0.029113154858350754,0.5475581884384155,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,46000
566500,720000,960,792796320,random,29,-0.47600182201096486,0.034166086465120316,-13.856600060388415,3.008196484297514,0.034166086465120316,0.5109766125679016,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,46500
567000,720000,967,9161,focused,198,-0.3904295466428519,0.024271896108984947,-14.26312048426511,6.144804425537586,0.024271896108984947,0.5976905226707458,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,47000
567500,720000,975,9161,focused,131,-0.16018424590761363,0.024479184299707413,-7.944477105566976,4.153068611398339,0.024479184299707413,0.5950552225112915,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,47500
568000,720000,987,29054141,random,19,0.007245353559890727,0.06014711782336235,3.4091581180987296,1.2381078153848648,0.06014711782336235,0.40839213132858276,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,48000
568500,720000,1002,215821625,random,11,-0.25908401168745315,0.13180431723594666,-3.9012315749352164,1.6080943867564201,0.13180431723594666,0.32724738121032715,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,48500
569000,720000,1012,841135122,random,83,-0.3074790372629178,0.17831094563007355,-26.04508341637784,13.19832343608141,0.17831094563007355,0.28500351309776306,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,49000
569500,720000,1016,1491359473,random,66,-0.06634414921506454,0.030769769102334976,-4.55373956199593,2.640610681846738,0.030769769102334976,0.545663058757782,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,49500
570000,720000,1025,689112221,random,6,0.12088491966371179,0.05276363343000412,0.22761334739553166,0.38612978905439377,0.05276363343000412,0.4297885596752167,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,0.0,0.01144375465810299,nan,nan,nan,nan,50000
