episode,step,reset_seed,reset_source,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
1334,584817,35987329,random,24.09001963376083,1.5762714333832264,28,1,0,0,0,0,0,,0.0,0.29807737469673157,0.056295408335115225,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1335,584828,1331173167,random,27.200875033194045,0.6029412392526865,11,1,0,0,0,0,0,,0.0,0.3348623514175415,0.05481283993206241,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1336,584845,1783425031,random,23.028943106530654,2.4227932915091515,17,1,0,0,0,0,0,,0.0,0.38675445318222046,0.1425172524417148,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1337,584858,9116,focused,24.92851478417459,0.5445937253534794,13,1,0,0,0,0,0,,0.0,0.5661248564720154,0.04189182502719072,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1338,584883,1741628305,random,3.993197179641781,11.101647943258286,25,1,0,0,0,0,0,,0.0,0.1507762223482132,0.44406591773033144,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1339,585123,780321771,random,-31.33107042650712,14.666996084153652,240,0,0,0,0,0,0,,0.0,0.32236447930336,0.061112483683973554,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1340,585140,340186140,random,14.143725291724774,5.723789855837822,17,1,0,0,0,0,0,,0.0,0.18435585498809814,0.33669352093163657,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1341,585161,1150601976,random,14.970842766705758,6.761425517499447,21,1,0,0,0,0,0,,0.0,0.23992305994033813,0.32197264369044987,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1342,585171,82789280,random,24.416756920310792,1.0304035767912865,10,1,0,0,0,0,0,,0.0,0.3189491629600525,0.10304035767912864,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1343,585181,358080190,random,24.36657549774344,0.508175440132618,10,1,0,0,0,0,0,,0.0,0.4471869170665741,0.050817544013261794,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1344,585189,582303318,random,24.20675095537433,0.3170103132724762,8,1,0,0,0,0,0,,0.0,0.47554081678390503,0.039626289159059525,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1345,585203,1587149032,random,18.02219057423794,4.245660282671452,14,1,0,0,0,0,0,,0.0,0.29092642664909363,0.30326144876224653,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1346,585443,181133574,random,-126.19107484856187,23.811441907659173,240,0,0,0,0,0,0,,0.0,0.2636616826057434,0.09921434128191323,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1347,585683,654785278,random,-51.75004622437373,13.74445903673768,240,0,0,0,0,0,0,,0.0,0.39402732253074646,0.05726857931974034,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1348,585736,2110462286,random,3.820600815272197,9.960519284009933,53,1,0,0,0,0,0,,0.0,0.22118186950683594,0.18793432611339497,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1349,585764,379852047,random,-4.619148277901726,14.239799112081528,28,1,0,0,0,0,0,,0.0,0.13877901434898376,0.5085642540029117,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1350,585775,887841067,random,24.87088030599992,0.3403680622577667,11,1,0,0,0,0,0,,0.0,0.5222662687301636,0.03094255111434243,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1351,585799,9012,focused,24.245435876664004,0.9504899624735117,24,1,0,0,0,0,0,,0.0,0.3727455139160156,0.03960374843639632,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1352,586039,9161,focused,-16.817941776637237,7.345688618719578,240,0,0,0,0,0,0,,0.0,0.5918698906898499,0.030607035911331574,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1353,586057,9059,focused,25.937506743892342,0.6391735561192036,18,1,0,0,0,0,0,,0.0,0.3588758707046509,0.03550964200662242,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1354,586072,9200,focused,24.82001898703785,0.8734584040939808,15,1,0,0,0,0,0,,0.0,0.3587513267993927,0.05823056027293205,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1355,586090,2017223798,random,24.733837550121585,1.3968339338898659,18,1,0,0,0,0,0,,0.0,0.2512724697589874,0.07760188521610366,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1356,586106,2008795117,random,18.56821914715363,4.19406171888113,16,1,0,0,0,0,0,,0.0,0.29467666149139404,0.26212885743007064,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1357,586118,9191,focused,22.201909509741583,2.4258356168866158,12,1,0,0,0,0,0,,0.0,0.27675703167915344,0.20215296807388464,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1358,586130,125002298,random,25.23442724817277,0.31613076850771904,12,1,0,0,0,0,0,,0.0,0.5470938086509705,0.026344230708976586,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1359,586154,9140,focused,15.777235003270842,5.432216517627239,24,1,0,0,0,0,0,,0.0,0.23480188846588135,0.22634235490113497,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1360,586171,9122,focused,15.328620336924818,6.773462682962418,17,1,0,0,0,0,0,,0.0,0.19125190377235413,0.39843898135073047,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1361,586188,77568703,random,11.344867523114035,7.869793653488159,17,1,0,0,0,0,0,,0.0,0.16162312030792236,0.46292903844047995,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1362,586209,1565597064,random,24.414304814610073,1.6333374325186014,21,1,0,0,0,0,0,,0.0,0.23600341379642487,0.07777797297707625,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1363,586214,1901888926,random,22.686907972594668,0.7592384219169617,5,1,0,0,0,0,0,,0.0,0.2611423432826996,0.15184768438339233,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1364,586219,1909008861,random,24.666430720367497,0.2197960838675499,5,1,0,0,0,0,0,,0.0,0.45175665616989136,0.04395921677350998,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1365,586235,1305183672,random,22.326119427974554,2.1671846732497215,16,1,0,0,0,0,0,,0.0,0.3574954867362976,0.1354490420781076,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1366,586236,1373741096,random,20.173123264725817,0.05282442271709442,1,1,0,0,0,0,0,,0.0,0.46324121952056885,0.05282442271709442,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1367,586476,9056,focused,-53.575338286426515,23.83131131529808,240,0,0,0,0,0,0,,0.0,0.31127700209617615,0.09929713048040867,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1368,586716,1375876046,random,-33.66929474278658,14.259508941322565,240,0,0,0,0,0,0,,0.0,0.38691920042037964,0.059414620588844023,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1369,586726,1156925402,random,23.664681984940355,0.8145444802939892,10,1,0,0,0,0,0,,0.0,0.3005214035511017,0.08145444802939891,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1370,586736,677016842,random,27.155079818335718,0.24318715371191502,10,1,0,0,0,0,0,,0.0,0.5533370971679688,0.024318715371191502,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1371,586752,1503060024,random,14.806527262036791,6.178139925003052,16,1,0,0,0,0,0,,0.0,0.15392571687698364,0.38613374531269073,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1372,586762,826321184,random,17.396170271321513,4.4763167053461075,10,1,0,0,0,0,0,,0.0,0.1901734620332718,0.4476316705346107,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1373,586772,1676321919,random,25.924933628818522,0.9648635722696781,10,1,0,0,0,0,0,,0.0,0.267505407333374,0.09648635722696781,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1374,586784,788176542,random,27.003722385516152,0.6164418663829565,12,1,0,0,0,0,0,,0.0,0.5969863533973694,0.05137015553191304,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1375,587024,9091,focused,-43.45240576166257,20.315228946506977,240,0,0,0,0,0,0,,0.0,0.35340818762779236,0.0846467872771124,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1376,587053,119919320,random,21.245775021707907,1.4273107685148716,29,1,0,0,0,0,0,,0.0,0.2669667601585388,0.04921761270740937,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1377,587065,758996625,random,25.704612891473978,1.207560021430254,12,1,0,0,0,0,0,,0.0,0.2511473596096039,0.1006300017858545,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1378,587114,9152,focused,21.421475974408377,1.3886010982096195,49,1,0,0,0,0,0,,0.0,0.5701010227203369,0.028338797922645296,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1379,587125,1704796435,random,25.7489889671994,0.5151823572814465,11,1,0,0,0,0,0,,0.0,0.39567187428474426,0.04683475975285877,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1380,587134,1860444939,random,23.431218197743032,0.384287653490901,9,1,0,0,0,0,0,,0.0,0.40714073181152344,0.042698628165655665,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1381,587151,517110653,random,24.754686721515515,1.2772448509931564,17,1,0,0,0,0,0,,0.0,0.3505544364452362,0.07513205005842097,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1382,587167,307288932,random,24.682637099235862,1.165577195584774,16,1,0,0,0,0,0,,0.0,0.49337658286094666,0.07284857472404838,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1383,587175,1137508922,random,23.898503364727606,0.5807253755629063,8,1,0,0,0,0,0,,0.0,0.35110700130462646,0.07259067194536328,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1384,587189,377805448,random,23.90784019061823,1.1009657755494118,14,1,0,0,0,0,0,,0.0,0.3838954269886017,0.0786404125392437,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1385,587252,1380503611,random,16.35092103291263,4.4865075424313545,63,1,0,0,0,0,0,,0.0,0.43606698513031006,0.07121440543541832,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1386,587272,1439592013,random,24.79704907837393,1.428921103477478,20,1,0,0,0,0,0,,0.0,0.42899563908576965,0.0714460551738739,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1387,587512,9056,focused,-54.76835041106332,22.339385014027357,240,0,0,0,0,0,0,,0.0,0.3095273971557617,0.09308077089178066,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1388,587522,803761479,random,25.458552570341467,0.7113220617175102,10,1,0,0,0,0,0,,0.0,0.30809053778648376,0.07113220617175102,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1389,587537,9032,focused,25.29097027291083,0.3929994236677885,15,1,0,0,0,0,0,,0.0,0.5547751784324646,0.02619996157785257,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1390,587559,9179,focused,22.14032481594726,2.21427958086133,22,1,0,0,0,0,0,,0.0,0.4668804109096527,0.10064907185733318,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1391,587573,1703237282,random,12.767414878912279,6.709475547075272,14,1,0,0,0,0,0,,0.0,0.1588703989982605,0.4792482533625194,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1392,587585,1112363073,random,15.978912071745848,4.4935425370931625,12,1,0,0,0,0,0,,0.0,0.18555948138237,0.3744618780910969,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1393,587594,1703309438,random,20.274206507359835,2.8099601715803146,9,1,0,0,0,0,0,,0.0,0.280887246131897,0.3122177968422572,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1394,587834,9100,focused,-91.992703131082,44.003940746188164,240,0,0,0,0,0,0,,0.0,0.23229308426380157,0.18334975310911736,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1395,587842,200612578,random,24.928045223088994,1.2713826447725296,8,1,0,0,0,0,0,,0.0,0.2411738783121109,0.1589228305965662,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1396,587851,1713781699,random,26.905099632992634,0.21871784329414368,9,1,0,0,0,0,0,,0.0,0.5222680568695068,0.024301982588238187,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1397,587867,856195922,random,26.35961483450524,0.3802235312759876,16,1,0,0,0,0,0,,0.0,0.5464612245559692,0.023763970704749227,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1398,587879,209453319,random,27.758601908729517,0.4742368794977665,12,1,0,0,0,0,0,,0.0,0.4268580377101898,0.039519739958147206,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1399,587898,1928813263,random,25.095408766570884,0.7282060068100691,19,1,0,0,0,0,0,,0.0,0.4391259253025055,0.038326631937372055,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1400,587913,1467636246,random,25.180400331680097,1.5065834783017635,15,1,0,0,0,0,0,,0.0,0.4496138393878937,0.10043889855345091,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1401,587929,9200,focused,25.043461706083697,0.9314517006278038,16,1,0,0,0,0,0,,0.0,0.35867708921432495,0.05821573128923774,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1402,587937,1980468910,random,24.084457653057786,0.6173298694193363,8,1,0,0,0,0,0,,0.0,0.41378054022789,0.07716623367741704,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1403,587957,921217280,random,10.06939062629668,8.365037426352501,20,1,0,0,0,0,0,,0.0,0.16910937428474426,0.41825187131762503,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1404,587973,826912641,random,22.344701232766536,2.8957938849925995,16,1,0,0,0,0,0,,0.0,0.14511063694953918,0.18098711781203747,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1405,588213,1851136757,random,-146.66890328291268,69.72035187482834,240,0,0,0,0,0,0,,0.0,0.1794392615556717,0.29050146614511807,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1406,588225,1542234052,random,27.162098186287,0.4650701377540827,12,1,0,0,0,0,0,,0.0,0.4245443046092987,0.03875584481284022,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1407,588239,2100114043,random,22.006157540921762,2.3992737717926502,14,1,0,0,0,0,0,,0.0,0.1465795934200287,0.1713766979851893,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1408,588251,999295426,random,17.94050322004189,3.590627133846283,12,1,0,0,0,0,0,,0.0,0.14675168693065643,0.29921892782052356,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1409,588265,1064517702,random,17.302805319694937,5.409084692597389,14,1,0,0,0,0,0,,0.0,0.1931590735912323,0.38636319232838495,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1410,588277,328154684,random,16.63420649966598,5.676652938127518,12,1,0,0,0,0,0,,0.0,0.16840924322605133,0.4730544115106265,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1411,588289,660594308,random,23.067109681646148,1.5205641761422157,12,1,0,0,0,0,0,,0.0,0.3943232297897339,0.12671368134518465,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1412,588310,1938421000,random,25.143025383935218,0.9720215704292059,21,1,0,0,0,0,0,,0.0,0.3393016755580902,0.04628674144900981,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1413,588321,2100587777,random,24.824673866207362,0.6654045283794403,11,1,0,0,0,0,0,,0.0,0.3979995846748352,0.0604913207617673,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1414,588333,913901129,random,17.607985613700873,3.8513273149728775,12,1,0,0,0,0,0,,0.0,0.20524421334266663,0.3209439429144065,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1415,588573,1402234074,random,-179.31323275785107,41.82624400034547,240,0,0,0,0,0,0,,0.0,0.14558109641075134,0.17427601666810613,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1416,588591,32245292,random,24.55623849709538,1.8283354192972183,18,1,0,0,0,0,0,,0.0,0.49044010043144226,0.10157418996095657,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1417,588602,1745091948,random,24.44995198466226,1.4949694946408272,11,1,0,0,0,0,0,,0.0,0.44048264622688293,0.13590631769462067,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1418,588610,380724517,random,24.570664047395688,0.1882973499596119,8,1,0,0,0,0,0,,0.0,0.5992323160171509,0.023537168744951487,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1419,588627,230323185,random,26.09790571083331,0.9119548015296459,17,1,0,0,0,0,0,,0.0,0.3779197931289673,0.05364440008997917,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1420,588632,1705930772,random,21.638276558387304,0.5854822248220444,5,1,0,0,0,0,0,,0.0,0.3503163158893585,0.11709644496440888,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1421,588872,9091,focused,-42.85922923014234,19.85288269817829,240,0,0,0,0,0,0,,0.0,0.3500947952270508,0.08272034457574289,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1422,588887,152416809,random,26.423352799510326,0.3748214915394783,15,1,0,0,0,0,0,,0.0,0.6183314919471741,0.02498809943596522,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1423,588907,1390403841,random,19.498027744927207,3.0531274303793907,20,1,0,0,0,0,0,,0.0,0.4036451280117035,0.15265637151896955,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1424,589147,9084,focused,-29.38309769011455,13.429706510156393,240,0,0,0,0,0,0,,0.0,0.4260200262069702,0.05595711045898497,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1425,589166,899696638,random,6.0115090531978534,9.866984724998474,19,1,0,0,0,0,0,,0.0,0.14543110132217407,0.5193149855262355,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1426,589180,488114773,random,24.336475415558958,1.0606926158070564,14,1,0,0,0,0,0,,0.0,0.375188946723938,0.0757637582719326,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1427,589185,1808165732,random,23.22011833653008,0.22953375801444054,5,1,0,0,0,0,0,,0.0,0.5140345096588135,0.04590675160288811,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1428,589425,1789339421,random,-204.29523352299802,32.32655853778124,240,0,0,0,0,0,0,,0.0,0.1856132447719574,0.13469399390742182,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1429,589449,9034,focused,24.71111452128283,1.0625399854034185,24,1,0,0,0,0,0,,0.0,0.36190086603164673,0.044272499391809106,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1430,589689,384381834,random,-64.26354640875324,23.532439943403006,240,0,0,0,0,0,0,,0.0,0.19220779836177826,0.09805183309751252,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1431,589764,9152,focused,18.940309414021826,2.3929317202419043,75,1,0,0,0,0,0,,0.0,0.5700163841247559,0.031905756269892054,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1432,589782,9145,focused,20.664374320468745,3.3627581149339676,18,1,0,0,0,0,0,,0.0,0.22859764099121094,0.1868198952741093,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1433,589794,1644105711,random,24.973570474626726,0.4252860266715288,12,1,0,0,0,0,0,,0.0,0.5087541937828064,0.0354405022226274,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1434,589809,778307915,random,25.133984258529043,1.376709196716547,15,1,0,0,0,0,0,,0.0,0.5519469380378723,0.09178061311443647,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1435,589852,1919163724,random,5.406969093217365,10.552880331873894,43,1,0,0,0,0,0,,0.0,0.24038179218769073,0.2454158216714859,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1436,589872,328464416,random,15.241519927889687,5.846725702285767,20,1,0,0,0,0,0,,0.0,0.12349384278059006,0.29233628511428833,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1437,589881,22724057,random,17.389088384610094,3.4868475198745728,9,1,0,0,0,0,0,,0.0,0.21498776972293854,0.38742750220828587,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1438,589903,1032132067,random,25.323060237320654,0.8984507340937853,22,1,0,0,0,0,0,,0.0,0.31848767399787903,0.040838669731535694,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1439,589913,516022112,random,24.993883351549012,0.2157254945486784,10,1,0,0,0,0,0,,0.0,0.5788059234619141,0.02157254945486784,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1440,589935,1257705410,random,25.19448854041514,0.7556928656995296,22,1,0,0,0,0,0,,0.0,0.4847732484340668,0.03434967571361498,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1441,589942,911834980,random,19.364780841283924,1.0301505997776985,7,1,0,0,0,0,0,,0.0,0.3489828109741211,0.14716437139681407,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1442,589959,9122,focused,15.192907025168527,6.722534999251366,17,1,0,0,0,0,0,,0.0,0.19676777720451355,0.39544323525008035,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1443,589974,9157,focused,25.73201303612622,0.3845305498689413,15,1,0,0,0,0,0,,0.0,0.5276384353637695,0.025635369991262754,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1444,589993,1943044315,random,25.575258563910367,0.49445559084415436,19,1,0,0,0,0,0,,0.0,0.48804542422294617,0.02602397846548181,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1445,590005,951928741,random,20.595970546711122,2.400319814682007,12,1,0,0,0,0,0,,0.0,0.43275806307792664,0.20002665122350058,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1446,590017,285449604,random,25.942719634886124,0.24728014133870602,12,1,0,0,0,0,0,,0.0,0.6046380996704102,0.020606678444892168,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1447,590029,625200839,random,23.77309942866489,0.644399356096983,12,1,0,0,0,0,0,,0.0,0.3584758937358856,0.05369994634141525,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1448,590053,9140,focused,15.64973277779923,5.271281085908413,24,1,0,0,0,0,0,,0.0,0.23995590209960938,0.21963671191285053,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1449,590079,1318950927,random,14.081366349601122,5.699731074273586,26,1,0,0,0,0,0,,0.0,0.26725757122039795,0.21922042593359947,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1450,590088,1343193181,random,20.993995316341287,3.0091913491487503,9,1,0,0,0,0,0,,0.0,0.2627205550670624,0.33435459434986115,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1451,590102,415991181,random,23.175641383468456,1.2937460392713547,14,1,0,0,0,0,0,,0.0,0.33494654297828674,0.09241043137652534,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1452,590135,1435105670,random,-2.094497136411043,13.16527433693409,33,1,0,0,0,0,0,,0.06060606060606061,0.09321578592061996,0.21712952536163907,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1453,590141,1730002169,random,24.06820116145157,0.2647560313344002,6,1,0,0,0,0,0,,0.0,0.42567726969718933,0.04412600522240003,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1454,590165,9183,focused,23.816516366207225,1.0899082943797112,24,1,0,0,0,0,0,,0.0,0.4888499677181244,0.04541284559915463,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1455,590173,1390481461,random,24.04550653022269,0.27826469391584396,8,1,0,0,0,0,0,,0.0,0.48025083541870117,0.034783086739480495,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1456,590186,9157,focused,26.583259113293863,0.34058498963713646,13,1,0,0,0,0,0,,0.0,0.5278395414352417,0.026198845356702805,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1457,590227,1571599716,random,20.800342890445048,2.6699708718806505,41,1,0,0,0,0,0,,0.0,0.23526014387607574,0.06512124077757685,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1458,590247,1677518560,random,19.02704073863508,3.099132686853409,20,1,0,0,0,0,0,,0.0,0.32607340812683105,0.15495663434267043,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1459,590487,9047,focused,-16.85464986491312,8.092185275629163,240,0,0,0,0,0,0,,0.0,0.3416520655155182,0.03371743864845485,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1460,590507,366061024,random,16.58118383481097,5.27765466272831,20,1,0,0,0,0,0,,0.0,0.3031323552131653,0.26388273313641547,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1461,590516,233817118,random,25.673695723575005,0.34254504181444645,9,1,0,0,0,0,0,,0.0,0.5341281890869141,0.03806056020160516,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1462,590533,1040784553,random,27.73873180641231,0.6167670842260122,17,1,0,0,0,0,0,,0.0,0.41504910588264465,0.03628041671917719,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1463,590548,1359065665,random,24.472695876810956,1.3415153063833714,15,1,0,0,0,0,0,,0.0,0.549122154712677,0.08943435375889143,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1464,590555,822321479,random,25.748313181079766,0.20806769095361233,7,1,0,0,0,0,0,,0.0,0.5003781318664551,0.029723955850516046,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1465,590795,596878159,random,-102.91415855025849,52.303537257015705,240,0,0,0,0,0,0,,0.0,0.20239828526973724,0.21793140523756543,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
1466,590821,625125294,random,20.84227040556689,2.958751931786537,26,1,0,0,0,0,0,,0.0,0.15442141890525818,0.11379815122255912,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.01144375465810299
