step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.8887800650056218,0.06786178797483444,0.5823515057563782,0.5662708878517151,0.05867486447095871,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.47221994400024414,9.444398880004883,188.88796997070312,1.3994828462600708,1.3994828462600708,0.5862322516349463,0.5823515057563782,0.003880745878568126,0.3787094353505204,0.1839771435278272,0.2691018290505765,0.07791580157609304,0.19118602747448346,0.2691018321107561,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7755790669471025,1.7755790669471025,58,1,1,1,25,2.2161174407968818,0.19567066431045532,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 7}",0.07567066431045533,inf,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,1.0,1.3994828462600708,0.0,1.0,0.39824931475968994,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,0.9770467891641738,0,0,12,joint_3_acceleration_lower|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.39824931475968994,0.8648182497850583,0|0|0|0|0|0,,,,,,,,,,0.010041438974440098,0.0026226970367133617,0.001375154941342771,0.0016523180529475212
1,0.1,-1.054677806753978,0.131590336561203,0.574653685092926,0.5552182197570801,0.11767849326133728,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8315176963806152,8.014684677124023,110.08179473876953,1.3860723972320557,1.3860723972320557,0.5823515060208361,0.574653685092926,0.0076978209279100485,0.3725096370432372,0.24297625147010446,0.2701006961754995,0.15379749498774953,0.11630320118774995,0.27010069629815775,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7755790669471025,1.7755790669471025,58,1,1,1,25,2.2161174407968818,0.19567066431045532,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 7}",0.07567066431045533,inf,0.6981484566068098,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.3860723972320557,0.0,1.0,0.3780882933217681,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,0.5691685422075794,0,0,12,joint_0_acceleration_lower|joint_3_acceleration_lower|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.3780882933217681,0.8634197638395956,1.11174005e-17|0.0694102966|0.195292748|0.206527594|0.206527594|0.183414404,,,,,,,,,,0.014584199991077185,0.004457137081772089,0.0015581250190734863,0.001753485994413495
2,0.15000000000000002,-1.3110112894879888,0.2206333577632904,0.5629016160964966,0.5382269024848938,0.19950121641159058,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2134202718734741,7.936398029327393,3.2066895961761475,1.3646928071975708,1.3646928071975708,0.5746536703337355,0.5629016160964966,0.011752054237238907,0.3670562582382585,0.3256794619421765,0.2738043527505932,0.23333960844943505,0.04046474430115818,0.27380434571830453,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7755790669471025,1.7755790669471025,58,1,1,1,25,2.2161174407968818,0.19567066431045532,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 7}",0.07567066431045533,inf,0.4106340645295236,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.3646928071975708,0.0,1.0,0.34931323315473095,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,0.1732039819597307,0,0,12,,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.34931323315473095,0.8640224508101201,2.22071442e-17|0.0734081687|0.256206636|0.276077549|0.276077549|0.243260936,,,,,,,,,,0.01252809097059071,0.003656953922472894,0.00165609794203192,0.001743311993777752
3,0.2,-1.427465675817696,0.26962512731552124,0.5487541556358337,0.5183374285697937,0.2414582520723343,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3370760679244995,3.684030532836914,122.15562438964844,1.3370760679244995,1.3370760679244995,0.5629016322614818,0.5487541556358337,0.014147476625648081,0.36277616806775825,0.36277613175111156,0.2799804618437927,0.27998043375403137,2.8089761350269526e-08,0.27998046988406106,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7755790669471025,1.7755790669471025,58,1,1,1,25,2.2161174407968818,0.19567066431045532,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 7}",0.07567066431045533,inf,0.12691792691089887,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.3370760679244995,0.0,1.0,0.31422163848111817,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,6.716826881221607e-08,0,0,12,joint_0_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.31422163848111817,0.8664697930054678,0|0.0841664918|0.338200148|0.373732271|0.373732271|0.327678436,,,,,,,,,,0.010634623933583498,0.0031085460213944316,0.0012458540732041001,0.0015451440121978521
4,0.25,-1.4447923274397465,0.28363627195358276,0.5342673063278198,0.4984501004219055,0.2503739893436432,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3142777681350708,1.1287956237792969,69.32673645019531,1.3142777681350708,1.3142777681350708,0.5487541604997945,0.5342673063278198,0.014486854171974706,0.36014017639042284,0.3601401398267076,0.2867977543218156,0.28679772574970885,2.8572106736124425e-08,0.2867977568638884,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7755790669471025,1.7755790669471025,58,1,1,1,25,2.2161174407968818,0.19567066431045532,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 7}",0.07567066431045533,inf,5.023518887484033e-08,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.3142777681350708,0.0,1.0,0.28565857572732267,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,6.503165585440875e-08,0,0,12,joint_0_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.28565857572732267,0.8685847334116475,0|0.0909263454|0.381247446|0.42533917|0.42533917|0.36588873,,,,,,,,,,0.011206700932234526,0.002999274991452694,0.0016452559502795339,0.0016653200145810843
5,0.30000000000000004,-1.468355852374007,0.29882505536079407,0.5194503664970398,0.47860682010650635,0.25964710116386414,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2955222129821777,1.015782356262207,2.2602646350860596,1.2955222129821777,1.2955222129821777,0.5342672930859514,0.5194503664970398,0.01481692658891165,0.3586120670696354,0.35861203179645035,0.2934302412247147,0.29343021193915736,2.9285557368030624e-08,0.29343023395201706,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7755790669471025,1.7755790669471025,58,1,1,1,25,2.2161174407968818,0.19567066431045532,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 7}",0.07567066431045533,inf,4.948090687609145e-08,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.2955222129821777,0.0,1.0,0.2657310502380044,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,5.8790764281724804e-08,0,0,12,joint_0_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.2657310502380044,0.8704147989119272,7.77302059e-17|0.0896948979|0.3777945|0.42294486|0.42294486|0.363336122,,,,,,,,,,0.012243783916346729,0.0033408580347895622,0.0016237860545516014,0.0016984400572255254
6,0.35000000000000003,-1.4976232035815382,0.3153432607650757,0.5043118000030518,0.45885229110717773,0.26934054493904114,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.2801311016082764,0.9141891002655029,2.031865358352661,1.280131220817566,1.280131220817566,0.5194503997427672,0.5043118000030518,0.01513859973971543,0.35798844687120446,0.3579884113929081,0.2998935755229439,0.29989354578362737,2.973931650940287e-08,0.2998935947166546,0,0,disabled,0.0,1,TRACK,direct_path,0,1.7755790669471025,1.7755790669471025,58,1,1,1,25,2.2161174407968818,0.19567066431045532,0.0006816041487128944;0.0005880831117724718;0.0018549828056615624;0.0009046371504398828;0.0033707225267148515;0.004191092630662041;0.004017308460361775;0.0028066401099275614;0.005350682883727209;0.0020241921205111945;0.004568204899048748;0.0024842403331376923;0.003144490986388956;0.00550044752521016;0.0021972129555305644;0.0036221434196478317;0.003017986586490685;0.006176174307221746;0.0023400158224450938;0.005707557665229727;0.0035741878188988194;0.00406734775915243;0.004544915272837347;0.005282724199525827;0.0014833453554198438;0.0030946508417958366;0.008131666659973303;0.006342615712425072;0.0050469210326148485;0.003549922133421622;0.002891932565762476;0.002811568605155346;0.007491092903505147;0.007247319646515257;0.005257919858675556;0.0029341093484266073;0.006298391046448562;0.0019611968761600036;0.004627952720827558;0.0035609577813948247;0.005471260689616213;0.007153606136367819;0.0049729391498285185;0.006287896809272573;0.009061664923324662;0.002011019416131281;0.003863773835260372;0.0023595554765556315;0.003037457530977953;0.0033962981378904923;0.0028436042815021753;0.004844773462577837;0.001469751296648235;0.0043494897107272555;0.008015873613327722;0.002632242843628171;0.00335963392917953;0.00515418540702991,0.1482456773519516;0.1503884643316269;0.15732984244823456;0.15177877247333527;0.15689019858837128;0.1889791637659073;0.1930692195892334;0.19804823398590088;0.19323986768722534;0.15821032226085663;0.19552263617515564;0.1420419067144394;0.172225221991539;0.16887979209423065;0.1266692578792572;0.1925029158592224;0.1893438845872879;0.19229260087013245;0.16005952656269073;0.16196070611476898;0.19455209374427795;0.12998516857624054;0.12974846363067627;0.12121867388486862;0.19726601243019104;0.19567066431045532;0.151517853140831;0.16571854054927826;0.1397079974412918;0.19613754749298096;0.13164010643959045;0.19508257508277893;0.12256491929292679;0.18141601979732513;0.15488509833812714;0.1347377896308899;0.19199401140213013;0.12988735735416412;0.16099311411380768;0.17356418073177338;0.19417008757591248;0.19106802344322205;0.13746507465839386;0.19426500797271729;0.18975183367729187;0.19744129478931427;0.153025284409523;0.19754558801651;0.18069739639759064;0.14795802533626556;0.1930907815694809;0.130108043551445;0.1977388858795166;0.19625723361968994;0.12089059501886368;0.1962416172027588;0.17216868698596954;0.1496414989233017,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'invalid_state': 7}",0.07567066431045533,inf,4.537997395381871e-08,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.280131220817566,0.0,1.0,0.24600985318452578,0,0,0,0,0.39824931475968994,0.0,filtered,osqp optimal,5.290382738317788e-08,0,0,12,joint_0_velocity_lower|joint_4_velocity_upper|joint_5_velocity_upper,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.24600985318452578,0.8720015901528231,3.88604323e-17|0.0888160367|0.375010199|0.421086126|0.421086126|0.36187172,,,,,,,,,,0.01102247997187078,0.0027858460089191794,0.0015551469987258315,0.0017440280644223094
