episode,step,episode_reward,episode_cost,episode_length,success,collision,safety_violation_rate,min_distance,mean_risk,lambda,alpha
1,50,-79.92058633375777,35.54486433789134,50,0,1,0.06,0.09227656573057175,0.3708972867578268,0.0,0.20000000298023224
2,256,-607.0181238820373,250.68501753360033,206,0,1,0.25728155339805825,0.0020808123517781496,0.4062379491922346,0.0,0.20000000298023224
3,289,-177.77399741165996,71.64528515934944,33,0,1,0.42424242424242425,-0.013498865999281406,0.6559177321014982,0.0,0.20000000298023224
4,324,-106.93287862182382,46.06979614496231,35,0,1,0.2,0.05836408957839012,0.48770846128463746,0.0,0.20000000298023224
5,564,-377.99924260662937,168.65946616977453,240,0,0,0.13333333333333333,0.02089826762676239,0.30274777570739386,0.0,0.20000000298023224
6,589,-166.09258464493394,71.7310583293438,25,0,1,0.6,-0.007863117381930351,0.7492423331737519,0.0,0.20000000298023224
7,615,-115.02774944736319,47.769427582621574,26,0,1,0.3076923076923077,-0.005239939317107201,0.6065164454854451,0.0,0.20000000298023224
8,661,-127.83366768978281,59.33913292735815,46,0,1,0.21739130434782608,-0.0028341643046587706,0.46389419407300325,0.0,0.20000000298023224
9,704,-88.72241485538717,41.283164992928505,43,0,1,0.11627906976744186,0.07180415838956833,0.42518988355647686,0.0,0.20000000298023224
10,944,-533.2436375626669,137.48800430446863,240,0,0,0.12083333333333333,0.034993868321180344,0.21036668460195262,0.0,0.20000000298023224
11,967,-66.3058775344063,29.391295552253723,23,0,1,0.13043478260869565,0.09197892993688583,0.5387519805327706,0.0,0.20000000298023224
12,1207,-376.8405438200058,109.44386149197817,240,0,0,0.075,0.07034339755773544,0.23101608954990904,0.0,0.1881411373615265
13,1447,-413.7115857734971,120.65755091793835,240,0,0,0.075,0.09720519930124283,0.2777397954914098,0.0,0.17543534934520721
14,1448,19.566216639408804,0.23363687098026276,1,1,0,0.0,0.42054182291030884,0.23363687098026276,0.0,0.175384983420372
15,1503,-167.17697022913032,73.0386260971427,55,0,1,0.23636363636363636,0.07826612144708633,0.47342956540259445,0.0,0.1726403683423996
16,1527,-104.67404284650284,50.39639958739281,24,0,1,0.375,0.008236369118094444,0.6415166494747003,0.0,0.17146426439285278
17,1612,-168.61431105955185,66.40904370322824,85,0,1,0.12941176470588237,0.010138703510165215,0.2989299259203322,0.0,0.1673876792192459
18,1660,-263.20027251674856,104.62086161971092,48,0,1,0.4583333333333333,-0.0005012729670852423,0.6379346170773109,0.0,0.1651567965745926
19,1694,-108.66747861553799,46.8214630484581,34,0,1,0.20588235294117646,-0.007368796039372683,0.5241606778958264,0.0,0.16360200941562653
20,1730,-67.72344316398006,31.631476655602455,36,0,1,0.08333333333333333,0.08697386831045151,0.4064299071000682,0.0,0.16198286414146423
21,1756,-106.27468563182603,51.227090030908585,26,0,1,0.34615384615384615,-0.0006818675901740789,0.6241188473426379,0.0,0.160834401845932
22,1796,-125.92286072809631,54.31657364964485,40,0,1,0.225,0.03382229432463646,0.4829143412411213,0.0,0.159082293510437
23,1843,-199.77358161391442,66.90519008040428,47,0,1,0.2553191489361702,-0.009265071712434292,0.4873444697958358,0.0,0.157052144408226
24,2012,-407.3168239098219,191.78221014514565,169,0,1,0.23076923076923078,0.0076574478298425674,0.3951610067760098,0.0,0.15014341473579407
25,2190,-380.12869734954967,130.44071614183486,178,0,1,0.12359550561797752,0.007078907918184996,0.3170826749541284,0.0,0.14329631626605988
26,2430,-1191.5461646004767,461.38793371990323,240,0,0,0.4666666666666667,0.03528013825416565,0.5224497238329301,0.0,0.1346992701292038
27,2540,-114.91742412532975,45.03649553656578,110,0,1,0.02727272727272727,0.0863700583577156,0.254877232150598,0.0,0.13100993633270264
28,2567,-100.85657691237571,44.44454124569893,27,0,1,0.25925925925925924,0.07312051206827164,0.5720200461369974,0.0,0.13011440634727478
29,2579,-93.74750536648878,45.159003019332886,12,0,1,0.75,0.001090301084332168,0.8465835849444071,0.0,0.12971235811710358
30,2819,-637.5632642641551,295.7979708816856,240,0,0,0.2833333333333333,0.04730150103569031,0.38249154534035673,0.0,0.12233845144510269
