step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,lambda,alpha,replay_size
100,100000,2,9,-1.1973900793418681,0.429474800825119,-10.053022294983073,3.238193690776825,0.429474800825119,0.24012257158756256,0,0,0.1006654809372157,0.20000000298023224,100
200,100000,4,45,-0.007202641380299895,0.136981800198555,-5.301925834634071,109.89541184902191,0.136981800198555,0.2892255187034607,0,0,0.10330889771980471,0.20000000298023224,200
300,100000,4,145,-0.3156874772204219,0.2722916305065155,-12.65242225806444,120.74701743014157,0.2722916305065155,0.2907967269420624,0,0,0.10330889771980471,0.20000000298023224,300
400,100000,5,5,-0.993819579594583,0.5262438058853149,-4.184212508762228,2.0932380855083466,0.5262438058853149,0.21175514161586761,0,0,0.10467639051545462,0.20000000298023224,400
500,100000,7,47,-0.243307766722902,3.8403720259666443,-10.825657786599695,58.1929986923933,0.8403720259666443,0.05443548783659935,0,0,0.10987600422639465,0.20000000298023224,500
600,100000,8,3,-0.04557747240635337,0.14767564833164215,-0.05904126865380577,0.4201665669679642,0.14767564833164215,0.45856979489326477,0,0,0.11317347474513825,0.20000000298023224,600
700,100000,9,66,-0.22308877070254568,3.800000011920929,-19.27389311645242,106.506119415164,0.800000011920929,0.10192199796438217,0,0,0.11645913750973544,0.20000000298023224,700
800,100000,10,82,-0.3574854181997864,0.14582020044326782,-46.07403151236018,116.09478759765625,0.14582020044326782,0.47416913509368896,0,0,0.12039773196907214,0.20000000298023224,800
900,100000,10,182,-0.6062131664904882,0.24823430180549622,-126.84727418565068,194.77765722945333,0.24823430180549622,0.5786617994308472,0,0,0.12039773196907214,0.20000000298023224,900
1000,100000,11,42,-0.3181325761163914,0.2825338542461395,-19.887697773567538,69.26533505320549,0.2825338542461395,0.19501478970050812,0,0,0.12453254090690602,0.19993998110294342,1000
1100,100000,11,142,-0.649482067492618,0.023885957896709442,-75.28937638979215,83.74569074064493,0.023885957896709442,0.6027567386627197,0,0,0.12453254090690602,0.19404378533363342,1100
1200,100000,12,2,-0.5821308435945002,0.228785440325737,-1.1512662399435114,0.46283914148807526,0.228785440325737,0.5332244038581848,0,0,0.12837488556124851,0.18833982944488525,1200
1300,100000,14,69,-0.4408827243455404,0.39397671818733215,-16.93725149270209,18.597088433802128,0.39397671818733215,0.1532357782125473,0,0,0.13592723782689298,0.1828281283378601,1300
1400,100000,16,55,-0.4575197566458158,0.38532012701034546,-10.245523923417064,14.783239554613829,0.38532012701034546,0.15600812435150146,0,0,0.14352619464616442,0.1774953454732895,1400
1500,100000,18,11,-0.27948830706018846,0.3381122350692749,-3.563226499070545,2.9722035080194473,0.3381122350692749,0.32254835963249207,0,0,0.15176239597691393,0.17233924567699432,1500
1600,100000,18,111,-0.7640329520995968,3.921907663345337,-72.56336328820434,89.71868255734444,0.9219076633453369,0.09410245716571808,0,0,0.15176239597691393,0.16734707355499268,1600
