episodes,mean_reward,success_rate,collision_rate,physical_contact_rate,capsule_overlap_rate,safety_violation_rate,mean_final_position_error,mean_min_distance,step,checkpoint,validation_csv,selected,selection_metric,validation_seed,validation_seed_manifest
40.0,-4.5678098897640025,0.775,0.0,0.0,0.0,0.0,0.09146227771416307,0.3699855700135231,320000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_320000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_320000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-73.66660494270884,0.0,0.025,0.025,0.0,0.003283150851581508,0.29674715604633095,0.3261736251413822,340000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_340000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_340000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-36.05607896897236,0.425,0.025,0.025,0.0,0.0005841121495327102,0.21681922804564238,0.35352041441947224,360000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_360000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_360000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-34.146326175910886,0.375,0.0,0.0,0.0,0.0,0.20532649159431457,0.3782155640423298,380000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_380000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_380000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-38.32394031477473,0.35,0.0,0.0,0.0,0.0,0.21161722308024764,0.37144631445407866,400000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_400000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_400000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-26.529295032266976,0.475,0.0,0.0,0.0,0.0003125,0.167973539698869,0.36788828801363704,420000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_420000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_420000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-16.41648882162392,0.575,0.0,0.0,0.0,0.0,0.13857691157609225,0.385843550786376,440000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_440000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_440000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-23.92280024290269,0.5,0.0,0.0,0.0,0.0,0.18737147925421596,0.37390863224864007,460000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_460000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_460000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-14.63778802530978,0.6,0.0,0.0,0.0,0.0,0.13181632244959474,0.38065406680107117,480000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_480000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_480000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
40.0,-7.617997910256607,0.675,0.0,0.0,0.0,0.0,0.12732856664806605,0.37868769131600855,500000,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/actor_step_500000.pt,outputs/reaching_incremental/s1_static_mixed_finetune/train/seed_4303/link_fixed_static_mixed_finetune_seed4303_steps620000/checkpoint_selection/step_500000_v1_validation_episodes_40.csv,0,success_rate,,configs/experiments/reaching_recovery/manifests/v1_validation.json
