step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.0953062062680794,0.07372382283210754,0.7055519819259644,0.4333440661430359,0.05165927857160568,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.4011933207511902,8.023865699768066,160.47731018066406,0.0,0.0,0.716753887030945,0.7055519819259644,0.011201905104980647,0.0,0.23467080533702284,0.0,0.23297324773662156,-0.23297324773662156,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,0.0,not_enabled,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2558937702300218,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,0.4011932889791966,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.23797324429626873,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.2558937702300218,0.9265821531163492,0|0|0|0|0|0,0.266808788|0.25589377|0.288332447|0.334693866|0.292093771|0.295093771,0.443137895|0.432222878|0.464661554|0.511022974|0.468422878|0.471422878,0.386808788|0.37589377|0.408332447|0.454693866|0.412093771|0.415093771,0|0|0|0|0|0,3.25373842e-19|0.0240557556|0.0945596519|0.129647897|0.147940792|0.147940792,0|0|0|0|0|0,1.06723515|1.04763084|1.24788944|1.46842336|1.31631587|1.32831587,optimal,0.23797324429626873,0.23297324773662162,0.004999996559647113,0.262144595|0.51831001|0.181577221,0|-0|0,0.015248776064254344,0.0027060930151492357,0.0014502279227599502,0.005874069989658892
1,0.1,-0.8154067580402545,0.0727938860654831,0.6825541257858276,0.435505211353302,0.0510038323700428,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.8021993041038513,8.020195960998535,0.9918367862701416,0.0,0.0,0.7055519585552822,0.6825541257858276,0.02299783276945455,0.0,0.47151828752227054,0.0,0.4678459330449579,-0.4678459330449579,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.25688103434846343,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,0.80219928992953,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.47284592959727045,1,continuity_tiebreak,0.9999951720237732,0,goal_velocity_linprog,0.0,valid,0.25688103434846343,0.9292611899495694,0|0.0378647926|0.142256323|0.227878549|0.235842999|0.235842999,0.266674836|0.256881034|0.292723292|0.34086967|0.299237789|0.302237789,0.443137895|0.433344094|0.469186352|0.51733273|0.475700848|0.478700848,0.386674836|0.376881034|0.412723292|0.46086967|0.419237789|0.422237789,0|0|0|0|0|0,0|0.04620889|0.18506661|0.258310128|0.297055581|0.297055581,0|0|0|0|0|0,1.06669934|1.07373303|1.35595978|1.62178881|1.49400674|1.50600674,optimal,0.47284592959727045,0.46784593304495786,0.004999996552312591,0.262144595|0.51831001|0.181577221,0|-0|0,0.013572441996075213,0.002564201015047729,0.0012303129769861698,0.006039861007593572
2,0.15000000000000002,-0.5034895222366984,0.0716828852891922,0.6476358771324158,0.43843603134155273,0.0501336008310318,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.202854037284851,8.013737678527832,1.9959545135498047,0.0,0.0,0.6825541385325474,0.6476358771324158,0.034918261400131656,0.0,0.7135571516271124,0.0,0.7060937442598813,-0.7060937442598813,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2587944602111455,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.2028540012187479,0,0,12,joint_0_acceleration_lower|joint_1_acceleration_lower|joint_2_acceleration_lower|joint_3_acceleration_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.7110937233304748,1,continuity_tiebreak,0.9999865889549255,0,goal_velocity_linprog,0.0,valid,0.2587944602111455,0.9342151665394431,0|0.0719422128|0.276199377|0.45601701|0.47587963|0.47587963,0.266427137|0.25879446|0.301365112|0.35332069|0.313761738|0.316761738,0.443137895|0.435505219|0.47807587|0.530031449|0.490472497|0.493472497,0.386427137|0.37879446|0.421365112|0.47332069|0.433761738|0.436761738,0|0|0|0|0|0,0|0.063657657|0.26451174|0.383799234|0.448324238|0.448324238,0|0|0|0|0|0,1.06570855|1.0988355|1.46997219|1.797082|1.70337119|1.71537119,optimal,0.7110937233304748,0.7060937442598813,0.004999979070593574,0.262144595|0.51831001|0.181577221,0|-0|0,0.013528772979043424,0.0025351319927722216,0.0012459909776225686,0.00586251902859658
3,0.2,-0.2771835032012612,0.0706522986292839,0.6063886284828186,0.44142115116119385,0.04926883056759834,1.0,1,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.403494119644165,4.013037204742432,80.05316162109375,0.0,0.0,0.6476358450542148,0.6063886284828186,0.041247216571396184,0.0,0.8431241815003785,0.0,0.827261957116486,-0.827261957116486,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.26112112106746993,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.4034940837277765,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.8322619712156486,1,continuity_tiebreak,0.9999985694885254,0,goal_velocity_linprog,0.0,valid,0.26112112106746993,0.9462979215035356,4.9962877e-17|0.0998079783|0.394759613|0.684119553|0.722728963|0.722728963,0.265823|0.261121121|0.313317659|0.371583194|0.335510558|0.338510558,0.443137896|0.438436017|0.490632555|0.54889809|0.512825455|0.515825455,0.385823|0.381121121|0.433317659|0.491583194|0.455510558|0.458510558,0|0|0|0|0|0,1.47874309e-17|0.0649090343|0.283533828|0.439414365|0.525774421|0.525774421,0|0|0|0|0|0,1.063292|1.10939352|1.53680447|1.92574714|1.86781665|1.87981665,optimal,0.8322619712156486,0.827261957116486,0.00500001409916262,0.262144595|0.51831001|0.181577221,0|-0|0,0.014141979976557195,0.002842520014382899,0.0010297620901837945,0.006416063057258725
4,0.25,-0.18587822041749888,0.07019352167844772,0.5655748248100281,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4041128158569336,0.16837149858474731,80.05989837646484,0.0,0.0,0.6063886042131587,0.5655748248100281,0.04081377940313058,0.0,0.8545910688832485,0.0,0.8229825999729415,-0.8229825999729415,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2633205176340703,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.4041128648270786,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.8279826139306294,1,continuity_tiebreak,0.9999821186065674,0,goal_velocity_linprog,0.0,valid,0.2633205176340703,0.9620131032544949,0|0.106151884|0.432930407|0.797392679|0.854506653|0.854506653,0.26503724|0.263320518|0.325910507|0.392467011|0.361018581|0.364018581,0.443137895|0.441421173|0.504011163|0.570567666|0.539119236|0.542119236,0.38503724|0.383320518|0.445910507|0.512467011|0.481018581|0.484018581,0|0|0|0|0|0,0|0.0547782911|0.251335755|0.426809901|0.525282053|0.525282053,0|0|0|0|0|0,1.06014896|1.10806036|1.55497779|1.99667794|1.96935638|1.98135638,optimal,0.8279826139306294,0.8229825999729414,0.00500001395768801,0.262144595|0.51831001|0.181577221,0|-0|0,0.015182803967036307,0.0024549399968236685,0.0011498600943014026,0.005545735009945929
5,0.30000000000000004,-0.12055990680207543,0.070499949157238,0.525878369808197,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.404276967048645,0.042490214109420776,2.517625570297241,0.0,0.0,0.5655748176532291,0.525878369808197,0.03969644784503212,0.0,0.8648796280528869,0.0,0.8073686190876007,-0.8073686190876007,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.26431268144956876,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.4042769528404142,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.8123686328633506,1,continuity_tiebreak,0.9999988675117493,0,goal_velocity_linprog,0.0,valid,0.26431268144956876,0.9765042739903211,2.95465905e-17|0.0968760822|0.40516667|0.795885666|0.8649281|0.8649281,0.264312681|0.265103115|0.336899788|0.412710321|0.38645698|0.389456949,0.443137895|0.443928328|0.515725001|0.591535535|0.565282194|0.568282163,0.384312681|0.385103115|0.456899788|0.532710321|0.50645698|0.509456949,0|0|0|0|0|0,7.19311595e-19|0.045671939|0.216881251|0.411442165|0.52051745|0.52051745,0|0|0|0|0|0,1.05725073|1.1060844|1.5644804|2.06228345|2.06634537|2.07834525,optimal,0.8123686328633506,0.8073686190876006,0.00500001377574999,0.262144595|0.51831001|0.181577221,0|-0|0,0.014802878955379128,0.0024059650022536516,0.0016501130303367972,0.006663887994363904
6,0.35000000000000003,-0.07942948916807957,0.07078015059232712,0.4880917966365814,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.404276967048645,0.0,0.8498042821884155,0.0,0.0,0.5258783725806859,0.4880917966365814,0.037786575944104506,0.0,0.8740954301830084,0.0,0.7776755483549196,-0.7776755483549196,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.26364908175443114,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.404276952613656,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_x_upper,,,0,0,0,optimal; continuity_tiebreak,0.7826095154253121,1,continuity_tiebreak,0.9999999403953552,0,goal_velocity_linprog,0.0,valid,0.26364908175443114,0.9897762771383397,7.77189125e-17|0.0886340758|0.378041587|0.793669142|0.87418981|0.87418981,0.263649082|0.266516477|0.346185879|0.432181953|0.411621476|0.414621476,0.443137896|0.446005291|0.525674693|0.611670767|0.591110289|0.594110289,0.383649082|0.386516477|0.466185879|0.552181953|0.531621476|0.534621476,0|0|0|0|0|0,1.18336764e-17|0.0375625606|0.180893241|0.393540607|0.51184303|0.51184303,0|0|0|0|0|0,1.05459633|1.10362847|1.56563676|2.12226842|2.15832893|2.17032893,optimal,0.7826095154253121,0.7776755483549197,0.004933967070392398,0.262144595|0.51831001|0.181577221,0|-0|0,0.013719114009290934,0.0023068259470164776,0.001084421994164586,0.006468488019891083
7,0.4,-0.0669725759641171,0.07103447616100311,0.4532053768634796,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.404276967048645,0.0,0.0,0.0,0.0,0.48809179680797943,0.4532053768634796,0.034886419944499814,0.0,0.8822847373112838,0.0,0.7302972327808422,-0.7302972327808422,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.263045469504096,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.404276952613656,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.7351495399872039,1,continuity_tiebreak,0.9999999403953552,0,goal_velocity_linprog,0.0,valid,0.263045469504096,1.0018485195742826,4.85742914e-18|0.0814312419|0.352352834|0.790808507|0.882381422|0.882381422,0.26304547|0.267607998|0.353709221|0.45075951|0.43632061|0.43932061,0.443137895|0.447700424|0.533801647|0.630851936|0.616413036|0.619413036,0.38304547|0.387607998|0.473709221|0.57075951|0.55632061|0.55932061,0|0|0|0|0|0,-4.76250177e-18|0.030388022|0.144092943|0.373314967|0.499531296|0.499531296,0|0|0|0|0|0,1.05218188|1.10082001|1.55892983|2.17635301|2.24481374|2.25681374,optimal,0.7351495399872039,0.7302972327808422,0.00485230720636165,0.262144595|0.51831001|0.181577221,0|-0|0,0.013171973056159914,0.0021778109949082136,0.001367596909403801,0.005459386040456593
8,0.45,-0.08803517622447998,0.07126368582248688,0.42243218421936035,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.404276967048645,0.0,0.0,0.0,0.0,0.453205363224716,0.42243218421936035,0.030773179005355644,0.0,0.8894664301824718,0.0,0.6609137488089074,-0.6609137488089074,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.26250020170823923,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.4042769347867234,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.6657094804756805,1,continuity_tiebreak,0.9999999403953552,0,goal_velocity_linprog,0.0,valid,0.26250020170823923,1.0127538708687855,1.21435666e-18|0.0752686368|0.32885187|0.787380972|0.889564283|0.889564283,0.262500202|0.268420811|0.359445332|0.468330012|0.460375422|0.463375422,0.443137895|0.449058505|0.540083025|0.648967706|0.641013116|0.644013116,0.382500202|0.388420811|0.479445332|0.588330012|0.580375422|0.583375422,0|0|0|0|0|0,1.01570886e-19|0.0240663522|0.107193704|0.35095822|0.483768096|0.483768096,0|0|0|0|0|0,1.05000081|1.0977496|1.54497503|2.22427827|2.32526979|2.33726979,optimal,0.6657094804756805,0.6609137488089075,0.00479573166677294,0.262144595|0.51831001|0.181577221,0|-0|0,0.01282926497515291,0.0022073640720918775,0.0012725599808618426,0.005680684931576252
9,0.5,-0.14702380575647567,0.07146887481212616,0.3971893787384033,0.44313785433769226,0.04878116399049759,1.0,0,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.404276967048645,0.0,0.0,0.0,0.0,0.42243218061633875,0.3971893787384033,0.025242801877935428,0.0,0.8956737379675052,0.0,0.5650505634972713,-0.5650505634972713,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.15825060300994664,0.15825060300994664,0,0,0,0,-1,nan,nan,,,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 64, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.12940565038898771,0,0,nan,nan,1.0,filtered,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2620108822722436,0,0,0,0,0.2558937702300218,0.0,filtered,linprog goal-velocity priority optimal,1.404276952613656,0,0,12,joint_0_velocity_lower|joint_1_velocity_lower|joint_2_velocity_lower|joint_3_velocity_lower,workspace_z_upper,,,0,0,0,optimal; continuity_tiebreak,0.5697939416974275,1,continuity_tiebreak,0.9999999403953552,0,goal_velocity_linprog,0.0,valid,0.2620108822722436,1.022540264730218,4.85745147e-18|0.0701442516|0.30818174|0.783480146|0.895785136|0.895785136,0.262010882|0.268992724|0.36340443|0.48478907|0.483615898|0.486615898,0.443137896|0.450119737|0.544531443|0.665916083|0.664742912|0.667742912,0.382010882|0.388992724|0.48340443|0.60478907|0.603615898|0.606615898,0|0|0|0|0|0,-4.79093707e-18|0.0184967118|0.070888361|0.326649028|0.464733782|0.464733782,0|0|0|0|0|0,1.04804353|1.09446761|1.52450608|2.26580531|2.39919738|2.41119738,optimal,0.5697939416974275,0.5650505634972713,0.004743378200156134,0.262144595|0.51831001|0.181577221,0|-0|0,0.013074972084723413,0.002551384037360549,0.0012722589308395982,0.00561373308300972
