step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-0.31550309709630253,0.06278453767299652,0.29541516304016113,0.4573535919189453,0.045000109821558,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.36414283514022827,7.282856464385986,145.65711975097656,1.3241239786148071,1.3241239786148071,0.30183066999310526,0.29541516304016113,0.006415506952944128,0.403312690419497,0.15590041932466778,0.3975180926150413,0.13101728051255498,0.26650081210248633,0.3975180805180059,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9780681009870023,0.9780681009870023,46,1,1,1,45,1.0497376969501304,0.45352834463119507,0.002058113333755237;0.001975844452888375;0.00034792107835290376;0.0008695398869046037;0.0033190612450167837;0.0030483622136337906;0.0018718842998243785;0.011735239450429584;0.004946231104583061;0.0030579661484734233;0.0049169647931963075;0.0015406341488394418;0.0026411203805948268;0.00645812345421748;0.005413484898980556;0.01507590739597913;0.0030346951707243483;0.0025551948741888123;0.006289621429998588;0.006778774784734678;0.008123224853254092;0.007733576065942523;0.004742901070332265;0.003873566057773593;0.014589474336757658;0.005383834245192203;0.008163766038039892;0.012474404092454426;0.004352202018456308;0.005386460965569492;0.009537017966072371;0.008237145942353431;0.01023666672275554;0.012080680123638242;0.009864629810177253;0.002379470611775811;0.01324239666910251;0.00572585184709664;0.006857900364954057;0.0026178901380552078;0.004821231481863339;0.0020293182808175996;0.013025349916209477;0.012818658473062359;0.0035703659784866227;0.007874790037403323,0.4799334406852722;0.47842633724212646;0.4646949768066406;0.4723185896873474;0.5082781910896301;0.4518616795539856;0.46778807044029236;0.4444870948791504;0.46421560645103455;0.4646936357021332;0.43952131271362305;0.46887874603271484;0.4699941873550415;0.4439504146575928;0.48893827199935913;0.4507317543029785;0.46334782242774963;0.4889039993286133;0.45629817247390747;0.458321213722229;0.4613855481147766;0.46373099088668823;0.4607773721218109;0.45430052280426025;0.4943082928657532;0.44832855463027954;0.4667190909385681;0.4951096773147583;0.4459255337715149;0.45721447467803955;0.4960660934448242;0.4739701747894287;0.4591274559497833;0.47368741035461426;0.4773804545402527;0.5027329325675964;0.46261101961135864;0.4585310220718384;0.4985310435295105;0.4965503215789795;0.4924606680870056;0.4808197319507599;0.46575820446014404;0.4917243719100952;0.4718869924545288;0.4812847971916199,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 19, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.00034792107835290376,65,46,nan,nan,0.0,not_enabled,0,0,1,0,0,0,1,2,1.0,1.0,1.3241239786148071,0.0,1.0,0.2778579060402719,0,0,0,0,0.2778579060402719,0.0,filtered,linprog goal-velocity priority optimal,1.040635606413731,0,0,12,joint_3_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.1360172786864435,1,continuity_tiebreak,0.0,0,goal_velocity_linprog,0.0,valid,0.2778579060402719,0.9134088597720914,0|0|0|0|0|0,0.492892393|0.427469313|0.301682296|0.277857906|0.279857906|0.302474096,0.668562836|0.603139756|0.477352739|0.453528349|0.455528349|0.478144539,0.612892393|0.547469313|0.421682296|0.397857906|0.399857906|0.422474096,0|0|0|0|0|0,-8.78832914e-18|-0.0491022288|0.0393581108|0.0739359306|0.0739359306|0.0861266679,0|0|0|0|0|0,1.97156957|1.66077502|1.24608729|1.18536755|1.19336755|1.29602305,optimal,0.1360172786864435,0.13101728051255498,0.00499999817388852,0.599219084|-0.49545902|0.32861951,-0|0|0,0.017713238019496202,0.0031322090653702617,0.0016311259241774678,0.007700952002778649
1,0.1,-0.17668898237674624,0.059745244681835175,0.2827669382095337,0.4654156565666199,0.051682986319065094,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.7334986329078674,7.390377044677734,6.549806594848633,1.3151174783706665,1.3151174783706665,0.2954151446392047,0.2827669382095337,0.012648206429671016,0.39902922322548234,0.31392196966812125,0.3944787452136528,0.2590858929304298,0.135392852283223,0.39447872064217815,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9780681009870023,0.9780681009870023,46,1,1,1,45,1.0497376969501304,0.45352834463119507,0.002058113333755237;0.001975844452888375;0.00034792107835290376;0.0008695398869046037;0.0033190612450167837;0.0030483622136337906;0.0018718842998243785;0.011735239450429584;0.004946231104583061;0.0030579661484734233;0.0049169647931963075;0.0015406341488394418;0.0026411203805948268;0.00645812345421748;0.005413484898980556;0.01507590739597913;0.0030346951707243483;0.0025551948741888123;0.006289621429998588;0.006778774784734678;0.008123224853254092;0.007733576065942523;0.004742901070332265;0.003873566057773593;0.014589474336757658;0.005383834245192203;0.008163766038039892;0.012474404092454426;0.004352202018456308;0.005386460965569492;0.009537017966072371;0.008237145942353431;0.01023666672275554;0.012080680123638242;0.009864629810177253;0.002379470611775811;0.01324239666910251;0.00572585184709664;0.006857900364954057;0.0026178901380552078;0.004821231481863339;0.0020293182808175996;0.013025349916209477;0.012818658473062359;0.0035703659784866227;0.007874790037403323,0.4799334406852722;0.47842633724212646;0.4646949768066406;0.4723185896873474;0.5082781910896301;0.4518616795539856;0.46778807044029236;0.4444870948791504;0.46421560645103455;0.4646936357021332;0.43952131271362305;0.46887874603271484;0.4699941873550415;0.4439504146575928;0.48893827199935913;0.4507317543029785;0.46334782242774963;0.4889039993286133;0.45629817247390747;0.458321213722229;0.4613855481147766;0.46373099088668823;0.4607773721218109;0.45430052280426025;0.4943082928657532;0.44832855463027954;0.4667190909385681;0.4951096773147583;0.4459255337715149;0.45721447467803955;0.4960660934448242;0.4739701747894287;0.4591274559497833;0.47368741035461426;0.4773804545402527;0.5027329325675964;0.46261101961135864;0.4585310220718384;0.4985310435295105;0.4965503215789795;0.4924606680870056;0.4808197319507599;0.46575820446014404;0.4917243719100952;0.4718869924545288;0.4812847971916199,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 19, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.00034792107835290376,65,46,nan,nan,0.7859049629947499,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.3151174783706665,0.0,1.0,0.28158840472870345,0,0,0,0,0.2778579060402719,0.0,filtered,linprog goal-velocity priority optimal,0.8203796744754274,0,0,12,joint_3_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.26408589096044977,1,continuity_tiebreak,0.9997745156288147,0,goal_velocity_linprog,0.0,valid,0.28158840472870345,0.915304836552506,0|0.072776918|0.147107434|0.158385693|0.158385693|0.156526364,0.492797594|0.417759057|0.303704519|0.281588405|0.283588405|0.306793545,0.668562836|0.593524298|0.47946976|0.457353647|0.459353647|0.482558787,0.612797594|0.537759057|0.423704519|0.401588405|0.403588405|0.426793545,0|0.15|0|0|0|0,0|-0.0960876755|0.0851312215|0.154147001|0.154147001|0.179673854,0|0|0|0|0|0,1.97119038|1.57494855|1.2999493|1.28050062|1.28850062|1.40684803,optimal,0.26408589096044977,0.2590858929304298,0.004999998030019992,0.599219084|-0.49545902|0.32861951,-0|0|0,0.01867938705254346,0.0034962260397151113,0.0017316460143774748,0.0077163149835541844
2,0.15000000000000002,-0.11217238030549204,0.07358106970787048,0.264517217874527,0.4786284565925598,0.06472010910511017,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1289280652999878,8.002718925476074,28.85340118408203,1.2977851629257202,1.2977851629257202,0.28276693881846093,0.264517217874527,0.018249720943933956,0.39066718017586616,0.47645699074508235,0.388263640943045,0.3791830268827387,0.009080614060306302,0.3882636417791551,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9780681009870023,0.9780681009870023,46,1,1,1,45,1.0497376969501304,0.45352834463119507,0.002058113333755237;0.001975844452888375;0.00034792107835290376;0.0008695398869046037;0.0033190612450167837;0.0030483622136337906;0.0018718842998243785;0.011735239450429584;0.004946231104583061;0.0030579661484734233;0.0049169647931963075;0.0015406341488394418;0.0026411203805948268;0.00645812345421748;0.005413484898980556;0.01507590739597913;0.0030346951707243483;0.0025551948741888123;0.006289621429998588;0.006778774784734678;0.008123224853254092;0.007733576065942523;0.004742901070332265;0.003873566057773593;0.014589474336757658;0.005383834245192203;0.008163766038039892;0.012474404092454426;0.004352202018456308;0.005386460965569492;0.009537017966072371;0.008237145942353431;0.01023666672275554;0.012080680123638242;0.009864629810177253;0.002379470611775811;0.01324239666910251;0.00572585184709664;0.006857900364954057;0.0026178901380552078;0.004821231481863339;0.0020293182808175996;0.013025349916209477;0.012818658473062359;0.0035703659784866227;0.007874790037403323,0.4799334406852722;0.47842633724212646;0.4646949768066406;0.4723185896873474;0.5082781910896301;0.4518616795539856;0.46778807044029236;0.4444870948791504;0.46421560645103455;0.4646936357021332;0.43952131271362305;0.46887874603271484;0.4699941873550415;0.4439504146575928;0.48893827199935913;0.4507317543029785;0.46334782242774963;0.4889039993286133;0.45629817247390747;0.458321213722229;0.4613855481147766;0.46373099088668823;0.4607773721218109;0.45430052280426025;0.4943082928657532;0.44832855463027954;0.4667190909385681;0.4951096773147583;0.4459255337715149;0.45721447467803955;0.4960660934448242;0.4739701747894287;0.4591274559497833;0.47368741035461426;0.4773804545402527;0.5027329325675964;0.46261101961135864;0.4585310220718384;0.4985310435295105;0.4965503215789795;0.4924606680870056;0.4808197319507599;0.46575820446014404;0.4917243719100952;0.4718869924545288;0.4812847971916199,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 19, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.00034792107835290376,65,46,nan,nan,0.6238071411626414,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.2977851629257202,0.0,1.0,0.2894635239098302,0,0,0,0,0.2778579060402719,0.0,filtered,linprog goal-velocity priority optimal,0.7582343249936233,0,0,12,joint_3_acceleration_lower|joint_0_acceleration_upper|joint_1_acceleration_upper|joint_4_acceleration_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.3841830160885516,1,continuity_tiebreak,0.9977391958236694,0,goal_velocity_linprog,0.0,valid,0.2894635239098302,0.9190424274680669,0|0.150026444|0.295445436|0.31967172|0.31967172|0.316570598,0.492610715|0.40604477|0.308149878|0.289463524|0.291463524|0.315921202,0.668562836|0.581996891|0.484101999|0.465415645|0.467415645|0.491873323,0.612610715|0.52604477|0.428149878|0.409463524|0.411463524|0.435921202,0|0.15|0|0|0|0,0|-0.138287118|0.145121869|0.250605744|0.250605744|0.293777824,0|0|0|0|0|0,1.97044286|1.48589196|1.37772138|1.40845984|1.41645984|1.55746263,optimal,0.3841830160885516,0.3791830268827387,0.004999989205812905,0.599219084|-0.49545902|0.32861951,-0|0|0,0.018696462968364358,0.003457043902017176,0.0016992990858852863,0.00783498806413263
3,0.2,-0.07167960216579103,0.07907979190349579,0.24412894248962402,0.49628329277038574,0.06936857104301453,1.0,3,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3416762351989746,5.613831520080566,111.15983581542969,1.2731355428695679,1.2731355428695679,0.26451721055007366,0.24412894248962402,0.020388268060449632,0.37866299244131,0.528147429726587,0.37827018492553466,0.4239744246012397,-0.04570423967570503,0.3782701744512739,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9780681009870023,0.9780681009870023,46,1,1,1,45,1.0497376969501304,0.45352834463119507,0.002058113333755237;0.001975844452888375;0.00034792107835290376;0.0008695398869046037;0.0033190612450167837;0.0030483622136337906;0.0018718842998243785;0.011735239450429584;0.004946231104583061;0.0030579661484734233;0.0049169647931963075;0.0015406341488394418;0.0026411203805948268;0.00645812345421748;0.005413484898980556;0.01507590739597913;0.0030346951707243483;0.0025551948741888123;0.006289621429998588;0.006778774784734678;0.008123224853254092;0.007733576065942523;0.004742901070332265;0.003873566057773593;0.014589474336757658;0.005383834245192203;0.008163766038039892;0.012474404092454426;0.004352202018456308;0.005386460965569492;0.009537017966072371;0.008237145942353431;0.01023666672275554;0.012080680123638242;0.009864629810177253;0.002379470611775811;0.01324239666910251;0.00572585184709664;0.006857900364954057;0.0026178901380552078;0.004821231481863339;0.0020293182808175996;0.013025349916209477;0.012818658473062359;0.0035703659784866227;0.007874790037403323,0.4799334406852722;0.47842633724212646;0.4646949768066406;0.4723185896873474;0.5082781910896301;0.4518616795539856;0.46778807044029236;0.4444870948791504;0.46421560645103455;0.4646936357021332;0.43952131271362305;0.46887874603271484;0.4699941873550415;0.4439504146575928;0.48893827199935913;0.4507317543029785;0.46334782242774963;0.4889039993286133;0.45629817247390747;0.458321213722229;0.4613855481147766;0.46373099088668823;0.4607773721218109;0.45430052280426025;0.4943082928657532;0.44832855463027954;0.4667190909385681;0.4951096773147583;0.4459255337715149;0.45721447467803955;0.4960660934448242;0.4739701747894287;0.4591274559497833;0.47368741035461426;0.4773804545402527;0.5027329325675964;0.46261101961135864;0.4585310220718384;0.4985310435295105;0.4965503215789795;0.4924606680870056;0.4808197319507599;0.46575820446014404;0.4917243719100952;0.4718869924545288;0.4812847971916199,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 19, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.00034792107835290376,65,46,nan,nan,0.5842525763542123,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.2731355428695679,0.0,1.0,0.30239538555364237,0,0,0,0,0.2778579060402719,0.0,filtered,linprog goal-velocity priority optimal,0.6946352596009089,0,0,12,joint_2_acceleration_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_1_velocity_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.42897443172387406,1,continuity_tiebreak,0.9889329075813293,0,goal_velocity_linprog,0.0,valid,0.30239538555364237,0.924662036184605,4.99591848e-17|0.234684879|0.429137376|0.483070018|0.483070018|0.482250739,0.492329734|0.393143131|0.315310685|0.302395386|0.304395386|0.330980626,0.668562836|0.569376233|0.491543786|0.478628487|0.480628487|0.507213728,0.612329734|0.513143131|0.435310685|0.422395386|0.424395386|0.450980626,0|0.15|0|0|0|0,-4.45381626e-17|-0.149061771|0.192054074|0.33867089|0.33867089|0.375878853,0|0|0|0|0|0,1.96931894|1.42351075|1.45329681|1.54825243|1.55625243|1.69980136,optimal,0.42897443172387406,0.4239744246012397,0.005000007122634376,0.599219084|-0.49545902|0.32861951,-0|0|0,0.01878643303643912,0.0034928920213133097,0.0017165220342576504,0.007770020980387926
4,0.25,-0.05260550274464662,0.07559964060783386,0.2245546579360962,0.5109546780586243,0.06565810739994049,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.4066241979599,4.116398334503174,71.59664154052734,1.2251381874084473,1.2251381874084473,0.24412894585393904,0.2245546579360962,0.019574287917842853,0.3624715835549898,0.5174761566427838,0.3622484701442793,0.40925183641647633,-0.047003366272197034,0.36224847513638697,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9780681009870023,0.9780681009870023,46,1,1,1,45,1.0497376969501304,0.45352834463119507,0.002058113333755237;0.001975844452888375;0.00034792107835290376;0.0008695398869046037;0.0033190612450167837;0.0030483622136337906;0.0018718842998243785;0.011735239450429584;0.004946231104583061;0.0030579661484734233;0.0049169647931963075;0.0015406341488394418;0.0026411203805948268;0.00645812345421748;0.005413484898980556;0.01507590739597913;0.0030346951707243483;0.0025551948741888123;0.006289621429998588;0.006778774784734678;0.008123224853254092;0.007733576065942523;0.004742901070332265;0.003873566057773593;0.014589474336757658;0.005383834245192203;0.008163766038039892;0.012474404092454426;0.004352202018456308;0.005386460965569492;0.009537017966072371;0.008237145942353431;0.01023666672275554;0.012080680123638242;0.009864629810177253;0.002379470611775811;0.01324239666910251;0.00572585184709664;0.006857900364954057;0.0026178901380552078;0.004821231481863339;0.0020293182808175996;0.013025349916209477;0.012818658473062359;0.0035703659784866227;0.007874790037403323,0.4799334406852722;0.47842633724212646;0.4646949768066406;0.4723185896873474;0.5082781910896301;0.4518616795539856;0.46778807044029236;0.4444870948791504;0.46421560645103455;0.4646936357021332;0.43952131271362305;0.46887874603271484;0.4699941873550415;0.4439504146575928;0.48893827199935913;0.4507317543029785;0.46334782242774963;0.4889039993286133;0.45629817247390747;0.458321213722229;0.4613855481147766;0.46373099088668823;0.4607773721218109;0.45430052280426025;0.4943082928657532;0.44832855463027954;0.4667190909385681;0.4951096773147583;0.4459255337715149;0.45721447467803955;0.4960660934448242;0.4739701747894287;0.4591274559497833;0.47368741035461426;0.4773804545402527;0.5027329325675964;0.46261101961135864;0.4585310220718384;0.4985310435295105;0.4965503215789795;0.4924606680870056;0.4808197319507599;0.46575820446014404;0.4917243719100952;0.4718869924545288;0.4812847971916199,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 19, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.00034792107835290376,65,46,nan,nan,0.5456098241003031,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.2251381874084473,0.0,1.0,0.31957672309198476,0,0,0,0,0.2778579060402719,0.0,filtered,linprog goal-velocity priority optimal,0.6788282594184673,0,0,12,joint_2_acceleration_lower|joint_3_velocity_lower|joint_0_velocity_upper|joint_1_velocity_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.4142518433801182,1,continuity_tiebreak,0.9898943901062012,0,goal_velocity_linprog,0.0,valid,0.31957672309198476,0.9341308473450249,5.82831672e-17|0.286251306|0.447990493|0.526957246|0.526957246|0.536748938,0.491856294|0.383928047|0.32436933|0.319576723|0.321576723|0.350054039,0.668562836|0.560634589|0.501075873|0.496283265|0.498283265|0.526760581,0.611856294|0.503928047|0.44436933|0.439576723|0.441576723|0.470054039,0|0.15|0|0|0|0,-4.29592374e-17|-0.132502206|0.202628767|0.381562713|0.381562713|0.410905786,0|0|0|0|0|0,1.96742517|1.40320998|1.50010609|1.6598696|1.6678696|1.81112194,optimal,0.4142518433801182,0.4092518364164763,0.005000006963641945,0.599219084|-0.49545902|0.32861951,-0|0|0,0.01726754696574062,0.0033413389464840293,0.0014893689658492804,0.007128920988179743
5,0.30000000000000004,-0.03695627720756939,0.07104667276144028,0.20602014660835266,0.5207552313804626,0.06100739911198616,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.474862813949585,3.875807523727417,19.59754753112793,1.1694624423980713,1.1694624423980713,0.2245546504908912,0.20602014660835266,0.01853450388253855,0.346443639848782,0.51894861726138,0.3444956163855466,0.3927725582308937,-0.04827694184534709,0.3444956049636482,0,0,disabled,0.0,1,TRACK,direct_path,0,0.9780681009870023,0.9780681009870023,46,1,1,1,45,1.0497376969501304,0.45352834463119507,0.002058113333755237;0.001975844452888375;0.00034792107835290376;0.0008695398869046037;0.0033190612450167837;0.0030483622136337906;0.0018718842998243785;0.011735239450429584;0.004946231104583061;0.0030579661484734233;0.0049169647931963075;0.0015406341488394418;0.0026411203805948268;0.00645812345421748;0.005413484898980556;0.01507590739597913;0.0030346951707243483;0.0025551948741888123;0.006289621429998588;0.006778774784734678;0.008123224853254092;0.007733576065942523;0.004742901070332265;0.003873566057773593;0.014589474336757658;0.005383834245192203;0.008163766038039892;0.012474404092454426;0.004352202018456308;0.005386460965569492;0.009537017966072371;0.008237145942353431;0.01023666672275554;0.012080680123638242;0.009864629810177253;0.002379470611775811;0.01324239666910251;0.00572585184709664;0.006857900364954057;0.0026178901380552078;0.004821231481863339;0.0020293182808175996;0.013025349916209477;0.012818658473062359;0.0035703659784866227;0.007874790037403323,0.4799334406852722;0.47842633724212646;0.4646949768066406;0.4723185896873474;0.5082781910896301;0.4518616795539856;0.46778807044029236;0.4444870948791504;0.46421560645103455;0.4646936357021332;0.43952131271362305;0.46887874603271484;0.4699941873550415;0.4439504146575928;0.48893827199935913;0.4507317543029785;0.46334782242774963;0.4889039993286133;0.45629817247390747;0.458321213722229;0.4613855481147766;0.46373099088668823;0.4607773721218109;0.45430052280426025;0.4943082928657532;0.44832855463027954;0.4667190909385681;0.4951096773147583;0.4459255337715149;0.45721447467803955;0.4960660934448242;0.4739701747894287;0.4591274559497833;0.47368741035461426;0.4773804545402527;0.5027329325675964;0.46261101961135864;0.4585310220718384;0.4985310435295105;0.4965503215789795;0.4924606680870056;0.4808197319507599;0.46575820446014404;0.4917243719100952;0.4718869924545288;0.4812847971916199,64,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 19, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.00034792107835290376,65,46,nan,nan,0.5540830139777151,filtered,0,0,1,0,0,0,1,2,1.0,1.0,1.1694624423980713,0.0,1.0,0.3336294455430596,0,0,0,0,0.2778579060402719,0.0,filtered,linprog goal-velocity priority optimal,0.7190225280744698,0,0,12,joint_3_velocity_lower|joint_0_velocity_upper|joint_1_velocity_upper,workspace_z_lower,,,0,0,0,optimal; continuity_tiebreak,0.39777256135446365,1,continuity_tiebreak,0.9920710325241089,0,goal_velocity_linprog,0.0,valid,0.3336294455430596,0.9465039031463102,0|0.297774611|0.410006303|0.503923428|0.503923428|0.526027757,0.491237641|0.378950617|0.333629446|0.338633259|0.340633259|0.370659162,0.668562836|0.556275813|0.510954641|0.515958454|0.517958454|0.547984357,0.611237641|0.498950617|0.453629446|0.458633259|0.460633259|0.490659162,0|0.15|0|0|0|0,0|-0.11421375|0.203404761|0.418238864|0.418238864|0.439560139,0|0|0|0|0|0,1.96495056|1.40158872|1.53792254|1.7727719|1.7807719|1.92219679,optimal,0.39777256135446365,0.3927725582308937,0.005000003123569963,0.599219084|-0.49545902|0.32861951,-0|0|0,0.01655440905597061,0.0030972909880802035,0.0014795479364693165,0.006948731956072152
