step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_rejection_counts,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
10,0.55,-1.57059682422469,0.37605056166648865,0.35406550765037537,0.2599489986896515,0.24047929048538208,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1499555110931396,0.6617019176483154,0.4797298014163971,1.1499555110931396,1.1499555110931396,0.36430851239440054,0.35406550765037537,0.010243004744025175,0.26531312728174206,0.26531312728174206,0.2065641115073787,0.2065641115073787,0.0,0.20656411499105753,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,2.527485372736408e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.18290797004493073,1.1499555110931396,0.0,1.0,0.06926527520718892,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,3.6139357991043333e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.06926527520718892,1.0287561982579212,0|0.167984294|0.165572111|0.19317857|0.226913251|0.269580354,,,,,,,,,,0.011249206028878689,0.003382102004252374,0.0011997310211881995,0.0017311229603365064
11,0.6000000000000001,-1.594738894446503,0.385331928730011,0.3438904583454132,0.25572827458381653,0.24474364519119263,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1247934103012085,0.6385321617126465,0.4633959233760834,1.1247934103012085,1.1247934103012085,0.35406551203528985,0.3438904583454132,0.010175053689876645,0.2594302050994121,0.2594302050994121,0.20510028643147,0.20510028643147,0.0,0.2051002889715288,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,3.1426744463087545e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.15509029894831172,1.1247934103012085,0.0,1.0,0.06481444783172988,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,4.3651136668563514e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.06481444783172988,1.0398003316756816,0|0.162269075|0.157807672|0.185898275|0.220539166|0.263202294,,,,,,,,,,0.009707050048746169,0.0025829760124906898,0.0013364569749683142,0.0016397619619965553
12,0.65,-1.6186664357469511,0.3945051431655884,0.3337685167789459,0.25165894627571106,0.24892522394657135,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.100845217704773,0.6161630749702454,0.44738349318504333,1.100845217704773,1.100845217704773,0.3438904583570032,0.3337685167789459,0.010121941578057292,0.253840383712814,0.253840383712814,0.20394261583165904,0.20394261583165904,0.0,0.20394261583853243,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,3.880813691544848e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.12830379414038934,1.100845217704773,0.0,1.0,0.0605286070624623,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,5.2300971776195084e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.0605286070624623,1.0504719135758063,0|0.156742539|0.150273952|0.178979423|0.214631691|0.257126034,,,,,,,,,,0.010370927979238331,0.0027413200587034225,0.001244714017957449,0.0018327850848436356
13,0.7000000000000001,-1.6422574731093766,0.4035462737083435,0.32368481159210205,0.24773822724819183,0.25301235914230347,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0780649185180664,0.5946186184883118,0.430890828371048,1.0780649185180664,1.0780649185180664,0.33376852119001027,0.32368481159210205,0.01008370959790822,0.24857201968326276,0.24857201968326276,0.2030776016902609,0.2030776016902609,0.0,0.2030776043741221,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,4.750983238610142e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.10252867787794911,1.0780649185180664,0.0,1.0,0.05640458846047186,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,6.209762049976199e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.05640458846047186,1.060768075743821,7.54952725e-18|0.151410936|0.142980884|0.172449945|0.209192562|0.251358077,,,,,,,,,,0.010609423974528909,0.0027922539738938212,0.0012223010417073965,0.0016475069569423795
14,0.75,-1.6654313743801004,0.4124356806278229,0.3136255741119385,0.2439633160829544,0.2569964826107025,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0564097166061401,0.5738034248352051,0.41630399227142334,1.0564097166061401,1.0564097166061401,0.32368480317879894,0.3136255741119385,0.010059229066860464,0.24364874040280446,0.24364874040280446,0.20248734055326878,0.20248734055326878,0.0,0.20248733529016308,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,5.760100290168319e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.07774789790830666,1.0564097166061401,0.0,1.0,0.05243966366532907,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,6.0928350013364185e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.05243966366532907,1.0706854641926593,0|0.146257464|0.135916271|0.166334697|0.204257289|0.245943111,,,,,,,,,,0.01328452699817717,0.0029078320367261767,0.001982194953598082,0.00248124694917351
15,0.8,-1.6880946778192447,0.42114847898483276,0.30357837677001953,0.24033130705356598,0.2608642280101776,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0358394384384155,0.553645670413971,0.4031747281551361,1.0358394384384155,1.0358394384384155,0.31362555834807365,0.30357837677001953,0.01004718157805412,0.23909154503978217,0.23909154503978217,0.20215119924187142,0.20215119924187142,0.0,0.2021511890810796,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,5.767492390083726e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.05394201130555624,1.0358394384384155,0.0,1.0,0.048630721808889,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,5.753833854515583e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.048630721808889,1.0802225800946095,7.03015745e-18|0.141275414|0.129076332|0.160660184|0.199843108|0.240907013,,,,,,,,,,0.012055994011461735,0.0029618850676342845,0.0017007429851219058,0.002309340052306652
16,0.8500000000000001,-1.7101899885840557,0.42966747283935547,0.29353222250938416,0.23683924973011017,0.2646052837371826,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.0163097381591797,0.5342528820037842,0.3878573477268219,1.0163097381591797,1.0163097381591797,0.30357837782467634,0.29353222250938416,0.010046155315292182,0.23491919666132155,0.23491919666132155,0.20204701599914837,0.20204701599914837,0.0,0.2020470167010767,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,5.554754570061361e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.031092431503435727,1.0163097381591797,0.0,1.0,0.04497478904054972,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,5.459835616087413e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.04497478904054972,1.0893757767304086,0|0.13645828|0.122456681|0.155452218|0.195965278|0.236269131,,,,,,,,,,0.011376388953067362,0.003116557956673205,0.0015026009641587734,0.0019095310708507895
17,0.9,-1.7315913711972806,0.4379606246948242,0.28347688913345337,0.23348422348499298,0.2682057321071625,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.9977792501449585,0.5155563950538635,0.37393054366111755,0.9977792501449585,0.9977792501449585,0.29353220754142284,0.28347688913345337,0.010055318407969471,0.2311469870456325,0.2311469870456325,0.2021496599807917,0.2021496599807917,0.0,0.20214964967266177,0,0,disabled,0.0,1,TRACK,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,5.372216176907542e-09,passthrough,0,0,1,0,0,0,1,2,1.0,0.00917149380235756,0.9977792501449585,0.0,1.0,0.04146743900837721,0,0,0,0,0.15114524307088373,0.0,passthrough,osqp optimal,5.214897277454237e-09,0,0,12,joint_2_velocity_lower,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.04146743900837721,1.098142727414629,0|0.131811589|0.116065891|0.150739395|0.192654705|0.232065538,,,,,,,,,,0.013405677978880703,0.003989169956184924,0.001372874015942216,0.0016611110186204314
18,0.9500000000000001,-1.446733620949458,0.3475942611694336,0.2775394916534424,0.23447076976299286,0.20754952728748322,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.6134924292564392,9.57778263092041,183.03285217285156,0.3499999940395355,0.0,0.2834768857235038,0.2775394916534424,0.005937394070061441,0.2673942001403326,0.17934354416257176,-0.03334646994239481,0.11679296305385967,-0.15013943299625448,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,5.226504035533522e-09,passthrough,0,0,1,0,1,1,1,2,1.0,0.0,0.0,0.0,1.0,0.038108232645375995,1,1,0,0,0.15114524307088373,0.3499999940395355,filtered,osqp optimal,0.6868387813094986,0,0,12,joint_1_acceleration_lower|joint_2_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,predictive_link_2,,,0,0,1,solved,osqp,0.0,valid,0.038108232645375995,1.1065212700937388,0|0.127317254|0.109882782|0.146528778|0.189850838|0.228259309,,,,,,,,,,0.012136294972151518,0.0032077200012281537,0.001379908062517643,0.0017192770028486848
19,1.0,-1.458307075911812,0.33294984698295593,0.27567893266677856,0.23998557031154633,0.19889797270298004,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.43187636137008667,8.944272994995117,68.50940704345703,0.3499999940395355,0.0,0.27753951336580224,0.27567893266677856,0.0018605806990236728,0.26859089463931396,0.3059827651446296,-0.04079722103963195,0.04174151174971617,-0.08253873278934812,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,1.0,filtered,0,0,1,0,2,2,1,2,1.0,0.0,0.0,0.0,1.0,0.04889914112563523,1,1,0,0,0.15114524307088373,0.3499999940395355,filtered,osqp optimal,0.30249813779760615,0,0,12,joint_1_acceleration_lower|joint_0_acceleration_upper|joint_2_acceleration_upper|joint_4_acceleration_upper|joint_5_acceleration_upper,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.04889914112563523,1.1114321508883724,0|0.0443728947|0.0458169377|0.145465735|0.18379817|0.178886059,,,,,,,,,,0.012121437001042068,0.002659991034306586,0.0014710850082337856,0.001920953975059092
20,1.05,-1.447346291213633,0.3168792724609375,0.2770344913005829,0.246216282248497,0.18958993256092072,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.36381950974464417,4.3965067863464355,130.61865234375,0.3500000238418579,0.0,0.27567893797306103,0.2770344913005829,-0.0013555533275218523,0.2693394236851969,0.2927122564254418,-0.05173438987275287,-0.019741089941098376,-0.03199329993165449,0.0,1,0,disabled,0.0,1,AVOID_HOLD,direct_path,0,0.8192099099978805,0.8192099099978805,24,1,1,1,20,2.449739406437152,0.1509251743555069,0.009387667984832395;0.023891895099404058;0.014650581639848805;0.007809803210460428;0.003985260536545334;0.0074209900444834175;0.02066141904024699;0.0187430031566059;0.005840435348013253;0.008413470044737558;0.009718106581517682;0.034175037043710305;0.002439751433997604;0.020497690575813535;0.029665519392494216;0.025657977246812725;0.027462347994523486;0.027961460811843787;0.029338462974101562;0.006399568052095948;0.02129388590195546;0.036985354979359134;0.0306663892004233;0.01143181164329284,0.14540110528469086;0.12879611551761627;0.12985406816005707;0.1473422795534134;0.1329820305109024;0.1301753669977188;0.14508281648159027;0.14563153684139252;0.14280055463314056;0.13679374754428864;0.121197409927845;0.12380430847406387;0.12193592637777328;0.13159818947315216;0.1294141560792923;0.12754690647125244;0.14003752171993256;0.1447216421365738;0.12653176486492157;0.13051246106624603;0.1509251743555069;0.14454488456249237;0.1331532746553421;0.13042612373828888,64,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 41, 'obstacle_contact': 0, 'self_collision': 0}",nan,nan,0.8642804084260538,filtered,0,0,1,0,3,3,1,2,1.0,0.0,0.0,0.0,1.0,0.054301623851337466,1,1,0,0,0.15114524307088373,0.3500000238418579,filtered,osqp optimal,0.0883645698190119,0,0,12,joint_2_acceleration_upper,workspace_x_upper,,,0,0,1,solved,osqp,0.0,valid,0.054301623851337466,1.1136789944856451,2.39855791e-17|0.0778729414|0.132107169|0.27010444|0.313123394|0.306480941,,,,,,,,,,0.011885835090652108,0.002633092924952507,0.001579499919898808,0.002127288025803864
