episode,seed,seed_manifest,architecture_version,manifest_shard_index,manifest_shard_count,reward,cost,length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,collision_termination_mode,unavoidable_collision,avoidable_collision,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_recovery_relaxed_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,mean_hierarchical_nominal_qdot_norm,mean_residual_qdot_norm,task_space_mean_requested_toward_goal_mps,task_space_mean_executed_toward_goal_mps,task_space_mean_filter_velocity_loss_mps,task_space_positive_error_delta_rate,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m,nominal_only,hierarchical_final_state,hierarchical_plan_reason,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_initial_ik_found,hierarchical_initial_plan_found,hierarchical_initial_direct_path,hierarchical_initial_plan_reason,hierarchical_initial_planning_time_s,hierarchical_initial_plan_iterations,hierarchical_initial_ik_candidate_count,hierarchical_final_path_progress,hierarchical_failure_mode,hierarchical_track_rate,hierarchical_avoid_hold_rate,hierarchical_replan_rate,hierarchical_servo_rate,hierarchical_plan_failed_rate
10,9137,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-44.42558451611488,15.944460555911064,46,1,0,0,0,0,0,,any,0,0,,,nan,0,0.054042983800172806,2.3000000000000003,0.2334631085395813,0.2305356387210929,0.3464048206806183,0,0.0,0.15217391304347827,0.05022019524320642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05394880222009957,0.009966167669399116,0.013340617064386606,0.0026870928198585043,0.001279977717153404,0.0016073918314245732,0.07897834649876408,0.5363215781424356,0.0,nan,0.2423440304424546,0.019860922589657368,1.0,1.1784536838531494,22.964435577392578,0,0,0,0.0,0,0.19009202466000713,1,SERVO,direct_path,1.3411938999779522,1.3411938999779522,65,1,1,1,47,1.2787416653407218,0.30129510164260864,0.0004292451037098296;0.00043254756022567366;0.0018802252626864185;0.0009118364659855638;0.005644176362715781;0.006733043513546541;0.0033909176068379157;0.003352231874129104;0.0062675612284647155;0.002089141918075073;0.0014647683404132145;0.002617626380178426;0.004708824515515288;0.003931780404203741;0.005348618865853795;0.004569897439685232;0.00864704887456202;0.0017139218689204991;0.005663386707214961;0.005915345436441248;0.005310791541874314;0.004723064256770331;0.006142188225718142;0.004565660847225848;0.003705551129726749;0.002960398649060976;0.0031813771492304925;0.007050396005346125;0.011035644776053944;0.009053734623987704;0.006218795967977683;0.005662838101445577;0.012118943096915219;0.007171944100501962;0.004951043333819597;0.008941077923992525;0.007858410942599307;0.009638923539257013;0.0018975725387080239;0.0040841357889401676;0.004959873762885902;0.006732136832065164;0.007760845487364417;0.002640242840574853;0.007603245452676072;0.006270583098727976;0.008894310414124714;0.007417901346452332;0.006109850834937734;0.013028412741503627;0.003559762896143565;0.004836001529731376;0.010573473622394395;0.005317814554782311;0.005822108146391179;0.0021905870733113196;0.01034947194415572;0.004550831598254788;0.008012121517706644;0.002667342385053628;0.007326073678165529;0.00835979666314403;0.00207693633504872;0.00507316429453738;0.005542306437411817,0.29393768310546875;0.2939332127571106;0.29332712292671204;0.2936215400695801;0.2995538115501404;0.28748753666877747;0.2969701290130615;0.29423943161964417;0.2948688864707947;0.29617220163345337;0.2953389286994934;0.2925315201282501;0.29168182611465454;0.29307374358177185;0.2949150502681732;0.29785335063934326;0.2822656035423279;0.2935015559196472;0.29451122879981995;0.2971790134906769;0.29547184705734253;0.29660797119140625;0.2888326346874237;0.2966372072696686;0.29699257016181946;0.2943277060985565;0.2973242998123169;0.30091533064842224;0.2935580015182495;0.2890366017818451;0.2891230285167694;0.29917171597480774;0.28878992795944214;0.2881268560886383;0.28986579179763794;0.28741946816444397;0.287067174911499;0.291545569896698;0.28442490100860596;0.2924089729785919;0.2897518575191498;0.29288816452026367;0.2886304557323456;0.2958950698375702;0.29432550072669983;0.2906344532966614;0.29619118571281433;0.30129510164260864;0.2972153127193451;0.2868756651878357;0.2931884825229645;0.29424044489860535;0.29344668984413147;0.290452778339386;0.29996949434280396;0.2958708107471466;0.28636807203292847;0.2918303608894348;0.28652843832969666;0.292540043592453;0.29012489318847656;0.28966987133026123;0.294059157371521;0.2973957657814026;0.2945680320262909,4.73390430214507e-10,passthrough,8,0,1,0,0,1,1,1,direct_path,1.3411938999779522,0,65,1.0,SUCCESS,0.8260869565217391,0.0,0.0,0.17391304347826086,0.0
11,9138,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,12.367455051810271,2.0670314095914364,36,1,0,0,0,0,0,,any,0,0,,,nan,0,0.05028455704450607,1.8,0.46158453822135925,0.039488769964211516,0.0513840988278389,0,0.0,0.6944444444444444,0.0774621253583876,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,0.0,0.2823653800664721,0.01014558791454571,0.015019917045719922,0.002769756286094586,0.0013060098636843679,0.0016142763326772386,0.09611559871377216,0.9530171950658163,0.0,nan,0.2002996801301413,-0.006408273520854147,1.0,1.179053783416748,21.57272720336914,0,0,0,0.0,0,0.2823653800664721,1,SERVO,direct_path,1.9826667240122333,1.9826667240122333,64,1,1,1,63,1.6055824188218712,0.4594847857952118,0.027664615741452746;0.027772363568479952;0.03231736983492143;0.029610638647477858;0.027155821718763906;0.037494046402239085;0.03260085185403268;0.03370170428810021;0.030948871757147986;0.027403924578462135;0.02387662031039598;0.029083585160161834;0.04096181776326708;0.04572105564332325;0.027759059234574904;0.0395177607603307;0.04325219495582453;0.03614832171062387;0.04202794225209264;0.029260023440258548;0.04695218008403328;0.033178444270870695;0.03593196225510018;0.03674876023100892;0.032627143580065604;0.04228636296182723;0.04208617670378579;0.04319845918109746;0.04044551802164729;0.033542087134389116;0.0316743298616319;0.025954854466811384;0.0283987052481133;0.040229415647231835;0.04107151242701295;0.024108629079600905;0.03178824038703049;0.036260560911725595;0.02942951494153127;0.0470458789700091;0.024223573568740938;0.028397033126030622;0.031140513258600958;0.028161804948685087;0.03947712385537715;0.03186492680815342;0.02771476265740283;0.03282107809733873;0.026697669328863964;0.033915408521923006;0.037374635771692;0.047805903520855175;0.03341601077705347;0.044103919367133225;0.023662836997045193;0.03854740831459706;0.042828945091793996;0.04438752628596605;0.026910085098080502;0.0410778341879496;0.036240327072727986;0.04540441324678602;0.03313101948578756;0.03414863544990425,0.49924081563949585;0.4993351101875305;0.4948933720588684;0.4970279932022095;0.5226290822029114;0.4869017004966736;0.4921557903289795;0.5179890990257263;0.49804794788360596;0.5060576796531677;0.5140811800956726;0.4982505440711975;0.5050853490829468;0.4991442561149597;0.5084092617034912;0.5206860303878784;0.4872993230819702;0.4909076690673828;0.5119396448135376;0.5348219275474548;0.533428966999054;0.5349695682525635;0.5037561058998108;0.4856269955635071;0.4930936098098755;0.4866124987602234;0.48587721586227417;0.4876185655593872;0.5186606049537659;0.5170036554336548;0.49603891372680664;0.5144087672233582;0.5228495001792908;0.48429346084594727;0.49979299306869507;0.5052623748779297;0.4945736527442932;0.4892444610595703;0.4968630075454712;0.4846597909927368;0.5215426087379456;0.5107139348983765;0.4936788082122803;0.5360509157180786;0.4969704747200012;0.5164966583251953;0.5001499056816101;0.49112653732299805;0.5127565264701843;0.4913891553878784;0.48737066984176636;0.48225998878479004;0.5249004364013672;0.48679250478744507;0.5226796269416809;0.4883151054382324;0.5263108611106873;0.49904489517211914;0.5088635683059692;0.5012344121932983;0.4867055416107178;0.4927937388420105;0.5147210955619812;0.5033809542655945,2.079162362274115e-09,passthrough,9,0,1,0,0,1,1,1,direct_path,1.9826667240122333,0,64,1.0,SUCCESS,0.75,0.0,0.0,0.25,0.0
12,9142,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-317.8344557731001,17.810275554656982,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.7167539000511169,12.0,0.4322229027748108,0.05200399085879326,0.05200399085879326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2558937702300218,0.021471510111102057,0.33808377501554787,0.002721257236165305,0.0014064285050456723,0.001685960276518017,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.2558937702300218,1,PLAN_FAILED,ik_not_found,0.2710825930116698,2.918811798794195,0,0,0,0,-1,nan,nan,,,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.20750031503848732,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
13,9175,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-333.82737919022014,79.85218445956707,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.16614751517772675,12.0,0.2305070459842682,0.22009876308341822,0.3884778916835785,0,0.0,0.8416666666666667,0.337733415855709,0.0,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.03682877438939902,0.022719980887389586,0.5618113160599023,0.0027362231402851952,0.001312853516234706,0.0016589472783380189,0.28603713798802344,0.782487781221668,0.0,nan,0.020073134584697335,0.1059867344523098,0.6791666666666667,2.5155904293060303,82.37996673583984,1,1,124,6.2,0,0.135592448617967,1,SERVO,direct_path,0.5515676980139688,3.04505519696977,29,1,1,1,28,0.2772048890295327,0.15665583312511444,0.00020720267339854819;0.00037313114144572456;0.0018577940949210715;0.0009149084657202955;0.006900217123076041;0.005662436682062437;0.0020798589885770405;0.0037840387425349567;0.006282708999080487;0.009855368596525815;0.002953718436653386;0.002100182433190665;0.004361749339451938;0.009066647796836922;0.002371948760040204;0.0035455664795585526;0.00422840071855095;0.002245309755287449;0.004140841757250897;0.012305535935893648;0.008637736214196749;0.005140144869637351;0.0034934914999007584;0.0026589086947177627;0.003864892930976096;0.002656356439730251;0.003299513122201217;0.003326195720770143;0.005673163526584568,0.15302376449108124;0.13487230241298676;0.12241304665803909;0.13799051940441132;0.1386720985174179;0.12627658247947693;0.15420496463775635;0.1323317289352417;0.13487349450588226;0.1479448676109314;0.15162023901939392;0.15301120281219482;0.15018555521965027;0.15035390853881836;0.15212786197662354;0.15412279963493347;0.12473250180482864;0.1398654729127884;0.15209627151489258;0.14984950423240662;0.13342933356761932;0.15047821402549744;0.13759823143482208;0.15294882655143738;0.15087886154651642;0.15437227487564087;0.12874649465084076;0.15105292201042175;0.15665583312511444,0.8942185707518636,filtered,148,2,7,6,19,1,1,1,direct_path,0.19729143695440143,0,2,1.0,FILTER_STOP_TIMEOUT,0.1625,0.0625,0.0,0.775,0.0
14,9192,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-305.2081919287097,18.127448558807373,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.6962674260139465,12.0,0.42750370502471924,0.05349079146981239,0.05349079146981239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25324766129001386,0.01780510097693574,0.18993718805722892,0.00268855516963716,0.001345860538034079,0.0016165209613973274,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.25324766129001386,1,PLAN_FAILED,ik_not_found,0.1705891740275547,2.0785864999052137,0,0,0,0,-1,nan,nan,,,0.0,passthrough,0,0,12,0,0,0,0,0,ik_not_found,0.17598541197367013,0,0,0.0,IK_NOT_FOUND,0.0,0.0,0.0,0.0,1.0
15,9027,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-325.4680562319501,78.960195094347,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.14613725244998932,12.0,0.23281705379486084,0.2072936205503841,0.35483476519584656,0,0.0,0.8333333333333334,0.3156997654804318,0.0,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.03887556525461844,0.020208794408245013,0.784096451010555,0.002842684331214211,0.001318544286186807,0.001665620188092968,0.25626288071022524,0.6755355812609196,0.0,nan,0.02204509870490187,0.09820920536422117,0.6583333333333333,2.2359039783477783,77.83181762695312,1,1,121,6.050000000000001,0,0.20013563998893585,1,SERVO,direct_path,0.7049299370264634,2.7196639920584857,36,1,1,1,24,0.9647189979093536,0.1351529359817505,0.00017953699667739925;0.0015376014013122202;0.000987540373277842;0.0004513508909570701;0.0027408296037816525;0.004089240549357548;0.0034943928717794943;0.00336960661783788;0.004834909536414574;0.005728683308561613;0.004498263513728252;0.002597031314203771;0.004529893869638347;0.0035500398502173805;0.002868151246890923;0.003215679515959021;0.0059329855570969085;0.0035638158748972078;0.013080408029285229;0.0040561646538067545;0.009295946563715969;0.005345311709458356;0.004933075206950513;0.002244260427119801;0.007413688104940419;0.005737995306302777;0.010848355973870728;0.0020688556466287003;0.0025410234344825926;0.005320236727135988;0.004289637463529082;0.0010761847246172978;0.014928780827695599;0.004113526967524947;0.005932353048012975;0.0049354313052745995,0.1319970339536667;0.13166560232639313;0.13241857290267944;0.13221509754657745;0.13131751120090485;0.13052324950695038;0.1301199197769165;0.1347903609275818;0.12999172508716583;0.12818847596645355;0.13339246809482574;0.1310836523771286;0.12913796305656433;0.13096998631954193;0.12992499768733978;0.12957145273685455;0.1294502466917038;0.13026411831378937;0.13091035187244415;0.1319979429244995;0.12790490686893463;0.1338880956172943;0.128493070602417;0.13077107071876526;0.1351529359817505;0.13083764910697937;0.1298312097787857;0.13376198709011078;0.1323043406009674;0.13220639526844025;0.12955285608768463;0.12836767733097076;0.12979885935783386;0.1311092972755432;0.12818777561187744;0.13473454117774963,0.0,passthrough,169,2,4,3,5,1,1,1,direct_path,0.5509246590081602,0,23,1.0,FILTER_STOP_TIMEOUT,0.11666666666666667,0.016666666666666666,0.0,0.8666666666666667,0.0
16,9033,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-305.7848449623882,73.54200091958046,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.1550360471010208,12.0,0.24268825352191925,0.1974969234938423,0.31823641061782837,0,0.0,0.8041666666666667,0.33510063069862733,0.0,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.05415148961826688,0.018943936457799283,0.9727064339676872,0.002750202994987679,0.001319896141649224,0.0016244157605494062,0.24175952041211227,0.7760632112622261,0.0,nan,0.013874908990415326,0.09574652000138625,0.6791666666666667,2.10154390335083,69.24214935302734,1,1,132,6.6000000000000005,0,0.1397384420951846,1,SERVO,direct_path,0.9506809950107709,2.690214889938943,54,1,1,1,21,1.3186963808269407,0.13815483450889587,0.00016221409550970227;0.000508421594798152;0.001753575953226305;0.0008790789680828091;0.003590458004348631;0.01110497009145174;0.002067889739630739;0.004396589984026108;0.005345272734514846;0.005831968232297167;0.004620650645458663;0.00788087084714495;0.005429369008645786;0.0058883350109794185;0.003967794616985664;0.004501926906536123;0.005210332045121891;0.004327573056158763;0.0028066500154611015;0.0091473655659496;0.007142322988950731;0.008304122324573485;0.007073421336462113;0.002451123574307419;0.005915776160542627;0.006543388863719591;0.002854739606073141;0.0037686646321475757;0.00434339170695495;0.005009739356399383;0.0019149248271217248;0.005623304342563057;0.005443032195010257;0.002819479608692809;0.0012735278916381177;0.003763841747350434;0.0013934719172879085;0.005783795253525806;0.0016735767198261993;0.0019964059233959133;0.002332310129037298;0.004401592638716246;0.0015958424493203484;0.0010355857480878548;0.003184173102777081;0.003066982775195623;0.0057105883140344494;0.0056583507046713095;0.007350332044986187;0.004807117724096138;0.0049227411212666465;0.002986503596817477;0.003858714391320256;0.006013726736258973,0.13321936130523682;0.13318558037281036;0.13384266197681427;0.13353830575942993;0.13218237459659576;0.1371438205242157;0.1225581243634224;0.13406206667423248;0.1361323446035385;0.13117246329784393;0.13294900953769684;0.13424140214920044;0.13264767825603485;0.13457070291042328;0.13541263341903687;0.13495467603206635;0.1297408789396286;0.13641895353794098;0.1319013386964798;0.1356377899646759;0.13358820974826813;0.13815483450889587;0.13435371220111847;0.12402468174695969;0.12306072562932968;0.13283753395080566;0.13154630362987518;0.13304343819618225;0.1370925009250641;0.13426105678081512;0.132853701710701;0.13774758577346802;0.12702038884162903;0.13281644880771637;0.13345947861671448;0.13148608803749084;0.1321476399898529;0.13475386798381805;0.1347147524356842;0.13269078731536865;0.13459548354148865;0.12969057261943817;0.13421779870986938;0.13399453461170197;0.13275127112865448;0.1319788545370102;0.13598643243312836;0.13551579415798187;0.13592343032360077;0.13449306786060333;0.12383552640676498;0.13575075566768646;0.131254643201828;0.136969193816185,0.9824875929104443,filtered,181,2,3,2,0,1,1,1,direct_path,0.7765937380027026,0,38,1.0,SERVO_TIMEOUT,0.0875,0.0,0.0,0.9125,0.0
17,9062,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-314.0180913734671,75.65549945831299,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.1460912823677063,12.0,0.24503272771835327,0.21290533890326818,0.37883615493774414,0,0.0,0.9291666666666667,0.394918374332426,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.0,0.0,0.0,0.042643188779804414,0.016864283990192536,0.7260786129627377,0.0028028502803257044,0.0013805755942788286,0.0017108816983333478,0.3522302025773873,0.8298378293712934,0.0,nan,0.013654304663513033,0.12789434123609475,0.5833333333333334,2.9465272426605225,110.0828628540039,1,1,125,6.25,0,0.1967397704749444,1,SERVO,direct_path,0.6311688589630648,1.8215662059374154,31,1,1,1,8,1.0010583169422966,0.12610046565532684,0.002175564919835906;0.003877845438688239;0.005803948629021689;0.0033369676982105633;0.0054577390786218535;0.006473430380390778;0.004280947090960478;0.0028729648680212026;0.007496376821202202;0.005464705959344718;0.0033485672984006347;0.0015995107310858333;0.004852833310490313;0.00456163789757741;0.007198358765721773;0.0035734574286147933;0.0030452062859784223;0.00509815263404446;0.002740455434530878;0.007310550566898937;0.004091082295080377;0.005398395492271808;0.0020122138519147706;0.006015071990672012;0.0047514321317597115;0.005548004239802622;0.0063209842031774375;0.00576992480054327;0.00561085652118125;0.004787711499533204;0.004853222215662029,0.12095656245946884;0.12140863388776779;0.12039380520582199;0.12182965129613876;0.12467163056135178;0.1200091764330864;0.12402219325304031;0.12055917829275131;0.12610046565532684;0.12334515899419785;0.12161295861005783;0.12077652662992477;0.1214715763926506;0.12019134312868118;0.12153475731611252;0.12238048762083054;0.12366346269845963;0.12538009881973267;0.12168595939874649;0.12031406909227371;0.12028137594461441;0.12203680723905563;0.12205571681261063;0.12013039737939835;0.12211924046278;0.12327089160680771;0.12054114788770676;0.12023673206567764;0.12202619761228561;0.12209378927946091;0.12024641782045364,0.9743629482498818,filtered,189,2,3,2,0,1,1,1,direct_path,0.47598159895278513,0,18,1.0,SERVO_TIMEOUT,0.05416666666666667,0.0,0.0,0.9458333333333333,0.0
18,9093,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-356.23084154806185,83.5852121412754,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.20519621670246124,12.0,0.2334068864583969,0.20875984026739994,0.3738011121749878,0,0.0,0.5041666666666667,0.2105018971705294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03161694439419391,0.021348221035926446,0.6890023259911686,0.0027480212370088945,0.001319891536453118,0.0016147764326888137,0.14599993355780802,0.6820032835006714,0.0,nan,0.02336654687598948,0.011416735664977258,0.5458333333333333,1.6322753429412842,31.155820846557617,1,1,127,6.3500000000000005,0,0.15114524307088373,1,SERVO,direct_path,0.6363528510555625,3.1652210680767894,40,1,1,1,5,0.9179630752984923,0.17526619136333466,0.008538721488471233;0.01006630027988798;0.010268001661664744;0.008599375638043156;0.021606529652522986;0.030261875838757394;0.03443920561633851;0.014674784256167871;0.028774076014958693;0.03158210283039878;0.028906349737170222;0.014555982589090691;0.008985660225196182;0.026369165743658066;0.00971891971993839;0.01424031052260217;0.02789653919092548;0.037315905259960605;0.017399344170817576;0.01597313166137841;0.013221081964403237;0.011497145786009324;0.02974552731452599;0.03119287048049773;0.020934059039813827;0.028296730617029427;0.02259192779801592;0.011783320667799888;0.003697926566195404;0.01856697703596383;0.03514990159117196;0.00458571803427292;0.021825232339547793;0.005558624704859354;0.010235444086310587;0.021468128441607257;0.025768868549231914;0.020179407927568126;0.0073983230723444135;0.009793656508678425,0.15213631093502045;0.14921246469020844;0.13484825193881989;0.14408616721630096;0.16464821994304657;0.17526619136333466;0.16848863661289215;0.1575063318014145;0.14891447126865387;0.17423070967197418;0.17097853124141693;0.16132237017154694;0.12062368541955948;0.17241992056369781;0.151519313454628;0.16227732598781586;0.17106203734874725;0.13807927072048187;0.14743603765964508;0.1617683619260788;0.1391979306936264;0.14705012738704681;0.12287352234125137;0.13664458692073822;0.14488352835178375;0.1611252874135971;0.16061009466648102;0.14961279928684235;0.1349003165960312;0.1467140167951584;0.16419319808483124;0.14281074702739716;0.1526355892419815;0.14993314445018768;0.15267233550548553;0.15154801309108734;0.13090799748897552;0.12647497653961182;0.15313051640987396;0.15347133576869965,2.054090021604041e-10,passthrough,110,2,5,4,44,1,1,1,direct_path,0.6534205080242828,0,24,1.0,FILTER_STOP_TIMEOUT,0.2708333333333333,0.1375,0.0,0.5916666666666667,0.0
19,9107,configs/experiments/reaching_recovery/manifests/v1_hierarchical_hard_cases.json,hierarchical_s1_revised_v2,,,-318.7741977203464,78.11392495036125,240,0,0,0,0,0,0,,any,0,0,,,nan,0,0.09897064417600632,12.0,0.2318202555179596,0.20416641005625327,0.3594168722629547,0,0.0,0.9041666666666667,0.29953403268666584,0.0,0.0,0.0,0.0,0.0,0.9958333333333333,0.0,0.0,0.0,0.038881383987683815,0.0318751429542317,1.092373521067202,0.0026536630907988486,0.0012763632961044398,0.0016086973482742906,0.30426000177006546,0.6119436872502168,0.0,nan,0.026006650967577257,0.04147700414019163,0.5791666666666667,2.6399099826812744,98.10107421875,1,1,109,5.45,0,0.1550263288463407,1,SERVO,direct_path,0.9526006620144472,6.3232996970182285,65,1,1,1,64,0.17336027786813182,0.18882951140403748,0.00014013054521983123;0.0012179083346422605;0.0011120003476807405;0.0005344816064466;0.004224229528245554;0.003949834262484665;0.006685861986328027;0.007614546458421784;0.0030723888702561103;0.002867341582400284;0.011554256206447209;0.004233485730518469;0.004855405141123568;0.005142680435457595;0.017482308028764507;0.007528200123930281;0.0030581855611486702;0.002565661576509936;0.004064056297664224;0.011551963875067383;0.004947925724637625;0.017029528210183987;0.018275068299791496;0.007385946845926679;0.009802103855066092;0.007247553198985779;0.008112688616634946;0.016257633187379755;0.009581798027221181;0.001430947221883567;0.01133238223307861;0.0030234081277796944;0.004637199997200278;0.002318813392502133;0.003905939108014703;0.00728779358208736;0.006349949212659556;0.007189082683859677;0.003697230255806554;0.00380619215288233;0.01154245969022684;0.0005525256002953252;0.01122075212070787;0.009971992348322276;0.007612681105540685;0.002157498431897178;0.004792636608026933;0.009658408184300471;0.006156367612428863;0.00034948598823339916;0.003957651346315082;0.0041958275982718046;0.004525673761142509;0.011885027463038364;0.016790601535314056;0.005558324235923685;0.01698725717454647;0.004237953885157381;0.004176196749022508;0.002505107780714607;0.00411954113784216;0.0032150050966476733;0.00189668495754046;0.0163801098004867;0.009576133474409105,0.18099603056907654;0.18058869242668152;0.1810537874698639;0.18102124333381653;0.18480730056762695;0.17706722021102905;0.18371117115020752;0.1819520890712738;0.1817464530467987;0.1824113428592682;0.1804550588130951;0.17921695113182068;0.17976230382919312;0.18437349796295166;0.18317875266075134;0.1805184781551361;0.17939826846122742;0.18044814467430115;0.18010154366493225;0.18424656987190247;0.1839703619480133;0.17428791522979736;0.17722415924072266;0.17772310972213745;0.1830129325389862;0.18043848872184753;0.18144330382347107;0.1717468798160553;0.17974853515625;0.1799052357673645;0.1801421344280243;0.18339931964874268;0.1848624050617218;0.18274205923080444;0.1817091405391693;0.18231990933418274;0.18424519896507263;0.18392017483711243;0.18017977476119995;0.18263283371925354;0.17777016758918762;0.1810787320137024;0.17738831043243408;0.18315112590789795;0.18279778957366943;0.18238750100135803;0.1835632622241974;0.18366333842277527;0.1808779239654541;0.1811332106590271;0.18068718910217285;0.17938324809074402;0.1827561855316162;0.1801024079322815;0.1879735291004181;0.17965704202651978;0.1771933138370514;0.17945367097854614;0.18453869223594666;0.18115991353988647;0.17761671543121338;0.18133562803268433;0.18172481656074524;0.17528152465820312;0.18882951140403748,0.49767751095849416,filtered,149,2,6,5,17,1,1,1,direct_path,1.1983561309752986,0,65,1.0,FILTER_STOP_TIMEOUT,0.1625,0.058333333333333334,0.0,0.7791666666666667,0.0
