step,total_steps,episode,reset_seed,reset_source,reset_jitter_seed,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_max_constraint_violation,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,safety_filter_solve_time_s,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,residual_qdot_norm,lambda,alpha,loss_actor,loss_actor_anchor,loss_reward_q,loss_cost_q,replay_size
480500,600000,12,9059,focused,489170800,17,1.011854108726156,0.018411828204989433,6.83266758374174,0.6354542691260576,0.018411828204989433,0.7162572145462036,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,500
481000,600000,27,2118340318,random,,3,1.4084709265058506,0.039558593183755875,2.6893042280441515,0.12586801499128342,0.039558593183755875,0.4813138246536255,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,1000
481500,600000,42,1617498607,random,,61,-0.5355172744255381,0.26841941475868225,-23.75240009741231,22.35210856795311,0.26841941475868225,0.20195572078227997,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,1500
482000,600000,51,19274066,random,,7,0.5024702720396559,0.08228068798780441,2.494096533677828,0.6409165561199188,0.08228068798780441,0.36057430505752563,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,2000
482500,600000,61,809273177,random,,22,-0.4401635545115758,0.5172279477119446,-5.73316390155217,9.268141627311707,0.5172279477119446,0.16318075358867645,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,2500
483000,600000,65,9029,focused,1522955182,21,-0.2526767812477634,0.04782572016119957,3.42638067249158,1.7247083522379398,0.04782572016119957,0.4465741813182831,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,3000
483500,600000,68,9122,focused,1381398780,172,-0.5712063712406417,0.126298189163208,-109.23818976354187,80.11559283733368,0.126298189163208,0.3049609363079071,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,3500
484000,600000,72,206622245,random,,177,-0.20449209369941918,0.12118473649024963,-46.45625866976947,27.004707377403975,0.12118473649024963,0.30585914850234985,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,4000
484500,600000,75,1933810732,random,,186,-0.3382318272096888,0.03439866006374359,-57.31298735594277,23.68225382640958,0.03439866006374359,0.5289193987846375,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,4500
485000,600000,88,9140,focused,864124190,210,0.12013063124366763,0.18245796859264374,-35.8180310448813,33.87955929338932,0.18245796859264374,0.2670621871948242,0,0,0,0,0,0,not_enabled,nan,False,nan,nan,nan,,nan,False,disabled,0.0,0.0,0.0,0.20000000298023224,nan,nan,nan,nan,5000
