step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
0,0.05,-0.9876495903170537,0.6575475931167603,0.38509491086006165,0.20922614634037018,0.5358676910400391,0.35,5,0,0,0,0.31369057297706604,6.2738118171691895,125.47622680664062,0.3136903643608093,0.6684064524046716,0.053472516192373726,0,0,0,0.0,filtered,4.2887245578727786e-07,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.053472516192373726,0.002829798497259617
1,0.1,-1.0570639330465315,0.6998100876808167,0.38818636536598206,0.1959480494260788,0.5651887655258179,0.35,5,0,0,0,0.3414156436920166,1.517747402191162,121.16548156738281,0.3414156436920166,0.495294764091864,0.03962358112734912,0,0,0,0.0,passthrough,5.206878349716114e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03962358112734912,0.0026757502928376198
2,0.15000000000000002,-1.1189847750223887,0.7676870822906494,0.39071470499038696,0.18190856277942657,0.6181377172470093,0.35,5,0,0,0,0.23502503335475922,2.1716768741607666,61.324249267578125,0.23502503335475922,0.3341679010683319,0.026733432085466552,0,0,0,0.0,passthrough,3.3060765539183076e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.026733432085466552,0.002379816956818104
3,0.2,-1.1726449395476266,0.8436567783355713,0.3918919563293457,0.166682168841362,0.6825178265571594,0.35,5,0,0,0,0.1091957688331604,2.5278968811035156,14.356305122375488,0.1091957688331604,0.1646234269086215,0.01316987415268972,0,0,0,0.0,passthrough,1.641100015207106e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.01316987415268972,0.002700650133192539
4,0.25,-1.2013795834621535,0.8104620575904846,0.39604443311691284,0.15628983080387115,0.6799775958061218,0.35,5,0,0,0,0.2953123450279236,4.970470428466797,124.50465393066406,0.3499999940395355,0.0,-0.001550912272738264,1,1,0,0.3499999940395355,filtered,0.06297197864006608,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.001550912272738264,0.002339799888432026
5,0.30000000000000004,-1.2181265585427083,0.8091067671775818,0.4009016156196594,0.14721186459064484,0.7076606154441833,0.35,5,0,0,0,0.3499999940395355,1.209526777267456,81.84744262695312,0.3499999940395355,0.0,-0.011415346848825364,1,1,0,0.3499999940395355,passthrough,4.563922490199791e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.011415346848825364,0.0023893695324659348
6,0.35000000000000003,-1.2443876201894208,0.8202428817749023,0.4061369299888611,0.1383221596479416,0.7494430541992188,0.35,5,0,0,0,0.3499999940395355,0.3829878270626068,25.454601287841797,0.3499999940395355,0.0,-0.01989726991709742,1,1,0,0.3499999940395355,passthrough,4.461650686759128e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.01989726991709742,0.0022348063066601753
7,0.4,-1.271660631948022,0.83174729347229,0.4117377698421478,0.12967093288898468,0.7930326461791992,0.35,5,0,0,0,0.3499999940395355,0.6499145030975342,6.604706764221191,0.3499999940395355,0.0,-0.028025720026186945,1,1,0,0.3499999940395355,passthrough,3.2523289498300974e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.028025720026186945,0.002193639986217022
8,0.45,-1.2999571755804147,0.843772292137146,0.4176934063434601,0.12133339047431946,0.8382472395896912,0.35,5,0,0,0,0.3499999940395355,0.6918309926986694,1.7424907684326172,0.3499999940395355,0.0,-0.035689539598418835,1,1,0,0.3499999940395355,filtered,1.1366918490508106e-08,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,-0.035689539598418835,0.0031075570732355118
9,0.5,-4.331014699104246,3.836234986782074,0.42509323358535767,0.11463336646556854,0.836234986782074,0.35,5,1,0,0,0.4075956344604492,1.3202555179595947,22.318601608276367,0.3499999940395355,0.0,-0.042743741179721156,1,1,0,0.3499999940395355,filtered,0.05782517557715923,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,4.03592134712305e-09,valid,-0.042743741179721156,0.0072679053992033005
