step,total_steps,episode,episode_length,latest_reward,latest_cost,episode_reward,episode_cost,risk_global,d_min,success,collision,lambda,alpha,replay_size
100,50000,3,16,-0.1160564511154128,0.4238169491291046,-1.5016102169476342,5.000874280929565,0.4238169491291046,0.21976567804813385,0,0,0.10820982213927029,0.20000000298023224,100
200,50000,6,29,-1.1254895098240933,0.8643560409545898,-22.119177058661048,12.145199954509735,0.8643560409545898,0.12027254700660706,0,0,0.12071466857114871,0.20000000298023224,200
300,50000,9,38,-0.12629562748256631,0.3159603774547577,-6.250241596638066,7.5158746764063835,0.3159603774547577,0.23006664216518402,0,0,0.14089474345536745,0.20000000298023224,300
400,50000,10,57,-0.6212883709437585,0.7420439124107361,-38.60639237286561,18.86222380027175,0.7420439124107361,0.13708849251270294,0,0,0.14998599960611542,0.20000000298023224,400
500,50000,11,84,-0.7487146849384001,0.023603320121765137,-60.70428357348984,117.59140756353736,0.023603320121765137,0.6066074967384338,0,0,0.15897352013010901,0.20000000298023224,500
600,50000,11,184,-1.4132400357463404,0.05611247941851616,-177.80321920349394,137.56730004027486,0.05611247941851616,0.4196092486381531,0,0,0.15897352013010901,0.20000000298023224,600
700,50000,13,8,-0.7151309789087281,0.10710185021162033,-5.3196509240026835,0.5973051600158215,0.10710185021162033,0.4777957499027252,0,0,0.176101363015799,0.20000000298023224,700
800,50000,13,108,-0.6719380124251723,5.832880914211273,-57.120432977727845,184.55660897865891,0.8328809142112732,0.05180609971284866,0,0,0.176101363015799,0.20000000298023224,800
900,50000,13,208,-0.1496104362498329,0.08246245980262756,-73.78738734401412,293.023001126945,0.08246245980262756,0.4164851903915405,0,0,0.176101363015799,0.20000000298023224,900
1000,50000,15,6,-0.3046486545376394,0.45088428258895874,-1.7163959089697784,2.0403223037719727,0.45088428258895874,0.23714806139469147,0,0,0.19295234038749665,0.19993998110294342,1000
1100,50000,16,46,-0.5663709070721328,0.37912717461586,-24.26054837881921,89.7303468734026,0.37912717461586,0.15803153812885284,0,0,0.2022877800368828,0.19403910636901855,1100
1200,50000,16,146,-0.49822997284491755,0.4473753273487091,-79.37918129909318,110.30092445760965,0.4473753273487091,0.16452620923519135,0,0,0.2022877800368828,0.18832512199878693,1200
1300,50000,17,6,0.05051096761835721,0.06942395865917206,0.23875430691790248,0.642820842564106,0.06942395865917206,0.4796041250228882,0,0,0.21116171024889233,0.1828014850616455,1300
1400,50000,19,28,-0.08999347803629436,0.5079544186592102,-2.487080714093406,7.748868942260742,0.5079544186592102,0.206721231341362,0,0,0.23086483806941016,0.1774725317955017,1400
1500,50000,19,128,-0.3668196031634859,5.800000011920929,-27.81283108803161,301.50983234494925,0.800000011920929,0.0970047190785408,0,0,0.23086483806941016,0.17232023179531097,1500
1600,50000,19,228,0.0004588846539078876,0.17096790671348572,-53.140165450934774,391.66024959273636,0.17096790671348572,0.5969886183738708,0,0,0.23086483806941016,0.1673334538936615,1600
1700,50000,21,63,-0.19395870199113127,5.830138742923737,-18.850911314231798,192.0074284672737,0.8301387429237366,0.05277615785598755,0,0,0.2521623522034429,0.16251805424690247,1700
1800,50000,23,61,-0.130202675758078,0.433071106672287,-8.230853292061754,8.856014903634787,0.433071106672287,0.24961771070957184,0,0,0.2762173083462156,0.157877117395401,1800
1900,50000,23,161,-0.05628164728386311,0.06923364102840424,-14.549207448187039,225.02005924656987,0.06923364102840424,0.3864155411720276,0,0,0.2762173083462156,0.15339212119579315,1900
2000,50000,24,21,-0.5119809478182858,5.8866764307022095,-12.345887705664733,43.030351370573044,0.8866764307022095,0.0031027367804199457,0,0,0.28842725706436473,0.14903311431407928,2000
2100,50000,27,44,-0.48160925495050955,0.1363329440355301,-14.462579737768753,110.59435762465,0.1363329440355301,0.2898651957511902,0,0,0.32708568405812993,0.1448570340871811,2100
2200,50000,29,6,-0.4700366357116775,0.26608437299728394,-3.1506626188341516,1.6397264748811722,0.26608437299728394,0.3708725869655609,0,0,0.35299132680299466,0.14083628356456757,2200
2300,50000,33,10,-0.4203651046614698,0.3754007816314697,-4.242933212330544,2.157333627343178,0.3754007816314697,0.28142133355140686,0,0,0.40890861560249486,0.13700315356254578,2300
2400,50000,34,79,-0.613391898333098,0.24712185561656952,-64.12175623182114,113.84742792882025,0.24712185561656952,0.5238649249076843,0,0,0.42438253449111907,0.1333547830581665,2400
2500,50000,38,2,-0.02297605115554866,0.41604530811309814,-0.11434308751285535,0.8710725903511047,0.41604530811309814,0.23140598833560944,0,0,0.4870709131646911,0.1298600286245346,2500
2600,50000,41,8,-0.2122871137882865,0.1308157742023468,-1.630475580332409,1.3261631727218628,0.1308157742023468,0.33220767974853516,0,0,0.5347667229888673,0.12652818858623505,2600
2700,50000,42,55,-0.2017077230403129,0.08410053700208664,-6.797748082352657,105.56708833575249,0.08410053700208664,0.3573745787143707,0,0,0.5508958352643203,0.12336204200983047,2700
2800,50000,42,155,-0.37361204468711895,0.06067177653312683,-37.837489327252584,185.6133986506611,0.06067177653312683,0.4070075750350952,0,0,0.5508958352643203,0.12028815597295761,2800
2900,50000,43,15,-0.12073607639749931,0.7991868853569031,-0.6022026647045018,6.9311355501413345,0.7991868853569031,0.1467471867799759,0,0,0.566520099765954,0.11727110296487808,2900
3000,50000,44,91,-0.7777804011835724,0.11672384291887283,-50.9975388182582,13.240776665508747,0.11672384291887283,0.31100621819496155,0,0,0.5824440023081078,0.11437083035707474,3000
3100,50000,44,191,-0.41844062832690837,0.06685297191143036,-100.99056938719578,18.67272732965648,0.06685297191143036,0.4959140121936798,0,0,0.5824440023081078,0.1114850789308548,3100
3200,50000,45,51,-0.26642530823781385,0.12427163869142532,-4.26476232332565,12.153463043272495,0.12427163869142532,0.3024224042892456,0,0,0.597343706745934,0.108676478266716,3200
3300,50000,45,151,-0.22819963128037243,0.06947926431894302,-40.280692123259676,31.5409668199718,0.06947926431894302,0.3858739137649536,0,0,0.597343706745934,0.10589829087257385,3300
3400,50000,46,11,-0.1282603862213012,0.08739689737558365,-2.6730978022588814,1.2236777991056442,0.08739689737558365,0.38058900833129883,0,0,0.6115618144448352,0.10316929221153259,3400
3500,50000,46,111,-0.08391652176763303,0.04928840324282646,-5.337365876776116,13.035083066672087,0.04928840324282646,0.4413527548313141,0,0,0.6115618144448352,0.10049834102392197,3500
3600,50000,46,211,0.017436203888262544,0.36839359998703003,-6.4812023236657925,23.81825271807611,0.36839359998703003,0.2253188043832779,0,0,0.6115618144448352,0.09787661582231522,3600
3700,50000,48,23,-0.44673251478652964,0.07289855182170868,-7.0720741796898565,3.230826310813427,0.07289855182170868,0.4062294363975525,0,0,0.6384472054921217,0.09531484544277191,3700
3800,50000,48,123,-0.06982156487903085,0.017040682956576347,-19.022378707856404,15.509929267689586,0.017040682956576347,0.7764600515365601,0,0,0.6384472054921217,0.09282750636339188,3800
3900,50000,48,223,-0.03174209217881078,0.5120702385902405,-28.9269779055933,42.57542667351663,0.5120702385902405,0.13753558695316315,0,0,0.6384472054921217,0.0903860330581665,3900
4000,50000,49,83,-0.3114939372859852,0.17308954894542694,-54.48338616218326,178.08400470390916,0.17308954894542694,0.42663487792015076,0,0,0.6510874293882954,0.08798911422491074,4000
4100,50000,49,183,-0.44726389871457406,0.41045811772346497,-92.702836959023,200.71914786845446,0.41045811772346497,0.2434280961751938,0,0,0.6510874293882954,0.08567611128091812,4100
