step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_capsule_overlap,collision_pybullet_contact,unavoidable_collision,avoidable_collision,collision_avoidability_reason,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
0,0.05,-1.1108952710868223,0.25538140535354614,0.6841493248939514,0.4336022734642029,0.24071280658245087,0.35,2,0,0,0,0,0,0,,,,nan,0,0.3318639099597931,6.637278079986572,132.7455596923828,0.3341272473335266,1.0,0.2591973992179759,0,0,0,0,0.2591973992179759,0.0,filtered,0.003733563423156727,0,0,12,joint_0_acceleration_lower,workspace_z_lower,1,0,0,inaccurate_solution,,0.0,valid,0.2591973992179759,0.398577321|0.391031246|0.259197399|0.397065026|0.425737324|0.474046071,0.548577321|0.541031246|0.409197399|0.547065026|0.575737324|0.624046071,0.518577321|0.511031246|0.379197399|0.517065026|0.545737324|0.594046071,0.15|0.15|0.15|0.15|0.15|0.15,-0.000845250868|-0.0161982339|-0.00289429221|-0.064831283|-0.0692493139|-0.0753085709,-0.192702282|-0.256413509|-0.269421031|-0.267528445|-0.249012878|-0.257179233,1.40076175|1.29151324|0.764474274|1.25590038|1.3846871|1.56369648,0.248579115|-0.569942951|0.526230037,0.0135201812|0.270990789|0.0220482107,0.004768527112901211,0.0008075190708041191,0.0011493535712361336,0.0015534376725554466
1,0.1,-1.1228588390833647,0.27293166518211365,0.6798996925354004,0.4172760248184204,0.25615036487579346,0.35,2,0,0,0,0,0,0,,,,nan,0,0.33574485778808594,4.351290225982666,179.8716583251953,0.33574485778808594,1.0,0.2432000581098528,0,0,0,0,0.2591973992179759,0.0,passthrough,2.183976516232976e-10,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.2432000581098528,0.389440689|0.377502438|0.243200058|0.380175426|0.409336381|0.457134204,0.539440689|0.527502438|0.393200058|0.530175426|0.559336381|0.607134204,0.509440689|0.497502438|0.363200058|0.500175426|0.529336381|0.577134204,0.15|0.15|0.15|0.15|0.15|0.15,-0.000954745399|-0.0213504815|-0.0060757795|-0.0783591663|-0.0945665288|-0.0757990773,-0.189887745|-0.256007457|-0.269133465|-0.267092568|-0.247439478|-0.256115036,1.36692026|1.23265181|0.697590988|1.17524997|1.29533952|1.4966227,0.250563264|-0.556393147|0.527332246,0.0135201812|0.270990789|0.0220482107,0.004388578236103058,0.0008385339751839638,0.0010415492579340935,0.0012852028012275696
2,0.15000000000000002,-1.1118653416846245,0.29055139422416687,0.6748251914978027,0.4007027745246887,0.27133023738861084,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4305080771446228,4.332306385040283,66.4837646484375,0.4305080771446228,1.0,0.22692510370969776,0,0,0,0,0.2591973992179759,0.0,filtered,4.966861604441616e-08,0,0,12,,workspace_z_lower,0,0,1,solved,osqp,0.0,valid,0.22692510370969776,0.379965882|0.363911851|0.226925104|0.36292237|0.392305304|0.440596949,0.529965882|0.513911851|0.376925104|0.51292237|0.542305304|0.590596949,0.499965882|0.483911851|0.346925104|0.48292237|0.512305304|0.560596949,0.15|0.15|0.15|0.15|0.15|0.15,-0.00115932949|-0.0235765818|-0.00381790045|-0.081578228|-0.096716519|-0.0582600408,-0.187116133|-0.255532823|-0.268759377|-0.266597229|-0.245683936|-0.254916219,1.33158807|1.176538|0.635123138|1.10351403|1.22682076|1.44921154,0.251239181|-0.542843342|0.528434455,0.0135201812|0.270990789|0.0220482107,0.004384148865938187,0.0008119922131299973,0.0010945089161396027,0.0012744870036840439
3,0.2,-1.077484051520735,0.3331541419029236,0.6667266488075256,0.3821411728858948,0.31078392267227173,0.35,2,0,0,0,0,0,0,,,,nan,0,0.4878167510032654,3.2478139400482178,125.97904968261719,0.4878167510032654,1.0,0.21043284658218908,0,0,0,0,0.2591973992179759,0.0,passthrough,3.8010764509700486e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.21043284658218908,0.370621943|0.34968375|0.210432847|0.345545989|0.375287417|0.425014099,0.520621943|0.49968375|0.360432847|0.495545989|0.525287417|0.575014099,0.490621943|0.46968375|0.330432847|0.465545989|0.495287417|0.545014099,0.15|0.15|0.15|0.15|0.15|0.15,-0.00184882217|-0.0414664902|-0.00912046395|-0.13367872|-0.160837476|-0.119746061,-0.184231578|-0.255322841|-0.26817389|-0.265795943|-0.243263481|-0.253232156,1.29640737|1.10194567|0.564437032|0.982709293|1.09704871|1.32707818,0.251915097|-0.529293537|0.529536664,0.0135201812|0.270990789|0.0220482107,0.004384503699839115,0.0008059917017817497,0.0010793935507535934,0.001262023113667965
4,0.25,-1.0581849796108944,0.37586331367492676,0.6566086411476135,0.361821711063385,0.34945568442344666,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5347513556480408,4.6647491455078125,75.99822235107422,0.534751296043396,1.0,0.1919724131713213,0,0,0,0,0.2591973992179759,0.0,filtered,1.9298661975297724e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1919724131713213,0.361389089|0.335118601|0.191972413|0.325600281|0.355188902|0.406446732,0.511389089|0.485118601|0.341972413|0.475600281|0.505188902|0.556446732,0.481389089|0.455118601|0.311972413|0.445600281|0.475188902|0.526446732,0.15|0.15|0.15|0.15|0.15|0.15,-0.00244620495|-0.0601878322|-0.0142963596|-0.177099411|-0.22327217|-0.174458403,-0.181238379|-0.255050096|-0.26744819|-0.264934533|-0.240502624|-0.251353518,1.26187177|1.02523648|0.486145103|0.860367179|0.956980816|1.19997501,0.252591014|-0.515743732|0.530638874,0.0135201812|0.270990789|0.0220482107,0.004624909721314907,0.0008232323452830315,0.001100209541618824,0.0013050790876150131
5,0.30000000000000004,-1.042959509896498,0.4121646285057068,0.6452513337135315,0.34058627486228943,0.3807648718357086,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6084537506103516,5.027770519256592,61.3361701965332,0.6084532737731934,1.0,0.17176908293917403,0,0,0,0,0.2591973992179759,0.0,filtered,8.842097708694306e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.17176908293917403,0.352277743|0.320616443|0.171769083|0.303524719|0.332095934|0.385225999,0.502277743|0.470616443|0.321769083|0.453524719|0.482095934|0.535225999,0.472277743|0.440616443|0.291769083|0.423524719|0.452095934|0.505225999,0.15|0.15|0.15|0.15|0.15|0.15,-0.00281656334|-0.0721470737|-0.0142695474|-0.192291378|-0.250201559|-0.192369192,-0.178127881|-0.254571539|-0.266624227|-0.26419542|-0.237687173|-0.249555882,1.22816653|0.955747161|0.406182558|0.757612077|0.840495004|1.09897892,0.253266931|-0.502193928|0.531741083,0.0135201812|0.270990789|0.0220482107,0.004406668245792389,0.0007974784821271896,0.0011137183755636215,0.0012568021193146706
6,0.35000000000000003,-1.0538141109650871,0.444985568523407,0.6342359781265259,0.31918516755104065,0.40756481885910034,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6501601934432983,5.0935163497924805,117.24114990234375,0.6501597762107849,1.0,0.15066334816698967,0,0,0,0,0.2591973992179759,0.0,filtered,7.475331571492826e-07,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.15066334816698967,0.343306357|0.305916786|0.150663348|0.280714385|0.307784351|0.363170357,0.493306357|0.455916786|0.300663348|0.430714385|0.457784351|0.513170357,0.463306357|0.425916786|0.270663348|0.400714385|0.427784351|0.483170357,0.15|0.15|0.15|0.15|0.15|0.15,-0.0027602559|-0.0803627383|-0.0168730978|-0.194593963|-0.265158499|-0.213188949,-0.174889536|-0.254104466|-0.2657137|-0.263490399|-0.23466574|-0.247784982,1.19557564|0.889199938|0.320066595|0.66477318|0.731313164|0.991707498,0.253942847|-0.488644451|0.532843292,0.0135201812|0.270990789|0.0220482107,0.004711412824690342,0.0007867095991969109,0.0011247498914599419,0.0015982650220394135
7,0.4,-1.1259227447530022,0.4548123776912689,0.6275708079338074,0.29993072152137756,0.4108964502811432,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6065929532051086,5.8251118659973145,86.33297729492188,0.6065929532051086,1.0,0.1293612360988868,0,0,0,0,0.2591973992179759,0.0,filtered,4.255859139102198e-08,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.1293612360988868,0.33450391|0.2924668|0.129361236|0.257886253|0.282899417|0.340170939,0.48450391|0.4424668|0.279361236|0.407886253|0.432899417|0.490170939,0.45450391|0.4124668|0.249361236|0.377886253|0.402899417|0.460170939,0.15|0.15|0.15|0.15|0.15|0.15,-0.00178527881|-0.0664234001|-0.0165465464|-0.142668888|-0.215967457|-0.18517548,-0.17151114|-0.253115148|-0.265029397|-0.263342795|-0.232542002|-0.246642852,1.16471922|0.850328652|0.235869001|0.625533328|0.683088208|0.928865424,0.254618764|-0.475095004|0.533945501,0.0135201812|0.270990789|0.0220482107,0.004565516486763954,0.0008429065346717834,0.0012212088331580162,0.0012655481696128845
8,0.45,-1.1715877777284232,0.48603665828704834,0.6225440502166748,0.28110426664352417,0.4346325397491455,0.35,2,0,0,0,0,0,0,,,,nan,0,0.5755007863044739,3.017564296722412,89.24634552001953,0.5755007863044739,1.0,0.11012041272658055,0,0,0,0,0.2591973992179759,0.0,passthrough,7.202212859043523e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.11012041272658055,0.325925164|0.281369397|0.110120413|0.237725694|0.260610636|0.318645326,0.475925164|0.431369397|0.260120413|0.387725694|0.410610636|0.468645326,0.445925164|0.401369397|0.230120413|0.357725694|0.380610636|0.438645326,0.15|0.15|0.15|0.15|0.15|0.15,-0.00157323249|-0.0674041443|-0.0159737699|-0.126878342|-0.204126723|-0.181007978,-0.167976233|-0.251335194|-0.264948032|-0.263978522|-0.232079919|-0.246614839,1.13415119|0.806738248|0.159559849|0.560045912|0.606235902|0.846958489,0.255294681|-0.461545557|0.53504771,0.0135201812|0.270990789|0.0220482107,0.004658054560422897,0.0008162735030055046,0.0012803897261619568,0.0013686660677194595
9,0.5,-1.2100730561771753,0.5340576171875,0.6176836490631104,0.26168137788772583,0.47356998920440674,0.35,2,0,0,0,0,0,0,,,,nan,0,0.6115478277206421,2.0892083644866943,87.93643951416016,0.6115478277206421,1.0,0.0912751736635343,0,0,0,0,0.2591973992179759,0.0,passthrough,6.954106694780411e-10,0,0,12,,predictive_link_2,0,0,1,solved,osqp,0.0,valid,0.0912751736635343,0.317537855|0.2713623|0.0912751737|0.218332124|0.238894646|0.297288374,0.467537855|0.4213623|0.241275174|0.368332124|0.388894646|0.447288374,0.437537855|0.3913623|0.211275174|0.338332124|0.358894646|0.417288374,0.15|0.15|0.15|0.15|0.15|0.15,-0.00181279181|-0.079616289|-0.014774603|-0.131925271|-0.22262417|-0.19296795,-0.164292511|-0.24914123|-0.265100584|-0.264895423|-0.232191145|-0.247036382,1.10404612|0.756691679|0.0852255076|0.4765078|0.500763271|0.749149163,0.255970597|-0.44799611|0.536149919,0.0135201812|0.270990789|0.0220482107,0.006797349080443382,0.00128201674669981,0.0018194830045104027,0.0018988260999321938
