episode,step,episode_reward,episode_cost,episode_length,success,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,safety_violation_rate,min_distance,mean_risk,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,lambda,alpha
1,480137,-36.350757119672586,25.856553472578526,137,1,0,0,0,0,0,,0.0,0.17680275440216064,0.1887339669531279,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.20000000298023224
2,480377,-37.901704894254735,12.023376986384392,240,0,0,0,0,0,0,,0.0,0.4217216670513153,0.05009740410993497,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.19247037172317505
3,480617,-97.89593940643454,34.25964427739382,240,0,0,0,0,0,0,,0.0,0.2533734440803528,0.14274851782247425,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.17909562587738037
4,480857,-32.80114586613675,9.57255164720118,240,0,0,0,0,0,0,,0.0,0.17476028203964233,0.03988563186333825,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.16695304214954376
5,481097,-104.84780580878555,9.432436110451818,240,0,0,0,0,0,0,,0.0,0.4286305010318756,0.03930181712688257,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.15554514527320862
6,481144,15.4270831721985,1.6094310823827982,47,1,0,0,0,0,0,,0.0,0.4189926087856293,0.03424321451878294,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1533951610326767
7,481384,-90.28739282003386,9.02362235635519,240,0,0,0,0,0,0,,0.0,0.4181075394153595,0.03759842648481329,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.14309996366500854
8,481624,-230.0662131539546,24.133903920650482,240,0,0,0,0,0,0,,0.0,0.28655216097831726,0.10055793300271035,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1338249295949936
9,481864,-228.95903008749357,19.468683924525976,240,0,0,0,0,0,0,,0.0,0.26471155881881714,0.08111951635219157,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.12552064657211304
10,482104,-142.84141806854524,21.404786283150315,240,0,0,0,0,0,0,,0.0,0.27722659707069397,0.08918660951312632,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.11797327548265457
11,482344,-183.0516656860243,13.137940861284733,240,0,0,0,0,0,0,,0.0,0.3556631803512573,0.05474142025535305,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1110386773943901
12,482584,-387.13466241924596,9.959835773333907,240,0,0,0,0,0,0,,0.0,0.4693579375743866,0.041499315722224615,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.10456391423940659
13,482824,-221.99487483640172,11.97553545050323,240,0,0,0,0,0,0,,0.0,0.46478334069252014,0.04989806437709679,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.09813603013753891
14,483064,-215.66143359233425,19.200032830238342,240,0,0,0,0,0,0,,0.0,0.24031566083431244,0.08000013679265976,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.09174857288599014
